track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Grand Citadel,-,James Bowen,Mickey Bowen,11 -10,6,0,True,0,0.039751943,0,False,16/1,14/1,12/1,10/1,11/1,shortening,15.0,13.0,11.0,12.0,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.0,1.657270980140935,38.11251760049673,0.26844771193661204,0.10357943625880844,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Illy's Roo,-,Brian Hughes,Sandy Thomson,11- 2,7,0,True,0,0.034965713,0,False,13/2,7/1,13/2,7/1,13/2,stable,8.0,7.5,8.0,7.5,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.5,0.17232543241511822,7.4180938236260925,0.06327078400650045,0.026511604986941266,0.026511604986941266,2.6511604986941264,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Ritaal,69,Theo Gillard,Ruth Jefferson,11- 3,6,0,True,0,0.033908177,0,False,16/1,18/1,16/1,14/1,12/1,shortening,19.0,17.0,15.0,13.0,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.0,1.657270980140935,38.11251760049673,0.26844771193661204,0.10357943625880844,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Media Shooter,97,Joshua Thompson,Adam Nicol,10- 5,6,7,True,0,0.031921193,0,False,16/1,14/1,16/1,14/1,16/1,stable,15.0,17.0,15.0,17.0,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.0,1.657270980140935,38.11251760049673,0.26844771193661204,0.10357943625880844,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,No Return,48,Joshua Thompson,Micky Hammond,10 -12,6,7,True,0,0.030261807,0,False,9/1,17/2,9/1,17/2,9/1,stable,9.5,10.0,9.5,10.0,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Ultramarine,-,Ryan Mania,Adam Nicol,12- 2,10,0,True,0,0.03014656,0,False,16/1,14/1,16/1,14/1,16/1,stable,15.0,17.0,15.0,17.0,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.0,1.657270980140935,38.11251760049673,0.26844771193661204,0.10357943625880844,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Al Barez,80,Charlotte Jones,Mark Walford,11- 1,5,0,True,0,0.029305683,0,False,9/1,17/2,9/1,10/1,11/1,drifting,9.5,10.0,11.0,12.0,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Mission Command,99,Conor O'Farrell,Neil Mulholland,10- 7,6,0,True,0,0.028573798,0,False,6/1,11/2,6/1,11/2,5/1,shortening,6.5,7.0,6.5,6.0,7.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.0,0.09417040358744377,6.461983953025396,0.037045161639493764,0.015695067264573963,0.015695067264573963,1.5695067264573963,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Whenthedealinsdone,-,Ryan Mania,Paul Robson,11 -10,6,0,True,0,0.027635304,0,False,13/2,7/1,13/2,7/1,13/2,stable,8.0,7.5,8.0,7.5,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.5,0.17232543241511822,7.4180938236260925,0.06327078400650045,0.026511604986941266,0.026511604986941266,2.6511604986941264,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Serenity Dream,91,William Maggs,Andrew Wilson,10 -11,7,5,True,0,0.027459402,0,False,9/1,10/1,9/1,10/1,9/1,stable,11.0,10.0,11.0,10.0,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Sisterandbrother,79,Jamie Hamilton,Mark Walford,11 -10,8,0,True,0,0.027396595,0,False,8/1,15/2,7/1,13/2,6/1,shortening,8.5,8.0,7.5,7.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.0,0.406790518898142,10.682055106021576,0.12446390286284956,0.05084881486226775,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Guinness Lad,-,Mr William Easterby,Tim Easterby,11 -10,7,5,True,0,0.027176762,0,False,10/1,11/1,10/1,11/1,10/1,stable,12.0,11.0,12.0,11.0,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,11.0,0.7194106342088402,15.957144047266796,0.18009401091407598,0.07194106342088402,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,High Favour,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11 -10,5,0,True,0,0.027098244,0,False,15/2,7/1,15/2,7/1,15/2,stable,8.0,8.5,8.0,8.5,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.5,0.32863549007046755,9.528129400124183,0.10646592672862927,0.04381806534272901,0.04381806534272901,4.381806534272901,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Nymphaea,93,Conor Rabbitt,John Norton,10 -10,6,3,True,0,0.026089912,0,False,12/1,14/1,12/1,14/1,12/1,stable,15.0,13.0,15.0,13.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.0,1.0320307495195387,22.287250776761063,0.21860716264184818,0.08600256245996156,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Bug Boy,98,Jamie Hamilton,Mark Walford,11- 7,5,0,True,0,0.025893325,0,False,12/1,14/1,22/1,25/1,28/1,drifting,15.0,23.0,26.0,29.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.0,1.0320307495195387,22.287250776761063,0.21860716264184818,0.08600256245996156,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Endofastorm,-,Jamie Hamilton,Mark Walford,10 -12,6,0,True,0,0.025547758,0,False,11/1,10/1,11/1,10/1,11/1,stable,11.0,12.0,11.0,12.0,12.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,12.0,0.8757206918641893,18.990320188482798,0.20095530143328588,0.07961097198765357,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,My O My,95,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 8,5,0,True,0,0.025186608,0,False,66/1,50/1,40/1,35/1,33/1,shortening,51.0,41.0,36.0,34.0,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,67.0,9.47277386290839,591.9968564312451,0.38932964119630065,0.1435268767107332,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Argentum,93,Peter Kavanagh,Joel Parkinson & Sue Smith,11- 6,6,0,True,0,0.024727972,0,False,8/1,17/2,9/1,17/2,10/1,drifting,9.5,10.0,9.5,11.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.0,0.406790518898142,10.682055106021576,0.12446390286284956,0.05084881486226775,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Dance No More,96,Ryan Mania,Adam Nicol,11- 7,5,0,True,0,0.02405,0,False,22/1,25/1,28/1,22/1,20/1,shortening,26.0,29.0,23.0,21.0,23.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,23.0,2.5951313260730293,69.76305124796806,0.3107038298169554,0.11796051482150133,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Lawmans Blis,-,NON-RUNNER,Paul Robson,11- 2,6,0,True,0,0.023794595,0,False,6/1,13/2,7/1,13/2,7/1,drifting,7.5,8.0,7.5,8.0,7.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.0,0.09417040358744377,6.461983953025396,0.037045161639493764,0.015695067264573963,0.015695067264573963,1.5695067264573963,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Deferred Interest,95,Sean Quinlan,Jennie Candlish,12- 0,8,0,True,0,0.023434749,0,False,66/1,50/1,33/1,28/1,22/1,shortening,51.0,34.0,29.0,23.0,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,67.0,9.47277386290839,591.9968564312451,0.38932964119630065,0.1435268767107332,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Karismatique,-,James Bowen,Mickey Bowen,11- 5,5,0,True,0,0.023320572,0,False,6/1,11/2,5/1,11/2,5/1,shortening,6.5,6.0,6.5,6.0,7.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.0,0.09417040358744377,6.461983953025396,0.037045161639493764,0.015695067264573963,0.015695067264573963,1.5695067264573963,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Multidutch,-,Ryan Mania,Ruth Jefferson,11- 5,6,0,True,0,0.022890998,0,False,-,22.00,20.85,20.40,20.00,shortening,22.0,20.85,20.4,20.0,22.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,22.0,2.4388212684176804,63.82857618906719,0.30526175402933536,0.11613434611512764,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Blazing Beam,-,Callum Bewley,Sandy Thomson,11- 5,6,0,True,0,0.022890998,0,False,-,41.85,31.80,30.55,30.15,shortening,41.85,31.8,30.55,30.15,41.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,41.85,5.54157591287636,230.9727365299515,0.3646304446108862,0.13565669309366854,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Podium,-,Ross Chapman,Rebecca Menzies,11- 8,6,0,True,0,0.022695838,0,False,-,6.90,6.85,6.75,6.80,stable,6.9,6.85,6.75,6.8,6.9,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,6.9,0.07853939782190889,6.2786746123171255,0.031343939385796646,0.013311762342696421,0.013311762342696421,1.331176234269642,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Concorde Star,-,Ross Chapman,Rebecca Menzies,10- 9,4,0,True,0,0.021726083,0,False,-,13.55,13.20,12.95,12.75,shortening,13.55,13.2,12.95,12.75,13.55,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.55,1.1180012812299807,24.2129879333744,0.22720511717885997,0.08908376742868371,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Chill Master,100,Theo Gillard,Gillian Boanas,11- 0,6,0,True,0,0.021302026,0,False,-,13.50,13.15,12.90,12.95,stable,13.5,13.15,12.9,12.95,13.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.5,1.1101857783472129,24.03462398854854,0.22645243429009795,0.08881486226777703,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Brilliant Fire,-,Tom Midgley,Mark Walford,11 -10,5,3,True,0,0.020077689,0,False,-,29.75,32.70,32.50,32.10,drifting,29.75,32.7,32.5,32.1,29.75,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.75,3.650224215246636,116.71958515152122,0.33786847702574757,0.12696432053031778,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Colonel,102,Brian Hughes,Ruth Jefferson,11 -11,11,0,True,0,0.019739758,0,False,-,29.10,22.45,21.65,23.45,shortening,29.1,22.45,21.65,23.45,29.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.1,3.548622677770659,111.67495165839668,0.33580096283065297,0.12628550454699855,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Ever Smart,115,Conor Rabbitt,Susan Corbett,12- 1,7,3,True,0,0.01944929,0,False,-,15.00,14.60,14.35,14.10,shortening,15.0,14.6,14.35,14.1,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,15.0,1.3446508648302364,29.672375294504373,0.24685014057554763,0.09604649034501689,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Fortunate Son,-,Paul O'Brien,Harry Derham,11 -10,7,0,True,0,0.017905653,0,False,-,7.60,8.00,8.40,8.45,drifting,7.6,8.0,8.4,8.45,7.6,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.6,0.1879564381806531,7.617228431158099,0.0681018197056859,0.028478248209189868,0.028478248209189868,2.8478248209189867,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Sure Joyful,-,William Maggs,Andrew Wilson,11- 5,5,5,True,0,0.017694486,0,False,-,20.30,17.25,16.20,16.15,shortening,20.3,17.25,16.2,16.15,20.3,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,20.3,2.173094170403587,54.34528504494359,0.29477972628076693,0.11259555287065218,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Turin Warrior,116,Callum Bewley,Nicky Richards,10- 6,7,0,True,0,0.017662117,0,False,-,17.95,15.25,14.55,14.40,shortening,17.95,15.25,14.55,14.4,17.95,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.95,1.8057655349135162,42.49117111478908,0.2770205640785387,0.10653483981790657,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Ping Hai Comet,-,Peter Kavanagh,Joel Parkinson & Sue Smith,12- 0,7,0,True,0,0.016807334,0,False,-,11.15,9.45,9.00,8.90,shortening,11.15,9.45,9.0,8.9,11.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,11.15,0.7428571428571427,16.395306122448975,0.18346175288130273,0.07318789584799434,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Somelovefromabove,115,Mr William Easterby,Tim Easterby,11- 4,9,5,True,0,0.016802575,0,False,-,18.95,16.25,15.55,15.50,shortening,18.95,16.25,15.55,15.5,18.95,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,18.95,1.9620755925688655,47.35744066308781,0.2851160222878293,0.10930783245509,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Inno Super,118,Sean Quinlan,Iain Jardine,10 -10,8,0,True,0,0.016540816,0,False,-,10.00,12.25,12.55,12.60,drifting,10.0,12.25,12.55,12.6,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Prince Alex,107,Joshua Thompson,Jackie Stephen,11 -12,7,7,True,0,0.016471218,0,False,-,16.85,14.05,13.15,12.95,shortening,16.85,14.05,13.15,12.95,16.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,16.85,1.6338244714926327,37.442910998017425,0.26700573758757956,0.10308040829606514,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Setanta,101,Patrick Wadge,Sandy Thomson,11 -11,10,0,True,0,0.016453484,0,False,-,9.05,7.80,7.75,7.80,shortening,9.05,7.8,7.75,7.8,9.05,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.05,0.41460602178090955,10.801074300258422,0.12615432051081502,0.05150385363738006,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Management Folks,119,Charlie Maggs,Jane Walton,10- 2,12,5,True,0,0.016423186,0,False,-,23.10,19.70,18.80,18.70,shortening,23.1,19.7,18.8,18.7,23.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,23.1,2.610762331838565,70.37100524844658,0.3112221227491097,0.11813404216464093,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Lucky Blessing,118,Jack Andrews,Fiona Needham,12- 2,7,3,True,0,0.016100405,0,False,-,8.10,11.25,12.95,13.15,drifting,8.1,11.25,12.95,13.15,8.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.1,0.2661114670083278,8.652464635877473,0.0904677257204334,0.03748048831103208,0.03748048831103208,3.7480488311032083,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Lucky Planet,106,Brian Hughes,Iain Jardine,11 -10,6,0,True,0,0.015996855,0,False,-,9.25,8.90,8.20,8.10,shortening,9.25,8.9,8.2,8.1,9.25,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.25,0.44586803331197933,11.283744938382357,0.1327332432488427,0.054044610098421736,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Giant Ballon,108,Brian Hughes,Sandy Thomson,11- 9,8,0,True,0,0.014806324,0,False,-,11.15,12.10,11.20,11.35,stable,11.15,12.1,11.2,11.35,11.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,11.15,0.7428571428571427,16.395306122448975,0.18346175288130273,0.07318789584799434,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Bits Superstar,84,Charlie Maggs,Jane Walton,10- 2,10,5,True,0,0.014784345,0,False,-,12.50,13.40,12.50,11.90,stable,12.5,13.4,12.5,11.9,12.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,12.5,0.953875720691864,20.605816176739147,0.21013426926173828,0.08294571484277079,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Falcon Hunter,103,Charlie Maggs,John Dawson,11- 3,5,5,True,0,0.014602333,0,False,-,28.25,28.35,29.50,28.35,stable,28.25,28.35,29.5,28.35,28.25,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,28.25,3.4157591287636127,105.24626670431287,0.3329537325946583,0.12534895885371056,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Winning Now,107,David Bass,Charlie Longsdon,11 -10,6,0,True,0,0.014555216,0,False,-,20.20,20.75,20.30,20.70,stable,20.2,20.75,20.3,20.7,20.2,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,20.2,2.157463164638052,53.81118228964251,0.294108192761639,0.11236787315823188,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,The Promise,117,Alex Chadwick,James Owen,11 -12,10,3,True,0,0.014471417,0,False,-,70.40,60.05,54.55,52.60,shortening,70.4,60.05,54.55,52.6,70.4,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,70.4,10.004228058936578,653.6046201760481,0.3913145774210762,0.14415314205960486,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,The All Rounder,106,Jamie Hamilton,Mark Walford,11- 9,8,0,True,0,0.014460704,0,False,-,53.25,45.30,41.45,39.60,shortening,53.25,45.3,41.45,39.6,53.25,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,53.25,7.32351057014734,373.94610964899135,0.37871700233641253,0.14016288172530794,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Winning Cigar,108,Peter Kavanagh,Joel Parkinson & Sue Smith,11- 2,8,0,True,0,0.014375119,0,False,-,36.15,31.00,28.40,28.00,shortening,36.15,31.0,28.4,28.0,36.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,36.15,4.65060858424087,172.34012294801082,0.3542554902694715,0.13230749884042306,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Call To Command,116,Jack Power,Lucinda Russell & Michael Scudamore,12- 2,7,5,True,0,0.014109361,0,False,-,28.00,24.40,23.30,22.55,shortening,28.0,24.4,23.3,22.55,28.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,28.0,3.376681614349775,103.39174324840634,0.33208341326831964,0.12506228201295463,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Sonic Pursuit,93,Bruce Lynn,N W Alexander,11 -10,6,0,True,0,0.013410061,0,False,-,8.65,9.65,9.85,9.70,drifting,8.65,9.65,9.85,9.7,8.65,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.65,0.3520819987187698,9.867383557658016,0.11208379211156505,0.046023790682192124,0.046023790682192124,4.6023790682192125,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Harmony Galaxy,-,Sean Quinlan,Jennie Candlish,11- 8,5,0,True,0,0.011901186,0,False,-,13.15,13.00,12.25,12.20,shortening,13.15,13.0,12.25,12.2,13.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.15,1.0554772581678407,22.804539186061923,0.22102338698978816,0.08687055622780582,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Noble Pursuit,-,Bruce Lynn,Eloise Quayle,11- 8,5,0,True,0,0.011901186,0,False,-,14.65,14.05,13.35,13.25,shortening,14.65,14.05,13.35,13.25,14.65,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,14.65,1.2899423446508647,28.30381940731007,0.24246428564045103,0.09450127067039302,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,California Banner,114,Jonjo O'Neill Jr,Jonjo & A J O'Neill,10 -12,5,0,True,0,0.011614898,0,False,-,10.20,15.90,17.15,17.35,drifting,10.2,15.9,17.15,17.35,10.2,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.2,0.5943625880845609,13.720506336178822,0.16045985513129016,0.06460462913962618,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Forerunner,73,Craig Nichol,Iain Jardine,11- 1,5,0,True,0,0.011598771,0,False,-,16.85,15.80,15.00,14.85,shortening,16.85,15.8,15.0,14.85,16.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,16.85,1.6338244714926327,37.442910998017425,0.26700573758757956,0.10308040829606514,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Good Luck Win,98,Craig Nichol,Rebecca Menzies,11- 5,6,0,True,0,0.010994018,0,False,-,11.20,10.40,10.25,10.15,shortening,11.2,10.4,10.25,10.15,11.2,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,11.2,0.75067264573991,16.54267891974501,0.18456428745390668,0.07359535742548137,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Incanto Star,-,Conor Rabbitt,Susan Corbett,11- 8,5,3,True,0,0.010573202,0,False,-,7.85,7.50,7.45,7.40,shortening,7.85,7.5,7.45,7.4,7.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.85,0.22703395259449044,8.126604207047091,0.0796409177132945,0.033143642714524156,0.033143642714524156,3.3143642714524155,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Smart City,78,Aaron Anderson,Rebecca Menzies,11- 5,5,5,True,0,0.010346685,0,False,-,17.60,20.25,19.30,19.15,drifting,17.6,20.25,19.3,19.15,17.6,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.6,1.7510570147341444,40.85028876100301,0.2739698182505205,0.10548536233338218,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Northern Fire Ball,100,NON-RUNNER,Susan Corbett,11- 5,6,0,True,0,0.010038855,0,False,-,17.90,17.40,17.45,17.60,stable,17.9,17.4,17.45,17.6,17.9,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.9,1.7979500320307489,42.25478119160954,0.27659204750572847,0.10638757585980764,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Conspiracy Witness,-,William Maggs,Chris Grant,11- 8,5,5,True,0,0.009948017,0,False,-,10.10,9.65,9.55,9.70,stable,10.1,9.65,9.55,9.7,10.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.1,0.578731582319026,13.452795572410626,0.1577868883786832,0.06359687717791494,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Shinkansen,95,Charlie Maggs,Donald McCain,11- 5,5,5,True,0,0.009639159,0,False,-,8.85,8.65,8.80,8.90,stable,8.85,8.65,8.8,8.9,8.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.85,0.38334401024983955,10.328953840016972,0.11927804533265046,0.048833631878960455,0.048833631878960455,4.8833631878960455,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,The Boom Box,88,Peter Kavanagh,Chris Grant,11- 5,5,0,True,0,0.009341949,0,False,-,19.30,12.05,11.95,11.20,shortening,19.3,12.05,11.95,11.2,19.3,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,19.3,2.0167841127482378,49.12294699311083,0.28775124074378094,0.11020678211739003,0.05,5.0,STRONG_BET_SINGLE
