track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Zero Fighter (IRE),J M Sheridan,0,E D Delany,14th,3 1/2 l,5,9-3p,46,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Shuyak (IRE),N M Crosse,0,P J F Murphy,13th,2 1/4 l,3,8-9,47,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Alex Belardo (IRE),D W O'Connor,0,J C McConnell,12th,1 1/4 l,4,10-1v,58,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,He's Justagent (IRE),R M Mulligan,7,Paul Mulligan,11th,Head,5,8-12,41,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Nahori,W J Lee,0,N Lupini,10th,1/2 l,5,10-2p,59,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Romantic War (IRE),C Geerdharry,7,T Cleary,9th,Neck,3,8-7,41,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Distillate,Adam Caffrey,0,A McGuinness,8th,1 3/4 l,5,10-1t,58,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Harriet Eagle (IRE),R Donaghue-Leahy,7,P J Flynn,7th,Neck,5,9-9,52,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Big Baby Bull (IRE),R P Cleary,0,John Hayes,6th,3/4 l,9,9-9tp,52,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Katie Ross (IRE),J Kearney,3,G P Cromwell,5th,1 1/4 l,3,9-1ht,53,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Navorrosse (IRE),R Whearty,3,G A Kingston,4th,Neck,8,8-12,41,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Shelbourne Flyer (IRE),R Coakley,0,J C McConnell,3rd,2 l,4,9-13t,56,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Spirit Of Eagles (IRE),G M Ryan,0,Thomas Dowling,2nd,3/4 l,5,9-0,43,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,The Bog Bank (IRE),Alyse Jane Clarke,10,T G McCourt,1st,N/A,8,10-1tp,58,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Zero Fighter (IRE),J M Sheridan,0,E D Delany,14th,3 1/2 l,5,9-3p,46,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Shuyak (IRE),N M Crosse,0,P J F Murphy,13th,2 1/4 l,3,8-9,47,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Alex Belardo (IRE),D W O'Connor,0,J C McConnell,12th,1 1/4 l,4,10-1v,58,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,He's Justagent (IRE),R M Mulligan,7,Paul Mulligan,11th,Head,5,8-12,41,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Nahori,W J Lee,0,N Lupini,10th,1/2 l,5,10-2p,59,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Romantic War (IRE),C Geerdharry,7,T Cleary,9th,Neck,3,8-7,41,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Distillate,Adam Caffrey,0,A McGuinness,8th,1 3/4 l,5,10-1t,58,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Harriet Eagle (IRE),R Donaghue-Leahy,7,P J Flynn,7th,Neck,5,9-9,52,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Big Baby Bull (IRE),R P Cleary,0,John Hayes,6th,3/4 l,9,9-9tp,52,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Katie Ross (IRE),J Kearney,3,G P Cromwell,5th,1 1/4 l,3,9-1ht,53,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Navorrosse (IRE),R Whearty,3,G A Kingston,4th,Neck,8,8-12,41,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Shelbourne Flyer (IRE),R Coakley,0,J C McConnell,3rd,2 l,4,9-13t,56,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,Spirit Of Eagles (IRE),G M Ryan,0,Thomas Dowling,2nd,3/4 l,5,9-0,43,True,2,1
Down Royal Racing Results | 20th June 2025 20:00,2025-06-20,20:00,Good,7f,The Bog Bank (IRE),Alyse Jane Clarke,10,T G McCourt,1st,N/A,8,10-1tp,58,True,2,1
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Breath Of You (FR),J A Powell,3,Conor Maxwell,14th,22 l,3,8-9p,48,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Zuzzudio,R Whearty,3,G P Cromwell,13th,1 l,3,8-13tp1,52,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Hezahunk (IRE),P McGettigan,7,P J McKenna,12th,1/2 l,6,8-11p,41,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,James The Second (IRE),T Casey,10,M Mulvany,11th,1 l,3,8-12,51,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Far At Sea (IRE),M W Hassett,5,P J F Murphy,10th,3 l,3,8-11,50,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Razzam (IRE),Nicola Burns,7,H D McGuigan,9th,Head,5,10-2p1,60,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Inishmot Prince (IRE),Alyse Jane Clarke,10,T G McCourt,8th,2 l,7,9-7,51,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Blue Wood (IRE),R M Mulligan,7,K Smith,7th,1/2 l,9,8-12t,42,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Mark's One (IRE),J Cleary,5,Michael G Cleary,6th,3/4 l,4,9-11,55,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Akashaa (IRE),L F Roche,0,N Lupini,5th,1/2 l,3,8-11t1,50,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Hasiyna (IRE),R Kinkaid,10,J C McConnell,4th,3/4 l,5,9-3,47,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Saxon Kingdom (IRE),G M Ryan,0,Thomas Dowling,3rd,1 1/2 l,4,9-6tp,50,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Purring Along (IRE),R P Whelan,0,P G Fahey,2nd,N/A,6,9-10,54,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Bamako (IRE),W J Lee,0,A Oliver,1st,1 1/4 l,3,9-2v,55,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Breath Of You (FR),J A Powell,3,Conor Maxwell,14th,22 l,3,8-9p,48,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Zuzzudio,R Whearty,3,G P Cromwell,13th,1 l,3,8-13tp1,52,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Hezahunk (IRE),P McGettigan,7,P J McKenna,12th,1/2 l,6,8-11p,41,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,James The Second (IRE),T Casey,10,M Mulvany,11th,1 l,3,8-12,51,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Far At Sea (IRE),M W Hassett,5,P J F Murphy,10th,3 l,3,8-11,50,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Razzam (IRE),Nicola Burns,7,H D McGuigan,9th,Head,5,10-2p1,60,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Inishmot Prince (IRE),Alyse Jane Clarke,10,T G McCourt,8th,2 l,7,9-7,51,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Blue Wood (IRE),R M Mulligan,7,K Smith,7th,1/2 l,9,8-12t,42,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Mark's One (IRE),J Cleary,5,Michael G Cleary,6th,3/4 l,4,9-11,55,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Akashaa (IRE),L F Roche,0,N Lupini,5th,1/2 l,3,8-11t1,50,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Hasiyna (IRE),R Kinkaid,10,J C McConnell,4th,3/4 l,5,9-3,47,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Saxon Kingdom (IRE),G M Ryan,0,Thomas Dowling,3rd,1 1/2 l,4,9-6tp,50,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Purring Along (IRE),R P Whelan,0,P G Fahey,2nd,N/A,6,9-10,54,True,2,2
Down Royal Racing Results | 20th June 2025 20:30,2025-06-20,20:30,Good,7f,Bamako (IRE),W J Lee,0,A Oliver,1st,1 1/4 l,3,9-2v,55,True,2,2
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Glasheen Girl (IRE),C Geerdharry,7,F Birrane,13th,1 3/4 l,3,9-3b1,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Posh Spirit (IRE),A J Slattery,0,Thomas Coyle,12th,1 1/2 l,3,9-3,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Zammawar (IRE),R P Cleary,0,J P Fahey,11th,6 1/2 l,3,9-8h,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Rising King (IRE),I Khan,7,A Mullins,10th,4 1/2 l,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Tero D'rosa (IRE),D W O'Connor,0,R O'Sullivan,9th,1/2 l,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Four White Fury,D S O'Sullivan,7,D Marnane,8th,1 1/4 l,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Shanlieve (IRE),L T McAteer,0,D Marnane,7th,Short Head,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Sandi O Mali (IRE),Nicola Burns,7,J M Barrett,6th,Neck,3,9-3,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Famed Again (IRE),P A Harnett,5,T Cooper,5th,2 3/4 l,3,9-3,76,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Sweet Bay (IRE),M W Hassett,5,J P O'Brien,4th,Neck,3,9-3t,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Aeon's Aegis (USA),C D Hayes,0,J P O'Brien,3rd,1 1/4 l,3,9-8,73,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Knockmark,J J G Ryan,3,G M Lyons,2nd,2 1/4 l,3,9-8t,83,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Alfred Tennyson (IRE),J Cleary,5,A P O'Brien,1st,N/A,3,9-8b1,83,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Glasheen Girl (IRE),C Geerdharry,7,F Birrane,13th,1 3/4 l,3,9-3b1,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Posh Spirit (IRE),A J Slattery,0,Thomas Coyle,12th,1 1/2 l,3,9-3,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Zammawar (IRE),R P Cleary,0,J P Fahey,11th,6 1/2 l,3,9-8h,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Rising King (IRE),I Khan,7,A Mullins,10th,4 1/2 l,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Tero D'rosa (IRE),D W O'Connor,0,R O'Sullivan,9th,1/2 l,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Four White Fury,D S O'Sullivan,7,D Marnane,8th,1 1/4 l,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Shanlieve (IRE),L T McAteer,0,D Marnane,7th,Short Head,3,9-8,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Sandi O Mali (IRE),Nicola Burns,7,J M Barrett,6th,Neck,3,9-3,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Famed Again (IRE),P A Harnett,5,T Cooper,5th,2 3/4 l,3,9-3,76,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Sweet Bay (IRE),M W Hassett,5,J P O'Brien,4th,Neck,3,9-3t,-,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Aeon's Aegis (USA),C D Hayes,0,J P O'Brien,3rd,1 1/4 l,3,9-8,73,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Knockmark,J J G Ryan,3,G M Lyons,2nd,2 1/4 l,3,9-8t,83,True,2,3
Limerick Racing Results | 21st June 2025 13:50,2025-06-21,13:50,Good,7f,Alfred Tennyson (IRE),J Cleary,5,A P O'Brien,1st,N/A,3,9-8b1,83,True,2,3
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Bint Majestic Roi (IRE),C D Hayes,0,D K Weld,8th,3 3/4 l,3,9-4b1,70,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Wait For It (IRE),D W O'Connor,0,E & P Harty,7th,2 l,3,9-4,70,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Bishopton (IRE),R P Cleary,0,N Lupini,6th,1 1/2 l,3,9-6,72,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Glyndwr (IRE),J J G Ryan,3,G M Lyons,5th,1 1/4 l,3,10-3,83,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Moonhall Lass (IRE),L T McAteer,0,Alan McIntyre,4th,3/4 l,3,8-12,64,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Just Before (USA),A Browne-Souza,10,W P Browne,3rd,Head,3,9-9,75,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Misappropriation (IRE),Nicola Burns,7,G M Lyons,2nd,8 l,3,9-13,79,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Rion Rubette,M W Hassett,5,M Butler,1st,N/A,3,9-2,68,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Bint Majestic Roi (IRE),C D Hayes,0,D K Weld,8th,3 3/4 l,3,9-4b1,70,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Wait For It (IRE),D W O'Connor,0,E & P Harty,7th,2 l,3,9-4,70,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Bishopton (IRE),R P Cleary,0,N Lupini,6th,1 1/2 l,3,9-6,72,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Glyndwr (IRE),J J G Ryan,3,G M Lyons,5th,1 1/4 l,3,10-3,83,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Moonhall Lass (IRE),L T McAteer,0,Alan McIntyre,4th,3/4 l,3,8-12,64,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Just Before (USA),A Browne-Souza,10,W P Browne,3rd,Head,3,9-9,75,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Misappropriation (IRE),Nicola Burns,7,G M Lyons,2nd,8 l,3,9-13,79,True,2,4
Limerick Racing Results | 21st June 2025 14:20,2025-06-21,14:20,Good,7f,Rion Rubette,M W Hassett,5,M Butler,1st,N/A,3,9-2,68,True,2,4
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Mveve (USA),M W Hassett,5,J P O'Brien,11th,9 1/2 l,3,8-9,71,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Touch The Sound (IRE),A J Slattery,0,J A Stack,10th,16 l,4,9-1,67,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Colugo (IRE),Nicola Burns,7,J M Barrett,9th,2 l,4,8-13h1,65,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Beautiful Affair (IRE),C D Hayes,0,J P O'Brien,8th,3/4 l,3,8-11p,73,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Eyema Candy Girl (AUS),R P Whelan,0,J P O'Brien,7th,2 1/4 l,5,9-6,72,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Nocturnal (IRE),K J Leonard,0,N Lupini,6th,1/2 l,4,10-0,80,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Mallavelly (IRE),J J G Ryan,3,G M Lyons,5th,Neck,4,9-10t,76,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Stormie Outlook (IRE),P A Harnett,5,E J O'Grady,4th,1 1/4 l,6,9-2,68,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Anvika (IRE),R P Cleary,0,S Lavery,3rd,3/4 l,4,9-12,78,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Aviatrice (IRE),L T McAteer,0,D Marnane,2nd,3/4 l,3,9-2,78,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Amemri,D S O'Sullivan,7,D Marnane,1st,N/A,5,9-2,68,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Mveve (USA),M W Hassett,5,J P O'Brien,11th,9 1/2 l,3,8-9,71,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Touch The Sound (IRE),A J Slattery,0,J A Stack,10th,16 l,4,9-1,67,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Colugo (IRE),Nicola Burns,7,J M Barrett,9th,2 l,4,8-13h1,65,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Beautiful Affair (IRE),C D Hayes,0,J P O'Brien,8th,3/4 l,3,8-11p,73,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Eyema Candy Girl (AUS),R P Whelan,0,J P O'Brien,7th,2 1/4 l,5,9-6,72,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Nocturnal (IRE),K J Leonard,0,N Lupini,6th,1/2 l,4,10-0,80,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Mallavelly (IRE),J J G Ryan,3,G M Lyons,5th,Neck,4,9-10t,76,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Stormie Outlook (IRE),P A Harnett,5,E J O'Grady,4th,1 1/4 l,6,9-2,68,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Anvika (IRE),R P Cleary,0,S Lavery,3rd,3/4 l,4,9-12,78,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Aviatrice (IRE),L T McAteer,0,D Marnane,2nd,3/4 l,3,9-2,78,True,2,5
Limerick Racing Results | 21st June 2025 14:55,2025-06-21,14:55,Good,1m,Amemri,D S O'Sullivan,7,D Marnane,1st,N/A,5,9-2,68,True,2,5
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Lorr's Girl (IRE),A J Slattery,0,R Sweeney,UR,N/A,4,9-5t,49,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Nibras Rainbow (IRE),L T McAteer,0,Leonard Flynn,15th,16 l,5,9-5tp,49,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Notforalongtime,P A Harnett,5,Laura Hourigan,14th,1/2 l,8,10-2b,60,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Shawaamekh,J Pietropaolo,7,Maurice Ahern,13th,9 l,11,10-1t,59,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Chou Chou (IRE),M W Hassett,5,E O'Connell,12th,3 3/4 l,4,8-13tp,43,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Corballis Flyer (IRE),J Cleary,5,Rory Devine,11th,4 1/2 l,7,8-10b,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Say You're Sorry (IRE),K J Leonard,0,E O'Connell,10th,2 1/4 l,7,9-1ht,45,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,The Man Above (IRE),R P Cleary,0,J P Fahey,9th,2 l,4,8-10b1,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Sierra De Gredos,C D Hayes,0,A Oliver,8th,Neck,4,9-8v,52,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Jazz Dreamers (IRE),J E Harnett,10,S Fahey,7th,3/4 l,7,9-8,52,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Tasmanian Girl (IRE),Jessica O'Gorman,7,Aengus King,6th,Head,5,8-10,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Exceeding (IRE),Orla Tynan,10,A Slattery,5th,1 3/4 l,4,8-11t1,41,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,El Bello,D J O'Connor,7,D Hogan,4th,2 l,6,10-0p,58,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Roman Harry (IRE),J J G Ryan,3,C O'Connell,3rd,2 l,5,9-12,56,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Tynamite (IRE),Rebecca Parsons,10,D Marnane,2nd,1/2 l,11,8-10,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Deuteronomy (IRE),Nicola Burns,7,R P Burns,1st,N/A,6,9-10b,54,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Lorr's Girl (IRE),A J Slattery,0,R Sweeney,UR,N/A,4,9-5t,49,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Nibras Rainbow (IRE),L T McAteer,0,Leonard Flynn,15th,16 l,5,9-5tp,49,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Notforalongtime,P A Harnett,5,Laura Hourigan,14th,1/2 l,8,10-2b,60,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Shawaamekh,J Pietropaolo,7,Maurice Ahern,13th,9 l,11,10-1t,59,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Chou Chou (IRE),M W Hassett,5,E O'Connell,12th,3 3/4 l,4,8-13tp,43,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Corballis Flyer (IRE),J Cleary,5,Rory Devine,11th,4 1/2 l,7,8-10b,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Say You're Sorry (IRE),K J Leonard,0,E O'Connell,10th,2 1/4 l,7,9-1ht,45,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,The Man Above (IRE),R P Cleary,0,J P Fahey,9th,2 l,4,8-10b1,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Sierra De Gredos,C D Hayes,0,A Oliver,8th,Neck,4,9-8v,52,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Jazz Dreamers (IRE),J E Harnett,10,S Fahey,7th,3/4 l,7,9-8,52,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Tasmanian Girl (IRE),Jessica O'Gorman,7,Aengus King,6th,Head,5,8-10,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Exceeding (IRE),Orla Tynan,10,A Slattery,5th,1 3/4 l,4,8-11t1,41,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,El Bello,D J O'Connor,7,D Hogan,4th,2 l,6,10-0p,58,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Roman Harry (IRE),J J G Ryan,3,C O'Connell,3rd,2 l,5,9-12,56,True,2,6
