track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Applejack Poet (IRE),Non Runner,7,Liz Doyle,NR,N/A,7,11-11tb1,92,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Kartel And Co (FR),S D Torrens,0,P J Rothwell,NR,N/A,4,11-5p,89,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Forgothekeys (IRE),T Ryan,5,J F Gleeson,PU,N/A,5,11-6h,87,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Mr Macphisto (IRE),R A Doyle,0,E Griffin,12th,12 l,8,11-10t,91,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Duke Silver (IRE),R Deegan,0,J P O'Brien,11th,7 l,4,11-11,95,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Ordered Lives (IRE),Mr D M Fitzgerald,7,M P Fitzgerald,10th,18 l,9,11-6t,87,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Inchiquin Maid (IRE),D J O'Keeffe,0,D Budds,9th,1 l,5,11-8t,89,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,King In Love (FR),P T Enright,0,S Aherne,8th,9 1/2 l,4,11-9,93,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Get Down To It (IRE),K E Buckley,0,T Gibney,7th,2 l,5,11-13,94,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Fox Leicester (IRE),E Walsh,0,J M Burke,6th,3 l,8,11-12tp1,93,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Hatfield Hammer (IRE),J C Gainford,0,P Nolan,5th,1 1/4 l,5,11-6,87,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Katherine (IRE),H E Sexton,7,A Sexton,4th,5 1/2 l,7,11-9,90,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Dream Once More (IRE),S Fitzgerald,0,D Queally,3rd,1 1/4 l,5,11-7ht,88,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Bayou Belle (IRE),P T Smithers,7,J P Fahey,2nd,4 l,5,12-0,95,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Chutzpal (IRE),Ethan O'Sullivan,7,H De Bromhead,1st,N/A,5,12-7b,102,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Applejack Poet (IRE),Non Runner,7,Liz Doyle,NR,N/A,7,11-11tb1,92,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Kartel And Co (FR),S D Torrens,0,P J Rothwell,NR,N/A,4,11-5p,89,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Forgothekeys (IRE),T Ryan,5,J F Gleeson,PU,N/A,5,11-6h,87,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Mr Macphisto (IRE),R A Doyle,0,E Griffin,12th,12 l,8,11-10t,91,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Duke Silver (IRE),R Deegan,0,J P O'Brien,11th,7 l,4,11-11,95,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Ordered Lives (IRE),Mr D M Fitzgerald,7,M P Fitzgerald,10th,18 l,9,11-6t,87,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Inchiquin Maid (IRE),D J O'Keeffe,0,D Budds,9th,1 l,5,11-8t,89,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,King In Love (FR),P T Enright,0,S Aherne,8th,9 1/2 l,4,11-9,93,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Get Down To It (IRE),K E Buckley,0,T Gibney,7th,2 l,5,11-13,94,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Fox Leicester (IRE),E Walsh,0,J M Burke,6th,3 l,8,11-12tp1,93,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Hatfield Hammer (IRE),J C Gainford,0,P Nolan,5th,1 1/4 l,5,11-6,87,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Katherine (IRE),H E Sexton,7,A Sexton,4th,5 1/2 l,7,11-9,90,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Dream Once More (IRE),S Fitzgerald,0,D Queally,3rd,1 1/4 l,5,11-7ht,88,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Bayou Belle (IRE),P T Smithers,7,J P Fahey,2nd,4 l,5,12-0,95,True,137,1
Wexford Racing Results | 30th August 2024 16:30,N/A,16:30,Yielding,2m 190y,Chutzpal (IRE),Ethan O'Sullivan,7,H De Bromhead,1st,N/A,5,12-7b,102,True,137,1
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Rockbrook (IRE),S D Torrens,0,P J Rothwell,NR,N/A,7,11-6,94,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Whatsitabout (FR),C G O'Dwyer,5,M F Morris,NR,N/A,6,11-7t1,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Bobbi Gin Tree (IRE),D J O'Keeffe,0,H De Bromhead,F,N/A,5,12-0,102,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Francois (FR),Mr S J Butler,7,Mary Ellen Doyle,12th,31 l,9,11-11b,99,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Jeronimo De L'ouch (FR),J P Shinnick,5,M Kennedy,11th,17 l,5,11-5,93,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Sammy Smart,K E Buckley,0,T Gibney,10th,3 1/2 l,8,12-0,102,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Cruisin Susan (IRE),Mr J P Berry,7,J A Berry,9th,4 1/2 l,7,11-7,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Junot (IRE),B Hayes,0,M Winters,8th,2 1/4 l,5,11-7tp,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Glentruan (IRE),L Quinlan,3,Michael Flannery,7th,1 1/2 l,9,11-10tb,98,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Iridescent (IRE),K Callaghan,5,J Fogarty,6th,7 1/2 l,10,12-0,102,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Gekkota (FR),P T Enright,0,T J O'Mara,5th,4 1/2 l,8,11-9,97,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,The Striker Dylan (IRE),R Deegan,0,L P Cusack,4th,1 1/2 l,6,11-7,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Intersky Sunset (IRE),S Fitzgerald,0,D Queally,3rd,1 l,7,11-8,96,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Technology (IRE),B W Harvey,0,J C McConnell,2nd,3 3/4 l,7,11-7t1,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Rampere West (IRE),R A Doyle,0,M Fahey,1st,N/A,4,11-5,97,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Rockbrook (IRE),S D Torrens,0,P J Rothwell,NR,N/A,7,11-6,94,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Whatsitabout (FR),C G O'Dwyer,5,M F Morris,NR,N/A,6,11-7t1,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Bobbi Gin Tree (IRE),D J O'Keeffe,0,H De Bromhead,F,N/A,5,12-0,102,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Francois (FR),Mr S J Butler,7,Mary Ellen Doyle,12th,31 l,9,11-11b,99,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Jeronimo De L'ouch (FR),J P Shinnick,5,M Kennedy,11th,17 l,5,11-5,93,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Sammy Smart,K E Buckley,0,T Gibney,10th,3 1/2 l,8,12-0,102,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Cruisin Susan (IRE),Mr J P Berry,7,J A Berry,9th,4 1/2 l,7,11-7,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Junot (IRE),B Hayes,0,M Winters,8th,2 1/4 l,5,11-7tp,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Glentruan (IRE),L Quinlan,3,Michael Flannery,7th,1 1/2 l,9,11-10tb,98,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Iridescent (IRE),K Callaghan,5,J Fogarty,6th,7 1/2 l,10,12-0,102,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Gekkota (FR),P T Enright,0,T J O'Mara,5th,4 1/2 l,8,11-9,97,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,The Striker Dylan (IRE),R Deegan,0,L P Cusack,4th,1 1/2 l,6,11-7,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Intersky Sunset (IRE),S Fitzgerald,0,D Queally,3rd,1 l,7,11-8,96,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Technology (IRE),B W Harvey,0,J C McConnell,2nd,3 3/4 l,7,11-7t1,95,True,137,2
Wexford Racing Results | 30th August 2024 17:05,N/A,17:05,Good To Yielding,2m 4f 100y,Rampere West (IRE),R A Doyle,0,M Fahey,1st,N/A,4,11-5,97,True,137,2
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Turn Of Abbey (IRE),P T Smithers,7,A McCann,UR,N/A,5,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Yougoingforone (IRE),M Hamill,0,Shane O'Brien,PU,N/A,6,10-13p1,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Celestrial Diamond (IRE),L Quinlan,3,W J Lanigan,PU,N/A,10,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Izzy Show Bizzy (IRE),Kevin A Murphy,7,E M O'Sullivan,11th,53 l,6,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Mrs Wemyss (IRE),Shane Fenelon,7,E Sheehy,10th,8 1/2 l,6,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Kipeen Lady (IRE),P T Enright,0,R P Rath,9th,35 l,5,10-13t1,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Keep It Cool (IRE),P Hanlon,7,J J Hanlon,8th,8 1/2 l,4,10-7,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Rose Boum (FR),R Deegan,0,P Nolan,7th,2 3/4 l,4,10-7,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Barnahash Arch (IRE),M J M O'Sullivan,0,Jonathan Sweeney,6th,16 l,6,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Ashdale Flyer (IRE),C D Smithers,7,Mrs J Harrington,5th,3/4 l,5,10-13p,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Ma Bess (IRE),J P Shinnick,5,T O'Brien,4th,3 l,6,11-7ht,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Cool Park (IRE),B Hayes,0,W P Mullins,3rd,4 l,5,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Workinonadream (IRE),S D Torrens,0,P J Rothwell,2nd,4 1/4 l,6,10-13p1,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,World Of Fortunes (IRE),J C Gainford,0,L Kenny,1st,N/A,6,11-7,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Turn Of Abbey (IRE),P T Smithers,7,A McCann,UR,N/A,5,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Yougoingforone (IRE),M Hamill,0,Shane O'Brien,PU,N/A,6,10-13p1,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Celestrial Diamond (IRE),L Quinlan,3,W J Lanigan,PU,N/A,10,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Izzy Show Bizzy (IRE),Kevin A Murphy,7,E M O'Sullivan,11th,53 l,6,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Mrs Wemyss (IRE),Shane Fenelon,7,E Sheehy,10th,8 1/2 l,6,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Kipeen Lady (IRE),P T Enright,0,R P Rath,9th,35 l,5,10-13t1,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Keep It Cool (IRE),P Hanlon,7,J J Hanlon,8th,8 1/2 l,4,10-7,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Rose Boum (FR),R Deegan,0,P Nolan,7th,2 3/4 l,4,10-7,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Barnahash Arch (IRE),M J M O'Sullivan,0,Jonathan Sweeney,6th,16 l,6,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Ashdale Flyer (IRE),C D Smithers,7,Mrs J Harrington,5th,3/4 l,5,10-13p,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Ma Bess (IRE),J P Shinnick,5,T O'Brien,4th,3 l,6,11-7ht,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Cool Park (IRE),B Hayes,0,W P Mullins,3rd,4 l,5,10-13,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,Workinonadream (IRE),S D Torrens,0,P J Rothwell,2nd,4 1/4 l,6,10-13p1,-,True,137,3
Wexford Racing Results | 30th August 2024 17:40,N/A,17:40,Good To Yielding,3m,World Of Fortunes (IRE),J C Gainford,0,L Kenny,1st,N/A,6,11-7,-,True,137,3
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Magic Tricks (FR),M P Walsh,0,G Elliott,6th,2 1/4 l,8,11-9p,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Common Practice (IRE),S D Torrens,0,J P O'Brien,5th,1 l,5,11-9t,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Another Choice (IRE),J Smith,7,M J Smith,4th,Neck,7,11-9,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Jazzy Matty (FR),J C Gainford,0,C Collins,3rd,4 1/2 l,5,11-9,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Monbeg Park (IRE),C Stone-Walsh,5,S Doyle,2nd,3 l,7,11-9tp,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Gorgeous Tom (IRE),D J O'Keeffe,0,H De Bromhead,1st,N/A,6,11-5,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Magic Tricks (FR),M P Walsh,0,G Elliott,6th,2 1/4 l,8,11-9p,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Common Practice (IRE),S D Torrens,0,J P O'Brien,5th,1 l,5,11-9t,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Another Choice (IRE),J Smith,7,M J Smith,4th,Neck,7,11-9,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Jazzy Matty (FR),J C Gainford,0,C Collins,3rd,4 1/2 l,5,11-9,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Monbeg Park (IRE),C Stone-Walsh,5,S Doyle,2nd,3 l,7,11-9tp,-,True,137,4
Wexford Racing Results | 30th August 2024 18:15,N/A,18:15,Good To Yielding,2m 3f 100y,Gorgeous Tom (IRE),D J O'Keeffe,0,H De Bromhead,1st,N/A,6,11-5,-,True,137,4
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Donnrua Dream (IRE),B W Harvey,0,J C McConnell,NR,N/A,7,11-5,100,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Lake Chad (IRE),Niall Moore,7,P Fenton,NR,N/A,9,11-10,105,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Killinure Lass (IRE),Non Runner,0,J P Dempsey,NR,N/A,7,11-11,106,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Ben Vrackie,Mr J Costello,7,Mrs C O'Leary,14th,5 1/2 l,9,10-1t,82,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Malton Groove (IRE),P J O'Hanlon,0,D A McLoughlin,13th,1/2 l,7,11-4t,99,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Falcon Park (IRE),D Meyler,0,E Mullins,12th,1 3/4 l,8,10-11p,92,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Bite That (IRE),G B Noonan,5,P J Flynn,11th,1 l,8,10-6,87,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Prince Of Air (FR),S D Torrens,0,P J Rothwell,10th,3/4 l,7,10-8p,89,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Mc Alpine (IRE),D J O'Keeffe,0,P J Rothwell,9th,1 l,10,11-7p,102,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Our Bobby (IRE),E Walsh,0,J M Burke,8th,1/2 l,7,11-12h,107,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Roman Parish (IRE),C M Quirke,5,D M O'Brien,7th,1 3/4 l,6,10-7tp,88,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Elegant Dan (IRE),J P Shinnick,5,D M O'Brien,6th,1 3/4 l,11,10-2p,83,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Rock On Pedro (IRE),S O'Callaghan,5,E Doyle,5th,4 l,6,10-10,91,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Blenheim Belle (IRE),P T Enright,0,M M McNiff,4th,3/4 l,5,11-0,95,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Ernie From Nurney (IRE),P T Smithers,7,P Roche,3rd,1/2 l,7,10-13t,94,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Farrokh (FR),M J M O'Sullivan,0,B Connell,2nd,1 1/4 l,5,11-9,104,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Duty Bound,C Stone-Walsh,5,J P Flavin,1st,N/A,5,11-7t,102,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Donnrua Dream (IRE),B W Harvey,0,J C McConnell,NR,N/A,7,11-5,100,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Lake Chad (IRE),Niall Moore,7,P Fenton,NR,N/A,9,11-10,105,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Killinure Lass (IRE),Non Runner,0,J P Dempsey,NR,N/A,7,11-11,106,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Ben Vrackie,Mr J Costello,7,Mrs C O'Leary,14th,5 1/2 l,9,10-1t,82,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Malton Groove (IRE),P J O'Hanlon,0,D A McLoughlin,13th,1/2 l,7,11-4t,99,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Falcon Park (IRE),D Meyler,0,E Mullins,12th,1 3/4 l,8,10-11p,92,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Bite That (IRE),G B Noonan,5,P J Flynn,11th,1 l,8,10-6,87,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Prince Of Air (FR),S D Torrens,0,P J Rothwell,10th,3/4 l,7,10-8p,89,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Mc Alpine (IRE),D J O'Keeffe,0,P J Rothwell,9th,1 l,10,11-7p,102,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Our Bobby (IRE),E Walsh,0,J M Burke,8th,1/2 l,7,11-12h,107,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Roman Parish (IRE),C M Quirke,5,D M O'Brien,7th,1 3/4 l,6,10-7tp,88,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Elegant Dan (IRE),J P Shinnick,5,D M O'Brien,6th,1 3/4 l,11,10-2p,83,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Rock On Pedro (IRE),S O'Callaghan,5,E Doyle,5th,4 l,6,10-10,91,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Blenheim Belle (IRE),P T Enright,0,M M McNiff,4th,3/4 l,5,11-0,95,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Ernie From Nurney (IRE),P T Smithers,7,P Roche,3rd,1/2 l,7,10-13t,94,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Farrokh (FR),M J M O'Sullivan,0,B Connell,2nd,1 1/4 l,5,11-9,104,True,137,5
Wexford Racing Results | 30th August 2024 18:50,N/A,18:50,Good To Yielding,2m 3f 100y,Duty Bound,C Stone-Walsh,5,J P Flavin,1st,N/A,5,11-7t,102,True,137,5
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Agirlcalledchloe (IRE),S D Torrens,0,P J Rothwell,NR,N/A,7,10-1b,73,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Calahill (IRE),J C Gainford,0,C Collins,NR,N/A,9,11-1p,87,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Irish Envoy (IRE),T P Harney,7,Liz Doyle,UR,N/A,6,12-0b1,100,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Riggs (IRE),D Meyler,0,P Cluskey,PU,N/A,9,12-0b,100,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Tuff Days (IRE),J P Shinnick,5,Michael Barry,F,N/A,7,10-13p,85,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Walkonthebriteside (IRE),B W Harvey,0,J C McConnell,12th,21 l,6,11-9t,95,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Glenmalure Lodge (IRE),P J O'Hanlon,0,P J Rothwell,11th,58 l,10,10-13p,85,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Larkfield Legacy (IRE),G B Noonan,5,R P Rath,10th,13 l,10,10-0,72,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,King And Queen (FR),P Hanlon,7,J J Hanlon,9th,8 1/2 l,8,10-8,80,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Bearwithmenow (IRE),H Morgan,0,J P Flavin,8th,1/2 l,7,11-1tp,87,True,137,6
Wexford Racing Results | 30th August 2024 19:25,N/A,19:25,Good To Yielding,3m 1f,Second Subaltern (USA),R A Doyle,0,M Brassil,7th,1 l,8,11-5tp,91,True,137,6
