track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Big Dispute (IRE),Mr F Maguire,0,Con McSweeney,10th,Neck,5,12-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Youre A Derry Girl (IRE),Miss E Cody,7,S G Walsh,9th,1 l,7,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Lightup Lightup (USA),T P Harney,7,C W J Farrell,8th,1/2 l,4,11-1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Kidam Roque (FR),Mr H C Swan,3,E Griffin,7th,3 1/2 l,4,11-1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Jordann (FR),Mr D O'Connor,0,W Durkan,6th,2 1/4 l,5,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Classy Cc (IRE),Ms C J Worrell,7,M Brassil,5th,4 1/2 l,4,10-8t1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Angelo Dundee (IRE),Mr D McGill,7,D A McLoughlin,4th,4 1/2 l,5,12-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Red Hugh (IRE),Conor Clarke,7,E Mullins,3rd,2 3/4 l,6,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Aruntothequeen (IRE),C D Smithers,7,Mrs J Harrington,2nd,1/2 l,5,11-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Ballygunner Castle (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,12-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Private Policy (IRE),Mr J P O'Rourke,7,P O'Rourke,NR,N/A,6,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Scarlet Purse (IRE),Mr D Doyle,7,S Curling,NR,N/A,5,11-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Rumour Mill (IRE),Miss F Leaney,7,L Fowler,12th,35 l,5,11-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Leamydee (IRE),J P Shinnick,7,M Brassil,11th,53 l,4,10-8t1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Big Dispute (IRE),Mr F Maguire,0,Con McSweeney,10th,Neck,5,12-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Youre A Derry Girl (IRE),Miss E Cody,7,S G Walsh,9th,1 l,7,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Lightup Lightup (USA),T P Harney,7,C W J Farrell,8th,1/2 l,4,11-1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Kidam Roque (FR),Mr H C Swan,3,E Griffin,7th,3 1/2 l,4,11-1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Jordann (FR),Mr D O'Connor,0,W Durkan,6th,2 1/4 l,5,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Classy Cc (IRE),Ms C J Worrell,7,M Brassil,5th,4 1/2 l,4,10-8t1,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Angelo Dundee (IRE),Mr D McGill,7,D A McLoughlin,4th,4 1/2 l,5,12-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Red Hugh (IRE),Conor Clarke,7,E Mullins,3rd,2 3/4 l,6,11-7,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Aruntothequeen (IRE),C D Smithers,7,Mrs J Harrington,2nd,1/2 l,5,11-0,-,True,114,21
Tipperary Racing Results | 15th May 2024 20:30,N/A,20:30,Good To Yielding  Flat (Turf),2m,Ballygunner Castle (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,12-0,-,True,114,21
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Short Change (IRE),O McSweeney,3,Thomas Dowling,10th,4 1/2 l,5,10-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Soar Beyond (IRE),L F Roche,0,D K Weld,9th,3/4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Warazam (IRE),R P Whelan,0,J P Fahey,8th,1 1/4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Marble Angel (IRE),W J Lee,0,A Oliver,7th,2 l,4,9-12,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Help Me Rhonda (IRE),J M Sheridan,0,J A Stack,6th,Head,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Hot To Foxtrot (IRE),L T McAteer,0,P T Foley,5th,4 3/4 l,4,9-12,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Lady Daar,G F Carroll,0,G P Cromwell,4th,Head,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Pink Oxalis (IRE),J A Heffernan,0,J G Murphy,3rd,2 3/4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Emerald Harmony (IRE),B M Coen,0,J P Murtagh,2nd,4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Sara Valentina (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Short Change (IRE),O McSweeney,3,Thomas Dowling,10th,4 1/2 l,5,10-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Soar Beyond (IRE),L F Roche,0,D K Weld,9th,3/4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Warazam (IRE),R P Whelan,0,J P Fahey,8th,1 1/4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Marble Angel (IRE),W J Lee,0,A Oliver,7th,2 l,4,9-12,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Help Me Rhonda (IRE),J M Sheridan,0,J A Stack,6th,Head,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Hot To Foxtrot (IRE),L T McAteer,0,P T Foley,5th,4 3/4 l,4,9-12,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Lady Daar,G F Carroll,0,G P Cromwell,4th,Head,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Pink Oxalis (IRE),J A Heffernan,0,J G Murphy,3rd,2 3/4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Emerald Harmony (IRE),B M Coen,0,J P Murtagh,2nd,4 l,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 13:30,N/A,13:30,Soft To Heavy,6f 150y,Sara Valentina (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-3,-,True,114,22
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Linger For Longer (IRE),M W Hassett,7,A Leahy,12th,16 l,5,9-8p,67,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Spirit Of Eagles (IRE),O McSweeney,3,Thomas Dowling,11th,1 1/4 l,4,9-1tp1,60,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Nordic Passage (IRE),C T Keane,0,J F Levins,10th,Nose,9,9-10,69,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Sunset Nova (IRE),A J Slattery,0,A Slattery,9th,Neck,8,8-8v,53,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Lively Set (IRE),J A Heffernan,0,Kevin Coleman,8th,1 3/4 l,3,9-5p1,73,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Fickou,B M Coen,0,A Oliver,7th,Head,3,9-0,68,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Half Nutz (IRE),Adam Caffrey,5,A McGuinness,6th,3/4 l,7,9-10,69,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Run Forrest Run (IRE),S T McCullagh,3,M Fenton,5th,1 1/2 l,6,9-9,68,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Ramiro (IRE),J M Sheridan,0,Miss H McLoughlin,4th,1/2 l,8,10-2h,75,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Rathbranchurch (IRE),W Joyce,5,M Mulvany,3rd,1 1/4 l,4,9-12,71,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Shawaamekh,D W O'Connor,0,J F Levins,2nd,1 3/4 l,10,10-0,73,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Pinar Del Rio,R P Whelan,0,Joe Conlon,1st,N/A,5,9-13p,72,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Linger For Longer (IRE),M W Hassett,7,A Leahy,12th,16 l,5,9-8p,67,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Spirit Of Eagles (IRE),O McSweeney,3,Thomas Dowling,11th,1 1/4 l,4,9-1tp1,60,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Nordic Passage (IRE),C T Keane,0,J F Levins,10th,Nose,9,9-10,69,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Sunset Nova (IRE),A J Slattery,0,A Slattery,9th,Neck,8,8-8v,53,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Lively Set (IRE),J A Heffernan,0,Kevin Coleman,8th,1 3/4 l,3,9-5p1,73,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Fickou,B M Coen,0,A Oliver,7th,Head,3,9-0,68,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Half Nutz (IRE),Adam Caffrey,5,A McGuinness,6th,3/4 l,7,9-10,69,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Run Forrest Run (IRE),S T McCullagh,3,M Fenton,5th,1 1/2 l,6,9-9,68,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Ramiro (IRE),J M Sheridan,0,Miss H McLoughlin,4th,1/2 l,8,10-2h,75,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Rathbranchurch (IRE),W Joyce,5,M Mulvany,3rd,1 1/4 l,4,9-12,71,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Shawaamekh,D W O'Connor,0,J F Levins,2nd,1 3/4 l,10,10-0,73,True,114,23
Limerick Racing Results | 16th May 2024 14:05,N/A,14:05,Soft To Heavy,6f 150y,Pinar Del Rio,R P Whelan,0,Joe Conlon,1st,N/A,5,9-13p,72,True,114,23
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Bridge The Gap (IRE),O McSweeney,3,Daniel Murphy,7th,Head,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Dreamline Amelia,K J Leonard,0,E McCarthy,6th,5 1/2 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Sirene Success (IRE),W J Lee,0,K J Condon,5th,3/4 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Katie Bairdie (IRE),A J Slattery,0,J A Stack,4th,2 1/4 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Next Trick (IRE),C D Hayes,0,D K Weld,3rd,2 1/4 l,3,9-3h1,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Kailasa (IRE),B M Coen,0,J P Murtagh,2nd,3 1/4 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Fleur De Chine,S Foley,0,Mrs J Harrington,1st,N/A,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Bridge The Gap (IRE),O McSweeney,3,Daniel Murphy,7th,Head,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Dreamline Amelia,K J Leonard,0,E McCarthy,6th,5 1/2 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Sirene Success (IRE),W J Lee,0,K J Condon,5th,3/4 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Katie Bairdie (IRE),A J Slattery,0,J A Stack,4th,2 1/4 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Next Trick (IRE),C D Hayes,0,D K Weld,3rd,2 1/4 l,3,9-3h1,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Kailasa (IRE),B M Coen,0,J P Murtagh,2nd,3 1/4 l,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 14:35,N/A,14:35,Soft To Heavy,7f,Fleur De Chine,S Foley,0,Mrs J Harrington,1st,N/A,3,9-3,-,True,114,24
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Weston Grey (IRE),G M Ryan,0,Daniel Murphy,6th,6 1/2 l,3,8-12p,50,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Nakasero (IRE),S Foley,0,M Halford & T Collins,5th,2 3/4 l,3,9-7,59,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Anyothername (IRE),C D Hayes,0,A A Howard,4th,1 1/4 l,3,8-9tb1,47,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Private Officer (IRE),J J G Ryan,5,J F Levins,3rd,1 1/2 l,3,9-1,53,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Poppadom (IRE),Amy Jo Hayes,7,A Slattery,2nd,3/4 l,3,9-4,56,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Lord Church (IRE),R P Whelan,0,M Halford & T Collins,1st,N/A,3,9-12,64,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Weston Grey (IRE),G M Ryan,0,Daniel Murphy,6th,6 1/2 l,3,8-12p,50,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Nakasero (IRE),S Foley,0,M Halford & T Collins,5th,2 3/4 l,3,9-7,59,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Anyothername (IRE),C D Hayes,0,A A Howard,4th,1 1/4 l,3,8-9tb1,47,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Private Officer (IRE),J J G Ryan,5,J F Levins,3rd,1 1/2 l,3,9-1,53,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Poppadom (IRE),Amy Jo Hayes,7,A Slattery,2nd,3/4 l,3,9-4,56,True,114,25
Limerick Racing Results | 16th May 2024 15:05,N/A,15:05,Soft To Heavy,7f,Lord Church (IRE),R P Whelan,0,M Halford & T Collins,1st,N/A,3,9-12,64,True,114,25
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Key To Glory (IRE),S Foley,0,Yvonne Latta,NR,N/A,3,9-3,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Del Posto,S T McCullagh,3,W J Lanigan,7th,9 1/2 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Tyder (IRE),C Horgan,7,A Slattery,6th,1 3/4 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Edvard Grieg (IRE),A J Slattery,0,A Slattery,5th,2 1/4 l,3,9-8v1,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Inner Success (FR),W J Lee,0,K J Condon,4th,1 1/4 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Judge Me Not (IRE),B M Coen,0,J P Murtagh,3rd,6 1/2 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Victoria Kesia (IRE),G F Carroll,0,J G Murphy,2nd,1/2 l,3,9-3,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Alabama Calling (IRE),L T McAteer,0,D Marnane,1st,N/A,3,9-3,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Key To Glory (IRE),S Foley,0,Yvonne Latta,NR,N/A,3,9-3,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Del Posto,S T McCullagh,3,W J Lanigan,7th,9 1/2 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Tyder (IRE),C Horgan,7,A Slattery,6th,1 3/4 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Edvard Grieg (IRE),A J Slattery,0,A Slattery,5th,2 1/4 l,3,9-8v1,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Inner Success (FR),W J Lee,0,K J Condon,4th,1 1/4 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Judge Me Not (IRE),B M Coen,0,J P Murtagh,3rd,6 1/2 l,3,9-8,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Victoria Kesia (IRE),G F Carroll,0,J G Murphy,2nd,1/2 l,3,9-3,-,True,114,26
Limerick Racing Results | 16th May 2024 15:35,N/A,15:35,Soft To Heavy,1m,Alabama Calling (IRE),L T McAteer,0,D Marnane,1st,N/A,3,9-3,-,True,114,26
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Lough Alina (IRE),S P Bird,7,M Rice,6th,21 l,7,10-2h,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Dancing Steve (IRE),C J MacRedmond,5,A McGuinness,5th,7 1/2 l,3,9-6,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Hobart (IRE),J A Heffernan,0,J Nash,4th,5 l,3,9-6,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Northern Sonas (IRE),G F Carroll,0,A Oliver,3rd,4 1/4 l,3,9-6,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Soul Of Spain (IRE),D McMonagle,0,J P O'Brien,2nd,1 1/4 l,3,9-6p1,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Cruden,S Foley,0,Mrs J Harrington,1st,N/A,3,9-6t,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Lough Alina (IRE),S P Bird,7,M Rice,6th,21 l,7,10-2h,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Dancing Steve (IRE),C J MacRedmond,5,A McGuinness,5th,7 1/2 l,3,9-6,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Hobart (IRE),J A Heffernan,0,J Nash,4th,5 l,3,9-6,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Northern Sonas (IRE),G F Carroll,0,A Oliver,3rd,4 1/4 l,3,9-6,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Soul Of Spain (IRE),D McMonagle,0,J P O'Brien,2nd,1 1/4 l,3,9-6p1,-,True,114,27
Limerick Racing Results | 16th May 2024 16:05,N/A,16:05,Soft To Heavy,1m 3f 55y,Cruden,S Foley,0,Mrs J Harrington,1st,N/A,3,9-6t,-,True,114,27
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Lisamaria (IRE),R Whearty,5,P W Flynn,NR,N/A,5,9-1,48,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Calmafterthestorm (IRE),D W O'Connor,0,J C McConnell,NR,N/A,4,9-3,50,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Halcyon Spirit,Abigail Susan Murphy,10,J Motherway,14th,13 l,6,9-0p,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Inverbrena (IRE),C J MacRedmond,5,A McGuinness,13th,3 1/2 l,6,9-0,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Apprentice (IRE),J M Sheridan,0,M A Cahill,12th,19 l,4,10-0b1,61,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Hinemoa (FR),A C Persse,7,M A Cahill,11th,11 l,8,9-4,51,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Ciao Adios (IRE),G M Ryan,0,A Murray,10th,1 1/2 l,5,9-0p,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Ifitwasme (IRE),L F Roche,0,E McNamara,9th,Neck,4,9-5,52,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Benzine,Amy Jo Hayes,7,J Morrison,8th,1 1/2 l,5,9-0,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Intend (IRE),J Kearney,5,P Martin,7th,4 3/4 l,6,9-13t,60,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Mayo For Sam (IRE),Adam Caffrey,5,A McGuinness,6th,3 l,4,9-3v,50,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Brilliant Question (IRE),D E Sheehy,0,K A Heffernan,5th,4 l,7,9-0t,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Dinamine (IRE),Siobhan Rutledge,3,J C McConnell,4th,3 l,6,9-2,49,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Spinning Web (IRE),J A Heffernan,0,Ms M Mullins,3rd,3 1/4 l,4,9-10,57,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Nusra (IRE),S Foley,0,G Ahern,2nd,Neck,7,9-12p,59,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Forlio,C T Keane,0,P W Flynn,1st,N/A,5,9-13t1,60,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Lisamaria (IRE),R Whearty,5,P W Flynn,NR,N/A,5,9-1,48,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Calmafterthestorm (IRE),D W O'Connor,0,J C McConnell,NR,N/A,4,9-3,50,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Halcyon Spirit,Abigail Susan Murphy,10,J Motherway,14th,13 l,6,9-0p,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Inverbrena (IRE),C J MacRedmond,5,A McGuinness,13th,3 1/2 l,6,9-0,47,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Apprentice (IRE),J M Sheridan,0,M A Cahill,12th,19 l,4,10-0b1,61,True,114,28
Limerick Racing Results | 16th May 2024 16:38,N/A,16:38,Soft To Heavy,1m 3f 55y,Hinemoa (FR),A C Persse,7,M A Cahill,11th,11 l,8,9-4,51,True,114,28
