track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Zanjabeel,C. Brassil,5,Stephanie Ocsko-Moore,PU,N/A,10,12-0tb,95,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Danegeld,T. P. Harney,7,J. Morrison,PU,N/A,11,11-8,89,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Laughing Trix (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,PU,N/A,10,10-13tp,80,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Gonedairy (IRE),N. T. Prendergast,7,D. E. Prendergast,10th,3 1/2 l,7,11-11,92,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Ragin Cajun (IRE),J. Smith,7,Matthew J. Smith,9th,7 l,10,11-11tp1,92,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Father Jed (IRE),Philip Donovan,5,John Patrick Ryan,8th,16 l,12,11-2,83,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Pino Boy (IRE),Richard Condon,5,Mrs Ann Mooney,7th,7 l,9,10-9tp,76,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Fr Gilligansvoyge,Phillip Enright,0,John G. Carr,6th,10 l,10,10-7tb,74,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Steps Match (IRE),K. E. Buckley,3,Michael Butler,5th,1 3/4 l,8,11-9b,90,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Highland Sting (IRE),D. E. Mullins,0,John Patrick Ryan,4th,3/4 l,7,11-0tb1,81,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Greenway Machine (IRE),Shane O'Callaghan,0,Ms Helen P. Markham,3rd,35 l,11,10-0,67,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Rudy Catrail (IRE),Gavin Peter Brouder,5,E. Sheehy,2nd,2 1/2 l,12,11-2,83,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Winnie Woodnutt (IRE),Mr A. Harvey,7,D. Harvey,1st,N/A,7,12-0ht,95,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Zanjabeel,C. Brassil,5,Stephanie Ocsko-Moore,PU,N/A,10,12-0tb,95,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Danegeld,T. P. Harney,7,J. Morrison,PU,N/A,11,11-8,89,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Laughing Trix (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,PU,N/A,10,10-13tp,80,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Gonedairy (IRE),N. T. Prendergast,7,D. E. Prendergast,10th,3 1/2 l,7,11-11,92,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Ragin Cajun (IRE),J. Smith,7,Matthew J. Smith,9th,7 l,10,11-11tp1,92,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Father Jed (IRE),Philip Donovan,5,John Patrick Ryan,8th,16 l,12,11-2,83,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Pino Boy (IRE),Richard Condon,5,Mrs Ann Mooney,7th,7 l,9,10-9tp,76,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Fr Gilligansvoyge,Phillip Enright,0,John G. Carr,6th,10 l,10,10-7tb,74,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Steps Match (IRE),K. E. Buckley,3,Michael Butler,5th,1 3/4 l,8,11-9b,90,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Highland Sting (IRE),D. E. Mullins,0,John Patrick Ryan,4th,3/4 l,7,11-0tb1,81,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Greenway Machine (IRE),Shane O'Callaghan,0,Ms Helen P. Markham,3rd,35 l,11,10-0,67,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Rudy Catrail (IRE),Gavin Peter Brouder,5,E. Sheehy,2nd,2 1/2 l,12,11-2,83,True,76,1
Kilbeggan Racing Results | 25th August 2023 18:45,N/A,18:45,Yielding,3m 1f,Winnie Woodnutt (IRE),Mr A. Harvey,7,D. Harvey,1st,N/A,7,12-0ht,95,True,76,1
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Jack Hackett (IRE),E. Walsh,3,Ciaran Murphy,PU,N/A,9,11-3tv,118,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Difficult Decision (IRE),Phillip Enright,0,Oliver McKiernan,PU,N/A,10,10-12tp,113,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Waitnsee (IRE),D. E. Mullins,0,John Patrick Ryan,11th,27 l,9,11-4p1,119,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Quantum Realm (IRE),Jordan Colin Gainford,0,Gordon Elliott,10th,2 1/2 l,7,11-10,125,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,The Red Menace (IRE),Shane O'Callaghan,7,Ciaran Murphy,9th,Head,9,10-3,104,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Outside The Door (IRE),P. T. Smithers,7,Padraig Roche,8th,1 1/4 l,7,11-1p,116,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Glenquin Castle (IRE),Gavin Peter Brouder,5,Martin Brassil,7th,8 l,9,10-13t,114,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Gateau De Miel (FR),C. Brassil,5,Henry de Bromhead,6th,3 1/4 l,7,11-4t,119,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Macgiloney (IRE),D. King,5,Denis Hogan,5th,2 3/4 l,10,11-12,127,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Gondor (IRE),B. Hayes,0,Colm A. Murphy,4th,6 1/2 l,8,10-7,108,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Mica Malpic (FR),M. P. Walsh,0,Enda Bolger,3rd,1 3/4 l,6,11-10p,125,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,My Design (IRE),K. E. Buckley,3,Declan Queally,2nd,2 l,8,11-10t,125,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Desertmore House (IRE),R. A. Doyle,0,Martin Brassil,1st,N/A,8,11-12t,127,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Jack Hackett (IRE),E. Walsh,3,Ciaran Murphy,PU,N/A,9,11-3tv,118,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Difficult Decision (IRE),Phillip Enright,0,Oliver McKiernan,PU,N/A,10,10-12tp,113,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Waitnsee (IRE),D. E. Mullins,0,John Patrick Ryan,11th,27 l,9,11-4p1,119,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Quantum Realm (IRE),Jordan Colin Gainford,0,Gordon Elliott,10th,2 1/2 l,7,11-10,125,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,The Red Menace (IRE),Shane O'Callaghan,7,Ciaran Murphy,9th,Head,9,10-3,104,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Outside The Door (IRE),P. T. Smithers,7,Padraig Roche,8th,1 1/4 l,7,11-1p,116,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Glenquin Castle (IRE),Gavin Peter Brouder,5,Martin Brassil,7th,8 l,9,10-13t,114,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Gateau De Miel (FR),C. Brassil,5,Henry de Bromhead,6th,3 1/4 l,7,11-4t,119,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Macgiloney (IRE),D. King,5,Denis Hogan,5th,2 3/4 l,10,11-12,127,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Gondor (IRE),B. Hayes,0,Colm A. Murphy,4th,6 1/2 l,8,10-7,108,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Mica Malpic (FR),M. P. Walsh,0,Enda Bolger,3rd,1 3/4 l,6,11-10p,125,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,My Design (IRE),K. E. Buckley,3,Declan Queally,2nd,2 l,8,11-10t,125,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:20,N/A,19:20,Soft,3m 1f,Desertmore House (IRE),R. A. Doyle,0,Martin Brassil,1st,N/A,8,11-12t,127,True,76,2
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Lissadell Lass (IRE),Mr L. Donnelly,4,W. P. Mullins,10th,14 l,5,11-7,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Athgaine Monarch (IRE),Mr H. E. Sexton,2,Adrian Sexton,9th,4 1/4 l,8,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Come and See (IRE),Mr J. W. Hendrick,0,Yvonne Latta,8th,1 1/4 l,5,11-7t1,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Answering (IRE),Mr D. Doyle,2,Timothy Doyle,7th,11 l,8,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Forever Frankie (IRE),Mr S. Tobin,4,Sean Aherne,6th,1 1/4 l,6,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Miss Oreo (IRE),Mr P. Hanlon,2,John Joseph Hanlon,5th,Head,5,11-7h,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Ballerina Boxer (IRE),Mr A. Harvey,0,John McConnell,4th,1 1/2 l,5,11-7,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Barton Snow (IRE),Miss M. M. McElligott,2,W. P. Murphy,3rd,2 1/4 l,6,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,The Shantou King (IRE),Mr E. Mahon,0,Aengus King,2nd,2 1/2 l,6,12-0ht1,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Largy Ray (IRE),Mr S. Connor,0,Stuart Crawford,1st,N/A,5,12-0t1,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Lissadell Lass (IRE),Mr L. Donnelly,4,W. P. Mullins,10th,14 l,5,11-7,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Athgaine Monarch (IRE),Mr H. E. Sexton,2,Adrian Sexton,9th,4 1/4 l,8,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Come and See (IRE),Mr J. W. Hendrick,0,Yvonne Latta,8th,1 1/4 l,5,11-7t1,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Answering (IRE),Mr D. Doyle,2,Timothy Doyle,7th,11 l,8,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Forever Frankie (IRE),Mr S. Tobin,4,Sean Aherne,6th,1 1/4 l,6,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Miss Oreo (IRE),Mr P. Hanlon,2,John Joseph Hanlon,5th,Head,5,11-7h,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Ballerina Boxer (IRE),Mr A. Harvey,0,John McConnell,4th,1 1/2 l,5,11-7,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Barton Snow (IRE),Miss M. M. McElligott,2,W. P. Murphy,3rd,2 1/4 l,6,12-0,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,The Shantou King (IRE),Mr E. Mahon,0,Aengus King,2nd,2 1/2 l,6,12-0ht1,-,True,76,3
Kilbeggan Racing Results | 25th August 2023 19:55,N/A,19:55,Soft,2m,Largy Ray (IRE),Mr S. Connor,0,Stuart Crawford,1st,N/A,5,12-0t1,-,True,76,3
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Applicationofcash (IRE),Phillip Enright,0,S. Curling,UR,N/A,5,11-4,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Back to Toledo (IRE),Sean Flanagan,0,Gavin Patrick Cromwell,F,N/A,4,11-1,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Scottish Dancer (IRE),Shane O'Callaghan,7,Eoin Doyle,BD,N/A,4,11-9,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Mondragon De Barat (FR),S. D. Torrens,0,Ray Hackett,11th,21 l,7,11-4,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Phoenix Cowboy (USA),J. S. McGarvey,0,John Joseph Hanlon,10th,70 l,6,11-12,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,The Border Boy (IRE),D. Moloney,7,Sean Aherne,9th,24 l,6,11-4,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Dark Image,G. B. Noonan,5,Eoin Christopher McCarthy,8th,1 3/4 l,5,11-5t,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Inchidaly Robin (IRE),D. J. O'Keeffe,0,Alexander Ott,7th,Short Head,6,11-4p,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Younowhatimean (IRE),A. P. Kelly,7,Eoin Christopher McCarthy,6th,11 l,6,11-4tp1,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Team Of Firsts,S. Fitzgerald,0,Patrick J. Flynn,5th,21 l,5,11-12,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Morph Speed (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,4th,1/2 l,7,11-12t,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Spy,P. Byrnes,5,Charles Byrnes,3rd,3 3/4 l,4,11-9,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Ninth Loch (IRE),P. Townend,0,W. P. Mullins,2nd,3/4 l,4,11-9,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,The Wallpark (IRE),J. W. Kennedy,0,Gordon Elliott,1st,N/A,5,11-12,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Applicationofcash (IRE),Phillip Enright,0,S. Curling,UR,N/A,5,11-4,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Back to Toledo (IRE),Sean Flanagan,0,Gavin Patrick Cromwell,F,N/A,4,11-1,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Scottish Dancer (IRE),Shane O'Callaghan,7,Eoin Doyle,BD,N/A,4,11-9,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Mondragon De Barat (FR),S. D. Torrens,0,Ray Hackett,11th,21 l,7,11-4,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Phoenix Cowboy (USA),J. S. McGarvey,0,John Joseph Hanlon,10th,70 l,6,11-12,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,The Border Boy (IRE),D. Moloney,7,Sean Aherne,9th,24 l,6,11-4,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Dark Image,G. B. Noonan,5,Eoin Christopher McCarthy,8th,1 3/4 l,5,11-5t,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Inchidaly Robin (IRE),D. J. O'Keeffe,0,Alexander Ott,7th,Short Head,6,11-4p,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Younowhatimean (IRE),A. P. Kelly,7,Eoin Christopher McCarthy,6th,11 l,6,11-4tp1,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Team Of Firsts,S. Fitzgerald,0,Patrick J. Flynn,5th,21 l,5,11-12,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Morph Speed (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,4th,1/2 l,7,11-12t,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Spy,P. Byrnes,5,Charles Byrnes,3rd,3 3/4 l,4,11-9,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,Ninth Loch (IRE),P. Townend,0,W. P. Mullins,2nd,3/4 l,4,11-9,-,True,76,4
Killarney Racing Results | 26th August 2023 13:55,N/A,13:55,Yielding To Soft,2m 100y,The Wallpark (IRE),J. W. Kennedy,0,Gordon Elliott,1st,N/A,5,11-12,-,True,76,4
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Shes My Getaway (IRE),B. P. Kennedy,4,Kevin Thomas Coleman,13th,1/2 l,5,11-4,85,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Eastern Tornado (IRE),G. B. Noonan,2,Michael P. Hourigan,12th,9 l,6,10-13,80,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Ardad Derek,K. E. Buckley,0,John Joseph Hanlon,11th,2 l,4,11-1,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Oh'herewego (IRE),E. Dwan,4,V. T. O'Brien,10th,3 1/4 l,14,10-13,80,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Slaney Bank (IRE),M. P. O'Connor,0,Mark Fahey,9th,11 l,5,11-5p1,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Depeche Mo (IRE),C. Smithers,4,Eric Larkin,8th,Nose,5,11-5t,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Added Bonus (IRE),E. Walsh,0,Brendan Maurice Walsh,7th,2 l,9,10-13tp,80,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Up She Flew (IRE),Kieran Callaghan,2,Liam P. Cusack,6th,1 1/2 l,6,11-1,82,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,U Asking Me (IRE),Richard Condon,2,Eoin Doyle,5th,2 3/4 l,6,11-5,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Walk In Time (IRE),C. M. Quirke,2,David Harry Kelly,4th,6 l,6,11-13,94,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Battle Away (IRE),B. W. Harvey,0,Ross O'Sullivan,3rd,3 l,10,12-0,95,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Mr Social (IRE),M. M. McDonagh,0,Eoin Griffin,2nd,13 l,5,11-6,87,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,General Clermont (FR),Gavin Peter Brouder,2,D. E. Fitzgerald,1st,N/A,7,12-0,95,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Shes My Getaway (IRE),B. P. Kennedy,4,Kevin Thomas Coleman,13th,1/2 l,5,11-4,85,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Eastern Tornado (IRE),G. B. Noonan,2,Michael P. Hourigan,12th,9 l,6,10-13,80,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Ardad Derek,K. E. Buckley,0,John Joseph Hanlon,11th,2 l,4,11-1,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Oh'herewego (IRE),E. Dwan,4,V. T. O'Brien,10th,3 1/4 l,14,10-13,80,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Slaney Bank (IRE),M. P. O'Connor,0,Mark Fahey,9th,11 l,5,11-5p1,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Depeche Mo (IRE),C. Smithers,4,Eric Larkin,8th,Nose,5,11-5t,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Added Bonus (IRE),E. Walsh,0,Brendan Maurice Walsh,7th,2 l,9,10-13tp,80,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Up She Flew (IRE),Kieran Callaghan,2,Liam P. Cusack,6th,1 1/2 l,6,11-1,82,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,U Asking Me (IRE),Richard Condon,2,Eoin Doyle,5th,2 3/4 l,6,11-5,86,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Walk In Time (IRE),C. M. Quirke,2,David Harry Kelly,4th,6 l,6,11-13,94,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Battle Away (IRE),B. W. Harvey,0,Ross O'Sullivan,3rd,3 l,10,12-0,95,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,Mr Social (IRE),M. M. McDonagh,0,Eoin Griffin,2nd,13 l,5,11-6,87,True,76,5
Killarney Racing Results | 26th August 2023 14:30,N/A,14:30,Yielding To Soft,2m 4f 50y,General Clermont (FR),Gavin Peter Brouder,2,D. E. Fitzgerald,1st,N/A,7,12-0,95,True,76,5
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,In A Nice Way (IRE),Shane O'Callaghan,2,Stephen Ryan,UR,N/A,7,11-7p,88,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Black Tonic,B. W. Harvey,0,Richard John O'Brien,UR,N/A,5,11-12h,93,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,No Logic (IRE),G. B. Noonan,2,Michael P. Hourigan,13th,Short Head,7,11-4tp,85,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Willie Bob (IRE),J. P. O'Sullivan,0,Michael P. Hourigan,12th,2 3/4 l,6,11-1t,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Ballygriffin Girl (IRE),Shane O'Callaghan,4,Eoin Doyle,11th,4 1/4 l,5,10-13b,80,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Celtic Light (IRE),M. P. O'Connor,0,James Joseph Mangan,10th,4 1/2 l,5,11-1tp1,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Share the Joy (IRE),Richard Condon,2,W. J. Lanigan,9th,25 l,7,10-13,80,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Cottage Artist (IRE),Gavin Peter Brouder,2,V. T. O'Brien,8th,1 3/4 l,10,10-13p,80,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Costaweefortune (IRE),M. M. McDonagh,0,Charles Coakley,7th,Head,7,11-0,81,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Galmar (IRE),E. Walsh,0,Brendan Maurice Walsh,6th,4 1/2 l,7,11-6,87,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Man After Midnight (IRE),P. Byrnes,2,Louise G. Lyons,5th,3 1/2 l,6,11-3tp,84,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Cathys Quest (IRE),J. P. Shinnick,4,Terence O'Brien,4th,1 1/4 l,6,11-1b1,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Hard Target (IRE),C. M. Quirke,2,David Harry Kelly,3rd,1/2 l,6,12-0t,95,True,76,6
