track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Neigh Botha (IRE),Jordan Colin Gainford,0,Gordon Elliott,22nd,24 l,6,11-5,107,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Bigz Belief (IRE),Jack Foley,0,Matthew J. Smith,21st,4 3/4 l,6,11-12t,114,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Ben Thomson (IRE),S. D. Torrens,0,John McConnell,20th,4 3/4 l,7,10-9t,97,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Justicialism (IRE),S. Fitzgerald,3,B. R. Hamilton,19th,1/2 l,5,11-10,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Wild Hunt,D. King,5,Denis Hogan,18th,20 l,6,11-13,115,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Jake Peter (IRE),Niall Moore,7,Mark Cahill,17th,1 l,9,11-5t1,107,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Brock Beauty (IRE),Patrick Michael O'Brien,7,Gerard Farrell,16th,1 3/4 l,6,10-0,88,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Aurora Princess (IRE),Conor Clarke,7,Emmet Mullins,15th,2 1/4 l,5,11-2,104,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Legacy Thor (IRE),Mr B. G. Crawford,7,Stuart Crawford,14th,3 1/2 l,9,12-0t,116,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Captain Cal (IRE),Corey McGivern,7,Patrick Magee,13th,1 l,7,10-0tp,88,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Mylestown Upper (FR),Denis O'Regan,0,Gordon Elliott,12th,4 1/2 l,7,11-3,105,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Mister Beeton (IRE),A. P. Kelly,7,Shane Nolan,11th,6 l,6,11-10,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Coolmeen Park (IRE),B. W. Harvey,5,Ellmarie Holden,10th,Head,5,11-12,114,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,New Ross (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,9th,3 l,7,11-9,111,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Dragon's Pass (IRE),D. J. O'Keeffe,0,Mrs Denise Foster,8th,1/2 l,7,10-3tb,91,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Cotteemcavennigoal (IRE),S. F. O'Keeffe,0,Shane Crawley,7th,4 1/2 l,8,12-0t,116,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Meetingofthewaters (IRE),M. J. M. O'Sullivan,5,Eugene M. O'Sullivan,6th,1/2 l,6,11-10,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Ahead Of The Posse (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,5th,1/2 l,6,11-5,107,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Junior Rattler (IRE),Phillip Enright,0,Oliver McKiernan,4th,3 3/4 l,8,11-7tp1,109,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Unanswered,Peter Carberry,0,A. J. Martin,3rd,Neck,6,11-11t,113,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Music Of Tara,Rachael Blackmore,0,Henry de Bromhead,2nd,1/2 l,6,11-10t,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Prince Zaltar (FR),Patrick O'Hanlon,5,P. J. Rothwell,1st,N/A,6,10-13,101,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Callthebarman (IRE),Gearoid Patrick Brouder,5,Neill McCluskey,PU,N/A,9,10-9tb,97,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Ashton Court (IRE),Sam Ewing,0,Gordon Elliott,PU,N/A,9,10-0,88,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Simply Shabra (IRE),Miss A. B. O'Connor,3,Anthony McCann,F,N/A,8,11-1b1,103,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Billable Grant (IRE),Gavin Peter Brouder,5,Colin A. McBratney,23rd,25 l,6,11-8,110,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Neigh Botha (IRE),Jordan Colin Gainford,0,Gordon Elliott,22nd,24 l,6,11-5,107,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Bigz Belief (IRE),Jack Foley,0,Matthew J. Smith,21st,4 3/4 l,6,11-12t,114,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Ben Thomson (IRE),S. D. Torrens,0,John McConnell,20th,4 3/4 l,7,10-9t,97,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Justicialism (IRE),S. Fitzgerald,3,B. R. Hamilton,19th,1/2 l,5,11-10,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Wild Hunt,D. King,5,Denis Hogan,18th,20 l,6,11-13,115,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Jake Peter (IRE),Niall Moore,7,Mark Cahill,17th,1 l,9,11-5t1,107,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Brock Beauty (IRE),Patrick Michael O'Brien,7,Gerard Farrell,16th,1 3/4 l,6,10-0,88,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Aurora Princess (IRE),Conor Clarke,7,Emmet Mullins,15th,2 1/4 l,5,11-2,104,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Legacy Thor (IRE),Mr B. G. Crawford,7,Stuart Crawford,14th,3 1/2 l,9,12-0t,116,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Captain Cal (IRE),Corey McGivern,7,Patrick Magee,13th,1 l,7,10-0tp,88,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Mylestown Upper (FR),Denis O'Regan,0,Gordon Elliott,12th,4 1/2 l,7,11-3,105,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Mister Beeton (IRE),A. P. Kelly,7,Shane Nolan,11th,6 l,6,11-10,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Coolmeen Park (IRE),B. W. Harvey,5,Ellmarie Holden,10th,Head,5,11-12,114,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,New Ross (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,9th,3 l,7,11-9,111,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Dragon's Pass (IRE),D. J. O'Keeffe,0,Mrs Denise Foster,8th,1/2 l,7,10-3tb,91,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Cotteemcavennigoal (IRE),S. F. O'Keeffe,0,Shane Crawley,7th,4 1/2 l,8,12-0t,116,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Meetingofthewaters (IRE),M. J. M. O'Sullivan,5,Eugene M. O'Sullivan,6th,1/2 l,6,11-10,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Ahead Of The Posse (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,5th,1/2 l,6,11-5,107,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Junior Rattler (IRE),Phillip Enright,0,Oliver McKiernan,4th,3 3/4 l,8,11-7tp1,109,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Unanswered,Peter Carberry,0,A. J. Martin,3rd,Neck,6,11-11t,113,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Music Of Tara,Rachael Blackmore,0,Henry de Bromhead,2nd,1/2 l,6,11-10t,112,True,43,44
Navan Racing Results | 4th March 2023 15:10,N/A,15:10,Yielding,2m 4f,Prince Zaltar (FR),Patrick O'Hanlon,5,P. J. Rothwell,1st,N/A,6,10-13,101,True,43,44
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Cozone,Keith Donoghue,0,Matthew J. Smith,PU,N/A,6,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Jinxs Link (IRE),D. P. Maxwell,7,M. M. Rice,9th,11 l,7,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Stormy Glenn (IRE),Mr P. McNeilly,7,Robin McNeilly,8th,3 1/2 l,10,11-12p,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Jollie Cosmos (IRE),Patrick O'Hanlon,5,P. J. Rothwell,7th,4 1/2 l,7,11-5,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Wee Jerry (IRE),Gearoid Patrick Brouder,5,Neill McCluskey,6th,17 l,7,11-12t,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Farceur De Sivola (FR),Liam Quinlan,5,John Patrick Ryan,5th,8 l,8,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Patsy's Honour (IRE),Peter Carberry,0,A. J. Martin,4th,2 1/2 l,7,11-12t,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Ebenezer Scrooge (IRE),Sam Ewing,0,Gordon Elliott,3rd,9 1/2 l,6,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Jimmy Chou Pecos Aa (FR),B. W. Harvey,5,John McConnell,2nd,3 3/4 l,7,11-12t,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Western Walk (IRE),M. J. M. O'Sullivan,5,Jonathan Sweeney,1st,N/A,6,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Cozone,Keith Donoghue,0,Matthew J. Smith,PU,N/A,6,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Jinxs Link (IRE),D. P. Maxwell,7,M. M. Rice,9th,11 l,7,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Stormy Glenn (IRE),Mr P. McNeilly,7,Robin McNeilly,8th,3 1/2 l,10,11-12p,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Jollie Cosmos (IRE),Patrick O'Hanlon,5,P. J. Rothwell,7th,4 1/2 l,7,11-5,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Wee Jerry (IRE),Gearoid Patrick Brouder,5,Neill McCluskey,6th,17 l,7,11-12t,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Farceur De Sivola (FR),Liam Quinlan,5,John Patrick Ryan,5th,8 l,8,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Patsy's Honour (IRE),Peter Carberry,0,A. J. Martin,4th,2 1/2 l,7,11-12t,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Ebenezer Scrooge (IRE),Sam Ewing,0,Gordon Elliott,3rd,9 1/2 l,6,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Jimmy Chou Pecos Aa (FR),B. W. Harvey,5,John McConnell,2nd,3 3/4 l,7,11-12t,-,True,43,45
Navan Racing Results | 4th March 2023 15:45,N/A,15:45,Yielding,2m 6f 100y,Western Walk (IRE),M. J. M. O'Sullivan,5,Jonathan Sweeney,1st,N/A,6,11-12,-,True,43,45
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Barnacullia (IRE),Sean Flanagan,0,Michael Mulvany,4th,2 1/4 l,6,11-1,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Flame Bearer (IRE),P. Townend,0,W. P. Mullins,3rd,10 l,8,11-1t,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Ha D'Or (FR),D. E. Mullins,0,W. P. Mullins,2nd,2 l,6,11-1h,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Indiana Jones (FR),D. J. O'Keeffe,0,M. F. Morris,1st,N/A,7,11-1tp,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Barnacullia (IRE),Sean Flanagan,0,Michael Mulvany,4th,2 1/4 l,6,11-1,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Flame Bearer (IRE),P. Townend,0,W. P. Mullins,3rd,10 l,8,11-1t,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Ha D'Or (FR),D. E. Mullins,0,W. P. Mullins,2nd,2 l,6,11-1h,-,True,43,46
Navan Racing Results | 4th March 2023 16:20,N/A,16:20,Yielding,2m,Indiana Jones (FR),D. J. O'Keeffe,0,M. F. Morris,1st,N/A,7,11-1tp,-,True,43,46
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Glenloe (IRE),Sam Ewing,0,Gordon Elliott,S,N/A,12,10-8b,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Midnight Maestro (USA),T. Joseph Kelly,7,Enda Bolger,PU,N/A,11,10-10p,118,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Difficult Decision (IRE),Phillip Enright,0,Oliver McKiernan,PU,N/A,10,10-5tp,113,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,R'evelyn Pleasure (IRE),M. M. McDonagh,5,Sean O. O'Brien,9th,3 1/4 l,11,10-13p,121,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,The Echo Boy (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,8th,15 l,10,11-2t,124,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Fiveaftermidnight (IRE),D. J. O'Keeffe,0,P. J. Rothwell,7th,10 l,10,10-3b,111,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Forza Milan (IRE),Gavin Peter Brouder,5,James A. Nash,6th,4 l,11,10-8b,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Diegos Way (IRE),Corey McGivern,7,Cian Michael Collins,5th,3/4 l,10,10-0p,108,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Charlie Stout (IRE),Kieran Callaghan,7,Shane Nolan,4th,7 l,12,10-8t,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Sir Bob (IRE),S. D. Torrens,0,Robert Tyner,3rd,1 1/4 l,11,10-8p,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Definite Plan (IRE),Jordan Colin Gainford,0,Gordon Elliott,2nd,Neck,11,11-8p,130,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Kalli's Quest (IRE),J. P. Shinnick,7,Terence O'Brien,1st,N/A,10,10-0p1,108,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Glenloe (IRE),Sam Ewing,0,Gordon Elliott,S,N/A,12,10-8b,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Midnight Maestro (USA),T. Joseph Kelly,7,Enda Bolger,PU,N/A,11,10-10p,118,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Difficult Decision (IRE),Phillip Enright,0,Oliver McKiernan,PU,N/A,10,10-5tp,113,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,R'evelyn Pleasure (IRE),M. M. McDonagh,5,Sean O. O'Brien,9th,3 1/4 l,11,10-13p,121,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,The Echo Boy (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,8th,15 l,10,11-2t,124,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Fiveaftermidnight (IRE),D. J. O'Keeffe,0,P. J. Rothwell,7th,10 l,10,10-3b,111,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Forza Milan (IRE),Gavin Peter Brouder,5,James A. Nash,6th,4 l,11,10-8b,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Diegos Way (IRE),Corey McGivern,7,Cian Michael Collins,5th,3/4 l,10,10-0p,108,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Charlie Stout (IRE),Kieran Callaghan,7,Shane Nolan,4th,7 l,12,10-8t,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Sir Bob (IRE),S. D. Torrens,0,Robert Tyner,3rd,1 1/4 l,11,10-8p,116,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Definite Plan (IRE),Jordan Colin Gainford,0,Gordon Elliott,2nd,Neck,11,11-8p,130,True,43,47
Navan Racing Results | 4th March 2023 16:50,N/A,16:50,Yielding,3m,Kalli's Quest (IRE),J. P. Shinnick,7,Terence O'Brien,1st,N/A,10,10-0p1,108,True,43,47
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Pennywell Girl (IRE),S. F. O'Keeffe,0,Louise G. Lyons,6th,13 l,9,10-0,97,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Ena Baie (FR),C. G. O'Dwyer,7,Conor O'Dwyer,5th,4 3/4 l,9,10-5,102,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Echoes Of Family (IRE),M. P. O'Connor,5,Eddie & Patrick Harty,4th,4 1/2 l,11,10-2,99,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Bonnie Kellie (IRE),Phillip Enright,0,S. Curling,3rd,Head,6,10-10,107,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Shes Some Doll (IRE),D. J. O'Keeffe,0,T. Gibney,2nd,1/2 l,8,10-2t,99,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Motown Maggie (IRE),B. W. Harvey,5,Gordon Elliott,1st,N/A,6,11-12p,123,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Pennywell Girl (IRE),S. F. O'Keeffe,0,Louise G. Lyons,6th,13 l,9,10-0,97,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Ena Baie (FR),C. G. O'Dwyer,7,Conor O'Dwyer,5th,4 3/4 l,9,10-5,102,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Echoes Of Family (IRE),M. P. O'Connor,5,Eddie & Patrick Harty,4th,4 1/2 l,11,10-2,99,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Bonnie Kellie (IRE),Phillip Enright,0,S. Curling,3rd,Head,6,10-10,107,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Shes Some Doll (IRE),D. J. O'Keeffe,0,T. Gibney,2nd,1/2 l,8,10-2t,99,True,43,48
Navan Racing Results | 4th March 2023 17:20,N/A,17:20,Yielding,2m 4f 90y,Motown Maggie (IRE),B. W. Harvey,5,Gordon Elliott,1st,N/A,6,11-12p,123,True,43,48
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Blondesandbubbles (IRE),C. D. Maxwell,0,John P. O'Callaghan,UR,N/A,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Double Pink (IRE),B. Hayes,0,Daniel G. Murphy,C,N/A,6,10-13h1,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Cooltubrid Hope (IRE),M. P. O'Connor,5,Diarmuid P. Ryan,12th,15 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Doyen For A Drink (IRE),Sean Flanagan,0,Paul Nolan,11th,1 1/4 l,6,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Workforadime (IRE),P. Byrnes,5,Charles Byrnes,10th,1 3/4 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Moyvilla Lass (IRE),T. Joseph Kelly,7,Eoin Christopher McCarthy,9th,8 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Tilloughna (IRE),D. J. O'Keeffe,0,David Kenneth Budds,8th,4 3/4 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Inchiquin Star (IRE),Peter Carberry,0,P. Kiely,7th,1 1/4 l,4,10-3,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Thegingrin (IRE),Sam Ewing,0,Gordon Elliott,6th,3 1/2 l,6,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Presenting Doyen (IRE),L. P. Dempsey,0,Cian Michael Collins,5th,2 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,One Cool Lady (IRE),K. E. Buckley,3,Gavin Patrick Cromwell,4th,Nose,7,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,All About Lucy (IRE),Richard Deegan,0,Eoin Christopher McCarthy,3rd,3 l,6,10-13t,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Zefania (FR),B. W. Harvey,5,John McConnell,2nd,3 1/4 l,4,10-11,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Feet Of A Dancer (FR),S. F. O'Keeffe,0,Paul Nolan,1st,N/A,4,10-3,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Blondesandbubbles (IRE),C. D. Maxwell,0,John P. O'Callaghan,UR,N/A,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Double Pink (IRE),B. Hayes,0,Daniel G. Murphy,C,N/A,6,10-13h1,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Cooltubrid Hope (IRE),M. P. O'Connor,5,Diarmuid P. Ryan,12th,15 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Doyen For A Drink (IRE),Sean Flanagan,0,Paul Nolan,11th,1 1/4 l,6,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Workforadime (IRE),P. Byrnes,5,Charles Byrnes,10th,1 3/4 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Moyvilla Lass (IRE),T. Joseph Kelly,7,Eoin Christopher McCarthy,9th,8 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Tilloughna (IRE),D. J. O'Keeffe,0,David Kenneth Budds,8th,4 3/4 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Inchiquin Star (IRE),Peter Carberry,0,P. Kiely,7th,1 1/4 l,4,10-3,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Thegingrin (IRE),Sam Ewing,0,Gordon Elliott,6th,3 1/2 l,6,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Presenting Doyen (IRE),L. P. Dempsey,0,Cian Michael Collins,5th,2 l,5,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,One Cool Lady (IRE),K. E. Buckley,3,Gavin Patrick Cromwell,4th,Nose,7,10-13,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,All About Lucy (IRE),Richard Deegan,0,Eoin Christopher McCarthy,3rd,3 l,6,10-13t,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Zefania (FR),B. W. Harvey,5,John McConnell,2nd,3 1/4 l,4,10-11,-,True,43,49
Wexford Racing Results | 5th March 2023 13:40,N/A,13:40,Good To Yielding,2m,Feet Of A Dancer (FR),S. F. O'Keeffe,0,Paul Nolan,1st,N/A,4,10-3,-,True,43,49
Wexford Racing Results | 5th March 2023 14:15,N/A,14:15,Good To Yielding,2m,Itsabeautifulnoise (IRE),C. D. Maxwell,0,Conor David Maxwell,PU,N/A,6,11-12h,-,True,43,50
Wexford Racing Results | 5th March 2023 14:15,N/A,14:15,Good To Yielding,2m,I'm For Home (IRE),P. T. Smithers,0,R. K. Watson,11th,8 l,5,11-12,-,True,43,50
Wexford Racing Results | 5th March 2023 14:15,N/A,14:15,Good To Yielding,2m,Cosmo Renfro (IRE),K. E. Buckley,3,Shane Nolan,10th,3 1/2 l,6,11-12,-,True,43,50
