track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Downpatrick Racing Results | 24th May 2024 18:05,N/A,18:05,Good (Good To Yielding In Places),2m 5f 180y,Roman Parish (IRE),C P Millar,0,D M O'Brien,4th,20 l,6,11-9tp,86,True,116,17
Downpatrick Racing Results | 24th May 2024 18:05,N/A,18:05,Good (Good To Yielding In Places),2m 5f 180y,Aliunde (IRE),P Byrnes,0,M M McNiff,3rd,Neck,7,11-8t,85,True,116,17
Downpatrick Racing Results | 24th May 2024 18:05,N/A,18:05,Good (Good To Yielding In Places),2m 5f 180y,Paddy Elvis (IRE),A Harvey,4,S R B Crawford,2nd,1/2 l,5,11-9p,86,True,116,17
Downpatrick Racing Results | 24th May 2024 18:05,N/A,18:05,Good (Good To Yielding In Places),2m 5f 180y,That's About Right (IRE),C Owens,4,P J Rothwell,1st,N/A,6,11-12,89,True,116,17
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Gaye Winnie (IRE),J C Gainford,0,G Elliott,NR,N/A,6,11-5,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Mikita (IRE),J Smith,7,M J Smith,NR,N/A,6,11-5tp,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Stockdale (IRE),T P Harney,7,Patrick Turley,UR,N/A,8,11-5,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Baby Chou (IRE),Mr J C Barry,3,A Kinirons,10th,35 l,6,11-5ht1,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,May Call You Back,B Hayes,0,Steve Jones,9th,Head,6,11-5,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Imminent Arrival (IRE),K C Sexton,0,James Andrew Fahey,8th,1 1/4 l,9,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Billable Grant (IRE),S D Torrens,0,C A McBratney,7th,3/4 l,7,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Falvio (POL),S Fitzgerald,0,C A McBratney,6th,5 1/2 l,6,11-12p,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Erigmoor,Sam Ewing,0,G Elliott,5th,7 1/2 l,6,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,One And Only (IRE),P T Enright,0,O McKiernan,4th,11 l,6,11-12t,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Warm In Gorey (IRE),D J O'Keeffe,0,P J Rothwell,3rd,8 1/2 l,6,11-12t,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Ceanndana (IRE),S W Flanagan,0,R O'Sullivan,2nd,6 l,7,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Dgalwaygallivantor (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,5,11-12t,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Gaye Winnie (IRE),J C Gainford,0,G Elliott,NR,N/A,6,11-5,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Mikita (IRE),J Smith,7,M J Smith,NR,N/A,6,11-5tp,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Stockdale (IRE),T P Harney,7,Patrick Turley,UR,N/A,8,11-5,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Baby Chou (IRE),Mr J C Barry,3,A Kinirons,10th,35 l,6,11-5ht1,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,May Call You Back,B Hayes,0,Steve Jones,9th,Head,6,11-5,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Imminent Arrival (IRE),K C Sexton,0,James Andrew Fahey,8th,1 1/4 l,9,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Billable Grant (IRE),S D Torrens,0,C A McBratney,7th,3/4 l,7,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Falvio (POL),S Fitzgerald,0,C A McBratney,6th,5 1/2 l,6,11-12p,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Erigmoor,Sam Ewing,0,G Elliott,5th,7 1/2 l,6,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,One And Only (IRE),P T Enright,0,O McKiernan,4th,11 l,6,11-12t,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Warm In Gorey (IRE),D J O'Keeffe,0,P J Rothwell,3rd,8 1/2 l,6,11-12t,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Ceanndana (IRE),S W Flanagan,0,R O'Sullivan,2nd,6 l,7,11-12,-,True,116,18
Downpatrick Racing Results | 24th May 2024 18:35,N/A,18:35,Good (Good To Yielding In Places),2m 3f 100y,Dgalwaygallivantor (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,5,11-12t,-,True,116,18
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Sheephaven Flyer (IRE),Mr J L Gleeson,5,E Mullins,UR,N/A,6,12-0t,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Nevermindestranger (IRE),Mr B O'Neill,0,D M Christie,PU,N/A,7,12-0,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Hardy Buck (IRE),Mr F Maguire,0,J J Hanlon,F,N/A,6,12-0b1,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Howya Luveen (IRE),Mr L P Shanahan,7,R O'Sullivan,6th,58 l,6,11-7t1,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Forest Breeze (IRE),Mr B J Walsh,7,B J Walsh,5th,1 1/2 l,7,12-0h,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Cousin Zeleznik (IRE),Mr H D O'Dwyer,7,D A McLoughlin,4th,13 l,10,12-0,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Wine An Dine,Mr R James,7,G Elliott,3rd,6 l,7,12-0tb1,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Grageen (IRE),Mr P A King,5,William P Murphy,2nd,3 3/4 l,8,12-0,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Big Girl Betty (IRE),Mr J C Barry,3,M M McNiff,1st,N/A,6,11-7,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Sheephaven Flyer (IRE),Mr J L Gleeson,5,E Mullins,UR,N/A,6,12-0t,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Nevermindestranger (IRE),Mr B O'Neill,0,D M Christie,PU,N/A,7,12-0,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Hardy Buck (IRE),Mr F Maguire,0,J J Hanlon,F,N/A,6,12-0b1,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Howya Luveen (IRE),Mr L P Shanahan,7,R O'Sullivan,6th,58 l,6,11-7t1,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Forest Breeze (IRE),Mr B J Walsh,7,B J Walsh,5th,1 1/2 l,7,12-0h,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Cousin Zeleznik (IRE),Mr H D O'Dwyer,7,D A McLoughlin,4th,13 l,10,12-0,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Wine An Dine,Mr R James,7,G Elliott,3rd,6 l,7,12-0tb1,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Grageen (IRE),Mr P A King,5,William P Murphy,2nd,3 3/4 l,8,12-0,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:05,N/A,19:05,Good (Good To Yielding In Places),2m 7f 150y,Big Girl Betty (IRE),Mr J C Barry,3,M M McNiff,1st,N/A,6,11-7,-,True,116,19
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Billaway (IRE),Mr P W Mullins,0,W P Mullins,PU,N/A,12,12-0tp,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Samurai Cracker (IRE),Mr O McGill,7,Caroline Mccaldin,PU,N/A,11,12-0t,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Au Fleuron (FR),Mr S Cotter,7,D M Christie,7th,23 l,7,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Perfect Pirate,Mr Sean P O'Connor,7,L Morgan,6th,5 l,12,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Shiroccosmagicgem (IRE),Mr J C Barry,3,Edward F Power,5th,4 1/4 l,6,11-7p,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Vaucelet (FR),Mr B O'Neill,0,D M Christie,4th,1 3/4 l,9,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Battleoverdoyen (IRE),Mr J M Halford,7,G Elliott,3rd,11 l,11,12-0t,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Gorthill (FR),Mr N McParlan,0,Caroline Mccaldin,2nd,1/2 l,8,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Private Ryan (IRE),Mr J L Scallan,7,S Doyle,1st,N/A,7,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Billaway (IRE),Mr P W Mullins,0,W P Mullins,PU,N/A,12,12-0tp,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Samurai Cracker (IRE),Mr O McGill,7,Caroline Mccaldin,PU,N/A,11,12-0t,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Au Fleuron (FR),Mr S Cotter,7,D M Christie,7th,23 l,7,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Perfect Pirate,Mr Sean P O'Connor,7,L Morgan,6th,5 l,12,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Shiroccosmagicgem (IRE),Mr J C Barry,3,Edward F Power,5th,4 1/4 l,6,11-7p,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Vaucelet (FR),Mr B O'Neill,0,D M Christie,4th,1 3/4 l,9,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Battleoverdoyen (IRE),Mr J M Halford,7,G Elliott,3rd,11 l,11,12-0t,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Gorthill (FR),Mr N McParlan,0,Caroline Mccaldin,2nd,1/2 l,8,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 19:35,N/A,19:35,Good (Good To Yielding In Places),3m 4f 165y,Private Ryan (IRE),Mr J L Scallan,7,S Doyle,1st,N/A,7,12-0,-,True,116,20
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Southey (IRE),Mr S Connor,7,S R B Crawford,UR,N/A,4,11-8t1,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Myleno (FR),Mr D J Hanlon,7,Patrick Turley,PU,N/A,6,12-0,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Diamond Appeal (IRE),Mr J L Scallan,7,S Doyle,9th,2 l,4,11-8,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Bigcitylights,Mr J L Gleeson,5,E Mullins,8th,27 l,5,12-0,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Cloghan Castle (IRE),Mr R James,7,Ian McCarthy,7th,6 1/2 l,4,11-8,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Revolut Ned (IRE),Mr P A King,5,William P Murphy,6th,3/4 l,5,12-0t1,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Microscope,Mr O McGill,7,Peter Buchanan,5th,10 l,5,12-0,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Born Bright (IRE),Mr J C Barry,3,C O'Connell,4th,9 l,5,11-7,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Chef's Kiss (IRE),Mr J Dunne,7,P J Rothwell,3rd,9 1/2 l,4,11-8,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Mrs Mc Go (IRE),Mr J Kidd,7,J C McConnell,2nd,2 1/4 l,6,11-7,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Pepperpots (IRE),Mr B J Walsh,7,B J Walsh,1st,N/A,6,11-7,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Southey (IRE),Mr S Connor,7,S R B Crawford,UR,N/A,4,11-8t1,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Myleno (FR),Mr D J Hanlon,7,Patrick Turley,PU,N/A,6,12-0,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Diamond Appeal (IRE),Mr J L Scallan,7,S Doyle,9th,2 l,4,11-8,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Bigcitylights,Mr J L Gleeson,5,E Mullins,8th,27 l,5,12-0,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Cloghan Castle (IRE),Mr R James,7,Ian McCarthy,7th,6 1/2 l,4,11-8,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Revolut Ned (IRE),Mr P A King,5,William P Murphy,6th,3/4 l,5,12-0t1,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Microscope,Mr O McGill,7,Peter Buchanan,5th,10 l,5,12-0,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Born Bright (IRE),Mr J C Barry,3,C O'Connell,4th,9 l,5,11-7,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Chef's Kiss (IRE),Mr J Dunne,7,P J Rothwell,3rd,9 1/2 l,4,11-8,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Mrs Mc Go (IRE),Mr J Kidd,7,J C McConnell,2nd,2 1/4 l,6,11-7,-,True,116,21
Downpatrick Racing Results | 24th May 2024 20:05,N/A,20:05,Good (Good To Yielding In Places),2m 1f 65y,Pepperpots (IRE),Mr B J Walsh,7,B J Walsh,1st,N/A,6,11-7,-,True,116,21
Curragh Racing Results | 25th May 2024 13:20,N/A,13:20,Good (Good To Firm In Places)  (Turf),6f,Hill Road (USA),D Egan,0,A Murray,NR,N/A,2,9-5,-,True,116,22
Curragh Racing Results | 25th May 2024 13:20,N/A,13:20,Good (Good To Firm In Places)  (Turf),6f,Go On Green,L F Roche,0,J G Coogan,NR,N/A,2,9-5,-,True,116,22
Curragh Racing Results | 25th May 2024 13:20,N/A,13:20,Good (Good To Firm In Places)  (Turf),6f,Gun Carriage (USA),D P McDonogh,0,A P O'Brien,NR,N/A,2,9-5,-,True,116,22
Curragh Racing Results | 25th May 2024 13:20,N/A,13:20,Good (Good To Firm In Places)  (Turf),6f,Faire La Nouba (IRE),D W O'Connor,0,John F O'Neill,11th,9 l,2,9-5,-,True,116,22
