track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Cloran Rose (IRE),D. L. Queally,0,John O. Clifford,10th,3 l,7,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Memorable Daise (IRE),S. F. O'Keeffe,0,W. P. Mullins,9th,4 1/2 l,7,11-5t1,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Killoughteen (IRE),Mr A. D. Bustin,7,Charles Byrnes,8th,4 3/4 l,6,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Grand Soir (FR),B. Hayes,0,John McConnell,7th,1 3/4 l,6,11-12p1,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Caremuchmore (IRE),J. P. O'Sullivan,5,Daniel G. Murphy,6th,2 1/2 l,5,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,State Of Fame (IRE),Jordan Colin Gainford,0,Ross O'Sullivan,5th,3 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Gali Flight (FR),Niall Moore,7,Philip Fenton,4th,1/2 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Light Bringer (IRE),R. A. Doyle,0,Colm A. Murphy,3rd,4 3/4 l,5,11-12t,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Misty's Gift (IRE),Sean Flanagan,0,David Harry Kelly,2nd,3 1/4 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Ramondo Dnzeo (IRE),Donagh Meyler,0,John Patrick Ryan,1st,N/A,5,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Marriage Ring (IRE),Patrick O'Hanlon,5,Martin Paul Fitzgerald,PU,N/A,9,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Kilfinny Queen (IRE),Conor Orr,0,Eugene M. O'Sullivan,PU,N/A,5,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Hunters Song (IRE),C. P. McNamara,0,John Neilan,16th,9 1/2 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Miss Laura (IRE),A. M. McCurtin,3,John J. Walsh,15th,16 l,7,11-5t,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Blackstone Cliff (IRE),D. J. O'Keeffe,0,T. Gibney,14th,14 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Onthewaytowin (IRE),Keith Donoghue,0,John Brassil,13th,19 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Tuff Days (IRE),J. J. Slevin,0,Michael Barry,12th,Short Head,5,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Gonedairy (IRE),Mr J. C. Barry,3,Miss Evanna McCutcheon,11th,32 l,6,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Cloran Rose (IRE),D. L. Queally,0,John O. Clifford,10th,3 l,7,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Memorable Daise (IRE),S. F. O'Keeffe,0,W. P. Mullins,9th,4 1/2 l,7,11-5t1,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Killoughteen (IRE),Mr A. D. Bustin,7,Charles Byrnes,8th,4 3/4 l,6,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Grand Soir (FR),B. Hayes,0,John McConnell,7th,1 3/4 l,6,11-12p1,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Caremuchmore (IRE),J. P. O'Sullivan,5,Daniel G. Murphy,6th,2 1/2 l,5,11-5,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,State Of Fame (IRE),Jordan Colin Gainford,0,Ross O'Sullivan,5th,3 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Gali Flight (FR),Niall Moore,7,Philip Fenton,4th,1/2 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Light Bringer (IRE),R. A. Doyle,0,Colm A. Murphy,3rd,4 3/4 l,5,11-12t,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Misty's Gift (IRE),Sean Flanagan,0,David Harry Kelly,2nd,3 1/4 l,6,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 18:35,N/A,18:35,Good,3m,Ramondo Dnzeo (IRE),Donagh Meyler,0,John Patrick Ryan,1st,N/A,5,11-12,-,True,7,27
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Good Girl Robin (IRE),Jordan Colin Gainford,0,Miss D. M. O'Shea,F,N/A,5,10-9t,90,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Monnie Shanahan (IRE),G. B. Noonan,7,Declan Queally,15th,30 l,5,10-12t1,93,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Sienne D'or (IRE),C. G. O'Dwyer,7,P. A. Fahy,14th,16 l,7,10-4,85,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Dympnas Well (FR),Gavin Peter Brouder,5,Paul Nolan,13th,1 1/2 l,6,12-0t,109,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Eaton Lady (IRE),Conor Orr,0,Miss Kate McGivern,12th,4 3/4 l,6,10-8,89,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Misty Millie (IRE),R. A. Doyle,0,Dermot Anthony McLoughlin,11th,15 l,9,11-8tb,103,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Memory of Youth (IRE),Sean Flanagan,0,Mrs Denise Foster,10th,2 l,8,11-8tb,103,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Something Sweet (IRE),S. F. O'Keeffe,0,Roger McGrath,9th,3/4 l,10,10-9b1,90,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Paddy Wickla,J. P. O'Sullivan,5,P. J. Rothwell,8th,3/4 l,6,11-5t,100,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,It's Time Again (IRE),A. M. McCurtin,3,David Richard Barry,7th,Head,6,11-4,99,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Lady Iseult (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,6th,1/2 l,7,11-9,104,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Jenny's Getaway (IRE),Mr E. Dwan,7,P. M. J. Doyle,5th,2 3/4 l,7,10-10,91,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Icee M B A (IRE),D. J. O'Keeffe,0,M. Hourigan,4th,1/2 l,7,10-11,92,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Must Be Dreaming (IRE),J. J. Slevin,0,G. Ahern,3rd,1 3/4 l,5,11-2,97,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Frazel Express (IRE),Donagh Meyler,0,James M. Barcoe,2nd,3/4 l,10,11-4,99,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,We'llgowats (IRE),C. P. McNamara,0,Liam G. O'Brien,1st,N/A,7,10-2,83,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Good Girl Robin (IRE),Jordan Colin Gainford,0,Miss D. M. O'Shea,F,N/A,5,10-9t,90,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Monnie Shanahan (IRE),G. B. Noonan,7,Declan Queally,15th,30 l,5,10-12t1,93,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Sienne D'or (IRE),C. G. O'Dwyer,7,P. A. Fahy,14th,16 l,7,10-4,85,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Dympnas Well (FR),Gavin Peter Brouder,5,Paul Nolan,13th,1 1/2 l,6,12-0t,109,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Eaton Lady (IRE),Conor Orr,0,Miss Kate McGivern,12th,4 3/4 l,6,10-8,89,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Misty Millie (IRE),R. A. Doyle,0,Dermot Anthony McLoughlin,11th,15 l,9,11-8tb,103,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Memory of Youth (IRE),Sean Flanagan,0,Mrs Denise Foster,10th,2 l,8,11-8tb,103,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Something Sweet (IRE),S. F. O'Keeffe,0,Roger McGrath,9th,3/4 l,10,10-9b1,90,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Paddy Wickla,J. P. O'Sullivan,5,P. J. Rothwell,8th,3/4 l,6,11-5t,100,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,It's Time Again (IRE),A. M. McCurtin,3,David Richard Barry,7th,Head,6,11-4,99,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Lady Iseult (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,6th,1/2 l,7,11-9,104,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Jenny's Getaway (IRE),Mr E. Dwan,7,P. M. J. Doyle,5th,2 3/4 l,7,10-10,91,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Icee M B A (IRE),D. J. O'Keeffe,0,M. Hourigan,4th,1/2 l,7,10-11,92,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Must Be Dreaming (IRE),J. J. Slevin,0,G. Ahern,3rd,1 3/4 l,5,11-2,97,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,Frazel Express (IRE),Donagh Meyler,0,James M. Barcoe,2nd,3/4 l,10,11-4,99,True,7,28
Cork Racing Results | 8th July 2022 19:05,N/A,19:05,Good,2m 4f,We'llgowats (IRE),C. P. McNamara,0,Liam G. O'Brien,1st,N/A,7,10-2,83,True,7,28
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Off You Go (IRE),D. J. O'Keeffe,0,Charles Byrnes,6th,2 3/4 l,9,11-0p,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Pipers Meadow (IRE),Patrick O'Hanlon,5,Stephen Ryan,5th,3 l,7,11-6,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Uhtred (IRE),B. J. Cooper,0,Joseph Patrick O'Brien,4th,5 1/2 l,7,11-6,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Soviet Pimpernel (IRE),Jordan Colin Gainford,0,Gordon Elliott,3rd,11 l,7,11-0,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Darver Star (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,2nd,1/2 l,10,11-6v1,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Whiskey Sour (IRE),S. F. O'Keeffe,0,W. P. Mullins,1st,N/A,9,11-6t,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Off You Go (IRE),D. J. O'Keeffe,0,Charles Byrnes,6th,2 3/4 l,9,11-0p,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Pipers Meadow (IRE),Patrick O'Hanlon,5,Stephen Ryan,5th,3 l,7,11-6,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Uhtred (IRE),B. J. Cooper,0,Joseph Patrick O'Brien,4th,5 1/2 l,7,11-6,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Soviet Pimpernel (IRE),Jordan Colin Gainford,0,Gordon Elliott,3rd,11 l,7,11-0,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Darver Star (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,2nd,1/2 l,10,11-6v1,-,True,7,29
Cork Racing Results | 8th July 2022 19:35,N/A,19:35,Good,2m 4f,Whiskey Sour (IRE),S. F. O'Keeffe,0,W. P. Mullins,1st,N/A,9,11-6t,-,True,7,29
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Therailwayman (IRE),Mr J. L. Gleeson,7,E. Sheehy,17th,1 1/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Zaradina (IRE),Miss A. L. Fitzgibbon,7,Michael Winters,16th,7 1/2 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Weavers Row (IRE),Mr J. Hart,7,Peter McCreery,15th,6 1/2 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Mid Life Crisis (IRE),Mr A. Burke-Ott,7,Michael Winters,14th,Neck,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Hurricane Muse (IRE),Mr C. Mullins,7,Thomas Mullins,13th,2 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Depeche Mo (IRE),Mr J. C. Barry,3,Eric Larkin,12th,15 l,4,11-7h1,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Darkest Dawn (IRE),Mr J. P. Kirwan,7,J. F. O'Shea,11th,Neck,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,You Say Its Over (IRE),Mr M. J. McGrath,7,Roger McGrath,10th,4 1/4 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Sean Og (IRE),Mr Finian Maguire,0,Ms Margaret Mullins,9th,Neck,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Finnthemagician (IRE),Mr H. C. Swan,7,Gordon Elliott,8th,1 1/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Unbridled Power (IRE),Miss J. Townend,5,W. P. Mullins,7th,1 3/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Up For Appeal (IRE),Mr D. O'Connor,0,Sean Thomas Doyle,6th,Short Head,4,11-7t1,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Shes Overlooked (IRE),B. J. Walsh,7,Sean Thomas Doyle,5th,3 1/4 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Light Of Life (IRE),Mr R. A. Berry,7,Peter Fahey,4th,3 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Summer Gale (IRE),Mr M. J. M. O'Sullivan,7,Mrs J. Harrington,3rd,2 3/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Cash The Cheque (IRE),Miss A. B. O'Connor,5,Anthony McCann,2nd,1 1/4 l,4,11-0h1,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Encanto Bruno (IRE),Mr B. W. Harvey,7,John McConnell,1st,N/A,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Therailwayman (IRE),Mr J. L. Gleeson,7,E. Sheehy,17th,1 1/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Zaradina (IRE),Miss A. L. Fitzgibbon,7,Michael Winters,16th,7 1/2 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Weavers Row (IRE),Mr J. Hart,7,Peter McCreery,15th,6 1/2 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Mid Life Crisis (IRE),Mr A. Burke-Ott,7,Michael Winters,14th,Neck,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Hurricane Muse (IRE),Mr C. Mullins,7,Thomas Mullins,13th,2 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Depeche Mo (IRE),Mr J. C. Barry,3,Eric Larkin,12th,15 l,4,11-7h1,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Darkest Dawn (IRE),Mr J. P. Kirwan,7,J. F. O'Shea,11th,Neck,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,You Say Its Over (IRE),Mr M. J. McGrath,7,Roger McGrath,10th,4 1/4 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Sean Og (IRE),Mr Finian Maguire,0,Ms Margaret Mullins,9th,Neck,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Finnthemagician (IRE),Mr H. C. Swan,7,Gordon Elliott,8th,1 1/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Unbridled Power (IRE),Miss J. Townend,5,W. P. Mullins,7th,1 3/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Up For Appeal (IRE),Mr D. O'Connor,0,Sean Thomas Doyle,6th,Short Head,4,11-7t1,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Shes Overlooked (IRE),B. J. Walsh,7,Sean Thomas Doyle,5th,3 1/4 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Light Of Life (IRE),Mr R. A. Berry,7,Peter Fahey,4th,3 l,4,11-0,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Summer Gale (IRE),Mr M. J. M. O'Sullivan,7,Mrs J. Harrington,3rd,2 3/4 l,4,11-7,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Cash The Cheque (IRE),Miss A. B. O'Connor,5,Anthony McCann,2nd,1 1/4 l,4,11-0h1,-,True,7,30
Cork Racing Results | 8th July 2022 20:05,N/A,20:05,Good,2m 190y,Encanto Bruno (IRE),Mr B. W. Harvey,7,John McConnell,1st,N/A,4,11-7,-,True,7,30
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Stroke Away (IRE),Richard Deegan,0,Rosemary Connors,PU,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,M for Melody (IRE),Mr B. T. Stone,7,Brian Jordan,PU,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Annie Stafford (IRE),Peter Carberry,0,A. J. Martin,PU,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Bundle of Dreams (IRE),R. Monaghan,7,John McConnell,12th,6 1/2 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Athagabhain (IRE),R. J. Condon,7,Adrian Sexton,11th,30 l,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Stealing Kisses (IRE),C. D. Maxwell,0,Paul Stafford,10th,1 l,5,10-13h,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,La Scala Note (IRE),Phillip Enright,0,Miss J. M. Lee,9th,2 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Little Nan (IRE),C. Brassil,5,Anthony John Black,8th,3 1/2 l,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Mary Meehan (IRE),Rachael Blackmore,0,W. P. Mullins,7th,1 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Walk on the Moone (IRE),P. Townend,0,W. P. Mullins,6th,9 l,5,11-7,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Angelsworknovrtime (IRE),P. T. Smithers,7,James Andrew Fahey,13th,5 1/2 l,6,10-13ht,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,She's Tobias (IRE),Denis O'Regan,0,Adrian Murray,5th,2 3/4 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Elusive Sea (IRE),J. W. Kennedy,0,Gordon Elliott,4th,12 l,5,10-13t,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Via Rosa (IRE),M. P. Walsh,0,Padraig Roche,3rd,4 1/4 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Knocknagappagh (IRE),Davy Russell,0,Gordon Elliott,2nd,3/4 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Kilbarry Chianti (IRE),M. M. McDonagh,5,Con O'Keeffe,1st,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Stroke Away (IRE),Richard Deegan,0,Rosemary Connors,PU,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,M for Melody (IRE),Mr B. T. Stone,7,Brian Jordan,PU,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Annie Stafford (IRE),Peter Carberry,0,A. J. Martin,PU,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Bundle of Dreams (IRE),R. Monaghan,7,John McConnell,12th,6 1/2 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Athagabhain (IRE),R. J. Condon,7,Adrian Sexton,11th,30 l,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Stealing Kisses (IRE),C. D. Maxwell,0,Paul Stafford,10th,1 l,5,10-13h,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,La Scala Note (IRE),Phillip Enright,0,Miss J. M. Lee,9th,2 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Little Nan (IRE),C. Brassil,5,Anthony John Black,8th,3 1/2 l,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Mary Meehan (IRE),Rachael Blackmore,0,W. P. Mullins,7th,1 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Walk on the Moone (IRE),P. Townend,0,W. P. Mullins,6th,9 l,5,11-7,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Angelsworknovrtime (IRE),P. T. Smithers,7,James Andrew Fahey,13th,5 1/2 l,6,10-13ht,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,She's Tobias (IRE),Denis O'Regan,0,Adrian Murray,5th,2 3/4 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Elusive Sea (IRE),J. W. Kennedy,0,Gordon Elliott,4th,12 l,5,10-13t,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Via Rosa (IRE),M. P. Walsh,0,Padraig Roche,3rd,4 1/4 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Knocknagappagh (IRE),Davy Russell,0,Gordon Elliott,2nd,3/4 l,6,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:20,N/A,17:20,Good (Good To Yielding In Places),2m 3f,Kilbarry Chianti (IRE),M. M. McDonagh,5,Con O'Keeffe,1st,N/A,5,10-13,-,True,7,31
Kilbeggan Racing Results | 8th July 2022 17:50,N/A,17:50,Good (Good To Yielding In Places),2m 3f,Maud Ban (IRE),G. Bourke,7,E. Sheehy,PU,N/A,4,10-7,-,True,7,32
Kilbeggan Racing Results | 8th July 2022 17:50,N/A,17:50,Good (Good To Yielding In Places),2m 3f,Reserve Judgement (IRE),S. Fitzgerald,3,John McConnell,PU,N/A,6,11-4,-,True,7,32
Kilbeggan Racing Results | 8th July 2022 17:50,N/A,17:50,Good (Good To Yielding In Places),2m 3f,Deputy Thomas (IRE),Denis O'Regan,0,T. M. Walsh,F,N/A,5,11-4,-,True,7,32
Kilbeggan Racing Results | 8th July 2022 17:50,N/A,17:50,Good (Good To Yielding In Places),2m 3f,Bella Union (IRE),S. D. Torrens,0,John McConnell,13th,7 l,6,11-4,-,True,7,32
