track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 15th August 2022 19:00,N/A,19:00,Good,7f 80y,I Know I Can,J. Kearney,7,F. Birrane,3rd,1 3/4 l,5,10-0,-,True,15,19
Roscommon Racing Results | 15th August 2022 19:00,N/A,19:00,Good,7f 80y,Relevant Range (IRE),William James Lee,0,P. Twomey,2nd,6 l,3,9-8v,-,True,15,19
Roscommon Racing Results | 15th August 2022 19:00,N/A,19:00,Good,7f 80y,Moe Sedway (IRE),C. T. Keane,0,Noel Meade,1st,N/A,3,9-8,-,True,15,19
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Shawaamekh,D. W. O'Connor,0,J. F. Levins,7th,5 1/2 l,8,9-8p,84,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,The Blue Panther (IRE),M. P. Sheehy,3,Michael Mulvany,6th,Neck,4,8-8t,70,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Is That Love (IRE),C. J. MacRedmond,5,Adrian McGuinness,5th,1 3/4 l,5,9-6,82,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Imposing Supreme (IRE),William James Lee,0,T. Gibney,4th,2 1/2 l,6,9-5,81,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Band Width (IRE),Declan McDonogh,0,Andrew Oliver,3rd,Short Head,3,8-9,77,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Verhoyen,Jack Cleary,7,M. C. Grassick,2nd,1 1/2 l,7,10-5b,95,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Earls (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,1st,N/A,5,9-0,76,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Shawaamekh,D. W. O'Connor,0,J. F. Levins,7th,5 1/2 l,8,9-8p,84,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,The Blue Panther (IRE),M. P. Sheehy,3,Michael Mulvany,6th,Neck,4,8-8t,70,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Is That Love (IRE),C. J. MacRedmond,5,Adrian McGuinness,5th,1 3/4 l,5,9-6,82,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Imposing Supreme (IRE),William James Lee,0,T. Gibney,4th,2 1/2 l,6,9-5,81,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Band Width (IRE),Declan McDonogh,0,Andrew Oliver,3rd,Short Head,3,8-9,77,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Verhoyen,Jack Cleary,7,M. C. Grassick,2nd,1 1/2 l,7,10-5b,95,True,15,20
Roscommon Racing Results | 15th August 2022 19:30,N/A,19:30,Good,7f 80y,Earls (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,1st,N/A,5,9-0,76,True,15,20
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Destivelle (IRE),S. D. Bowen,4,Shane Kieran Ryder,6th,4 3/4 l,3,9-3,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Beachmount Paddy (IRE),J. Kearney,4,T. G. McCourt,8th,4 3/4 l,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Srowland Jack (IRE),D. King,4,Adrian Sexton,5th,7 1/2 l,5,10-4,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Mighty Mo Missouri (IRE),S. McCullagh,0,Mrs J. Harrington,4th,2 1/2 l,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Beautiful Chaos (IRE),S. P. Bird,7,Ross O'Sullivan,3rd,4 1/2 l,4,9-13,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Monarchs Brae (IRE),Sam Ewing,0,D. K. Weld,2nd,Head,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Comfort Zone (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,1st,N/A,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Destivelle (IRE),S. D. Bowen,4,Shane Kieran Ryder,6th,4 3/4 l,3,9-3,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Beachmount Paddy (IRE),J. Kearney,4,T. G. McCourt,8th,4 3/4 l,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Srowland Jack (IRE),D. King,4,Adrian Sexton,5th,7 1/2 l,5,10-4,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Mighty Mo Missouri (IRE),S. McCullagh,0,Mrs J. Harrington,4th,2 1/2 l,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Beautiful Chaos (IRE),S. P. Bird,7,Ross O'Sullivan,3rd,4 1/2 l,4,9-13,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Monarchs Brae (IRE),Sam Ewing,0,D. K. Weld,2nd,Head,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:00,N/A,20:00,Good,1m 4f,Comfort Zone (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,1st,N/A,3,9-8,-,True,15,21
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Doctor Churchill (IRE),C. T. Keane,0,Gordon Elliott,NR,N/A,4,10-2,69,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Strip Light (IRE),Sorcha Woods,7,R. K. Watson,12th,22 l,5,8-13p,52,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Make The Switch (IRE),Cillian McConnell,7,John McConnell,11th,1 l,7,9-10,63,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Final Endeavour (IRE),Siobhan Rutledge,5,Harry Rogers,10th,Neck,6,10-0,67,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Angel In The Sky (FR),T. P. Madden,0,Luke Comer,9th,4 1/4 l,7,9-6tp,59,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Kalmira (IRE),N. G. McCullagh,0,Shane Crawley,8th,1 1/4 l,6,9-2p1,55,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Molly Kaye,K. J. Manning,0,S. M. Duffy,7th,Short Head,9,9-0,53,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Cleopatra's Needle (IRE),William James Lee,0,Harry Rogers,6th,1 1/4 l,4,9-3t,56,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Bears Hug (IRE),S. McCullagh,5,Adrian Sexton,5th,3/4 l,4,9-11,64,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Brehon Star (IRE),Seamie Heffernan,0,Shane Crawley,4th,2 l,4,9-9p,62,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Isaiah (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,3rd,1 1/4 l,5,9-6,59,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Magnetic North (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,1/2 l,7,9-13v,66,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Firstman (FR),Ben Martin Coen,0,A. J. Martin,1st,N/A,5,9-4t,57,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Doctor Churchill (IRE),C. T. Keane,0,Gordon Elliott,NR,N/A,4,10-2,69,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Strip Light (IRE),Sorcha Woods,7,R. K. Watson,12th,22 l,5,8-13p,52,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Make The Switch (IRE),Cillian McConnell,7,John McConnell,11th,1 l,7,9-10,63,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Final Endeavour (IRE),Siobhan Rutledge,5,Harry Rogers,10th,Neck,6,10-0,67,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Angel In The Sky (FR),T. P. Madden,0,Luke Comer,9th,4 1/4 l,7,9-6tp,59,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Kalmira (IRE),N. G. McCullagh,0,Shane Crawley,8th,1 1/4 l,6,9-2p1,55,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Molly Kaye,K. J. Manning,0,S. M. Duffy,7th,Short Head,9,9-0,53,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Cleopatra's Needle (IRE),William James Lee,0,Harry Rogers,6th,1 1/4 l,4,9-3t,56,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Bears Hug (IRE),S. McCullagh,5,Adrian Sexton,5th,3/4 l,4,9-11,64,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Brehon Star (IRE),Seamie Heffernan,0,Shane Crawley,4th,2 l,4,9-9p,62,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Isaiah (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,3rd,1 1/4 l,5,9-6,59,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Magnetic North (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,1/2 l,7,9-13v,66,True,15,22
Roscommon Racing Results | 15th August 2022 20:30,N/A,20:30,Good,1m 4f,Firstman (FR),Ben Martin Coen,0,A. J. Martin,1st,N/A,5,9-4t,57,True,15,22
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Ayda (FR),J. S. McGarvey,0,John Joseph Hanlon,F,N/A,5,11-7p,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Zahina (IRE),D. P. Maxwell,7,J. P. Broderick,10th,1/2 l,4,10-10,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Balum (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,9th,1 1/4 l,5,10-13,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Pettigo (IRE),C. A. Landers,0,Mark McNiff,8th,2 1/2 l,4,10-10t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Get Me to the Park (IRE),S. F. O'Keeffe,0,W. P. Mullins,7th,2 l,5,11-7,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Lovely Hans (IRE),E. Walsh,5,Peter Cluskey,6th,3 3/4 l,5,10-13,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Fairy Tree (IRE),S. O'Callaghan,7,Matthew J. Smith,5th,5 1/2 l,5,10-13,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Angelsworknovrtime (IRE),K. C. Sexton,0,James Andrew Fahey,4th,3/4 l,6,10-13t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Elusive Sea (IRE),Jordan Colin Gainford,0,Gordon Elliott,3rd,1/2 l,5,10-13t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Dinero Falso,R. J. Condon,0,Peter Croke,2nd,7 l,6,10-13p1,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Bella Bliss (IRE),B. Hayes,0,John McConnell,1st,N/A,5,10-13t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Ayda (FR),J. S. McGarvey,0,John Joseph Hanlon,F,N/A,5,11-7p,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Zahina (IRE),D. P. Maxwell,7,J. P. Broderick,10th,1/2 l,4,10-10,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Balum (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,9th,1 1/4 l,5,10-13,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Pettigo (IRE),C. A. Landers,0,Mark McNiff,8th,2 1/2 l,4,10-10t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Get Me to the Park (IRE),S. F. O'Keeffe,0,W. P. Mullins,7th,2 l,5,11-7,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Lovely Hans (IRE),E. Walsh,5,Peter Cluskey,6th,3 3/4 l,5,10-13,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Fairy Tree (IRE),S. O'Callaghan,7,Matthew J. Smith,5th,5 1/2 l,5,10-13,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Angelsworknovrtime (IRE),K. C. Sexton,0,James Andrew Fahey,4th,3/4 l,6,10-13t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Elusive Sea (IRE),Jordan Colin Gainford,0,Gordon Elliott,3rd,1/2 l,5,10-13t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Dinero Falso,R. J. Condon,0,Peter Croke,2nd,7 l,6,10-13p1,-,True,15,23
Sligo Racing Results | 17th August 2022 17:25,N/A,17:25,Good To Yielding (( Good In Places)),2m 1f 110y,Bella Bliss (IRE),B. Hayes,0,John McConnell,1st,N/A,5,10-13t,-,True,15,23
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,City Limits,Gavin Peter Brouder,5,Gearoid Patrick Brouder,14th,9 1/2 l,8,12-0t,102,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Big Kitten (USA),S. D. Torrens,0,John McConnell,13th,3/4 l,7,11-5,93,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Convertible (IRE),A. P. Kelly,7,Anthony McCann,12th,1 l,5,11-5t,93,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Stander (IRE),Derek Thomas McGrath,7,R. K. Watson,11th,10 l,8,11-4tp,92,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Presenting Lad (IRE),J. P. O'Sullivan,5,Mark McNiff,10th,2 l,6,11-9t,97,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Applejack Poet (IRE),B. J. Cooper,0,Matthew J. Smith,9th,3/4 l,5,11-13,101,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Glan Gap (IRE),Sean Flanagan,0,David Christie,8th,10 l,5,10-10p1,84,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Longhouse Force (IRE),Peter Carberry,0,Brian M. McMahon,7th,1/2 l,5,10-11,85,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Kilashee (IRE),D. J. O'Keeffe,0,John Patrick Ryan,6th,1 1/4 l,7,11-5,93,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Presenting Dylan (IRE),P. J. Cawley,7,Brian Francis Cawley,5th,9 l,7,11-9,97,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Hollys Honour (IRE),Gearoid Patrick Brouder,5,J. G. Murray,4th,Neck,6,11-0,88,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Strikeback (FR),S. F. O'Keeffe,0,J. Morrison,3rd,2 l,4,11-1,92,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Mary Meehan (IRE),B. Hayes,0,W. P. Mullins,2nd,1 1/4 l,6,11-10,98,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Willyouwalkwithme (IRE),Denis O'Regan,0,Harry Smyth,1st,N/A,7,11-8,96,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,City Limits,Gavin Peter Brouder,5,Gearoid Patrick Brouder,14th,9 1/2 l,8,12-0t,102,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Big Kitten (USA),S. D. Torrens,0,John McConnell,13th,3/4 l,7,11-5,93,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Convertible (IRE),A. P. Kelly,7,Anthony McCann,12th,1 l,5,11-5t,93,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Stander (IRE),Derek Thomas McGrath,7,R. K. Watson,11th,10 l,8,11-4tp,92,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Presenting Lad (IRE),J. P. O'Sullivan,5,Mark McNiff,10th,2 l,6,11-9t,97,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Applejack Poet (IRE),B. J. Cooper,0,Matthew J. Smith,9th,3/4 l,5,11-13,101,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Glan Gap (IRE),Sean Flanagan,0,David Christie,8th,10 l,5,10-10p1,84,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Longhouse Force (IRE),Peter Carberry,0,Brian M. McMahon,7th,1/2 l,5,10-11,85,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Kilashee (IRE),D. J. O'Keeffe,0,John Patrick Ryan,6th,1 1/4 l,7,11-5,93,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Presenting Dylan (IRE),P. J. Cawley,7,Brian Francis Cawley,5th,9 l,7,11-9,97,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Hollys Honour (IRE),Gearoid Patrick Brouder,5,J. G. Murray,4th,Neck,6,11-0,88,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Strikeback (FR),S. F. O'Keeffe,0,J. Morrison,3rd,2 l,4,11-1,92,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Mary Meehan (IRE),B. Hayes,0,W. P. Mullins,2nd,1 1/4 l,6,11-10,98,True,15,24
Sligo Racing Results | 17th August 2022 17:55,N/A,17:55,Good To Yielding (( Good In Places)),2m 1f 110y,Willyouwalkwithme (IRE),Denis O'Regan,0,Harry Smyth,1st,N/A,7,11-8,96,True,15,24
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Courthill (IRE),E. Walsh,5,Michael E. Hallinan,PU,N/A,6,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,French Hill Garcon (IRE),B. P. Kennedy,7,Seamus Fahey,15th,2 3/4 l,5,11-4t1,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Coburg (IRE),Richard Deegan,0,Liam P. Cusack,14th,9 1/2 l,5,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Ashtarak (IRE),P. J. Cawley,7,Brian Francis Cawley,13th,46 l,5,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,The Hogan Stand (FR),Shane Fenelon,7,John Joseph Hanlon,12th,28 l,5,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Nouliak (FR),Peter Carberry,0,Matthew J. Smith,11th,14 l,5,11-4t,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,King Gresel (IRE),Niall Moore,7,Philip Fenton,10th,12 l,4,11-0,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Beavis,D. J. O'Keeffe,0,Denis Hogan,9th,9 1/2 l,4,11-0,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Single Edition (IRE),Sean Flanagan,0,Nigel Slevin,8th,Neck,4,11-8,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Bookem Danno (IRE),R. Monaghan,7,John McConnell,7th,4 1/2 l,5,11-4t1,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Golden Armour,Denis O'Regan,0,Gordon Elliott,6th,6 l,4,11-0t,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,State Of Fame (IRE),Jordan Colin Gainford,0,Ross O'Sullivan,5th,5 1/2 l,6,11-12,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Saint Bernadette (IRE),N. T. Prendergast,7,John Patrick Ryan,4th,1 l,5,10-11,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Female Approach (IRE),B. J. Cooper,0,Noel Meade,3rd,1 1/4 l,4,11-1,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,The Grey Monty (FR),S. D. Torrens,0,John McConnell,2nd,1 3/4 l,5,10-11t,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Ladiam (IRE),Patrick O'Hanlon,5,Norman Lee,1st,N/A,5,10-11h,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Courthill (IRE),E. Walsh,5,Michael E. Hallinan,PU,N/A,6,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,French Hill Garcon (IRE),B. P. Kennedy,7,Seamus Fahey,15th,2 3/4 l,5,11-4t1,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Coburg (IRE),Richard Deegan,0,Liam P. Cusack,14th,9 1/2 l,5,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Ashtarak (IRE),P. J. Cawley,7,Brian Francis Cawley,13th,46 l,5,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,The Hogan Stand (FR),Shane Fenelon,7,John Joseph Hanlon,12th,28 l,5,11-4,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Nouliak (FR),Peter Carberry,0,Matthew J. Smith,11th,14 l,5,11-4t,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,King Gresel (IRE),Niall Moore,7,Philip Fenton,10th,12 l,4,11-0,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Beavis,D. J. O'Keeffe,0,Denis Hogan,9th,9 1/2 l,4,11-0,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Single Edition (IRE),Sean Flanagan,0,Nigel Slevin,8th,Neck,4,11-8,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Bookem Danno (IRE),R. Monaghan,7,John McConnell,7th,4 1/2 l,5,11-4t1,-,True,15,25
Sligo Racing Results | 17th August 2022 18:30,N/A,18:30,Good To Yielding (( Good In Places)),2m 4f 141y,Golden Armour,Denis O'Regan,0,Gordon Elliott,6th,6 l,4,11-0t,-,True,15,25
