track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Desert Friend (IRE),B M Coen,0,Mrs D Foster,9th,1 1/4 l,9,9-9,65,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Purple Sky (IRE),D P McDonogh,0,J S Bolger,8th,3 l,4,9-9t,65,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Aingeal Dorcha (IRE),A J Slattery,0,A Slattery,7th,6 l,7,9-11,67,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Voice Of Reason (IRE),P McGettigan,7,W Delahunty,6th,1/2 l,5,10-0,70,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Charlie Brow'n (FR),W M Lordan,0,T J O'Mara,5th,7 1/2 l,5,9-1,57,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Plunkett Street,J A Heffernan,0,Michael W O'Meara,4th,3 1/2 l,7,9-8,64,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Glady Eagle (IRE),C T Keane,0,W P Mullins,3rd,2 1/4 l,5,9-4,60,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,Lady Kai (IRE),D Browne McMonagle,0,R O'Sullivan,2nd,Neck,5,9-8p,64,True,15,31
Tipperary Racing Results | 31st August 2025 17:30,2025-08-31,17:30,Yielding,1m 4f 110y,El Bello,Nicola Burns,7,R Hurley,1st,N/A,6,9-4p,60,True,15,31
N/A,2025-09-01,16:12,Soft,7f 94y,Fortis Puer (IRE),R P Cleary,0,Dermot Kilmartin,8th,14 l,2,9-0,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Dawn Flame,R Whearty,3,P W Flynn,7th,4 1/4 l,2,9-2,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,How'sthebai (IRE),C T Keane,0,G M Lyons,6th,1/2 l,2,9-2,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Suspicious Mindz,N M Crosse,0,Mrs J Harrington,5th,3/4 l,2,9-2,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Felix Somary (IRE),R P Whelan,0,John O'Donoghue,4th,2 1/2 l,2,9-10,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Morehampton (IRE),B M Coen,0,J P Murtagh,3rd,4 1/4 l,2,9-8,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Red Autumn (IRE),C D Hayes,0,D K Weld,2nd,3/4 l,2,8-13,88,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Summer Is Tomorrow (IRE),D Browne McMonagle,0,J P O'Brien,1st,N/A,2,9-8,95,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Fortis Puer (IRE),R P Cleary,0,Dermot Kilmartin,8th,14 l,2,9-0,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Dawn Flame,R Whearty,3,P W Flynn,7th,4 1/4 l,2,9-2,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,How'sthebai (IRE),C T Keane,0,G M Lyons,6th,1/2 l,2,9-2,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Suspicious Mindz,N M Crosse,0,Mrs J Harrington,5th,3/4 l,2,9-2,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Felix Somary (IRE),R P Whelan,0,John O'Donoghue,4th,2 1/2 l,2,9-10,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Morehampton (IRE),B M Coen,0,J P Murtagh,3rd,4 1/4 l,2,9-8,-,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Red Autumn (IRE),C D Hayes,0,D K Weld,2nd,3/4 l,2,8-13,88,True,15,32
N/A,2025-09-01,16:12,Soft,7f 94y,Summer Is Tomorrow (IRE),D Browne McMonagle,0,J P O'Brien,1st,N/A,2,9-8,95,True,15,32
N/A,2025-09-01,16:45,Soft,7f 94y,Boutella,L T McAteer,0,D Marnane,14th,Neck,3,9-2,50,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Play It Again Zaam (IRE),A Browne-Souza,7,D A McLoughlin,13th,2 l,5,9-13v,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Eric Lock,C T Keane,0,N Meade,12th,2 l,3,9-10tb1,58,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Cornahilt Soldier (IRE),R M Mulligan,7,K Smith,11th,2 1/2 l,4,10-0t,58,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Angels Instead (IRE),R P Cleary,0,Miss Jennifer Anne Lynch,10th,1 l,3,9-12,60,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Monzoon,P McGettigan,7,P Sweeney,9th,2 3/4 l,8,9-0,44,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Lust,J Kearney,3,Conor Maxwell,8th,Neck,7,9-13t,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Purring Along (IRE),R P Whelan,0,P G Fahey,7th,3/4 l,6,10-2,60,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Imnoaprilfool (IRE),W Joyce,3,M Mulvany,6th,1/2 l,3,8-11,45,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,All Told (IRE),D Browne McMonagle,0,J P O'Brien,5th,Neck,3,9-9,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,La La Lucrative (IRE),R C Colgan,0,M J Smith,4th,3/4 l,4,9-13h,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Alex Belardo (IRE),D W O'Connor,0,J C McConnell,3rd,3/4 l,4,9-13v,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Manhattan Dandy (IRE),R Whearty,3,Thomas Coyle,2nd,7 1/2 l,8,8-13,43,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Selective Power (IRE),J J G Ryan,0,Thomas Coyle,1st,N/A,6,10-1p,59,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Boutella,L T McAteer,0,D Marnane,14th,Neck,3,9-2,50,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Play It Again Zaam (IRE),A Browne-Souza,7,D A McLoughlin,13th,2 l,5,9-13v,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Eric Lock,C T Keane,0,N Meade,12th,2 l,3,9-10tb1,58,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Cornahilt Soldier (IRE),R M Mulligan,7,K Smith,11th,2 1/2 l,4,10-0t,58,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Angels Instead (IRE),R P Cleary,0,Miss Jennifer Anne Lynch,10th,1 l,3,9-12,60,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Monzoon,P McGettigan,7,P Sweeney,9th,2 3/4 l,8,9-0,44,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Lust,J Kearney,3,Conor Maxwell,8th,Neck,7,9-13t,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Purring Along (IRE),R P Whelan,0,P G Fahey,7th,3/4 l,6,10-2,60,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Imnoaprilfool (IRE),W Joyce,3,M Mulvany,6th,1/2 l,3,8-11,45,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,All Told (IRE),D Browne McMonagle,0,J P O'Brien,5th,Neck,3,9-9,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,La La Lucrative (IRE),R C Colgan,0,M J Smith,4th,3/4 l,4,9-13h,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Alex Belardo (IRE),D W O'Connor,0,J C McConnell,3rd,3/4 l,4,9-13v,57,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Manhattan Dandy (IRE),R Whearty,3,Thomas Coyle,2nd,7 1/2 l,8,8-13,43,True,15,33
N/A,2025-09-01,16:45,Soft,7f 94y,Selective Power (IRE),J J G Ryan,0,Thomas Coyle,1st,N/A,6,10-1p,59,True,15,33
N/A,2025-09-01,17:15,Soft,7f 94y,Merisi Diamond (IRE),R P Whelan,0,Ms J Morgan,12th,14 l,6,9-8,80,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Rowdy Yeats (IRE),C T Keane,0,N Meade,11th,8 l,3,10-0,90,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Ramiro (IRE),J J G Ryan,0,Miss H McLoughlin,10th,Neck,9,9-3h,75,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Kodilicious (IRE),S T McCullagh,0,Mrs J Harrington,9th,1 3/4 l,3,9-13b,89,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Apache Outlaw (IRE),Adam Caffrey,0,A McGuinness,8th,1/2 l,5,9-7,79,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Rhythm King (IRE),D Browne McMonagle,0,M Fahey,7th,3 1/2 l,5,9-8,80,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Facethepuckout (IRE),J A Powell,3,M O'Callaghan,6th,1/2 l,9,9-7,79,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Free Solo (IRE),R M Mulligan,7,P J F Murphy,5th,1/2 l,8,9-8tp,80,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Zabriskie Point,R Coakley,0,A McGuinness,4th,1/2 l,4,9-6p,78,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Greatest Drama (IRE),B M Coen,0,J P Murtagh,3rd,1 3/4 l,3,9-9,85,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Counterculture,N M Crosse,0,W McCreery,2nd,1 1/2 l,4,8-13,71,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Earls (IRE),G F Carroll,0,G P Cromwell,1st,N/A,8,9-4tb,76,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Merisi Diamond (IRE),R P Whelan,0,Ms J Morgan,12th,14 l,6,9-8,80,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Rowdy Yeats (IRE),C T Keane,0,N Meade,11th,8 l,3,10-0,90,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Ramiro (IRE),J J G Ryan,0,Miss H McLoughlin,10th,Neck,9,9-3h,75,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Kodilicious (IRE),S T McCullagh,0,Mrs J Harrington,9th,1 3/4 l,3,9-13b,89,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Apache Outlaw (IRE),Adam Caffrey,0,A McGuinness,8th,1/2 l,5,9-7,79,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Rhythm King (IRE),D Browne McMonagle,0,M Fahey,7th,3 1/2 l,5,9-8,80,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Facethepuckout (IRE),J A Powell,3,M O'Callaghan,6th,1/2 l,9,9-7,79,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Free Solo (IRE),R M Mulligan,7,P J F Murphy,5th,1/2 l,8,9-8tp,80,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Zabriskie Point,R Coakley,0,A McGuinness,4th,1/2 l,4,9-6p,78,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Greatest Drama (IRE),B M Coen,0,J P Murtagh,3rd,1 3/4 l,3,9-9,85,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Counterculture,N M Crosse,0,W McCreery,2nd,1 1/2 l,4,8-13,71,True,15,34
N/A,2025-09-01,17:15,Soft,7f 94y,Earls (IRE),G F Carroll,0,G P Cromwell,1st,N/A,8,9-4tb,76,True,15,34
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Coconut Grove (FR),Miss A B O'Connor,0,N Madden,8th,12 l,4,10-0t,-,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Heiselectric (IRE),R Whearty,3,N Meade,7th,7 1/2 l,3,9-8t1,-,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Sonoran (IRE),C T Keane,0,G M Lyons,6th,6 1/2 l,3,9-8t,92,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Kibris (IRE),D Browne McMonagle,0,J P O'Brien,5th,1 3/4 l,3,9-8,89,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Spoken Truth (IRE),C D Hayes,0,D K Weld,4th,Short Head,4,9-10,88,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Vorfreude (IRE),B M Coen,0,J G Murphy,3rd,4 1/2 l,3,9-4,92,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,In My Teens (IRE),G F Carroll,0,G P Cromwell,2nd,Neck,3,9-3h,-,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Viking Invasion (IRE),D P McDonogh,0,J P O'Brien,1st,N/A,3,9-8p,88,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Coconut Grove (FR),Miss A B O'Connor,0,N Madden,8th,12 l,4,10-0t,-,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Heiselectric (IRE),R Whearty,3,N Meade,7th,7 1/2 l,3,9-8t1,-,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Sonoran (IRE),C T Keane,0,G M Lyons,6th,6 1/2 l,3,9-8t,92,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Kibris (IRE),D Browne McMonagle,0,J P O'Brien,5th,1 3/4 l,3,9-8,89,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Spoken Truth (IRE),C D Hayes,0,D K Weld,4th,Short Head,4,9-10,88,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Vorfreude (IRE),B M Coen,0,J G Murphy,3rd,4 1/2 l,3,9-4,92,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,In My Teens (IRE),G F Carroll,0,G P Cromwell,2nd,Neck,3,9-3h,-,True,15,35
N/A,2025-09-01,17:45,Soft,1m 2f 63y,Viking Invasion (IRE),D P McDonogh,0,J P O'Brien,1st,N/A,3,9-8p,88,True,15,35
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Drumaugh Boy (IRE),L T McAteer,0,D M Christie,15th,99 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Turlough Abu (IRE),N G McCullagh,0,V T O'Brien,14th,5 1/2 l,3,9-3,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Good Onya Mate (IRE),R C Colgan,0,H De Bromhead,13th,1/2 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Master Sydney (IRE),J M Sheridan,0,P W Flynn,12th,Neck,4,9-11,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Simpletwistoffaith (IRE),D W O'Connor,0,John F O'Neill,11th,6 1/2 l,8,10-2,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,He Who Dares (IRE),J A Heffernan,0,S Curling,10th,3 l,4,10-2,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Max Meridius (IRE),M W Hassett,3,T Mullins,9th,2 l,4,10-2,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Mcloughlin (IRE),G F Carroll,0,G P Cromwell,8th,2 1/2 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Plus Or Minus (IRE),N M Crosse,0,W McCreery,7th,Head,3,9-8p1,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Ithacan Queen (IRE),R P Whelan,0,H De Bromhead,6th,17 l,3,9-3,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Indian River (IRE),D Browne McMonagle,0,J J Murphy,5th,1 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Generous Support (IRE),D P McDonogh,0,J S Bolger,4th,1/2 l,3,9-3t,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Juniper Sling (IRE),C T Keane,0,G M Lyons,3rd,1 1/2 l,3,9-3,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Simurgh (IRE),C D Hayes,0,E & P Harty,2nd,1 3/4 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Sea Lantern,J J G Ryan,0,J Davison,1st,N/A,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Drumaugh Boy (IRE),L T McAteer,0,D M Christie,15th,99 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Turlough Abu (IRE),N G McCullagh,0,V T O'Brien,14th,5 1/2 l,3,9-3,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Good Onya Mate (IRE),R C Colgan,0,H De Bromhead,13th,1/2 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Master Sydney (IRE),J M Sheridan,0,P W Flynn,12th,Neck,4,9-11,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Simpletwistoffaith (IRE),D W O'Connor,0,John F O'Neill,11th,6 1/2 l,8,10-2,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,He Who Dares (IRE),J A Heffernan,0,S Curling,10th,3 l,4,10-2,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Max Meridius (IRE),M W Hassett,3,T Mullins,9th,2 l,4,10-2,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Mcloughlin (IRE),G F Carroll,0,G P Cromwell,8th,2 1/2 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Plus Or Minus (IRE),N M Crosse,0,W McCreery,7th,Head,3,9-8p1,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Ithacan Queen (IRE),R P Whelan,0,H De Bromhead,6th,17 l,3,9-3,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Indian River (IRE),D Browne McMonagle,0,J J Murphy,5th,1 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Generous Support (IRE),D P McDonogh,0,J S Bolger,4th,1/2 l,3,9-3t,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Juniper Sling (IRE),C T Keane,0,G M Lyons,3rd,1 1/2 l,3,9-3,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Simurgh (IRE),C D Hayes,0,E & P Harty,2nd,1 3/4 l,3,9-8,-,True,15,36
N/A,2025-09-01,18:15,Soft,1m 4f 17y,Sea Lantern,J J G Ryan,0,J Davison,1st,N/A,3,9-8,-,True,15,36
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Hibernia Oppositus (IRE),N M Crosse,0,J C McConnell,16th,2 1/4 l,6,9-0,66,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Razdan (IRE),Nicola Burns,7,C Timmons,15th,13 l,7,9-12t,78,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Derry Lad (IRE),C T Keane,0,E Mullins,14th,8 l,7,9-13t,79,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Solomon,L T McAteer,0,P Sweeney,13th,5 1/2 l,4,9-8h,74,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Almenfee (GER),W Joyce,3,D A McLoughlin,12th,1/2 l,4,8-12,64,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Northern Ruler,J A Powell,3,M O'Callaghan,11th,1 1/4 l,4,10-1t,81,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Zariygann (IRE),G F Carroll,0,M Brassil,10th,1 l,5,9-1tp1,67,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Sylkie,R P Cleary,0,D Howard,9th,3/4 l,4,9-2,68,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Sceptred Isle,C D Hayes,0,G A Kingston,8th,Short Head,8,9-9,75,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Morse (IRE),N G McCullagh,0,Charles Weld,7th,2 l,5,9-10,76,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Gotta Catch'em All (IRE),K G Kennedy,5,H Rogers,6th,2 1/2 l,5,8-9t,61,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Duke Of Leggagh (IRE),T Casey,10,M Mulvany,5th,1 1/4 l,5,9-5t,71,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Kashel Spring (IRE),D Browne McMonagle,0,J P O'Brien,4th,8 l,3,9-1,75,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Burren Song (IRE),P McGettigan,7,Ciaran Murphy,3rd,Neck,7,10-1t,81,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Granite Bay,R P Whelan,0,J P Fahey,2nd,1 3/4 l,4,10-3,83,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Clear Quartz (IRE),J E Harnett,10,M Fahey,1st,N/A,8,10-1,81,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Hibernia Oppositus (IRE),N M Crosse,0,J C McConnell,16th,2 1/4 l,6,9-0,66,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Razdan (IRE),Nicola Burns,7,C Timmons,15th,13 l,7,9-12t,78,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Derry Lad (IRE),C T Keane,0,E Mullins,14th,8 l,7,9-13t,79,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Solomon,L T McAteer,0,P Sweeney,13th,5 1/2 l,4,9-8h,74,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Almenfee (GER),W Joyce,3,D A McLoughlin,12th,1/2 l,4,8-12,64,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Northern Ruler,J A Powell,3,M O'Callaghan,11th,1 1/4 l,4,10-1t,81,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Zariygann (IRE),G F Carroll,0,M Brassil,10th,1 l,5,9-1tp1,67,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Sylkie,R P Cleary,0,D Howard,9th,3/4 l,4,9-2,68,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Sceptred Isle,C D Hayes,0,G A Kingston,8th,Short Head,8,9-9,75,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Morse (IRE),N G McCullagh,0,Charles Weld,7th,2 l,5,9-10,76,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Gotta Catch'em All (IRE),K G Kennedy,5,H Rogers,6th,2 1/2 l,5,8-9t,61,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Duke Of Leggagh (IRE),T Casey,10,M Mulvany,5th,1 1/4 l,5,9-5t,71,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Kashel Spring (IRE),D Browne McMonagle,0,J P O'Brien,4th,8 l,3,9-1,75,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Burren Song (IRE),P McGettigan,7,Ciaran Murphy,3rd,Neck,7,10-1t,81,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Granite Bay,R P Whelan,0,J P Fahey,2nd,1 3/4 l,4,10-3,83,True,15,37
N/A,2025-09-01,18:45,Soft,1m 4f 17y,Clear Quartz (IRE),J E Harnett,10,M Fahey,1st,N/A,8,10-1,81,True,15,37
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Angel Harry (FR),C D Hayes,0,P J F Murphy,11th,11 l,3,9-7t,49,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Highland Harvey (IRE),N G McCullagh,0,A J Martin,10th,3 1/2 l,3,9-13,55,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Searcog (IRE),J Kearney,3,P Magee,9th,3 1/4 l,3,9-3b1,45,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Sporting Aclaim,J M Sheridan,0,D Hogan,8th,15 l,3,9-8,50,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Oranzona (IRE),N M Crosse,0,S Lavery,7th,20 l,3,9-8,50,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Highway Sixty One (IRE),C T Keane,0,A McNamara,6th,Neck,3,9-8b,50,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Wasittheway (IRE),J J G Ryan,0,T G McCourt,5th,11 l,3,9-4,46,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Idomything (IRE),R P Cleary,0,T Cleary,4th,1 1/2 l,3,9-2h1,44,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Tickling (IRE),P McGettigan,7,M A Molloy,3rd,2 l,3,9-9,51,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Nancee Spain (IRE),B M Coen,0,Daniel McLoughlin,2nd,3 1/2 l,3,9-11p1,53,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Whats New (IRE),A J Slattery,0,A Slattery,1st,N/A,3,10-2v,58,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Angel Harry (FR),C D Hayes,0,P J F Murphy,11th,11 l,3,9-7t,49,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Highland Harvey (IRE),N G McCullagh,0,A J Martin,10th,3 1/2 l,3,9-13,55,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Searcog (IRE),J Kearney,3,P Magee,9th,3 1/4 l,3,9-3b1,45,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Sporting Aclaim,J M Sheridan,0,D Hogan,8th,15 l,3,9-8,50,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Oranzona (IRE),N M Crosse,0,S Lavery,7th,20 l,3,9-8,50,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Highway Sixty One (IRE),C T Keane,0,A McNamara,6th,Neck,3,9-8b,50,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Wasittheway (IRE),J J G Ryan,0,T G McCourt,5th,11 l,3,9-4,46,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Idomything (IRE),R P Cleary,0,T Cleary,4th,1 1/2 l,3,9-2h1,44,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Tickling (IRE),P McGettigan,7,M A Molloy,3rd,2 l,3,9-9,51,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Nancee Spain (IRE),B M Coen,0,Daniel McLoughlin,2nd,3 1/2 l,3,9-11p1,53,True,15,38
N/A,2025-09-01,19:15,Soft,1m 4f 17y,Whats New (IRE),A J Slattery,0,A Slattery,1st,N/A,3,10-2v,58,True,15,38
