track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Winter Carnival (IRE),Keith Donoghue,0,John Neilan,F,N/A,7,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Boulon Trou (FR),Denis O'Regan,0,Gordon Elliott,10th,9 1/2 l,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,No Risk No Story (IRE),Peter Carberry,0,Brian M. McMahon,9th,24 l,4,11-3,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Sixty Seconds (IRE),C. P. McNamara,0,Eric McNamara,8th,7 l,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Henry's Girlie (IRE),G. Bourke,7,Fintan Feeney,7th,16 l,7,11-5,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Limekiln Rock (IRE),R. A. Doyle,0,M. F. Morris,6th,Neck,5,11-12t,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Cool Cookie Claude (IRE),Aaron Anderson,7,Patrick G. Kelly,5th,22 l,5,11-12t1,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Arcland (IRE),D. J. O'Keeffe,0,Harry Rogers,4th,14 l,6,11-12p,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Sam's Choice (IRE),Davy Russell,0,Gordon Elliott,3rd,15 l,6,11-12b1,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Monbeg Park (IRE),M. P. Walsh,0,Sean Thomas Doyle,2nd,3 l,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Affordale Fury (IRE),B. J. Cooper,0,Noel Meade,1st,N/A,4,11-10,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Chainofconsequence (IRE),Jamie Hayes,0,Aengus King,UR,N/A,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Plough on (IRE),Phillip Enright,0,Paul John Gilligan,PU,N/A,4,11-10,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Rusty River (IRE),C. A. Landers,0,Michael E. Hallinan,PU,N/A,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Winter Carnival (IRE),Keith Donoghue,0,John Neilan,F,N/A,7,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Boulon Trou (FR),Denis O'Regan,0,Gordon Elliott,10th,9 1/2 l,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,No Risk No Story (IRE),Peter Carberry,0,Brian M. McMahon,9th,24 l,4,11-3,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Sixty Seconds (IRE),C. P. McNamara,0,Eric McNamara,8th,7 l,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Henry's Girlie (IRE),G. Bourke,7,Fintan Feeney,7th,16 l,7,11-5,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Limekiln Rock (IRE),R. A. Doyle,0,M. F. Morris,6th,Neck,5,11-12t,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Cool Cookie Claude (IRE),Aaron Anderson,7,Patrick G. Kelly,5th,22 l,5,11-12t1,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Arcland (IRE),D. J. O'Keeffe,0,Harry Rogers,4th,14 l,6,11-12p,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Sam's Choice (IRE),Davy Russell,0,Gordon Elliott,3rd,15 l,6,11-12b1,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Monbeg Park (IRE),M. P. Walsh,0,Sean Thomas Doyle,2nd,3 l,5,11-12,-,True,28,43
Galway Racing Results | 30th October 2022 15:30,N/A,15:30,Soft,2m 6f,Affordale Fury (IRE),B. J. Cooper,0,Noel Meade,1st,N/A,4,11-10,-,True,28,43
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Garrybello (FR),D. J. O'Keeffe,0,Thomas Cooper,10th,16 l,4,11-8,125,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Staging Post (IRE),Phillip Enright,0,Mark McNiff,9th,3/4 l,6,10-6t,108,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Grange Walk (IRE),M. J. M. O'Sullivan,5,John Patrick Ryan,8th,5 1/2 l,7,10-7,109,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Groody Rover (IRE),J. P. Shinnick,7,Philip Fenton,7th,8 l,8,11-12,128,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Mount Brown (IRE),B. J. Cooper,0,Noel Meade,6th,2 3/4 l,5,11-3p1,119,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Cerberus,M. P. Walsh,0,Augustine Leahy,5th,3 1/2 l,6,11-7,123,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,The Dasher Conway (IRE),L. P. Dempsey,0,Mrs Gillian Callaghan,4th,3 3/4 l,7,10-13,115,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Takarengo (IRE),Jonathan Moore,0,Thomas Mullins,3rd,3/4 l,6,10-9,111,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Blanketontheground (IRE),G. B. Noonan,0,Eoin Christopher McCarthy,2nd,6 1/2 l,9,11-3,119,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Fortunedefortunata (IRE),Denis O'Regan,0,Gordon Elliott,1st,N/A,5,10-7,109,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Garrybello (FR),D. J. O'Keeffe,0,Thomas Cooper,10th,16 l,4,11-8,125,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Staging Post (IRE),Phillip Enright,0,Mark McNiff,9th,3/4 l,6,10-6t,108,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Grange Walk (IRE),M. J. M. O'Sullivan,5,John Patrick Ryan,8th,5 1/2 l,7,10-7,109,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Groody Rover (IRE),J. P. Shinnick,7,Philip Fenton,7th,8 l,8,11-12,128,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Mount Brown (IRE),B. J. Cooper,0,Noel Meade,6th,2 3/4 l,5,11-3p1,119,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Cerberus,M. P. Walsh,0,Augustine Leahy,5th,3 1/2 l,6,11-7,123,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,The Dasher Conway (IRE),L. P. Dempsey,0,Mrs Gillian Callaghan,4th,3 3/4 l,7,10-13,115,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Takarengo (IRE),Jonathan Moore,0,Thomas Mullins,3rd,3/4 l,6,10-9,111,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Blanketontheground (IRE),G. B. Noonan,0,Eoin Christopher McCarthy,2nd,6 1/2 l,9,11-3,119,True,28,44
Galway Racing Results | 30th October 2022 16:05,N/A,16:05,Soft,2m 11y,Fortunedefortunata (IRE),Denis O'Regan,0,Gordon Elliott,1st,N/A,5,10-7,109,True,28,44
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Theretirementfund (IRE),Kieran Callaghan,7,Miss Elizabeth Doyle,12th,62 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Rathnaleen Zoey (IRE),G. B. Noonan,0,Eoin Christopher McCarthy,11th,2 1/2 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Watermark (IRE),A. P. Kelly,7,W. J. Burke,10th,Neck,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Rouge Ruby (IRE),Mr E. Middleton,7,Roy W. Tector,9th,3/4 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Coastguard Lady (IRE),Mr P. W. Mullins,0,W. P. Mullins,8th,26 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Parkrunner (IRE),Mr P. C. Bannon,7,Peter John Flood,7th,10 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Soldaro (IRE),Mr J. Dunne,7,Gavin Patrick Cromwell,6th,9 l,4,11-5h1,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Fortunate Lighting (IRE),P. Byrnes,7,Charles Byrnes,5th,1/2 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,I Am Shadow (IRE),Mr H. C. Swan,7,Ciaran Murphy,4th,1 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Fox In the Park (IRE),Mr P. A. King,5,P. M. J. Doyle,3rd,7 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Mel Monroe (IRE),Mr J. J. Codd,0,Gordon Elliott,2nd,1 1/4 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Mi Lucky Cailin (IRE),Miss A. B. O'Connor,3,William J. McLernon,1st,N/A,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Theretirementfund (IRE),Kieran Callaghan,7,Miss Elizabeth Doyle,12th,62 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Rathnaleen Zoey (IRE),G. B. Noonan,0,Eoin Christopher McCarthy,11th,2 1/2 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Watermark (IRE),A. P. Kelly,7,W. J. Burke,10th,Neck,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Rouge Ruby (IRE),Mr E. Middleton,7,Roy W. Tector,9th,3/4 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Coastguard Lady (IRE),Mr P. W. Mullins,0,W. P. Mullins,8th,26 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Parkrunner (IRE),Mr P. C. Bannon,7,Peter John Flood,7th,10 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Soldaro (IRE),Mr J. Dunne,7,Gavin Patrick Cromwell,6th,9 l,4,11-5h1,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Fortunate Lighting (IRE),P. Byrnes,7,Charles Byrnes,5th,1/2 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,I Am Shadow (IRE),Mr H. C. Swan,7,Ciaran Murphy,4th,1 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Fox In the Park (IRE),Mr P. A. King,5,P. M. J. Doyle,3rd,7 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Mel Monroe (IRE),Mr J. J. Codd,0,Gordon Elliott,2nd,1 1/4 l,4,11-5,-,True,28,45
Galway Racing Results | 30th October 2022 16:35,N/A,16:35,Soft  Flat (Turf),2m 11y,Mi Lucky Cailin (IRE),Miss A. B. O'Connor,3,William J. McLernon,1st,N/A,4,11-5,-,True,28,45
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Tom Kelly (IRE),Jack Foley,0,Mark Cahill,PU,N/A,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Gracefromnaas (IRE),S. D. Torrens,0,Bernard Martin Crowley,12th,8 1/2 l,5,10-11,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,No Show (IRE),D. E. Mullins,0,James Joseph Mangan,11th,4 3/4 l,5,11-12h,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Toni Ram (IRE),B. Hayes,0,Jonathan Fogarty,10th,1 3/4 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Crossgales Ophelia (IRE),C. G. O'Dwyer,7,Brendan Oliver Walsh,9th,8 l,8,11-5,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Fortunate Lady (IRE),D. King,7,Denis Hogan,8th,11 l,5,10-11,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Joy Of Life (IRE),Patrick O'Hanlon,5,Seamus Neville,7th,9 1/2 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Ahead Of The Posse (IRE),K. E. Buckley,5,Gavin Patrick Cromwell,6th,17 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,The Mediator (IRE),Jordan Colin Gainford,0,Gordon Elliott,5th,6 l,5,11-12,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Feddans (IRE),C. D. Maxwell,0,John P. O'Callaghan,4th,1/2 l,7,11-5,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Joyeux Machin (FR),S. F. O'Keeffe,0,Paul Nolan,3rd,3 1/2 l,5,11-12t,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Transmission (IRE),Sarah Kavanagh,7,Colm A. Murphy,2nd,6 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Inthepocket,Rachael Blackmore,0,Henry de Bromhead,1st,N/A,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Tom Kelly (IRE),Jack Foley,0,Mark Cahill,PU,N/A,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Gracefromnaas (IRE),S. D. Torrens,0,Bernard Martin Crowley,12th,8 1/2 l,5,10-11,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,No Show (IRE),D. E. Mullins,0,James Joseph Mangan,11th,4 3/4 l,5,11-12h,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Toni Ram (IRE),B. Hayes,0,Jonathan Fogarty,10th,1 3/4 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Crossgales Ophelia (IRE),C. G. O'Dwyer,7,Brendan Oliver Walsh,9th,8 l,8,11-5,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Fortunate Lady (IRE),D. King,7,Denis Hogan,8th,11 l,5,10-11,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Joy Of Life (IRE),Patrick O'Hanlon,5,Seamus Neville,7th,9 1/2 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Ahead Of The Posse (IRE),K. E. Buckley,5,Gavin Patrick Cromwell,6th,17 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,The Mediator (IRE),Jordan Colin Gainford,0,Gordon Elliott,5th,6 l,5,11-12,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Feddans (IRE),C. D. Maxwell,0,John P. O'Callaghan,4th,1/2 l,7,11-5,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Joyeux Machin (FR),S. F. O'Keeffe,0,Paul Nolan,3rd,3 1/2 l,5,11-12t,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Transmission (IRE),Sarah Kavanagh,7,Colm A. Murphy,2nd,6 l,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:00,N/A,13:00,Heavy,2m,Inthepocket,Rachael Blackmore,0,Henry de Bromhead,1st,N/A,5,11-4,-,True,28,46
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Slaney Bank (IRE),P. T. Smithers,7,Mark Fahey,14th,5 1/2 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Suture Self,D. E. Mullins,0,Kieran Purcell,13th,Neck,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Realta Geal (IRE),Gavin Peter Brouder,0,F. Flood,12th,2 1/4 l,4,10-6,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Sumalee (IRE),Jack Foley,0,Eoin Doyle,11th,44 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Jaariam (FR),Patrick O'Hanlon,5,P. G. Fahey,10th,1 1/4 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Sheephaven Flyer (IRE),Rachael Blackmore,0,Henry de Bromhead,9th,1 3/4 l,4,10-13t1,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Happywifehappylife (IRE),S. D. Torrens,0,John McConnell,8th,Head,4,10-6,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Vocito (IRE),R. J. Condon,5,Eoin Doyle,7th,4 l,4,11-7,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Nephin Beg (IRE),C. M. Quirke,7,Sean Thomas Doyle,6th,1/2 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,On The Tide (IRE),B. Hayes,0,Seamus Neville,5th,1/2 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Aide De Camp (IRE),Aidan Coleman,0,Denis Hogan,4th,4 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Japers Jack (IRE),Niall Moore,7,Philip Fenton,3rd,14 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Abbeydale (FR),Jordan Colin Gainford,0,Gordon Elliott,2nd,Neck,4,10-13t,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Ms Agartha Yeats (IRE),S. F. O'Keeffe,0,Hugh P. Finegan,1st,N/A,4,10-6,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Slaney Bank (IRE),P. T. Smithers,7,Mark Fahey,14th,5 1/2 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Suture Self,D. E. Mullins,0,Kieran Purcell,13th,Neck,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Realta Geal (IRE),Gavin Peter Brouder,0,F. Flood,12th,2 1/4 l,4,10-6,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Sumalee (IRE),Jack Foley,0,Eoin Doyle,11th,44 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Jaariam (FR),Patrick O'Hanlon,5,P. G. Fahey,10th,1 1/4 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Sheephaven Flyer (IRE),Rachael Blackmore,0,Henry de Bromhead,9th,1 3/4 l,4,10-13t1,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Happywifehappylife (IRE),S. D. Torrens,0,John McConnell,8th,Head,4,10-6,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Vocito (IRE),R. J. Condon,5,Eoin Doyle,7th,4 l,4,11-7,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Nephin Beg (IRE),C. M. Quirke,7,Sean Thomas Doyle,6th,1/2 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,On The Tide (IRE),B. Hayes,0,Seamus Neville,5th,1/2 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Aide De Camp (IRE),Aidan Coleman,0,Denis Hogan,4th,4 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Japers Jack (IRE),Niall Moore,7,Philip Fenton,3rd,14 l,4,10-13,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Abbeydale (FR),Jordan Colin Gainford,0,Gordon Elliott,2nd,Neck,4,10-13t,-,True,28,47
Wexford Racing Results | 30th October 2022 13:35,N/A,13:35,Heavy,2m 4f 150y,Ms Agartha Yeats (IRE),S. F. O'Keeffe,0,Hugh P. Finegan,1st,N/A,4,10-6,-,True,28,47
Wexford Racing Results | 30th October 2022 14:05,N/A,14:05,Heavy,2m 4f 150y,Rocco Bay (IRE),K. C. Sexton,0,Peter Fahey,PU,N/A,6,11-1,-,True,28,48
Wexford Racing Results | 30th October 2022 14:05,N/A,14:05,Heavy,2m 4f 150y,Caddy Shack (IRE),Mr J. P. Berry,7,J. A. Berry,5th,74 l,8,11-5,-,True,28,48
Wexford Racing Results | 30th October 2022 14:05,N/A,14:05,Heavy,2m 4f 150y,Martha Divine,S. F. O'Keeffe,0,Paul Nolan,4th,2 1/4 l,5,11-1t,-,True,28,48
