track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Laoise Eile (IRE),C T Keane,0,G M Lyons,8th,1 l,3,9-3,-,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Urgent Whisper (IRE),G F Carroll,0,H De Bromhead,7th,Neck,3,9-3h1,-,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Ballyshannon Lilly (IRE),G M Ryan,0,M Fahey,6th,2 1/4 l,3,9-3,-,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Made U Blush,N M Crosse,0,W McCreery,5th,Neck,3,9-3,-,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Adrienne (IRE),C D Hayes,0,T M Walsh,4th,3 1/4 l,3,9-3b,84,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Siorai (IRE),R Coakley,0,J S Bolger,3rd,3 3/4 l,3,9-3,-,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Inventress (IRE),W J Lee,0,P Twomey,2nd,3 1/4 l,3,9-3,-,True,173,6
Cork Racing Results | 6th May 2025 19:38,N/A,19:38,Good (Good To Firm In Places),1m 2f 90y,Dawn Spirit (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,-,True,173,6
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Game Point (IRE),C T Keane,0,G M Lyons,NR,N/A,3,9-6,90,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,If I Was You (IRE),L T McAteer,0,D Marnane,5th,14 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Woodshaw (IRE),D McMonagle,0,J P O'Brien,4th,1/2 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Tracker Issue (IRE),D P McDonogh,0,J S Bolger,3rd,3 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Des Moines (IRE),W M Lordan,0,A P O'Brien,2nd,7 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Zahrann (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Game Point (IRE),C T Keane,0,G M Lyons,NR,N/A,3,9-6,90,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,If I Was You (IRE),L T McAteer,0,D Marnane,5th,14 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Woodshaw (IRE),D McMonagle,0,J P O'Brien,4th,1/2 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Tracker Issue (IRE),D P McDonogh,0,J S Bolger,3rd,3 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Des Moines (IRE),W M Lordan,0,A P O'Brien,2nd,7 l,3,9-6,-,True,173,7
Cork Racing Results | 6th May 2025 20:08,N/A,20:08,Good (Good To Firm In Places)  (Turf),1m 2f 90y,Zahrann (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-6,-,True,173,7
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Rock Solid Spirit (IRE),W J Lee,0,P J Flynn,15th,1 1/4 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Doctor G (IRE),J M Sheridan,0,S M Duffy,14th,1/2 l,3,9-8t1,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Quare Fast (IRE),A C Persse,7,K Purcell,13th,5 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Lady Crossing (IRE),C D Hayes,0,W J Fitzpatrick,12th,Neck,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Monroe Dasher (IRE),R C Colgan,0,A J Martin,11th,6 1/2 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Petite Madame (IRE),Neve Bennett,7,J P Fahey,10th,Short Head,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Wegotogether (IRE),G F Carroll,0,G P Cromwell,9th,1 3/4 l,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Starsurge (IRE),J J G Ryan,3,G M Lyons,8th,1 l,3,9-8ht,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Southgreen (IRE),L F Roche,0,Miss Jennifer Anne Lynch,7th,Head,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Qvee (IRE),G M Ryan,0,T Collins,6th,2 1/2 l,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Givehertilxmas (IRE),J A Heffernan,0,G Keane,5th,3 1/2 l,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Hopes Are High (IRE),S Foley,0,J J Murphy,4th,2 1/4 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Hostility (IRE),O Murphy,0,J P O'Brien,3rd,4 l,3,9-8,88,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Iceford (IRE),B M Coen,0,J P Murtagh,2nd,2 3/4 l,3,9-8p1,82,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Storm Piece,C T Keane,0,G M Lyons,1st,N/A,3,9-8,86,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Rock Solid Spirit (IRE),W J Lee,0,P J Flynn,15th,1 1/4 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Doctor G (IRE),J M Sheridan,0,S M Duffy,14th,1/2 l,3,9-8t1,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Quare Fast (IRE),A C Persse,7,K Purcell,13th,5 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Lady Crossing (IRE),C D Hayes,0,W J Fitzpatrick,12th,Neck,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Monroe Dasher (IRE),R C Colgan,0,A J Martin,11th,6 1/2 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Petite Madame (IRE),Neve Bennett,7,J P Fahey,10th,Short Head,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Wegotogether (IRE),G F Carroll,0,G P Cromwell,9th,1 3/4 l,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Starsurge (IRE),J J G Ryan,3,G M Lyons,8th,1 l,3,9-8ht,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Southgreen (IRE),L F Roche,0,Miss Jennifer Anne Lynch,7th,Head,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Qvee (IRE),G M Ryan,0,T Collins,6th,2 1/2 l,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Givehertilxmas (IRE),J A Heffernan,0,G Keane,5th,3 1/2 l,3,9-3,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Hopes Are High (IRE),S Foley,0,J J Murphy,4th,2 1/4 l,3,9-8,-,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Hostility (IRE),O Murphy,0,J P O'Brien,3rd,4 l,3,9-8,88,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Iceford (IRE),B M Coen,0,J P Murtagh,2nd,2 3/4 l,3,9-8p1,82,True,173,8
Gowran Park Racing Results | 7th May 2025 16:50,N/A,16:50,Good (Good To Firm In Places),7f,Storm Piece,C T Keane,0,G M Lyons,1st,N/A,3,9-8,86,True,173,8
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Bear Creek,D McMonagle,0,J P O'Brien,12th,1 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Aoife's Territory (IRE),J A Heffernan,0,P T Foley,11th,3/4 l,4,10-2ht,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Man Of Destiny (IRE),J Pietropaolo,7,Aidan Melia,10th,2 1/2 l,4,10-7,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Not Simple (IRE),L T McAteer,0,J M Barrett,9th,4 3/4 l,3,9-3,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Super Fly,G M Ryan,0,A McCann,8th,3 1/4 l,6,10-7,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Far Eclipse (IRE),J J G Ryan,3,T G McCourt,7th,Neck,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Blackjack Hills (IRE),R C Colgan,0,M J Smith,6th,4 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Rizal (FR),B M Coen,0,J P Murtagh,5th,Neck,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Ben Lawers,S Foley,0,Mrs J Harrington,4th,2 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Daler (IRE),C T Keane,0,G M Lyons,3rd,4 l,3,9-8,85,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Pierre Royal (IRE),C D Hayes,0,D K Weld,2nd,4 3/4 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,First Wave (FR),W M Lordan,0,A P O'Brien,1st,N/A,3,9-8t1,88,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Bear Creek,D McMonagle,0,J P O'Brien,12th,1 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Aoife's Territory (IRE),J A Heffernan,0,P T Foley,11th,3/4 l,4,10-2ht,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Man Of Destiny (IRE),J Pietropaolo,7,Aidan Melia,10th,2 1/2 l,4,10-7,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Not Simple (IRE),L T McAteer,0,J M Barrett,9th,4 3/4 l,3,9-3,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Super Fly,G M Ryan,0,A McCann,8th,3 1/4 l,6,10-7,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Far Eclipse (IRE),J J G Ryan,3,T G McCourt,7th,Neck,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Blackjack Hills (IRE),R C Colgan,0,M J Smith,6th,4 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Rizal (FR),B M Coen,0,J P Murtagh,5th,Neck,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Ben Lawers,S Foley,0,Mrs J Harrington,4th,2 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Daler (IRE),C T Keane,0,G M Lyons,3rd,4 l,3,9-8,85,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,Pierre Royal (IRE),C D Hayes,0,D K Weld,2nd,4 3/4 l,3,9-8,-,True,173,9
Gowran Park Racing Results | 7th May 2025 17:20,N/A,17:20,Good (Good To Firm In Places),1m,First Wave (FR),W M Lordan,0,A P O'Brien,1st,N/A,3,9-8t1,88,True,173,9
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Ameerat Jumaira,J J G Ryan,0,J Davison,7th,1 1/4 l,5,9-2b,98,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Lady Doris (IRE),G M Ryan,0,Donnacha O'Brien,6th,2 l,4,9-2b1,94,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Riviera Queen (IRE),S Foley,0,Mrs J Harrington,5th,1 1/4 l,4,9-2,95,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Cheeky Wink (IRE),B M Coen,0,J P Murtagh,4th,Neck,4,9-2p,94,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Joupe (IRE),J A Heffernan,0,P Lawlor,3rd,1/2 l,8,9-2t,88,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Fairy Wings (IRE),W J Lee,0,W McCreery,2nd,6 l,4,9-2,84,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Goodie Two Shoes (IRE),D McMonagle,0,J P O'Brien,1st,N/A,6,9-2t,97,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Ameerat Jumaira,J J G Ryan,0,J Davison,7th,1 1/4 l,5,9-2b,98,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Lady Doris (IRE),G M Ryan,0,Donnacha O'Brien,6th,2 l,4,9-2b1,94,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Riviera Queen (IRE),S Foley,0,Mrs J Harrington,5th,1 1/4 l,4,9-2,95,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Cheeky Wink (IRE),B M Coen,0,J P Murtagh,4th,Neck,4,9-2p,94,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Joupe (IRE),J A Heffernan,0,P Lawlor,3rd,1/2 l,8,9-2t,88,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Fairy Wings (IRE),W J Lee,0,W McCreery,2nd,6 l,4,9-2,84,True,173,10
Gowran Park Racing Results | 7th May 2025 17:50,N/A,17:50,Good (Good To Firm In Places),1m 6f,Goodie Two Shoes (IRE),D McMonagle,0,J P O'Brien,1st,N/A,6,9-2t,97,True,173,10
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Sea The Lady (FR),S Foley,0,Mrs J Harrington,12th,6 1/2 l,5,9-5,100,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Quadruple,G F Carroll,0,G M Lyons,11th,3/4 l,4,9-5,90,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Uluru (IRE),D McMonagle,0,J P O'Brien,10th,2 1/2 l,4,9-5,102,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Annaghmccanns (IRE),W M Lordan,0,S R B Crawford,9th,Neck,5,9-5t,93,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Apercu (IRE),B M Coen,0,A Oliver,8th,1 1/4 l,5,9-5b,94,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Soft Winds (IRE),S T McCullagh,0,J P O'Brien,7th,Short Head,4,9-5,94,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Elegant Madame (IRE),R Whearty,0,A Murray,6th,1/2 l,4,9-5,77,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Princess Child (FR),D P McDonogh,0,J P O'Brien,5th,2 1/4 l,4,9-5t,94,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Siege Of Troy,O Murphy,0,J P Murtagh,4th,2 l,4,9-5p,103,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Thalara (IRE),C D Hayes,0,H De Bromhead,3rd,2 1/4 l,5,9-5,95,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Jancis (IRE),W J Lee,0,W McCreery,2nd,1/2 l,4,9-8,107,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Madam Celeste (IRE),C T Keane,0,G M Lyons,1st,N/A,4,9-5,100,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Sea The Lady (FR),S Foley,0,Mrs J Harrington,12th,6 1/2 l,5,9-5,100,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Quadruple,G F Carroll,0,G M Lyons,11th,3/4 l,4,9-5,90,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Uluru (IRE),D McMonagle,0,J P O'Brien,10th,2 1/2 l,4,9-5,102,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Annaghmccanns (IRE),W M Lordan,0,S R B Crawford,9th,Neck,5,9-5t,93,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Apercu (IRE),B M Coen,0,A Oliver,8th,1 1/4 l,5,9-5b,94,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Soft Winds (IRE),S T McCullagh,0,J P O'Brien,7th,Short Head,4,9-5,94,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Elegant Madame (IRE),R Whearty,0,A Murray,6th,1/2 l,4,9-5,77,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Princess Child (FR),D P McDonogh,0,J P O'Brien,5th,2 1/4 l,4,9-5t,94,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Siege Of Troy,O Murphy,0,J P Murtagh,4th,2 l,4,9-5p,103,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Thalara (IRE),C D Hayes,0,H De Bromhead,3rd,2 1/4 l,5,9-5,95,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Jancis (IRE),W J Lee,0,W McCreery,2nd,1/2 l,4,9-8,107,True,173,11
Gowran Park Racing Results | 7th May 2025 18:20,N/A,18:20,Good (Good To Firm In Places),1m 1f 100y,Madam Celeste (IRE),C T Keane,0,G M Lyons,1st,N/A,4,9-5,100,True,173,11
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Princess Peggy (IRE),L F Roche,0,G Elliott,NR,N/A,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Own Your Day (IRE),D P McDonogh,0,J S Bolger,NR,N/A,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Glowing Bird (IRE),W M Lordan,0,Peter Fahey,9th,16 l,4,10-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Vegas Whipper (IRE),R Whearty,3,Conor Maxwell,8th,8 1/2 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Queen Of Drama,W J Lee,0,W McCreery,7th,Nose,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Guy's Girl (IRE),B M Coen,0,W McCreery,6th,2 1/2 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Crystal Ball (IRE),G M Ryan,0,Donnacha O'Brien,5th,Head,3,9-2p1,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Offshore Bay (IRE),G F Carroll,0,H De Bromhead,4th,2 1/2 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Joyful Princess (IRE),S Foley,0,Mrs J Harrington,3rd,2 1/4 l,3,9-2,82,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Tswalu (IRE),D McMonagle,0,J P O'Brien,2nd,3/4 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Darzina (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Princess Peggy (IRE),L F Roche,0,G Elliott,NR,N/A,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Own Your Day (IRE),D P McDonogh,0,J S Bolger,NR,N/A,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Glowing Bird (IRE),W M Lordan,0,Peter Fahey,9th,16 l,4,10-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Vegas Whipper (IRE),R Whearty,3,Conor Maxwell,8th,8 1/2 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Queen Of Drama,W J Lee,0,W McCreery,7th,Nose,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Guy's Girl (IRE),B M Coen,0,W McCreery,6th,2 1/2 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Crystal Ball (IRE),G M Ryan,0,Donnacha O'Brien,5th,Head,3,9-2p1,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Offshore Bay (IRE),G F Carroll,0,H De Bromhead,4th,2 1/2 l,3,9-2,-,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Joyful Princess (IRE),S Foley,0,Mrs J Harrington,3rd,2 1/4 l,3,9-2,82,True,173,12
Gowran Park Racing Results | 7th May 2025 18:50,N/A,18:50,Good (Good To Firm In Places),1m 1f 100y,Tswalu (IRE),D McMonagle,0,J P O'Brien,2nd,3/4 l,3,9-2,-,True,173,12
