track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Sligo Racing Results | 7th August 2024 19:32,N/A,19:32,Yielding To Soft,1m 5f 98y,T Or Coffey (IRE),R M Mulligan,7,Paul Mulligan,5th,6 l,3,9-11tp,58,True,132,27
Sligo Racing Results | 7th August 2024 19:32,N/A,19:32,Yielding To Soft,1m 5f 98y,Dark Blue Diamond (IRE),Siobhan Rutledge,3,J C McConnell,4th,1 1/4 l,3,9-2,49,True,132,27
Sligo Racing Results | 7th August 2024 19:32,N/A,19:32,Yielding To Soft,1m 5f 98y,Saxon Land (IRE),B M Coen,0,Ciaran Murphy,3rd,1/2 l,3,10-1,62,True,132,27
Sligo Racing Results | 7th August 2024 19:32,N/A,19:32,Yielding To Soft,1m 5f 98y,Fine Print (IRE),C T Keane,0,J C McConnell,2nd,1/2 l,3,9-3tp,50,True,132,27
Sligo Racing Results | 7th August 2024 19:32,N/A,19:32,Yielding To Soft,1m 5f 98y,Butter Fingers (IRE),S Foley,0,R O'Sullivan,1st,N/A,3,9-8,55,True,132,27
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Polemon,A J Casey,10,D Hogan,NR,N/A,5,9-11t,60,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Marvel Fan (FR),Siobhan Rutledge,3,Mrs C O'Leary,14th,5 1/2 l,8,8-12t,47,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,War Thunder,R Whearty,5,P W Flynn,13th,3 3/4 l,6,9-3t,52,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Londonofficecallin (IRE),J A Heffernan,0,E McNamara,12th,1 3/4 l,7,10-0t,63,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Evans Secret,K G Kennedy,7,M M McNiff,11th,Neck,5,10-2tb,65,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Glyde Ranger (IRE),J J G Ryan,5,T G McCourt,10th,Head,4,9-13,62,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Red Ball Of Fire (IRE),B M Coen,0,M M McNiff,9th,1 1/4 l,7,9-9b,58,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Tastyee (IRE),D S O'Sullivan,10,D Budds,8th,1 1/4 l,6,9-3t,52,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Tudor Manor (IRE),R Donaghue-Leahy,7,P J Flynn,7th,3/4 l,8,10-1,64,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Jawhary,C J MacRedmond,5,A McGuinness,6th,1 3/4 l,6,10-2v1,65,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Intend (IRE),D McMonagle,0,P Martin,5th,Head,6,9-8t,57,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Young Lucy (IRE),S Foley,0,Mrs C O'Leary,4th,Head,5,9-8t,57,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Futurum Regem (IRE),W Joyce,5,H P Finegan,3rd,2 l,8,9-6b,55,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Susiesparkle (IRE),W J Lee,0,D Broad,2nd,1 1/2 l,4,9-3tp1,52,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Itsalonglongroad,J M Sheridan,0,C Coakley,1st,N/A,10,8-12v,47,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Polemon,A J Casey,10,D Hogan,NR,N/A,5,9-11t,60,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Marvel Fan (FR),Siobhan Rutledge,3,Mrs C O'Leary,14th,5 1/2 l,8,8-12t,47,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,War Thunder,R Whearty,5,P W Flynn,13th,3 3/4 l,6,9-3t,52,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Londonofficecallin (IRE),J A Heffernan,0,E McNamara,12th,1 3/4 l,7,10-0t,63,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Evans Secret,K G Kennedy,7,M M McNiff,11th,Neck,5,10-2tb,65,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Glyde Ranger (IRE),J J G Ryan,5,T G McCourt,10th,Head,4,9-13,62,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Red Ball Of Fire (IRE),B M Coen,0,M M McNiff,9th,1 1/4 l,7,9-9b,58,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Tastyee (IRE),D S O'Sullivan,10,D Budds,8th,1 1/4 l,6,9-3t,52,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Tudor Manor (IRE),R Donaghue-Leahy,7,P J Flynn,7th,3/4 l,8,10-1,64,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Jawhary,C J MacRedmond,5,A McGuinness,6th,1 3/4 l,6,10-2v1,65,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Intend (IRE),D McMonagle,0,P Martin,5th,Head,6,9-8t,57,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Young Lucy (IRE),S Foley,0,Mrs C O'Leary,4th,Head,5,9-8t,57,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Futurum Regem (IRE),W Joyce,5,H P Finegan,3rd,2 l,8,9-6b,55,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Susiesparkle (IRE),W J Lee,0,D Broad,2nd,1 1/2 l,4,9-3tp1,52,True,132,28
Sligo Racing Results | 7th August 2024 20:02,N/A,20:02,Yielding To Soft,1m 5f 98y,Itsalonglongroad,J M Sheridan,0,C Coakley,1st,N/A,10,8-12v,47,True,132,28
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Admirador (IRE),R Whearty,5,A Murray,11th,1 1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Ryback (IRE),N M Crosse,0,Liam G O'brien,10th,9 1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Buck Barrow,G M Ryan,0,M Fahey,9th,3/4 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Kingstonian,S Foley,0,Mrs J Harrington,8th,1 3/4 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Sir Jeremy (IRE),R P Whelan,0,A McGuinness,7th,2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Medieval Night (IRE),L F Roche,0,D K Weld,6th,5 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Emit (IRE),D P McDonogh,0,J P O'Brien,5th,1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Trinity College (IRE),W M Lordan,0,A P O'Brien,4th,1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Drivers Seat,D McMonagle,0,J P O'Brien,3rd,Neck,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Shackleton (IRE),R L Moore,0,A P O'Brien,2nd,5 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Hill Road (USA),D Egan,0,A Murray,1st,N/A,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Admirador (IRE),R Whearty,5,A Murray,11th,1 1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Ryback (IRE),N M Crosse,0,Liam G O'brien,10th,9 1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Buck Barrow,G M Ryan,0,M Fahey,9th,3/4 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Kingstonian,S Foley,0,Mrs J Harrington,8th,1 3/4 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Sir Jeremy (IRE),R P Whelan,0,A McGuinness,7th,2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Medieval Night (IRE),L F Roche,0,D K Weld,6th,5 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Emit (IRE),D P McDonogh,0,J P O'Brien,5th,1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Trinity College (IRE),W M Lordan,0,A P O'Brien,4th,1/2 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Drivers Seat,D McMonagle,0,J P O'Brien,3rd,Neck,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Shackleton (IRE),R L Moore,0,A P O'Brien,2nd,5 l,2,9-5,-,True,132,29
N/A,N/A,16:52,Good (Good To Firm In Places)  (Turf),1m,Hill Road (USA),D Egan,0,A Murray,1st,N/A,2,9-5,-,True,132,29
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Gambino (IRE),J A Powell,3,N Meade,NR,N/A,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Lord Talbot (IRE),J J G Ryan,5,T G McCourt,17th,Neck,3,9-8t1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Wanda The Fish (IRE),C D Maxwell,0,P J Rothwell,16th,3 3/4 l,3,9-3,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Point Of Ayre (IRE),D W O'Connor,0,J C McConnell,15th,14 l,4,10-2,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Celtic Druid (IRE),Alyse Jane Clarke,10,T G McCourt,14th,2 3/4 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Ocean Manifest (IRE),C T Keane,0,M O'Callaghan,13th,Neck,3,9-8h1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Eshnunna (IRE),L F Roche,0,D K Weld,12th,Neck,3,9-3,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Reclaim,H J Horgan,5,J Feane,11th,3/4 l,4,10-2,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,El Santarem (IRE),R P Whelan,0,W P Browne,10th,1/2 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Daniels Dream (IRE),J A Heffernan,0,T Mullins,9th,6 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,My Vonnie (IRE),G F Carroll,0,M Rice,8th,1 1/2 l,3,9-3,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Whist (IRE),R P Cleary,0,S Lavery,7th,3 1/4 l,3,9-3h,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Positive Arbitrage,D P McDonogh,0,J P O'Brien,6th,1 1/2 l,3,9-8t1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Dahab (IRE),J M Sheridan,0,D Hogan,5th,Neck,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Sportingsilvermine (IRE),Amy Jo Hayes,7,D Hogan,4th,1 3/4 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Ina Mina,W J Lee,0,K J Condon,3rd,3 1/2 l,3,9-3h1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Raydamann (FR),B M Coen,0,J P Murtagh,2nd,1/2 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Leaders Listen (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Gambino (IRE),J A Powell,3,N Meade,NR,N/A,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Lord Talbot (IRE),J J G Ryan,5,T G McCourt,17th,Neck,3,9-8t1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Wanda The Fish (IRE),C D Maxwell,0,P J Rothwell,16th,3 3/4 l,3,9-3,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Point Of Ayre (IRE),D W O'Connor,0,J C McConnell,15th,14 l,4,10-2,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Celtic Druid (IRE),Alyse Jane Clarke,10,T G McCourt,14th,2 3/4 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Ocean Manifest (IRE),C T Keane,0,M O'Callaghan,13th,Neck,3,9-8h1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Eshnunna (IRE),L F Roche,0,D K Weld,12th,Neck,3,9-3,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Reclaim,H J Horgan,5,J Feane,11th,3/4 l,4,10-2,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,El Santarem (IRE),R P Whelan,0,W P Browne,10th,1/2 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Daniels Dream (IRE),J A Heffernan,0,T Mullins,9th,6 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,My Vonnie (IRE),G F Carroll,0,M Rice,8th,1 1/2 l,3,9-3,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Whist (IRE),R P Cleary,0,S Lavery,7th,3 1/4 l,3,9-3h,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Positive Arbitrage,D P McDonogh,0,J P O'Brien,6th,1 1/2 l,3,9-8t1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Dahab (IRE),J M Sheridan,0,D Hogan,5th,Neck,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Sportingsilvermine (IRE),Amy Jo Hayes,7,D Hogan,4th,1 3/4 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Ina Mina,W J Lee,0,K J Condon,3rd,3 1/2 l,3,9-3h1,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Raydamann (FR),B M Coen,0,J P Murtagh,2nd,1/2 l,3,9-8,-,True,132,30
N/A,N/A,17:22,Good (Good To Firm In Places),1m 1f,Leaders Listen (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-8,-,True,132,30
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Power Under Me (IRE),J A Heffernan,0,G M Lyons,NR,N/A,6,9-9t,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Empress Of Beauty (FR),S Foley,0,H De Bromhead,8th,Head,4,9-6,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Ylang Ylang,R L Moore,0,A P O'Brien,7th,Head,3,8-13,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Bright Stripes (IRE),W J Lee,0,A Oliver,6th,2 l,3,9-2,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Real Appeal (GER),R P Whelan,0,A McGuinness,5th,Head,7,9-9p,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Galen,D McMonagle,0,J P O'Brien,4th,1/2 l,3,9-2,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Lord Massusus (IRE),G F Carroll,0,J G Murphy,3rd,Head,4,9-9,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Mountain Bear (IRE),W M Lordan,0,A P O'Brien,2nd,1/2 l,3,9-2,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Mutasarref,C T Keane,0,G M Lyons,1st,N/A,6,9-12,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Power Under Me (IRE),J A Heffernan,0,G M Lyons,NR,N/A,6,9-9t,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Empress Of Beauty (FR),S Foley,0,H De Bromhead,8th,Head,4,9-6,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Ylang Ylang,R L Moore,0,A P O'Brien,7th,Head,3,8-13,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Bright Stripes (IRE),W J Lee,0,A Oliver,6th,2 l,3,9-2,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Real Appeal (GER),R P Whelan,0,A McGuinness,5th,Head,7,9-9p,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Galen,D McMonagle,0,J P O'Brien,4th,1/2 l,3,9-2,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Lord Massusus (IRE),G F Carroll,0,J G Murphy,3rd,Head,4,9-9,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Mountain Bear (IRE),W M Lordan,0,A P O'Brien,2nd,1/2 l,3,9-2,-,True,132,31
N/A,N/A,17:52,Good (Good To Firm In Places),1m,Mutasarref,C T Keane,0,G M Lyons,1st,N/A,6,9-12,-,True,132,31
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,Crypto Force,D Egan,0,A Murray,4th,Head,4,9-9,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,Safecracker,B M Coen,0,J P Murtagh,3rd,1 1/4 l,6,9-9ht,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,The Euphrates,R L Moore,0,A P O'Brien,2nd,5 l,3,8-13v,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,Crystal Black (IRE),C T Keane,0,G Keane,1st,N/A,6,9-9,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,Crypto Force,D Egan,0,A Murray,4th,Head,4,9-9,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,Safecracker,B M Coen,0,J P Murtagh,3rd,1 1/4 l,6,9-9ht,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,The Euphrates,R L Moore,0,A P O'Brien,2nd,5 l,3,8-13v,-,True,132,32
N/A,N/A,18:22,Good (Good To Firm In Places),1m 4f,Crystal Black (IRE),C T Keane,0,G Keane,1st,N/A,6,9-9,-,True,132,32
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Purring Along (IRE),N M Crosse,0,Thomas Dowling,NR,N/A,5,8-7t,49,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Campari Soda (IRE),Adam Caffrey,3,D K Weld,NR,N/A,3,9-8b1,70,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Fastman (IRE),N M Crosse,0,J C McConnell,17th,1 1/2 l,8,8-7p,49,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Chestnutter (IRE),C D Fahy,10,J C McConnell,16th,Head,5,9-5,61,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Tamazu (IRE),C D Maxwell,0,F Birrane,15th,3/4 l,5,9-11t,67,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Boadicea Belle (IRE),D P McDonogh,0,M J Smith,14th,Head,5,9-5p,61,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Amanirenas (IRE),C Geerdharry,7,M C Grassick,13th,Neck,5,10-0p,70,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Zabeir (IRE),N G McCullagh,0,D Kinsella,12th,3/4 l,5,10-2t,72,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Eastern Wind,J J G Ryan,5,T G McCourt,11th,1 1/4 l,5,9-13p,69,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Barnhill Rose,P A Harnett,5,D Hogan,10th,3/4 l,6,9-13p,69,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Shoot To Kill (IRE),C J MacRedmond,5,J Davison,9th,Short Head,7,10-4,74,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Macadam's Rock (IRE),B M Coen,0,Miss H McLoughlin,8th,2 l,6,9-4p,60,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Rockbury Lad,C T Keane,0,M O'Callaghan,7th,1/2 l,5,9-7p,63,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Hurricane Helen,G F Carroll,0,C Timmons,6th,1 1/4 l,6,9-7,63,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Rock Etoile (IRE),C Horgan,7,A Slattery,5th,1/2 l,6,9-0,56,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Land Lover,D S O'Sullivan,10,D Hogan,4th,1/2 l,3,9-5b,67,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Skontonovski,R P Whelan,0,A McGuinness,3rd,2 1/4 l,7,9-1v,57,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Shamrock Sprig (IRE),J A Heffernan,0,Daniel Murphy,2nd,2 1/4 l,6,8-11,53,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Scarlet Dancer (IRE),Siobhan Rutledge,3,J C McConnell,1st,N/A,5,9-4,60,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Purring Along (IRE),N M Crosse,0,Thomas Dowling,NR,N/A,5,8-7t,49,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Campari Soda (IRE),Adam Caffrey,3,D K Weld,NR,N/A,3,9-8b1,70,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Fastman (IRE),N M Crosse,0,J C McConnell,17th,1 1/2 l,8,8-7p,49,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Chestnutter (IRE),C D Fahy,10,J C McConnell,16th,Head,5,9-5,61,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Tamazu (IRE),C D Maxwell,0,F Birrane,15th,3/4 l,5,9-11t,67,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Boadicea Belle (IRE),D P McDonogh,0,M J Smith,14th,Head,5,9-5p,61,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Amanirenas (IRE),C Geerdharry,7,M C Grassick,13th,Neck,5,10-0p,70,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Zabeir (IRE),N G McCullagh,0,D Kinsella,12th,3/4 l,5,10-2t,72,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Eastern Wind,J J G Ryan,5,T G McCourt,11th,1 1/4 l,5,9-13p,69,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Barnhill Rose,P A Harnett,5,D Hogan,10th,3/4 l,6,9-13p,69,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Shoot To Kill (IRE),C J MacRedmond,5,J Davison,9th,Short Head,7,10-4,74,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Macadam's Rock (IRE),B M Coen,0,Miss H McLoughlin,8th,2 l,6,9-4p,60,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Rockbury Lad,C T Keane,0,M O'Callaghan,7th,1/2 l,5,9-7p,63,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Hurricane Helen,G F Carroll,0,C Timmons,6th,1 1/4 l,6,9-7,63,True,132,33
N/A,N/A,18:52,Good (Good To Firm In Places),7f 42y,Rock Etoile (IRE),C Horgan,7,A Slattery,5th,1/2 l,6,9-0,56,True,132,33
