track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Sporting Glance (FR),Miss A B O'Connor,0,C Collins,NR,N/A,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Inch Salvador (IRE),Miss J Corish,7,R P Rath,NR,N/A,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Yeahgoonso Honey (IRE),Miss C F MacMahon,7,Mrs G O'Connor,12th,11 l,5,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Dans Lariat (IRE),Ms A Power,7,Finbarr Cowman,11th,3/4 l,6,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Canuduitnow (IRE),Sarah Kavanagh,7,J P Ryan,10th,8 l,5,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Izzy Show Bizzy (IRE),Ms A T O'Reilly,7,E M O'Sullivan,9th,4 l,6,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Fellbythewayside (IRE),Miss A L Fitzgibbon,7,C Byrnes,8th,13 l,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Kinski (FR),Miss L Costello,7,P G Kelly,7th,2 3/4 l,5,12-0h1,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Lord Lackendarra (IRE),Ms S K Breen,7,P Breen,6th,5 1/2 l,6,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Beltown Lake (IRE),Ms D J Kirwan,7,E M O'Sullivan,5th,8 l,6,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,El Fabienne (FR),Miss J Townend,0,W P Mullins,4th,1 1/2 l,5,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Phildante (IRE),Miss J Walton,5,R J McGrath,3rd,8 l,7,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Ballysax Hank (IRE),Miss G Benson,7,B W Duke,2nd,1/2 l,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,The Gray Ghost (IRE),Miss S Doyle,7,D H Kelly,1st,N/A,5,12-0t1,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Village Lady (IRE),Miss T Quail,7,J Dullea,NR,N/A,6,11-7t,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Sporting Glance (FR),Miss A B O'Connor,0,C Collins,NR,N/A,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Inch Salvador (IRE),Miss J Corish,7,R P Rath,NR,N/A,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Yeahgoonso Honey (IRE),Miss C F MacMahon,7,Mrs G O'Connor,12th,11 l,5,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Dans Lariat (IRE),Ms A Power,7,Finbarr Cowman,11th,3/4 l,6,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Canuduitnow (IRE),Sarah Kavanagh,7,J P Ryan,10th,8 l,5,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Izzy Show Bizzy (IRE),Ms A T O'Reilly,7,E M O'Sullivan,9th,4 l,6,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Fellbythewayside (IRE),Miss A L Fitzgibbon,7,C Byrnes,8th,13 l,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Kinski (FR),Miss L Costello,7,P G Kelly,7th,2 3/4 l,5,12-0h1,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Lord Lackendarra (IRE),Ms S K Breen,7,P Breen,6th,5 1/2 l,6,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Beltown Lake (IRE),Ms D J Kirwan,7,E M O'Sullivan,5th,8 l,6,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,El Fabienne (FR),Miss J Townend,0,W P Mullins,4th,1 1/2 l,5,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Phildante (IRE),Miss J Walton,5,R J McGrath,3rd,8 l,7,11-7,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,Ballysax Hank (IRE),Miss G Benson,7,B W Duke,2nd,1/2 l,5,12-0,-,True,128,39
Killarney Racing Results | 18th July 2024 20:15,N/A,20:15,Good  Flat (Turf),2m 1f,The Gray Ghost (IRE),Miss S Doyle,7,D H Kelly,1st,N/A,5,12-0t1,-,True,128,39
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Scard Heart,Non Runner,0,G Elliott,NR,N/A,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Thefutureisnow (IRE),M M McDonagh,0,M Hourigan,UR,N/A,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Minton (IRE),P K Donovan,5,Jayne Hearne,PU,N/A,3,10-7,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Sinbad My Dad (IRE),B P Kennedy,7,S Fahey,PU,N/A,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Saxon Kingdom (IRE),S D Torrens,0,P J Rothwell,8th,2 1/2 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Burren Orchard (IRE),S F O'Keeffe,0,John F O'Neill,7th,6 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Judicial Reward (IRE),C Stone-Walsh,5,G P Cromwell,6th,7 1/2 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Baron Blake (FR),P Hanlon,7,J J Hanlon,5th,6 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,There's No Limit (IRE),J Kearney,5,C Collins,4th,2 3/4 l,3,11-0p,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Robbies Rock,K M Donoghue,0,G P Cromwell,3rd,5 1/2 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Game Phoenix (IRE),D J O'Keeffe,0,Paul Power,2nd,6 1/2 l,3,10-7,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Inspire Hope (IRE),J J Slevin,0,J P O'Brien,1st,N/A,3,10-7,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Scard Heart,Non Runner,0,G Elliott,NR,N/A,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Thefutureisnow (IRE),M M McDonagh,0,M Hourigan,UR,N/A,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Minton (IRE),P K Donovan,5,Jayne Hearne,PU,N/A,3,10-7,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Sinbad My Dad (IRE),B P Kennedy,7,S Fahey,PU,N/A,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Saxon Kingdom (IRE),S D Torrens,0,P J Rothwell,8th,2 1/2 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Burren Orchard (IRE),S F O'Keeffe,0,John F O'Neill,7th,6 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Judicial Reward (IRE),C Stone-Walsh,5,G P Cromwell,6th,7 1/2 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Baron Blake (FR),P Hanlon,7,J J Hanlon,5th,6 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,There's No Limit (IRE),J Kearney,5,C Collins,4th,2 3/4 l,3,11-0p,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Robbies Rock,K M Donoghue,0,G P Cromwell,3rd,5 1/2 l,3,11-0,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Game Phoenix (IRE),D J O'Keeffe,0,Paul Power,2nd,6 1/2 l,3,10-7,-,True,128,40
Killarney Racing Results | 19th July 2024 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Inspire Hope (IRE),J J Slevin,0,J P O'Brien,1st,N/A,3,10-7,-,True,128,40
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Aurora Gray Lady (IRE),Conor Clarke,7,P J Gilligan,NR,N/A,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Four Shares,M M McDonagh,0,M Hourigan,NR,N/A,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Seventy Eight Team (IRE),D J Gilligan,3,P J Gilligan,NR,N/A,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Sharp Object (IRE),B W Harvey,0,J C McConnell,NR,N/A,5,11-7,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Stumblin In (IRE),J J Doyle,0,P M J Doyle,NR,N/A,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Millwood Lady (IRE),J G Gilligan,7,M J O'Connor,11th,2 3/4 l,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Our Tilly (IRE),M J M O'Sullivan,0,T Cooper,10th,2 1/4 l,6,10-13t,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Gabbys Doll House (IRE),K C Sexton,0,James Andrew Fahey,9th,16 l,5,10-13t1,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Chancer Jack (IRE),J P Shinnick,7,D Kenneally,8th,10 l,4,10-8,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Rebel Treaty (IRE),C Stone-Walsh,5,Con McSweeney,7th,Nose,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,What An Ocean (IRE),J C Gainford,0,G Elliott,6th,4 1/4 l,8,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Confidential Gosip (IRE),C D Smithers,7,Mrs J Harrington,5th,2 1/4 l,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Folly Beach,L A McKenna,5,M A Molloy,4th,Short Head,6,11-7h,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Lucky Viv (IRE),M P O'Connor,0,Michael Barry,3rd,4 l,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Kate Knows Best (IRE),D E Mullins,0,J P Ryan,2nd,8 l,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Wudya (IRE),J W Kennedy,0,G Elliott,1st,N/A,5,10-13p1,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Aurora Gray Lady (IRE),Conor Clarke,7,P J Gilligan,NR,N/A,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Four Shares,M M McDonagh,0,M Hourigan,NR,N/A,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Seventy Eight Team (IRE),D J Gilligan,3,P J Gilligan,NR,N/A,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Sharp Object (IRE),B W Harvey,0,J C McConnell,NR,N/A,5,11-7,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Stumblin In (IRE),J J Doyle,0,P M J Doyle,NR,N/A,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Millwood Lady (IRE),J G Gilligan,7,M J O'Connor,11th,2 3/4 l,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Our Tilly (IRE),M J M O'Sullivan,0,T Cooper,10th,2 1/4 l,6,10-13t,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Gabbys Doll House (IRE),K C Sexton,0,James Andrew Fahey,9th,16 l,5,10-13t1,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Chancer Jack (IRE),J P Shinnick,7,D Kenneally,8th,10 l,4,10-8,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Rebel Treaty (IRE),C Stone-Walsh,5,Con McSweeney,7th,Nose,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,What An Ocean (IRE),J C Gainford,0,G Elliott,6th,4 1/4 l,8,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Confidential Gosip (IRE),C D Smithers,7,Mrs J Harrington,5th,2 1/4 l,5,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Folly Beach,L A McKenna,5,M A Molloy,4th,Short Head,6,11-7h,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Lucky Viv (IRE),M P O'Connor,0,Michael Barry,3rd,4 l,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Kate Knows Best (IRE),D E Mullins,0,J P Ryan,2nd,8 l,6,10-13,-,True,128,41
Killarney Racing Results | 19th July 2024 14:30,N/A,14:30,Good (Good To Yielding In Places),2m 6f 180y,Wudya (IRE),J W Kennedy,0,G Elliott,1st,N/A,5,10-13p1,-,True,128,41
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Mt Leinster (IRE),B W Harvey,0,J C McConnell,NR,N/A,10,11-10,133,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Futurum Regem (IRE),P Hanlon,7,H P Finegan,NR,N/A,8,10-2,111,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Cash Back (FR),S D Torrens,0,J C McConnell,NR,N/A,12,11-9h,132,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Donacheady Gale (IRE),C Stone-Walsh,5,J P Ryan,10th,9 1/2 l,10,10-3,112,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,The Very Man (IRE),Rachael Blackmore,0,Mrs J Harrington,9th,6 1/2 l,10,11-12,135,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Story Rory (IRE),Mr B M Coonan,7,T Gibney,8th,6 l,9,10-5t,114,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Summer Tide (IRE),S F O'Keeffe,0,C Byrnes,7th,9 1/2 l,9,10-1,110,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Streets Of Doyen (IRE),A Harvey,7,J C McConnell,6th,7 l,10,11-4tv,127,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Winning Smut (IRE),D J O'Keeffe,0,M Hourigan,5th,4 1/2 l,5,10-5t,114,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Senecia (IRE),P T Enright,0,V Halley,4th,3 l,7,11-12,135,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Ceroc (IRE),D E Mullins,0,E J O'Grady,3rd,1 1/2 l,6,10-5b,114,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Black Bamboo (IRE),D J Gilligan,3,J J Murphy,2nd,Neck,7,11-4,127,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Zeeband (IRE),J G Gilligan,7,P J Gilligan,1st,N/A,7,11-2t,125,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Mt Leinster (IRE),B W Harvey,0,J C McConnell,NR,N/A,10,11-10,133,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Futurum Regem (IRE),P Hanlon,7,H P Finegan,NR,N/A,8,10-2,111,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Cash Back (FR),S D Torrens,0,J C McConnell,NR,N/A,12,11-9h,132,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Donacheady Gale (IRE),C Stone-Walsh,5,J P Ryan,10th,9 1/2 l,10,10-3,112,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,The Very Man (IRE),Rachael Blackmore,0,Mrs J Harrington,9th,6 1/2 l,10,11-12,135,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Story Rory (IRE),Mr B M Coonan,7,T Gibney,8th,6 l,9,10-5t,114,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Summer Tide (IRE),S F O'Keeffe,0,C Byrnes,7th,9 1/2 l,9,10-1,110,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Streets Of Doyen (IRE),A Harvey,7,J C McConnell,6th,7 l,10,11-4tv,127,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Winning Smut (IRE),D J O'Keeffe,0,M Hourigan,5th,4 1/2 l,5,10-5t,114,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Senecia (IRE),P T Enright,0,V Halley,4th,3 l,7,11-12,135,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Ceroc (IRE),D E Mullins,0,E J O'Grady,3rd,1 1/2 l,6,10-5b,114,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Black Bamboo (IRE),D J Gilligan,3,J J Murphy,2nd,Neck,7,11-4,127,True,128,42
Killarney Racing Results | 19th July 2024 15:05,N/A,15:05,Good (Good To Yielding In Places),2m 6f 180y,Zeeband (IRE),J G Gilligan,7,P J Gilligan,1st,N/A,7,11-2t,125,True,128,42
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Extrapolation (IRE),D E Mullins,0,R O'Brien,7th,38 l,7,10-3,127,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Dreal Deal (IRE),A Harvey,7,J C McConnell,6th,20 l,9,10-11t,135,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Flooring Porter (IRE),K M Donoghue,0,G P Cromwell,5th,2 l,9,11-11t,149,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Mr Saxobeat (IRE),D J O'Keeffe,0,T Gibney,4th,10 l,8,10-0,124,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,The Dasher Conway (IRE),D Meyler,0,Mrs G Callaghan,3rd,14 l,9,10-6,130,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Dancing On My Own (IRE),Rachael Blackmore,0,H De Bromhead,2nd,8 l,10,11-12t,150,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Gaelic Arc (IRE),S F O'Keeffe,0,J P Ryan,1st,N/A,8,10-0,124,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Extrapolation (IRE),D E Mullins,0,R O'Brien,7th,38 l,7,10-3,127,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Dreal Deal (IRE),A Harvey,7,J C McConnell,6th,20 l,9,10-11t,135,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Flooring Porter (IRE),K M Donoghue,0,G P Cromwell,5th,2 l,9,11-11t,149,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Mr Saxobeat (IRE),D J O'Keeffe,0,T Gibney,4th,10 l,8,10-0,124,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,The Dasher Conway (IRE),D Meyler,0,Mrs G Callaghan,3rd,14 l,9,10-6,130,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Dancing On My Own (IRE),Rachael Blackmore,0,H De Bromhead,2nd,8 l,10,11-12t,150,True,128,43
Killarney Racing Results | 19th July 2024 15:40,N/A,15:40,Good (Good To Yielding In Places),2m 1f,Gaelic Arc (IRE),S F O'Keeffe,0,J P Ryan,1st,N/A,8,10-0,124,True,128,43
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Dundaniel (IRE),Mr Alan O'Sullivan,7,M Kennedy,NR,N/A,9,11-7,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Reverend Hubert (IRE),P Byrnes,3,C Byrnes,UR,N/A,6,11-12,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Just Three (IRE),J G Gilligan,7,P J Gilligan,5th,31 l,7,11-2,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Magnor Glory (IRE),J P Shinnick,7,T O'Brien,4th,4 1/2 l,8,11-7h,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Bowmore (IRE),Rachael Blackmore,0,H De Bromhead,3rd,1 l,6,11-7,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Je T'ai Porte (IRE),K M Donoghue,0,G P Cromwell,2nd,8 1/2 l,6,11-5h,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Solitary Man (IRE),D J O'Keeffe,0,E Bolger,1st,N/A,6,11-7,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Dundaniel (IRE),Mr Alan O'Sullivan,7,M Kennedy,NR,N/A,9,11-7,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Reverend Hubert (IRE),P Byrnes,3,C Byrnes,UR,N/A,6,11-12,-,True,128,44
Killarney Racing Results | 19th July 2024 16:15,N/A,16:15,Good (Good To Yielding In Places),2m 1f,Just Three (IRE),J G Gilligan,7,P J Gilligan,5th,31 l,7,11-2,-,True,128,44
