track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Starry Heavens (IRE),Shane Foley,0,Mrs J. Harrington,3rd,3 1/4 l,2,9-3,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Semantics (USA),C. T. Keane,0,G. M. Lyons,2nd,Head,2,9-1,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,All Things Nice (IRE),M. P. Sheehy,3,Joseph Patrick O'Brien,1st,N/A,2,9-1,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Nelliestar (IRE),James J. Doyle,0,R. K. Watson,9th,1/2 l,2,8-11,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Liberated Girl,A. J. Slattery,0,A. Slattery,8th,5 1/2 l,2,9-3,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Reigles,R. P. Whelan,0,Adrian McGuinness,7th,1 1/4 l,2,9-1,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Samantha Maguire (IRE),N. M. Crosse,3,W. McCreery,6th,2 1/2 l,2,8-11,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Florida Taiga (IRE),C. D. Hayes,0,D. K. Weld,5th,3 1/2 l,2,8-11,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Aurifodina (IRE),K. J. Manning,0,J. S. Bolger,4th,3 1/4 l,2,8-11,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Starry Heavens (IRE),Shane Foley,0,Mrs J. Harrington,3rd,3 1/4 l,2,9-3,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,Semantics (USA),C. T. Keane,0,G. M. Lyons,2nd,Head,2,9-1,-,True,5,43
Bellewstown Racing Results | 30th June 2022 16:35,N/A,16:35,Yielding,7f 198y,All Things Nice (IRE),M. P. Sheehy,3,Joseph Patrick O'Brien,1st,N/A,2,9-1,-,True,5,43
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,The Rabbit Catcher (IRE),D. B. McMonagle,0,T. G. McCourt,15th,3 1/4 l,3,9-7p1,57,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Carslake,G. P. Halpin,0,Kevin Prendergast,14th,2 1/2 l,3,9-2v1,52,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Breezy Zoff (IRE),R. Whearty,7,Gavin Patrick Cromwell,13th,3 1/4 l,3,9-13t1,63,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Victory Lantern (IRE),R. P. Cleary,0,Brendan Duke,12th,2 l,3,8-11h,47,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Black Bridie (IRE),C. D. Maxwell,0,John Larkin,11th,Nose,3,8-13,49,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Circles (IRE),D. E. Sheehy,3,Anthony McCann,10th,Short Head,3,10-0,64,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Molly's Gamble (IRE),M. A. Enright,0,Mrs Denise Foster,9th,1 1/2 l,3,9-12tp1,62,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Dahomey (IRE),J. J. G. Ryan,7,T. G. McCourt,8th,1 3/4 l,3,8-13,49,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,The Last Swallow (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,7th,2 1/2 l,3,9-7t,57,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Hot Sunset,James J. Doyle,0,Joseph Anthony Murray,6th,1/2 l,3,9-7t,57,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Nyla Rua (IRE),C. T. Keane,0,T. G. McCourt,5th,1 3/4 l,3,9-9,59,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Celtic Revival (IRE),Ben Martin Coen,0,Edward Lynam,4th,3/4 l,3,9-6p1,56,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Bayou Belle (IRE),J. A. Powell,7,Jarlath P. Fahey,3rd,Head,3,8-11,47,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Clarinbridge (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,1/2 l,3,9-1p,51,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,The Pargey Bee (IRE),Siobhan Rutledge,5,John McConnell,1st,N/A,3,9-9,59,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,The Rabbit Catcher (IRE),D. B. McMonagle,0,T. G. McCourt,15th,3 1/4 l,3,9-7p1,57,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Carslake,G. P. Halpin,0,Kevin Prendergast,14th,2 1/2 l,3,9-2v1,52,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Breezy Zoff (IRE),R. Whearty,7,Gavin Patrick Cromwell,13th,3 1/4 l,3,9-13t1,63,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Victory Lantern (IRE),R. P. Cleary,0,Brendan Duke,12th,2 l,3,8-11h,47,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Black Bridie (IRE),C. D. Maxwell,0,John Larkin,11th,Nose,3,8-13,49,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Circles (IRE),D. E. Sheehy,3,Anthony McCann,10th,Short Head,3,10-0,64,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Molly's Gamble (IRE),M. A. Enright,0,Mrs Denise Foster,9th,1 1/2 l,3,9-12tp1,62,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Dahomey (IRE),J. J. G. Ryan,7,T. G. McCourt,8th,1 3/4 l,3,8-13,49,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,The Last Swallow (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,7th,2 1/2 l,3,9-7t,57,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Hot Sunset,James J. Doyle,0,Joseph Anthony Murray,6th,1/2 l,3,9-7t,57,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Nyla Rua (IRE),C. T. Keane,0,T. G. McCourt,5th,1 3/4 l,3,9-9,59,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Celtic Revival (IRE),Ben Martin Coen,0,Edward Lynam,4th,3/4 l,3,9-6p1,56,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Bayou Belle (IRE),J. A. Powell,7,Jarlath P. Fahey,3rd,Head,3,8-11,47,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,Clarinbridge (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,1/2 l,3,9-1p,51,True,5,44
Bellewstown Racing Results | 30th June 2022 17:10,N/A,17:10,Yielding,7f 198y,The Pargey Bee (IRE),Siobhan Rutledge,5,John McConnell,1st,N/A,3,9-9,59,True,5,44
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Nana Patsy (IRE),D. W. O'Connor,0,John McConnell,12th,Head,4,9-10ht,57,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Never Back Down (IRE),James J. Doyle,0,Joseph Anthony Murray,11th,6 1/2 l,7,9-10t,57,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Nevada Brave (IRE),C. D. Hayes,0,Luke Comer,10th,1 1/2 l,4,9-6,53,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Mullacash Buzz (IRE),Jack Cleary,7,Thomas Dowling,9th,5 l,4,10-0t,61,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Royal Tribute (IRE),Seamie Heffernan,0,Denis Hogan,8th,1 3/4 l,4,10-0b,61,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Tribute To Jade,D. E. Sheehy,3,Jennifer Monaghan,7th,2 1/4 l,4,9-0,47,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Indiana Grey (IRE),J. Coen,7,Patrick Martin,6th,Head,6,9-1tb,48,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Atlas (IRE),R. Whearty,7,T. G. McCourt,5th,2 1/4 l,9,9-13v,60,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Cool Leader,C. T. Keane,0,Miss Hilary McLoughlin,4th,1/2 l,4,9-9,56,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Breakfast Club,Shane Foley,0,James McAuley,3rd,1 3/4 l,5,9-5t,52,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Heer at Dawn,G. F. Carroll,0,Gavin Patrick Cromwell,2nd,3/4 l,4,9-0,47,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,The Bog Bank (IRE),J. J. G. Ryan,7,T. G. McCourt,1st,N/A,5,9-1p,48,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Nana Patsy (IRE),D. W. O'Connor,0,John McConnell,12th,Head,4,9-10ht,57,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Never Back Down (IRE),James J. Doyle,0,Joseph Anthony Murray,11th,6 1/2 l,7,9-10t,57,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Nevada Brave (IRE),C. D. Hayes,0,Luke Comer,10th,1 1/2 l,4,9-6,53,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Mullacash Buzz (IRE),Jack Cleary,7,Thomas Dowling,9th,5 l,4,10-0t,61,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Royal Tribute (IRE),Seamie Heffernan,0,Denis Hogan,8th,1 3/4 l,4,10-0b,61,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Tribute To Jade,D. E. Sheehy,3,Jennifer Monaghan,7th,2 1/4 l,4,9-0,47,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Indiana Grey (IRE),J. Coen,7,Patrick Martin,6th,Head,6,9-1tb,48,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Atlas (IRE),R. Whearty,7,T. G. McCourt,5th,2 1/4 l,9,9-13v,60,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Cool Leader,C. T. Keane,0,Miss Hilary McLoughlin,4th,1/2 l,4,9-9,56,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Breakfast Club,Shane Foley,0,James McAuley,3rd,1 3/4 l,5,9-5t,52,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,Heer at Dawn,G. F. Carroll,0,Gavin Patrick Cromwell,2nd,3/4 l,4,9-0,47,True,5,45
Bellewstown Racing Results | 30th June 2022 17:45,N/A,17:45,Yielding,7f 198y,The Bog Bank (IRE),J. J. G. Ryan,7,T. G. McCourt,1st,N/A,5,9-1p,48,True,5,45
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Retro Flame (IRE),Jack Cleary,7,Thomas Dowling,15th,15 l,4,9-6,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Alice Milligan (IRE),L. T. McAteer,3,James McAuley,14th,12 l,6,10-0t,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,The Pocket Flyer (IRE),D. B. McMonagle,0,R. P. Cody,13th,4 1/2 l,4,10-8p1,63,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Company Keeping (IRE),Emmet McNamara,0,Patrick Downey,12th,2 l,4,10-0t,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,St Cianans Fire (IRE),D. W. O'Connor,0,John McConnell,11th,Neck,4,10-0t,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Fine Distraction (IRE),C. T. Keane,0,Liam McAteer,10th,1 1/4 l,4,9-6,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Cometh the Man (IRE),R. P. Whelan,0,Adrian McGuinness,9th,1 1/4 l,4,10-0,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Beleaguerment (IRE),Shane Foley,0,James McAuley,8th,1 l,6,9-9tp,50,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Designer Cailin (IRE),J. Coen,7,Patrick Martin,7th,1 l,4,9-6h,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Catherine Chroi (IRE),Seamie Heffernan,0,Ms Claire O'Connell,6th,2 1/2 l,4,9-6p,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Dinamine (IRE),N. M. Crosse,3,David Peter Dunne,5th,3/4 l,4,10-0,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Barnhill Rose,Ben Martin Coen,0,Denis Hogan,4th,3/4 l,4,9-6,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Philly's Hope (IRE),J. J. G. Ryan,7,T. G. McCourt,3rd,1/2 l,5,9-9p,50,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Take My Hand (IRE),G. F. Carroll,0,Michael Mulvany,2nd,1/2 l,5,9-10,51,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Sod's Law,C. D. Hayes,0,Luke Comer,1st,N/A,7,9-6p,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Retro Flame (IRE),Jack Cleary,7,Thomas Dowling,15th,15 l,4,9-6,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Alice Milligan (IRE),L. T. McAteer,3,James McAuley,14th,12 l,6,10-0t,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,The Pocket Flyer (IRE),D. B. McMonagle,0,R. P. Cody,13th,4 1/2 l,4,10-8p1,63,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Company Keeping (IRE),Emmet McNamara,0,Patrick Downey,12th,2 l,4,10-0t,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,St Cianans Fire (IRE),D. W. O'Connor,0,John McConnell,11th,Neck,4,10-0t,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Fine Distraction (IRE),C. T. Keane,0,Liam McAteer,10th,1 1/4 l,4,9-6,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Cometh the Man (IRE),R. P. Whelan,0,Adrian McGuinness,9th,1 1/4 l,4,10-0,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Beleaguerment (IRE),Shane Foley,0,James McAuley,8th,1 l,6,9-9tp,50,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Designer Cailin (IRE),J. Coen,7,Patrick Martin,7th,1 l,4,9-6h,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Catherine Chroi (IRE),Seamie Heffernan,0,Ms Claire O'Connell,6th,2 1/2 l,4,9-6p,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Dinamine (IRE),N. M. Crosse,3,David Peter Dunne,5th,3/4 l,4,10-0,55,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Barnhill Rose,Ben Martin Coen,0,Denis Hogan,4th,3/4 l,4,9-6,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Philly's Hope (IRE),J. J. G. Ryan,7,T. G. McCourt,3rd,1/2 l,5,9-9p,50,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Take My Hand (IRE),G. F. Carroll,0,Michael Mulvany,2nd,1/2 l,5,9-10,51,True,5,46
Bellewstown Racing Results | 30th June 2022 18:20,N/A,18:20,Yielding,7f 198y,Sod's Law,C. D. Hayes,0,Luke Comer,1st,N/A,7,9-6p,47,True,5,46
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Falkor (SWE),G. F. Carroll,0,Joseph G. Murphy,10th,18 l,2,9-1,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Water Mint (IRE),G. M. Ryan,0,Joseph G. Murphy,9th,3/4 l,2,8-10,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Inthepoorhouse (IRE),C. D. Maxwell,0,Gavin Patrick Cromwell,8th,1 l,2,9-5,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Twenty to Three (IRE),D. W. O'Connor,0,David Marnane,7th,1 l,2,9-5h1,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Bonny Power (IRE),C. D. Hayes,0,Edward Lynam,6th,3/4 l,2,9-0,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Hilltop's Bear (IRE),C. T. Keane,0,James McAuley,5th,Neck,2,8-13,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Evening's Empire (IRE),K. J. Manning,0,Eddie & Patrick Harty,4th,3 l,2,8-12,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Escaping Thejungle (IRE),W. M. Lordan,0,E. D. Delany,3rd,1/2 l,2,8-8,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Hilltop Gold,M. P. Sheehy,3,James McAuley,2nd,1 1/2 l,2,8-8t,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Charming Lady (IRE),R. Whearty,7,T. G. McCourt,1st,N/A,2,8-8,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Falkor (SWE),G. F. Carroll,0,Joseph G. Murphy,10th,18 l,2,9-1,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Water Mint (IRE),G. M. Ryan,0,Joseph G. Murphy,9th,3/4 l,2,8-10,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Inthepoorhouse (IRE),C. D. Maxwell,0,Gavin Patrick Cromwell,8th,1 l,2,9-5,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Twenty to Three (IRE),D. W. O'Connor,0,David Marnane,7th,1 l,2,9-5h1,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Bonny Power (IRE),C. D. Hayes,0,Edward Lynam,6th,3/4 l,2,9-0,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Hilltop's Bear (IRE),C. T. Keane,0,James McAuley,5th,Neck,2,8-13,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Evening's Empire (IRE),K. J. Manning,0,Eddie & Patrick Harty,4th,3 l,2,8-12,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Escaping Thejungle (IRE),W. M. Lordan,0,E. D. Delany,3rd,1/2 l,2,8-8,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Hilltop Gold,M. P. Sheehy,3,James McAuley,2nd,1 1/2 l,2,8-8t,-,True,5,47
Bellewstown Racing Results | 30th June 2022 18:55,N/A,18:55,Yielding,5f 3y,Charming Lady (IRE),R. Whearty,7,T. G. McCourt,1st,N/A,2,8-8,-,True,5,47
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Claonadh (IRE),N. M. Crosse,3,W. McCreery,8th,1/2 l,4,9-8,78,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Poppy Petal (IRE),J. A. Powell,7,Mrs J. Harrington,7th,2 1/4 l,3,9-0p,76,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Sister Rosetta (IRE),Shane Foley,0,James McAuley,6th,1/2 l,4,9-5tp,75,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Livingston Range (IRE),K. J. Manning,0,Leanne Breen,5th,2 1/4 l,4,9-1t,71,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,No Speed Limit (FR),W. M. Lordan,0,P. J. McKenna,4th,Head,7,8-11v,67,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Jarvis (IRE),C. T. Keane,0,G. M. Lyons,3rd,1/2 l,3,9-10,86,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Blind Beggar (IRE),J. Kearney,7,G. M. Lyons,2nd,2 1/4 l,4,10-0,84,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Shabaaby,D. W. O'Connor,0,J. F. Levins,1st,N/A,7,9-1p,71,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Claonadh (IRE),N. M. Crosse,3,W. McCreery,8th,1/2 l,4,9-8,78,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Poppy Petal (IRE),J. A. Powell,7,Mrs J. Harrington,7th,2 1/4 l,3,9-0p,76,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Sister Rosetta (IRE),Shane Foley,0,James McAuley,6th,1/2 l,4,9-5tp,75,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Livingston Range (IRE),K. J. Manning,0,Leanne Breen,5th,2 1/4 l,4,9-1t,71,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,No Speed Limit (FR),W. M. Lordan,0,P. J. McKenna,4th,Head,7,8-11v,67,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Jarvis (IRE),C. T. Keane,0,G. M. Lyons,3rd,1/2 l,3,9-10,86,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Blind Beggar (IRE),J. Kearney,7,G. M. Lyons,2nd,2 1/4 l,4,10-0,84,True,5,48
Bellewstown Racing Results | 30th June 2022 19:30,N/A,19:30,Yielding,5f 3y,Shabaaby,D. W. O'Connor,0,J. F. Levins,1st,N/A,7,9-1p,71,True,5,48
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Shedini (IRE),R. P. Whelan,0,M. Halford,15th,27 l,5,9-12tp1,61,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Buto,Cillian McConnell,7,John McConnell,14th,1/2 l,5,9-11t,60,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Thegooseiscooked (IRE),Ben Martin Coen,0,Anthony Mullins,13th,1 l,5,9-11,60,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Bolero (FR),G. M. Ryan,0,Harry Rogers,12th,1 1/4 l,7,8-13t,48,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Go Large (IRE),D. E. Sheehy,3,William Durkan,11th,2 1/4 l,4,8-12,47,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Nailed Down (IRE),K. J. Leonard,0,V. C. Ward,10th,1 3/4 l,5,8-12,47,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Cannoli,Siobhan Rutledge,5,John McConnell,9th,4 3/4 l,5,9-1,50,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Walnut Beach (IRE),R. Donaghue-Leahy,10,Patrick J. Flynn,8th,Short Head,5,10-2,65,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Coldstream (IRE),D. B. McMonagle,0,Jarlath P. Fahey,7th,Neck,4,9-11,60,True,5,49
Bellewstown Racing Results | 30th June 2022 20:00,N/A,20:00,Yielding,1m 6f 89y,Numidia (IRE),R. P. Cleary,0,Peter Lawlor,6th,1/2 l,4,8-12v,47,True,5,49
