track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Special Angel (IRE),W J Lee,0,A Murray,10th,1 3/4 l,3,9-11b,62,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Sovereign City (IRE),R P Cleary,0,D J Bunyan,9th,2 l,3,9-8b,59,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Fickou,J Kearney,5,A Oliver,8th,1 1/4 l,3,10-0,65,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Anyothername (IRE),L F Roche,0,A A Howard,7th,1 1/4 l,3,8-10tb,47,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Poppadom (IRE),A J Slattery,0,A Slattery,6th,1/2 l,3,9-5,56,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Pandion Power (IRE),B M Coen,0,J P Murtagh,5th,Head,3,9-9,60,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,More Profit (IRE),G F Carroll,0,G P Cromwell,4th,1 1/2 l,3,9-11,62,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Chou Chou (IRE),R Whearty,5,N Meade,3rd,Nose,3,8-10,47,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Star Sailor (IRE),A C Persse,7,P J Flynn,2nd,6 l,3,8-10,47,True,117,48
Down Royal Racing Results | 31st May 2024 19:00,N/A,19:00,Good (Good To Firm In Places),7f,Cornahilt Soldier (IRE),W Joyce,5,K Smith,1st,N/A,3,9-11tp1,62,True,117,48
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,La Hacienda,G F Carroll,0,M J Smith,8th,1 1/4 l,7,9-1p,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Falcon Eight (IRE),L F Roche,0,D K Weld,7th,1 1/4 l,9,9-9b,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Prairie Dancer (IRE),D McMonagle,0,J P O'Brien,6th,2 1/4 l,6,9-6b,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,The Very Man (IRE),S Foley,0,Mrs J Harrington,5th,Head,10,9-6p,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Serious Challenge (IRE),R P Cleary,0,J S Bolger,4th,1 3/4 l,4,9-5,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Party Central (IRE),D P McDonogh,0,G Elliott,3rd,2 1/4 l,8,9-1t,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Esquiline (FR),B M Coen,0,J P Murtagh,2nd,Neck,4,9-0p,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Countess Of Tyrone (IRE),W J Lee,0,P Twomey,1st,N/A,4,9-0t,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,La Hacienda,G F Carroll,0,M J Smith,8th,1 1/4 l,7,9-1p,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Falcon Eight (IRE),L F Roche,0,D K Weld,7th,1 1/4 l,9,9-9b,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Prairie Dancer (IRE),D McMonagle,0,J P O'Brien,6th,2 1/4 l,6,9-6b,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,The Very Man (IRE),S Foley,0,Mrs J Harrington,5th,Head,10,9-6p,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Serious Challenge (IRE),R P Cleary,0,J S Bolger,4th,1 3/4 l,4,9-5,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Party Central (IRE),D P McDonogh,0,G Elliott,3rd,2 1/4 l,8,9-1t,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Esquiline (FR),B M Coen,0,J P Murtagh,2nd,Neck,4,9-0p,-,True,117,49
Down Royal Racing Results | 31st May 2024 19:30,N/A,19:30,Good (Good To Firm In Places),2m,Countess Of Tyrone (IRE),W J Lee,0,P Twomey,1st,N/A,4,9-0t,-,True,117,49
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Churchwarden (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Zariygann (IRE),S Foley,0,M Halford & T Collins,NR,N/A,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Gift Of Life (IRE),G F Carroll,0,C Moore,7th,37 l,4,9-9b1,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Wee Valerie (IRE),J J G Ryan,5,H P Finegan,6th,2 l,7,9-4t,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Hungry Rock (IRE),R P Cleary,0,M M McNiff,5th,1/2 l,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Wisdomofhindsight,W J Lee,0,A Oliver,4th,7 l,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Nucky Johnson (IRE),B M Coen,0,N Meade,3rd,1/2 l,6,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Free Flow (USA),L T McAteer,0,J M Barrett,2nd,3 1/4 l,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Samui,D P McDonogh,0,G Elliott,1st,N/A,5,9-9t,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Churchwarden (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Zariygann (IRE),S Foley,0,M Halford & T Collins,NR,N/A,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Gift Of Life (IRE),G F Carroll,0,C Moore,7th,37 l,4,9-9b1,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Wee Valerie (IRE),J J G Ryan,5,H P Finegan,6th,2 l,7,9-4t,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Hungry Rock (IRE),R P Cleary,0,M M McNiff,5th,1/2 l,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Wisdomofhindsight,W J Lee,0,A Oliver,4th,7 l,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Nucky Johnson (IRE),B M Coen,0,N Meade,3rd,1/2 l,6,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Free Flow (USA),L T McAteer,0,J M Barrett,2nd,3 1/4 l,4,9-9,-,True,117,50
Down Royal Racing Results | 31st May 2024 20:00,N/A,20:00,Good (Good To Firm In Places),1m 2f,Samui,D P McDonogh,0,G Elliott,1st,N/A,5,9-9t,-,True,117,50
