track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Barrogstown Girl (IRE),L F Roche,0,J P Fahey,8th,1 l,4,10-2,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Superbolt (IRE),C T Keane,0,A J Martin,7th,2 l,4,10-7t,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Pink Oxalis (IRE),G F Carroll,0,J G Murphy,6th,1 1/2 l,3,9-3,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,You Are The Deal (IRE),S T McCullagh,3,L Comer,5th,4 3/4 l,4,10-7,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Vadali (IRE),R P Whelan,0,M Halford & T Collins,4th,2 1/4 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,No Knee Never (IRE),M W Hassett,7,J P O'Brien,3rd,Nose,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Clever And Cute (IRE),N G McCullagh,0,J S Bolger,2nd,3 3/4 l,3,9-3,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Chicago Fireball (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Casapulla (IRE),R Whearty,5,P Cluskey,16th,11 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Storm Tracker (FR),A C Persse,7,Liam G O'brien,15th,8 1/2 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Noble Andy (IRE),S Foley,0,M Fahey,14th,3/4 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Applejack Poet (IRE),D E Sheehy,0,Liz Doyle,13th,2 1/4 l,7,10-7,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Melkorka (IRE),J J G Ryan,5,J F O'Shea,12th,2 l,3,9-3,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Liffeydale Spirit (IRE),L T McAteer,0,Craig O'Neill,11th,13 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Noble Nation (IRE),J M Sheridan,0,Gerard O'Leary,10th,1 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Calzaghi (IRE),C M Hogan,7,Kevin Coleman,9th,1/2 l,4,10-7,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Barrogstown Girl (IRE),L F Roche,0,J P Fahey,8th,1 l,4,10-2,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Superbolt (IRE),C T Keane,0,A J Martin,7th,2 l,4,10-7t,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Pink Oxalis (IRE),G F Carroll,0,J G Murphy,6th,1 1/2 l,3,9-3,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,You Are The Deal (IRE),S T McCullagh,3,L Comer,5th,4 3/4 l,4,10-7,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Vadali (IRE),R P Whelan,0,M Halford & T Collins,4th,2 1/4 l,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,No Knee Never (IRE),M W Hassett,7,J P O'Brien,3rd,Nose,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Clever And Cute (IRE),N G McCullagh,0,J S Bolger,2nd,3 3/4 l,3,9-3,-,True,112,19
Gowran Park Racing Results | 8th May 2024 17:50,N/A,17:50,Heavy,1m,Chicago Fireball (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-8,-,True,112,19
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Esquiline (FR),B M Coen,0,J P Murtagh,9th,3/4 l,4,9-2p,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Perfect Portrait,M P Sheehy,0,J P O'Brien,8th,1 1/2 l,4,9-2,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Star Kissed (IRE),C T Keane,0,G M Lyons,7th,1 3/4 l,5,9-2,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Starry Heavens (IRE),S Foley,0,Mrs J Harrington,6th,9 l,4,9-2p,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Vischio (IRE),G F Carroll,0,R Donohoe,5th,1 l,7,9-5,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Dancing Tango (IRE),D McMonagle,0,J P O'Brien,4th,4 1/2 l,5,9-5t1,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Joupe (IRE),J M Sheridan,0,Peter Lawlor,3rd,1/2 l,7,9-2t,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Countess Of Tyrone (IRE),W J Lee,0,P Twomey,2nd,2 l,4,9-2t,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Enfranchise (IRE),G M Ryan,0,J J Hanlon,1st,N/A,6,9-2,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Esquiline (FR),B M Coen,0,J P Murtagh,9th,3/4 l,4,9-2p,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Perfect Portrait,M P Sheehy,0,J P O'Brien,8th,1 1/2 l,4,9-2,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Star Kissed (IRE),C T Keane,0,G M Lyons,7th,1 3/4 l,5,9-2,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Starry Heavens (IRE),S Foley,0,Mrs J Harrington,6th,9 l,4,9-2p,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Vischio (IRE),G F Carroll,0,R Donohoe,5th,1 l,7,9-5,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Dancing Tango (IRE),D McMonagle,0,J P O'Brien,4th,4 1/2 l,5,9-5t1,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Joupe (IRE),J M Sheridan,0,Peter Lawlor,3rd,1/2 l,7,9-2t,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Countess Of Tyrone (IRE),W J Lee,0,P Twomey,2nd,2 l,4,9-2t,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:20,N/A,18:20,Heavy,1m 6f,Enfranchise (IRE),G M Ryan,0,J J Hanlon,1st,N/A,6,9-2,-,True,112,20
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Flight Of Fancy (IRE),W M Lordan,0,A P O'Brien,NR,N/A,3,8-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Star Galaxy (IRE),M P Sheehy,0,J P O'Brien,6th,7 l,4,9-9h,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Snowcapped (IRE),S Foley,0,Mrs J Harrington,5th,Neck,4,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Villanova Queen (IRE),S T McCullagh,0,Mrs J Harrington,4th,2 1/2 l,5,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Mexicali Rose,D P McDonogh,0,J P O'Brien,3rd,2 1/2 l,4,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Goldana (IRE),D McMonagle,0,J P O'Brien,2nd,Short Head,5,9-12,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Empress Of Beauty (FR),W J Lee,0,H De Bromhead,1st,N/A,4,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Flight Of Fancy (IRE),W M Lordan,0,A P O'Brien,NR,N/A,3,8-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Star Galaxy (IRE),M P Sheehy,0,J P O'Brien,6th,7 l,4,9-9h,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Snowcapped (IRE),S Foley,0,Mrs J Harrington,5th,Neck,4,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Villanova Queen (IRE),S T McCullagh,0,Mrs J Harrington,4th,2 1/2 l,5,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Mexicali Rose,D P McDonogh,0,J P O'Brien,3rd,2 1/2 l,4,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Goldana (IRE),D McMonagle,0,J P O'Brien,2nd,Short Head,5,9-12,-,True,112,21
Gowran Park Racing Results | 8th May 2024 18:50,N/A,18:50,Heavy,1m 1f 100y,Empress Of Beauty (FR),W J Lee,0,H De Bromhead,1st,N/A,4,9-9,-,True,112,21
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Quilieve (IRE),W J Lee,0,H De Bromhead,8th,4 3/4 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Thisoldheartofmine (IRE),D McMonagle,0,J P O'Brien,7th,2 3/4 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Star With A Spark (IRE),J A Powell,3,L Comer,6th,Head,4,10-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Share The Treasure (IRE),R Whearty,5,T Hogan,5th,11 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Hanalia (IRE),B M Coen,0,J P Murtagh,4th,1 1/2 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Victoria Kesia (IRE),G F Carroll,0,J G Murphy,3rd,Short Head,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Iseult Of Ireland (USA),W M Lordan,0,A P O'Brien,2nd,4 1/4 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Glor Tire (IRE),A J Slattery,0,J S Bolger,1st,N/A,3,9-2p1,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Quilieve (IRE),W J Lee,0,H De Bromhead,8th,4 3/4 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Thisoldheartofmine (IRE),D McMonagle,0,J P O'Brien,7th,2 3/4 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Star With A Spark (IRE),J A Powell,3,L Comer,6th,Head,4,10-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Share The Treasure (IRE),R Whearty,5,T Hogan,5th,11 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Hanalia (IRE),B M Coen,0,J P Murtagh,4th,1 1/2 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Victoria Kesia (IRE),G F Carroll,0,J G Murphy,3rd,Short Head,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Iseult Of Ireland (USA),W M Lordan,0,A P O'Brien,2nd,4 1/4 l,3,9-2,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:20,N/A,19:20,Heavy,1m 1f 100y,Glor Tire (IRE),A J Slattery,0,J S Bolger,1st,N/A,3,9-2p1,-,True,112,22
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Romford (IRE),T R Costello,7,M Kelly,12th,4 1/4 l,3,9-10ht1,60,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Lough Lannagh (IRE),Adam Caffrey,0,Kevin Coleman,11th,5 l,3,9-10,60,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Special Angel (IRE),M W Hassett,4,A Murray,10th,Neck,3,9-12,62,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Maxwell Smart (IRE),J J G Ryan,0,T G McCourt,9th,6 1/2 l,3,9-3,53,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Dolce Far Niente (IRE),R Whearty,0,J G Murphy,8th,1 1/4 l,3,9-3,53,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Nobody (IRE),P A Harnett,2,Brendan Walsh,7th,2 1/4 l,3,8-12,48,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Butter Fingers (IRE),S P Bird,7,M Mulvany,6th,3/4 l,3,9-12,62,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Flippity Flop (IRE),O McSweeney,0,L Comer,5th,1 1/4 l,3,9-0,50,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Expecto (IRE),Gabriella Adela Hill,7,J S Bolger,4th,3 3/4 l,3,9-10p,60,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Miami Sunshine (USA),J Kearney,2,A Murray,3rd,3 1/2 l,3,9-9,59,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Pandion Power (IRE),J A Powell,0,J P Murtagh,2nd,3/4 l,3,9-7,57,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Timeonourside (IRE),W Joyce,2,Leonard Flynn,1st,N/A,3,9-12,62,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Romford (IRE),T R Costello,7,M Kelly,12th,4 1/4 l,3,9-10ht1,60,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Lough Lannagh (IRE),Adam Caffrey,0,Kevin Coleman,11th,5 l,3,9-10,60,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Special Angel (IRE),M W Hassett,4,A Murray,10th,Neck,3,9-12,62,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Maxwell Smart (IRE),J J G Ryan,0,T G McCourt,9th,6 1/2 l,3,9-3,53,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Dolce Far Niente (IRE),R Whearty,0,J G Murphy,8th,1 1/4 l,3,9-3,53,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Nobody (IRE),P A Harnett,2,Brendan Walsh,7th,2 1/4 l,3,8-12,48,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Butter Fingers (IRE),S P Bird,7,M Mulvany,6th,3/4 l,3,9-12,62,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Flippity Flop (IRE),O McSweeney,0,L Comer,5th,1 1/4 l,3,9-0,50,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Expecto (IRE),Gabriella Adela Hill,7,J S Bolger,4th,3 3/4 l,3,9-10p,60,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Miami Sunshine (USA),J Kearney,2,A Murray,3rd,3 1/2 l,3,9-9,59,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Pandion Power (IRE),J A Powell,0,J P Murtagh,2nd,3/4 l,3,9-7,57,True,112,23
Gowran Park Racing Results | 8th May 2024 19:50,N/A,19:50,Heavy,1m,Timeonourside (IRE),W Joyce,2,Leonard Flynn,1st,N/A,3,9-12,62,True,112,23
Gowran Park Racing Results | 8th May 2024 20:20,N/A,20:20,Heavy,1m,Monnow Valley,Adam Caffrey,5,P Cluskey,16th,Neck,4,9-1,50,True,112,24
Gowran Park Racing Results | 8th May 2024 20:20,N/A,20:20,Heavy,1m,Charli Sands (IRE),B M Coen,0,Yvonne Latta,15th,2 3/4 l,4,9-5,54,True,112,24
Gowran Park Racing Results | 8th May 2024 20:20,N/A,20:20,Heavy,1m,Tomahawk King (IRE),S Foley,0,M Fenton,14th,5 l,4,10-0,63,True,112,24
Gowran Park Racing Results | 8th May 2024 20:20,N/A,20:20,Heavy,1m,Fleadhfest (IRE),D P McDonogh,0,J S Bolger,13th,9 1/2 l,4,9-2t,51,True,112,24
Gowran Park Racing Results | 8th May 2024 20:20,N/A,20:20,Heavy,1m,Skontonovski,C J MacRedmond,5,A McGuinness,12th,Head,7,9-10p,59,True,112,24
Gowran Park Racing Results | 8th May 2024 20:20,N/A,20:20,Heavy,1m,Hopkins (IRE),R P Whelan,0,T Doyle,11th,1 l,5,9-9,58,True,112,24
