track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Stand Off (IRE),Niall Moore,7,Philip Fenton,PU,N/A,8,11-12,128,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Wa Wa (IRE),B. J. Cooper,0,Dermot Anthony McLoughlin,PU,N/A,8,11-7tb,123,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Bread And Butter (IRE),Sam Ewing,0,Ms Helen P. Markham,6th,43 l,8,10-11,113,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Yabo (IRE),Richard Deegan,0,Miss Elizabeth Doyle,5th,1 1/2 l,8,10-9,111,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Carrolls Cottage (IRE),B. Hayes,0,Philip Fenton,4th,10 l,7,11-4b,120,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Halsafari (IRE),C. M. Quirke,7,Michael J. Bowe,3rd,1 1/2 l,10,10-13p,115,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Ballyadam Destiny,D. King,5,Denis Hogan,2nd,1 3/4 l,9,10-2tp,104,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Weihnachts (IRE),S. D. Torrens,0,P. J. Rothwell,1st,N/A,9,10-3tp,105,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Stand Off (IRE),Niall Moore,7,Philip Fenton,PU,N/A,8,11-12,128,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Wa Wa (IRE),B. J. Cooper,0,Dermot Anthony McLoughlin,PU,N/A,8,11-7tb,123,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Bread And Butter (IRE),Sam Ewing,0,Ms Helen P. Markham,6th,43 l,8,10-11,113,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Yabo (IRE),Richard Deegan,0,Miss Elizabeth Doyle,5th,1 1/2 l,8,10-9,111,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Carrolls Cottage (IRE),B. Hayes,0,Philip Fenton,4th,10 l,7,11-4b,120,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Halsafari (IRE),C. M. Quirke,7,Michael J. Bowe,3rd,1 1/2 l,10,10-13p,115,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Ballyadam Destiny,D. King,5,Denis Hogan,2nd,1 3/4 l,9,10-2tp,104,True,38,1
Cork Racing Results | 7th January 2023 15:22,N/A,15:22,Soft (Heavy In Places),2m 4f,Weihnachts (IRE),S. D. Torrens,0,P. J. Rothwell,1st,N/A,9,10-3tp,105,True,38,1
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Double Dating (IRE),Mr J. J. Codd,0,Gordon Elliott,8th,3/4 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Kathleen Gold (IRE),Ms N. Burns,7,R. P. Burns,7th,11 l,8,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,No Fussing (IRE),Mr D. Doyle,7,Timothy Doyle,6th,17 l,7,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Kathy Choice (IRE),Mr D. Allen,7,James Daniel Dullea,5th,6 1/2 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Milanaway (IRE),Mr H. C. Swan,7,Denis Hogan,4th,1 3/4 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Tilloughna (IRE),Mr J. L. Gleeson,7,David Kenneth Budds,3rd,10 l,5,11-11t,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Ascending Lark,C. M. Quirke,7,Miss Elizabeth Anne Lalor,2nd,2 1/4 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Fancy Girl (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Double Dating (IRE),Mr J. J. Codd,0,Gordon Elliott,8th,3/4 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Kathleen Gold (IRE),Ms N. Burns,7,R. P. Burns,7th,11 l,8,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,No Fussing (IRE),Mr D. Doyle,7,Timothy Doyle,6th,17 l,7,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Kathy Choice (IRE),Mr D. Allen,7,James Daniel Dullea,5th,6 1/2 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Milanaway (IRE),Mr H. C. Swan,7,Denis Hogan,4th,1 3/4 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Tilloughna (IRE),Mr J. L. Gleeson,7,David Kenneth Budds,3rd,10 l,5,11-11t,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Ascending Lark,C. M. Quirke,7,Miss Elizabeth Anne Lalor,2nd,2 1/4 l,5,11-11,-,True,38,2
Cork Racing Results | 7th January 2023 15:57,N/A,15:57,Soft (Heavy In Places)  Flat (Turf),2m,Fancy Girl (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,11-11,-,True,38,2
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Pont Aval (FR),D. E. Mullins,0,W. P. Mullins,PU,N/A,10,11-7,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Choice of Words,J. J. Slevin,0,Martin Brassil,F,N/A,8,11-7t,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Instit (FR),P. Townend,0,W. P. Mullins,2nd,6 l,5,11-1,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Telmesomethinggirl (IRE),Rachael Blackmore,0,Henry de Bromhead,1st,N/A,8,11-7,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Pont Aval (FR),D. E. Mullins,0,W. P. Mullins,PU,N/A,10,11-7,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Choice of Words,J. J. Slevin,0,Martin Brassil,F,N/A,8,11-7t,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Instit (FR),P. Townend,0,W. P. Mullins,2nd,6 l,5,11-1,-,True,38,3
Naas Racing Results | 8th January 2023 12:50,N/A,12:50,Soft (Soft To Heavy In Places),2m 4f,Telmesomethinggirl (IRE),Rachael Blackmore,0,Henry de Bromhead,1st,N/A,8,11-7,-,True,38,3
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Top Bandit,J. W. Kennedy,0,Gordon Elliott,F,N/A,7,11-2,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Caddy Shack (IRE),C. Smithers,7,J. A. Berry,4th,55 l,9,10-9,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Francin (FR),Mr J. P. Berry,7,J. A. Berry,3rd,5 1/2 l,10,11-2,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Gaelic Arc (IRE),N. T. Prendergast,7,John Patrick Ryan,2nd,21 l,7,11-2,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Appreciate It (IRE),P. Townend,0,W. P. Mullins,1st,N/A,9,11-8,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Top Bandit,J. W. Kennedy,0,Gordon Elliott,F,N/A,7,11-2,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Caddy Shack (IRE),C. Smithers,7,J. A. Berry,4th,55 l,9,10-9,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Francin (FR),Mr J. P. Berry,7,J. A. Berry,3rd,5 1/2 l,10,11-2,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Gaelic Arc (IRE),N. T. Prendergast,7,John Patrick Ryan,2nd,21 l,7,11-2,-,True,38,4
Naas Racing Results | 8th January 2023 13:20,N/A,13:20,Soft (Soft To Heavy In Places),2m,Appreciate It (IRE),P. Townend,0,W. P. Mullins,1st,N/A,9,11-8,-,True,38,4
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Jack Hackett (IRE),M. J. M. O'Sullivan,5,Ciaran Murphy,F,N/A,9,11-7t,125,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Railway Hurricane (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,6th,12 l,8,11-8tb,126,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Benefit Run (IRE),L. P. Dempsey,0,Ross O'Sullivan,5th,6 1/2 l,11,10-12p,116,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Oscer Romero (IRE),S. F. O'Keeffe,0,P. J. Rothwell,4th,6 l,8,10-0p,104,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Indiana Jones (FR),D. J. O'Keeffe,0,M. F. Morris,3rd,1 1/2 l,7,12-0tp,132,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Kildorrery (IRE),S. O'Callaghan,7,T. M. Walsh,2nd,8 l,10,11-10,128,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Shakeytry (IRE),Phillip Enright,0,E. J. O'Grady,1st,N/A,11,10-11,115,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Jack Hackett (IRE),M. J. M. O'Sullivan,5,Ciaran Murphy,F,N/A,9,11-7t,125,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Railway Hurricane (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,6th,12 l,8,11-8tb,126,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Benefit Run (IRE),L. P. Dempsey,0,Ross O'Sullivan,5th,6 1/2 l,11,10-12p,116,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Oscer Romero (IRE),S. F. O'Keeffe,0,P. J. Rothwell,4th,6 l,8,10-0p,104,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Indiana Jones (FR),D. J. O'Keeffe,0,M. F. Morris,3rd,1 1/2 l,7,12-0tp,132,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Kildorrery (IRE),S. O'Callaghan,7,T. M. Walsh,2nd,8 l,10,11-10,128,True,38,5
Naas Racing Results | 8th January 2023 13:50,N/A,13:50,Soft (Soft To Heavy In Places),2m,Shakeytry (IRE),Phillip Enright,0,E. J. O'Grady,1st,N/A,11,10-11,115,True,38,5
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Monbeg Park (IRE),Keith Donoghue,0,Sean Thomas Doyle,PU,N/A,6,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Kalanisi Star,Phillip Enright,0,Oliver McKiernan,7th,92 l,6,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Affordale Fury (IRE),B. J. Cooper,0,Noel Meade,6th,20 l,5,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Grangeclare West (IRE),P. Townend,0,W. P. Mullins,5th,1 1/4 l,7,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Inothewayurthinkin (IRE),L. P. Dempsey,0,Gavin Patrick Cromwell,4th,Neck,5,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Dawn Rising (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,3rd,7 l,6,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Irish Point (FR),Jordan Colin Gainford,0,Gordon Elliott,2nd,2 1/4 l,5,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Champ Kiely (IRE),D. E. Mullins,0,W. P. Mullins,1st,N/A,7,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Monbeg Park (IRE),Keith Donoghue,0,Sean Thomas Doyle,PU,N/A,6,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Kalanisi Star,Phillip Enright,0,Oliver McKiernan,7th,92 l,6,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Affordale Fury (IRE),B. J. Cooper,0,Noel Meade,6th,20 l,5,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Grangeclare West (IRE),P. Townend,0,W. P. Mullins,5th,1 1/4 l,7,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Inothewayurthinkin (IRE),L. P. Dempsey,0,Gavin Patrick Cromwell,4th,Neck,5,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Dawn Rising (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,3rd,7 l,6,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Irish Point (FR),Jordan Colin Gainford,0,Gordon Elliott,2nd,2 1/4 l,5,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:20,N/A,14:20,Soft (Soft To Heavy In Places),2m 3f 212y,Champ Kiely (IRE),D. E. Mullins,0,W. P. Mullins,1st,N/A,7,11-10,-,True,38,6
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Last of the Clan (IRE),R. A. Doyle,0,Edward P. Mitchell,PU,N/A,8,11-12t,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Leading Flame (IRE),Jack Foley,0,Matthew J. Smith,24th,19 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Islashoon (IRE),B. Hayes,0,James Daniel Dullea,23rd,16 l,8,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Ballycottonjacksie (IRE),J. J. Slevin,0,Stephen Gerard Carey,22nd,12 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Velvet Reel (IRE),Richard Deegan,0,Eoin Christopher McCarthy,21st,4 1/4 l,6,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Jump The Shark (IRE),L. P. Dempsey,0,Gavin Patrick Cromwell,20th,2 1/4 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,She's On Line (IRE),A. M. McCurtin,3,Eoin Christopher McCarthy,19th,1/2 l,5,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Sarah's Soldier (IRE),D. E. Mullins,0,P. A. Fahy,18th,Nose,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Moonface (IRE),Eoin G. Kelly,7,Paul W. Flynn,17th,3 1/4 l,6,11-12t1,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Outdoor Mozzy (IRE),C. Owens,7,P. J. Rothwell,16th,Short Head,6,11-5t,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Papa Barns (IRE),Keith Donoghue,0,J. T. R. Dreaper,15th,5 1/2 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Catrionas Darling (IRE),Phillip Enright,0,James Daniel Dullea,14th,1/2 l,6,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Ounce Of Gold (IRE),Patrick O'Hanlon,5,P. A. Fahy,13th,2 3/4 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Atacanter (IRE),Jordan Colin Gainford,0,Ross O'Sullivan,12th,Head,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Portland Row (IRE),Denis O'Regan,0,James A. Nash,11th,2 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Lovely Reaction (IRE),S. D. Torrens,0,Thomas Mullins,10th,14 l,5,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Themanintheboots (IRE),Sam Ewing,0,Gordon Elliott,9th,3/4 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Mahlers Cove (IRE),S. F. O'Keeffe,0,James Joseph Mangan,8th,3 3/4 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Ringsend John (IRE),B. J. Cooper,0,Thomas Cooper,7th,5 1/2 l,7,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Pay Later,Gearoid Patrick Brouder,5,G. O'Leary,6th,6 l,10,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Harvard Guy,D. J. O'Keeffe,0,Eddie & Patrick Harty,5th,1/2 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Glenmalure Flyer (IRE),Rachael Blackmore,0,Henry de Bromhead,4th,10 l,5,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Tophill Low (IRE),K. E. Buckley,0,Mrs Lorna Fowler,3rd,1 3/4 l,6,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Quirke's Gate,M. J. M. O'Sullivan,5,Barry Connell,2nd,13 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Hunters Yarn (IRE),P. Townend,0,W. P. Mullins,1st,N/A,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Last of the Clan (IRE),R. A. Doyle,0,Edward P. Mitchell,PU,N/A,8,11-12t,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Leading Flame (IRE),Jack Foley,0,Matthew J. Smith,24th,19 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Islashoon (IRE),B. Hayes,0,James Daniel Dullea,23rd,16 l,8,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Ballycottonjacksie (IRE),J. J. Slevin,0,Stephen Gerard Carey,22nd,12 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Velvet Reel (IRE),Richard Deegan,0,Eoin Christopher McCarthy,21st,4 1/4 l,6,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Jump The Shark (IRE),L. P. Dempsey,0,Gavin Patrick Cromwell,20th,2 1/4 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,She's On Line (IRE),A. M. McCurtin,3,Eoin Christopher McCarthy,19th,1/2 l,5,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Sarah's Soldier (IRE),D. E. Mullins,0,P. A. Fahy,18th,Nose,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Moonface (IRE),Eoin G. Kelly,7,Paul W. Flynn,17th,3 1/4 l,6,11-12t1,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Outdoor Mozzy (IRE),C. Owens,7,P. J. Rothwell,16th,Short Head,6,11-5t,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Papa Barns (IRE),Keith Donoghue,0,J. T. R. Dreaper,15th,5 1/2 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Catrionas Darling (IRE),Phillip Enright,0,James Daniel Dullea,14th,1/2 l,6,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Ounce Of Gold (IRE),Patrick O'Hanlon,5,P. A. Fahy,13th,2 3/4 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Atacanter (IRE),Jordan Colin Gainford,0,Ross O'Sullivan,12th,Head,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Portland Row (IRE),Denis O'Regan,0,James A. Nash,11th,2 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Lovely Reaction (IRE),S. D. Torrens,0,Thomas Mullins,10th,14 l,5,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Themanintheboots (IRE),Sam Ewing,0,Gordon Elliott,9th,3/4 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Mahlers Cove (IRE),S. F. O'Keeffe,0,James Joseph Mangan,8th,3 3/4 l,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Ringsend John (IRE),B. J. Cooper,0,Thomas Cooper,7th,5 1/2 l,7,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Pay Later,Gearoid Patrick Brouder,5,G. O'Leary,6th,6 l,10,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Harvard Guy,D. J. O'Keeffe,0,Eddie & Patrick Harty,5th,1/2 l,5,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Glenmalure Flyer (IRE),Rachael Blackmore,0,Henry de Bromhead,4th,10 l,5,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Tophill Low (IRE),K. E. Buckley,0,Mrs Lorna Fowler,3rd,1 3/4 l,6,11-5,-,True,38,7
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Quirke's Gate,M. J. M. O'Sullivan,5,Barry Connell,2nd,13 l,6,11-12,-,True,38,7
