track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,That's Mad,J A Heffernan,0,A McCann,14th,1 1/4 l,7,9-10tb,59,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Nation Of Stars,O McSweeney,5,Daniel Murphy,13th,1 3/4 l,3,9-1t1,50,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Captured (IRE),N M Crosse,0,L Comer,12th,2 1/4 l,6,8-12,47,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Cholita (IRE),C T Keane,0,S Lynam,11th,Neck,3,9-7tp,56,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Un Bacio Ancora (IRE),J A Powell,3,P J F Murphy,10th,2 l,4,10-2tp,65,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Kiwi Kiss (FR),R Whearty,5,G P Cromwell,9th,1 l,7,9-13v1,62,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Tynan (IRE),N G McCullagh,0,R K Watson,8th,Neck,5,8-12t,47,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Just Another (IRE),Siobhan Rutledge,3,L Smyth,7th,1 1/4 l,4,8-12tb,47,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Teddy Boy (IRE),J J G Ryan,5,E Lynam,6th,1/2 l,8,9-6,55,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Sense Of Security,S Foley,0,J Larkin,5th,2 1/4 l,4,9-5,54,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,No Speed Limit (FR),J M Sheridan,0,P J McKenna,4th,1 1/2 l,8,9-9v,58,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Senado Square,C Horgan,7,A Slattery,3rd,1 1/2 l,3,9-5,52,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,James Henry (IRE),C D Hayes,0,L Breen,2nd,Head,4,9-7b,56,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Theriverrunsdeep (IRE),L F Roche,0,S G O'Donnell,1st,N/A,7,9-1p,50,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,That's Mad,J A Heffernan,0,A McCann,14th,1 1/4 l,7,9-10tb,59,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Nation Of Stars,O McSweeney,5,Daniel Murphy,13th,1 3/4 l,3,9-1t1,50,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Captured (IRE),N M Crosse,0,L Comer,12th,2 1/4 l,6,8-12,47,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Cholita (IRE),C T Keane,0,S Lynam,11th,Neck,3,9-7tp,56,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Un Bacio Ancora (IRE),J A Powell,3,P J F Murphy,10th,2 l,4,10-2tp,65,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Kiwi Kiss (FR),R Whearty,5,G P Cromwell,9th,1 l,7,9-13v1,62,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Tynan (IRE),N G McCullagh,0,R K Watson,8th,Neck,5,8-12t,47,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Just Another (IRE),Siobhan Rutledge,3,L Smyth,7th,1 1/4 l,4,8-12tb,47,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Teddy Boy (IRE),J J G Ryan,5,E Lynam,6th,1/2 l,8,9-6,55,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Sense Of Security,S Foley,0,J Larkin,5th,2 1/4 l,4,9-5,54,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,No Speed Limit (FR),J M Sheridan,0,P J McKenna,4th,1 1/2 l,8,9-9v,58,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Senado Square,C Horgan,7,A Slattery,3rd,1 1/2 l,3,9-5,52,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,James Henry (IRE),C D Hayes,0,L Breen,2nd,Head,4,9-7b,56,True,94,1
Dundalk Racing Results | 6th December 2023 17:45,N/A,17:45,Standard,6f,Theriverrunsdeep (IRE),L F Roche,0,S G O'Donnell,1st,N/A,7,9-1p,50,True,94,1
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Qalahari Queen (IRE),J J G Ryan,5,T G McCourt,NR,N/A,3,8-12v1,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Famous Enough (IRE),J M Sheridan,0,Liam G O'brien,13th,7 1/2 l,3,8-12,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Might And Mercy,K J Leonard,0,P J McKenna,12th,Neck,4,9-6b,55,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Princess Plumeria (IRE),R P Cleary,0,T Cleary,11th,Neck,5,8-12t,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Reinforce (IRE),O McSweeney,5,Daniel Murphy,10th,1 1/4 l,3,10-0,63,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Ceres Ring,N G McCullagh,0,A Slattery,9th,1 l,3,8-12t1,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Iva Batt (IRE),S Foley,0,R K Watson,8th,2 1/2 l,5,10-0,63,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Brookie Cookie (IRE),S P Davis,0,Sean Davis,7th,3/4 l,3,8-12,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Gegenpressing,C D Hayes,0,E & P Harty,6th,2 l,5,9-3,52,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Poet's Pride,L T McAteer,0,D Marnane,4th,Dead Heat,8,8-12,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Bright Image (IRE),D W O'Connor,0,C P Donoghue,4th,1/2 l,4,9-2t,51,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Thirtysecondstreet (IRE),N M Crosse,0,L Comer,3rd,Neck,3,9-2,51,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Zig Zag Zyggy (IRE),D P McDonogh,0,A McGuinness,2nd,2 1/2 l,8,8-12v,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Jazzy Dancer (IRE),J A Heffernan,0,W J Martin,1st,N/A,5,9-2b,51,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Qalahari Queen (IRE),J J G Ryan,5,T G McCourt,NR,N/A,3,8-12v1,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Famous Enough (IRE),J M Sheridan,0,Liam G O'brien,13th,7 1/2 l,3,8-12,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Might And Mercy,K J Leonard,0,P J McKenna,12th,Neck,4,9-6b,55,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Princess Plumeria (IRE),R P Cleary,0,T Cleary,11th,Neck,5,8-12t,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Reinforce (IRE),O McSweeney,5,Daniel Murphy,10th,1 1/4 l,3,10-0,63,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Ceres Ring,N G McCullagh,0,A Slattery,9th,1 l,3,8-12t1,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Iva Batt (IRE),S Foley,0,R K Watson,8th,2 1/2 l,5,10-0,63,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Brookie Cookie (IRE),S P Davis,0,Sean Davis,7th,3/4 l,3,8-12,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Gegenpressing,C D Hayes,0,E & P Harty,6th,2 l,5,9-3,52,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Poet's Pride,L T McAteer,0,D Marnane,4th,Dead Heat,8,8-12,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Bright Image (IRE),D W O'Connor,0,C P Donoghue,4th,1/2 l,4,9-2t,51,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Thirtysecondstreet (IRE),N M Crosse,0,L Comer,3rd,Neck,3,9-2,51,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Zig Zag Zyggy (IRE),D P McDonogh,0,A McGuinness,2nd,2 1/2 l,8,8-12v,47,True,94,2
Dundalk Racing Results | 6th December 2023 18:15,N/A,18:15,Standard,6f,Jazzy Dancer (IRE),J A Heffernan,0,W J Martin,1st,N/A,5,9-2b,51,True,94,2
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Eskimo Komet (IRE),C D Hayes,0,L Comer,14th,5 1/2 l,4,9-9,75,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Cu Chulainn,J Kearney,5,R O'Brien,13th,13 l,5,9-5,71,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,My Kurkum,J A Heffernan,0,A J Martin,12th,1 1/2 l,5,8-10ht,62,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Rio Largo (IRE),D P McDonogh,0,L Comer,11th,1/2 l,3,9-2,70,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Fairytale Princess (IRE),C T Keane,0,G M Lyons,10th,Neck,3,9-11,79,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Spy,C M Hogan,10,C Byrnes,9th,1/2 l,4,9-7p,73,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Garrick Painter (IRE),L T McAteer,0,N C Kelly,8th,Nose,3,9-3t1,71,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Limestone Red (IRE),S Foley,0,M Halford & T Collins,7th,Neck,3,9-3p,71,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Final Check (IRE),W Joyce,5,John O'Donoghue,6th,Nose,3,9-9,77,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Walhaan (IRE),J M Sheridan,0,Ciaran Murphy,5th,3/4 l,7,10-0tv,80,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Satono Chevalier (IRE),C Stone-Walsh,5,R O'Brien,3rd,1/2 l,5,10-2,82,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Giselles Defence (IRE),R Whearty,5,G P Cromwell,3rd,Dead Heat,3,9-2,70,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Storm Eric (IRE),J J G Ryan,5,Jamie Flynn,2nd,Neck,4,9-4t,70,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Yokkell (IRE),Siobhan Rutledge,3,J C McConnell,1st,N/A,4,9-6,72,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Eskimo Komet (IRE),C D Hayes,0,L Comer,14th,5 1/2 l,4,9-9,75,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Cu Chulainn,J Kearney,5,R O'Brien,13th,13 l,5,9-5,71,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,My Kurkum,J A Heffernan,0,A J Martin,12th,1 1/2 l,5,8-10ht,62,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Rio Largo (IRE),D P McDonogh,0,L Comer,11th,1/2 l,3,9-2,70,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Fairytale Princess (IRE),C T Keane,0,G M Lyons,10th,Neck,3,9-11,79,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Spy,C M Hogan,10,C Byrnes,9th,1/2 l,4,9-7p,73,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Garrick Painter (IRE),L T McAteer,0,N C Kelly,8th,Nose,3,9-3t1,71,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Limestone Red (IRE),S Foley,0,M Halford & T Collins,7th,Neck,3,9-3p,71,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Final Check (IRE),W Joyce,5,John O'Donoghue,6th,Nose,3,9-9,77,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Walhaan (IRE),J M Sheridan,0,Ciaran Murphy,5th,3/4 l,7,10-0tv,80,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Satono Chevalier (IRE),C Stone-Walsh,5,R O'Brien,3rd,1/2 l,5,10-2,82,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Giselles Defence (IRE),R Whearty,5,G P Cromwell,3rd,Dead Heat,3,9-2,70,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Storm Eric (IRE),J J G Ryan,5,Jamie Flynn,2nd,Neck,4,9-4t,70,True,94,3
Dundalk Racing Results | 6th December 2023 18:45,N/A,18:45,Standard,1m 2f 150y,Yokkell (IRE),Siobhan Rutledge,3,J C McConnell,1st,N/A,4,9-6,72,True,94,3
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Navy Waves (IRE),R P Treacy,0,Mrs J Cashin,NR,N/A,5,11-0,88,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Maid In Manhattan (IRE),J G Gilligan,7,Darren Collins,NR,N/A,9,11-9,97,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Bridie Whittle (IRE),P T Enright,0,R Tyner,UR,N/A,5,11-0,88,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Premier Queen (IRE),K M Donoghue,0,Mrs P Dobbs,PU,N/A,7,11-12,100,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Coole Arcade (IRE),S O'Callaghan,5,C Coakley,PU,N/A,9,11-7t,95,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,All In Peder (FR),D J Gilligan,5,Keelan Dempsey,PU,N/A,4,11-11p,99,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Late Vocation (IRE),P K Donovan,5,P F McEnery,PU,N/A,5,11-11h,99,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Inchiquin Maid (IRE),Sam Ewing,0,D Budds,10th,38 l,4,11-9t,97,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Toon Town (IRE),D J O'Keeffe,0,Brendan Walsh,9th,Head,6,11-0,88,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Hill Rocket (IRE),E Walsh,3,C Collins,8th,6 1/2 l,5,11-9,97,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Birdsandthebees (IRE),M P Walsh,0,P Roche,7th,18 l,6,11-1h,89,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Stellar Symphony (IRE),J P Shinnick,7,T O'Brien,6th,7 1/2 l,8,11-4t,92,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Joeswayornoway (IRE),Shane Fenelon,7,E Sheehy,5th,Neck,7,11-4tb,92,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Natural Breeze (IRE),C Owens,7,P J Rothwell,4th,1/2 l,8,11-5p,93,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Shana Cloon (IRE),S W Flanagan,0,G P Cromwell,3rd,7 l,4,10-13,87,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Star Official (IRE),D E Mullins,0,R Donohoe,2nd,9 l,5,11-13,101,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Kalanisi Dubh (IRE),K C Sexton,0,S Fahey,1st,N/A,7,11-4,92,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Navy Waves (IRE),R P Treacy,0,Mrs J Cashin,NR,N/A,5,11-0,88,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Maid In Manhattan (IRE),J G Gilligan,7,Darren Collins,NR,N/A,9,11-9,97,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Bridie Whittle (IRE),P T Enright,0,R Tyner,UR,N/A,5,11-0,88,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Premier Queen (IRE),K M Donoghue,0,Mrs P Dobbs,PU,N/A,7,11-12,100,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Coole Arcade (IRE),S O'Callaghan,5,C Coakley,PU,N/A,9,11-7t,95,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,All In Peder (FR),D J Gilligan,5,Keelan Dempsey,PU,N/A,4,11-11p,99,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Late Vocation (IRE),P K Donovan,5,P F McEnery,PU,N/A,5,11-11h,99,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Inchiquin Maid (IRE),Sam Ewing,0,D Budds,10th,38 l,4,11-9t,97,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Toon Town (IRE),D J O'Keeffe,0,Brendan Walsh,9th,Head,6,11-0,88,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Hill Rocket (IRE),E Walsh,3,C Collins,8th,6 1/2 l,5,11-9,97,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Birdsandthebees (IRE),M P Walsh,0,P Roche,7th,18 l,6,11-1h,89,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Stellar Symphony (IRE),J P Shinnick,7,T O'Brien,6th,7 1/2 l,8,11-4t,92,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Joeswayornoway (IRE),Shane Fenelon,7,E Sheehy,5th,Neck,7,11-4tb,92,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Natural Breeze (IRE),C Owens,7,P J Rothwell,4th,1/2 l,8,11-5p,93,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Shana Cloon (IRE),S W Flanagan,0,G P Cromwell,3rd,7 l,4,10-13,87,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Star Official (IRE),D E Mullins,0,R Donohoe,2nd,9 l,5,11-13,101,True,94,5
Clonmel Racing Results | 7th December 2023 12:37,N/A,12:37,Heavy,2m 43y,Kalanisi Dubh (IRE),K C Sexton,0,S Fahey,1st,N/A,7,11-4,92,True,94,5
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Gamigin (IRE),T Joseph Kelly,0,N C Kelly,NR,N/A,5,11-3tp,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Jimli's Cave (IRE),P J Cawley,0,R K Watson,NR,N/A,5,11-8,89,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Pana To Milan (IRE),J P Shinnick,0,M Winters,NR,N/A,5,11-6,87,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Western Model (IRE),C D Smithers,2,P Nolan,NR,N/A,4,11-10,91,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kadys Dirha (IRE),N J Ryan,0,T P O'Connor,PU,N/A,6,11-3b,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Mollys Dream (IRE),B P Kennedy,2,E Doyle,PU,N/A,5,11-3p1,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Cornmarket (IRE),D Moloney,0,M Flannery,12th,Short Head,4,11-2p,83,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Gendarme (IRE),C L Walsh,2,C Coakley,11th,19 l,8,11-4t,85,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Perfectway (IRE),E M O'Sullivan,2,E Griffin,10th,Neck,6,11-4,85,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Chosen Shant (IRE),C Owens,2,Ciaran Murphy,9th,1 1/2 l,7,11-3t,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kopon (IRE),P M O'Brien,0,G O'Loughlin,8th,4 1/2 l,8,11-6tp,87,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kate Ill Know (IRE),Shane Fenelon,0,D Budds,7th,Short Head,10,11-2,83,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Bite That (IRE),J G Gilligan,0,P J Flynn,6th,7 l,7,12-0,95,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Perfect Pupil (IRE),Daire James McConville,0,S McConville,5th,4 l,5,11-6,87,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Always Enchanting,Conor Clarke,0,E J O'Grady,4th,13 l,6,11-4,85,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Eddies Pride (IRE),R P Geoghegan,0,N Lee,3rd,8 l,9,10-13ht,80,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,The Big Cloud (IRE),P T Smithers,0,S Crawley,2nd,1 1/4 l,5,11-5,86,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kitsilano (IRE),T P Harney,0,J J Murphy,1st,N/A,6,11-13,94,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Gamigin (IRE),T Joseph Kelly,0,N C Kelly,NR,N/A,5,11-3tp,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Jimli's Cave (IRE),P J Cawley,0,R K Watson,NR,N/A,5,11-8,89,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Pana To Milan (IRE),J P Shinnick,0,M Winters,NR,N/A,5,11-6,87,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Western Model (IRE),C D Smithers,2,P Nolan,NR,N/A,4,11-10,91,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kadys Dirha (IRE),N J Ryan,0,T P O'Connor,PU,N/A,6,11-3b,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Mollys Dream (IRE),B P Kennedy,2,E Doyle,PU,N/A,5,11-3p1,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Cornmarket (IRE),D Moloney,0,M Flannery,12th,Short Head,4,11-2p,83,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Gendarme (IRE),C L Walsh,2,C Coakley,11th,19 l,8,11-4t,85,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Perfectway (IRE),E M O'Sullivan,2,E Griffin,10th,Neck,6,11-4,85,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Chosen Shant (IRE),C Owens,2,Ciaran Murphy,9th,1 1/2 l,7,11-3t,84,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kopon (IRE),P M O'Brien,0,G O'Loughlin,8th,4 1/2 l,8,11-6tp,87,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kate Ill Know (IRE),Shane Fenelon,0,D Budds,7th,Short Head,10,11-2,83,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Bite That (IRE),J G Gilligan,0,P J Flynn,6th,7 l,7,12-0,95,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Perfect Pupil (IRE),Daire James McConville,0,S McConville,5th,4 l,5,11-6,87,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Always Enchanting,Conor Clarke,0,E J O'Grady,4th,13 l,6,11-4,85,True,94,8
