track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Sainte Dona (FR),D Meyler,0,T Cooper,NR,N/A,7,11-1,120,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Caesar Rock (IRE),G Brouder,5,M F Morris,NR,N/A,8,11-3p,122,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Stuzzikini (IRE),Sam Ewing,0,G Elliott,NR,N/A,6,11-12b,131,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Streets Of Doyen (IRE),A Harvey,5,J C McConnell,PU,N/A,10,11-6tv,125,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,So Des Flos (FR),J C Gainford,0,G Elliott,PU,N/A,7,11-11p,130,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Macgiloney (IRE),D King,0,D Hogan,PU,N/A,11,11-4,123,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Hand Over Fist (FR),M P O'Connor,0,H De Bromhead,7th,19 l,7,10-10p,115,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Jumping Jet (IRE),C P Millar,7,G Elliott,6th,3 3/4 l,8,11-9,128,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,King Ferdinand (IRE),Mr Alan O'Sullivan,7,E M O'Sullivan,5th,4 1/4 l,8,10-11t,116,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Big Debates (FR),Anna McGuinness,7,R Tyner,4th,3 1/4 l,11,11-6,125,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Outside The Door (IRE),P T Smithers,7,P Roche,3rd,Neck,8,11-4p,123,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Positive Thinker (IRE),C M Quirke,5,M J McDonagh,2nd,Short Head,7,11-7,126,True,149,43
Cork Racing Results | 3rd November 2024 15:15,N/A,15:15,Good,3m 4f,Sphagnum (IRE),D P Maxwell,7,J P Broderick,1st,N/A,7,11-6tp,125,True,149,43
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,On Your Way (IRE),P Byrnes,0,C Byrnes,F,N/A,6,11-5,100,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Ask The Bookie (IRE),D King,0,G Scott,19th,46 l,7,11-10,105,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Spring Meadow (IRE),C P McNamara,0,E McNamara,18th,30 l,7,11-13ht,108,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Cresthill (IRE),R P Treacy,0,Michael Flannery,17th,8 1/2 l,6,10-11,92,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Robyndeglory (IRE),D J Gilligan,0,C Collins,16th,20 l,9,11-10,105,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Blue In The West (IRE),M P O'Connor,0,E F Gallagher,15th,8 1/2 l,7,10-11,92,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Chainofconsequence (IRE),S F O'Keeffe,0,M J McDonagh,14th,10 l,7,10-10b,91,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Ragin Cajun (IRE),B W Harvey,0,M J Smith,13th,3 1/2 l,11,11-7t,102,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Queen Jane (IRE),D J O'Keeffe,0,H De Bromhead,12th,1 l,8,11-10t,105,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Mag Dillane (IRE),S W Flanagan,0,E McNamara,11th,1 1/2 l,6,11-7,102,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Steps In The Sand (IRE),E Walsh,0,C Collins,10th,3 l,5,11-9,104,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Appian Way (FR),E M O'Sullivan,7,Ms M Flynn,9th,Neck,8,10-0,81,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Glendars Mahler (IRE),K C Sexton,0,A A Howard,8th,3 1/2 l,8,11-3t,98,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Lady Nightingale (IRE),C M Quirke,5,P Kiely,7th,1 1/4 l,5,11-4,99,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Due Course (IRE),K M Donoghue,0,G P Cromwell,6th,1/2 l,6,11-13t,108,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Duke Otto (IRE),G B Noonan,5,P J Flynn,5th,2 1/2 l,6,11-3,98,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Realism (IRE),A P Kelly,5,J P O'Brien,4th,1 1/4 l,5,11-13tb1,108,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Cozone,J Smith,7,M J Smith,3rd,5 1/2 l,7,12-0b,109,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Garcon Doux (IRE),B Hayes,0,P Fenton,2nd,3 3/4 l,8,10-5b,86,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Burru (IRE),T Power Roche,7,Bernard Crowley,1st,N/A,6,11-5h,100,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,On Your Way (IRE),P Byrnes,0,C Byrnes,F,N/A,6,11-5,100,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Ask The Bookie (IRE),D King,0,G Scott,19th,46 l,7,11-10,105,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Spring Meadow (IRE),C P McNamara,0,E McNamara,18th,30 l,7,11-13ht,108,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Cresthill (IRE),R P Treacy,0,Michael Flannery,17th,8 1/2 l,6,10-11,92,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Robyndeglory (IRE),D J Gilligan,0,C Collins,16th,20 l,9,11-10,105,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Blue In The West (IRE),M P O'Connor,0,E F Gallagher,15th,8 1/2 l,7,10-11,92,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Chainofconsequence (IRE),S F O'Keeffe,0,M J McDonagh,14th,10 l,7,10-10b,91,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Ragin Cajun (IRE),B W Harvey,0,M J Smith,13th,3 1/2 l,11,11-7t,102,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Queen Jane (IRE),D J O'Keeffe,0,H De Bromhead,12th,1 l,8,11-10t,105,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Mag Dillane (IRE),S W Flanagan,0,E McNamara,11th,1 1/2 l,6,11-7,102,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Steps In The Sand (IRE),E Walsh,0,C Collins,10th,3 l,5,11-9,104,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Appian Way (FR),E M O'Sullivan,7,Ms M Flynn,9th,Neck,8,10-0,81,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Glendars Mahler (IRE),K C Sexton,0,A A Howard,8th,3 1/2 l,8,11-3t,98,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Lady Nightingale (IRE),C M Quirke,5,P Kiely,7th,1 1/4 l,5,11-4,99,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Due Course (IRE),K M Donoghue,0,G P Cromwell,6th,1/2 l,6,11-13t,108,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Duke Otto (IRE),G B Noonan,5,P J Flynn,5th,2 1/2 l,6,11-3,98,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Realism (IRE),A P Kelly,5,J P O'Brien,4th,1 1/4 l,5,11-13tb1,108,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Cozone,J Smith,7,M J Smith,3rd,5 1/2 l,7,12-0b,109,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Garcon Doux (IRE),B Hayes,0,P Fenton,2nd,3 3/4 l,8,10-5b,86,True,149,44
Cork Racing Results | 3rd November 2024 15:50,N/A,15:50,Good (Good To Yielding In Places),2m 4f,Burru (IRE),T Power Roche,7,Bernard Crowley,1st,N/A,6,11-5h,100,True,149,44
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Cleatus Poolaw,Sam Ewing,0,G Elliott,NR,N/A,6,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Sequestered (IRE),J G Gilligan,5,P J Gilligan,4th,2 1/4 l,6,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Mister Beeton (IRE),S Fitzgerald,0,S Nolan,3rd,6 l,7,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Iris Emery (FR),P Townend,0,W P Mullins,2nd,3/4 l,6,11-5t,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Croke Park (IRE),J W Kennedy,0,G Elliott,1st,N/A,6,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Cleatus Poolaw,Sam Ewing,0,G Elliott,NR,N/A,6,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Sequestered (IRE),J G Gilligan,5,P J Gilligan,4th,2 1/4 l,6,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Mister Beeton (IRE),S Fitzgerald,0,S Nolan,3rd,6 l,7,11-12,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Iris Emery (FR),P Townend,0,W P Mullins,2nd,3/4 l,6,11-5t,-,True,149,45
N/A,N/A,12:00,Good (Good To Yielding In Places),3m 122y,Croke Park (IRE),J W Kennedy,0,G Elliott,1st,N/A,6,11-12,-,True,149,45
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Deal Again (IRE),G B Noonan,0,V T O'Brien,PU,N/A,10,10-0,79,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Brave Adam (IRE),T Joseph Kelly,4,T Cooper,9th,2 1/2 l,6,12-0t,107,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Cullenwaine (IRE),P Hanlon,4,P J Rothwell,8th,5 l,6,10-1p,80,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Ballagh Star (IRE),S O'Callaghan,2,Mrs Y Dunleavy,7th,2 3/4 l,6,11-0tp,93,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,The Dabbler (IRE),R A Berry,4,L P Cusack,6th,Head,11,12-0,107,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Junior Rattler (IRE),J I Duggan,4,O McKiernan,5th,1 l,9,12-0tp,107,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Definiteadare (IRE),C Stone-Walsh,2,C Coakley,4th,4 1/4 l,10,10-1,80,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Bearwithmenow (IRE),C M Quirke,0,J P Flavin,3rd,1/2 l,7,10-3tp,82,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,General Hubble (IRE),J Coen,0,G Elliott,2nd,1/2 l,6,10-0p,79,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Mullaghmore Wave (IRE),A Harvey,2,J C McConnell,1st,N/A,9,11-0tv,93,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Deal Again (IRE),G B Noonan,0,V T O'Brien,PU,N/A,10,10-0,79,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Brave Adam (IRE),T Joseph Kelly,4,T Cooper,9th,2 1/2 l,6,12-0t,107,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Cullenwaine (IRE),P Hanlon,4,P J Rothwell,8th,5 l,6,10-1p,80,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Ballagh Star (IRE),S O'Callaghan,2,Mrs Y Dunleavy,7th,2 3/4 l,6,11-0tp,93,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,The Dabbler (IRE),R A Berry,4,L P Cusack,6th,Head,11,12-0,107,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Junior Rattler (IRE),J I Duggan,4,O McKiernan,5th,1 l,9,12-0tp,107,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Definiteadare (IRE),C Stone-Walsh,2,C Coakley,4th,4 1/4 l,10,10-1,80,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Bearwithmenow (IRE),C M Quirke,0,J P Flavin,3rd,1/2 l,7,10-3tp,82,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,General Hubble (IRE),J Coen,0,G Elliott,2nd,1/2 l,6,10-0p,79,True,149,46
N/A,N/A,12:30,Good (Good To Yielding In Places),3m 122y,Mullaghmore Wave (IRE),A Harvey,2,J C McConnell,1st,N/A,9,11-0tv,93,True,149,46
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Royal Dynamite (IRE),K E Buckley,0,C Timmons,12th,10 l,3,11-0,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Old Dan Tucker (IRE),P T Enright,0,J Halley,11th,4 3/4 l,3,11-0t1,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Run Away Merida (IRE),A M King,7,M M McNiff,10th,2 1/2 l,3,10-7t1,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Samothraki (FR),J C Gainford,0,A McCann,9th,5 1/2 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Promo Queen (IRE),S W Flanagan,0,C Timmons,8th,1 3/4 l,3,10-7t,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Drusilla,B W Harvey,0,C Collins,7th,1/2 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Chartwell's Lady,P M O'Brien,7,D A McLoughlin,6th,2 3/4 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Bhean Saibhre (IRE),J B Foley,0,A A Howard,5th,4 l,3,10-7h1,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Bay Brook (IRE),S F O'Keeffe,0,P Nolan,4th,2 1/2 l,3,11-0,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Game Phoenix (IRE),D J O'Keeffe,0,Paul Power,3rd,1 1/4 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Beyond Your Dreams (IRE),M P Walsh,0,J P O'Brien,2nd,1 1/2 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Space Warrior (IRE),D E Mullins,0,T Mullins,1st,N/A,3,11-0,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Royal Dynamite (IRE),K E Buckley,0,C Timmons,12th,10 l,3,11-0,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Old Dan Tucker (IRE),P T Enright,0,J Halley,11th,4 3/4 l,3,11-0t1,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Run Away Merida (IRE),A M King,7,M M McNiff,10th,2 1/2 l,3,10-7t1,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Samothraki (FR),J C Gainford,0,A McCann,9th,5 1/2 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Promo Queen (IRE),S W Flanagan,0,C Timmons,8th,1 3/4 l,3,10-7t,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Drusilla,B W Harvey,0,C Collins,7th,1/2 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Chartwell's Lady,P M O'Brien,7,D A McLoughlin,6th,2 3/4 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Bhean Saibhre (IRE),J B Foley,0,A A Howard,5th,4 l,3,10-7h1,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Bay Brook (IRE),S F O'Keeffe,0,P Nolan,4th,2 1/2 l,3,11-0,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Game Phoenix (IRE),D J O'Keeffe,0,Paul Power,3rd,1 1/4 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Beyond Your Dreams (IRE),M P Walsh,0,J P O'Brien,2nd,1 1/2 l,3,10-7,-,True,149,47
N/A,N/A,13:05,Good (Good To Yielding In Places),2m,Space Warrior (IRE),D E Mullins,0,T Mullins,1st,N/A,3,11-0,-,True,149,47
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Hesthebeesknees (IRE),M Hamill,0,G Stanley,PU,N/A,5,11-4t,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Naughty Aimee (IRE),A Balfe,7,P Downey,12th,99 l,6,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Scarlet Purse (IRE),D A Kidd,7,J C McConnell,11th,4 1/2 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Nancy Miles (IRE),H E Sexton,7,A Sexton,10th,Neck,8,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Lea Lass (IRE),Cian Cullinan,7,P G Fahey,9th,1 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Nugentstown Sue (IRE),J Kearney,5,H P Finegan,8th,3 1/4 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Goody Four Shoes (IRE),D J O'Keeffe,0,T Gibney,7th,3 l,6,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Another Glendaars (IRE),S D Torrens,0,A A Howard,6th,1 1/4 l,5,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Fire Force (IRE),E Walsh,0,Ciaran Murphy,5th,1 3/4 l,5,10-11t,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Breaking Silence (IRE),B W Harvey,0,J C McConnell,4th,2 1/2 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Faceman (IRE),B Hayes,0,D H Kelly,3rd,4 1/4 l,5,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Complete Fiction (IRE),P T Smithers,7,J P Fahey,2nd,8 1/2 l,7,11-12,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,The Mediator (IRE),J W Kennedy,0,G Elliott,1st,N/A,7,11-12b,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Hesthebeesknees (IRE),M Hamill,0,G Stanley,PU,N/A,5,11-4t,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Naughty Aimee (IRE),A Balfe,7,P Downey,12th,99 l,6,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Scarlet Purse (IRE),D A Kidd,7,J C McConnell,11th,4 1/2 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Nancy Miles (IRE),H E Sexton,7,A Sexton,10th,Neck,8,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Lea Lass (IRE),Cian Cullinan,7,P G Fahey,9th,1 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Nugentstown Sue (IRE),J Kearney,5,H P Finegan,8th,3 1/4 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Goody Four Shoes (IRE),D J O'Keeffe,0,T Gibney,7th,3 l,6,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Another Glendaars (IRE),S D Torrens,0,A A Howard,6th,1 1/4 l,5,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Fire Force (IRE),E Walsh,0,Ciaran Murphy,5th,1 3/4 l,5,10-11t,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Breaking Silence (IRE),B W Harvey,0,J C McConnell,4th,2 1/2 l,5,10-11,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Faceman (IRE),B Hayes,0,D H Kelly,3rd,4 1/4 l,5,11-4,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,Complete Fiction (IRE),P T Smithers,7,J P Fahey,2nd,8 1/2 l,7,11-12,-,True,149,48
N/A,N/A,13:40,Good (Good To Yielding In Places),2m,The Mediator (IRE),J W Kennedy,0,G Elliott,1st,N/A,7,11-12b,-,True,149,48
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Redondo Beach (IRE),R A Berry,7,J A Berry,6th,60 l,6,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Well Del (IRE),D Meyler,0,Liam G O'brien,5th,6 1/2 l,6,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Drumgill (IRE),P K Donovan,5,J P Ryan,4th,1/2 l,5,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Barry Lyndon (IRE),L A McKenna,5,D A McLoughlin,3rd,3 3/4 l,6,11-3p,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,What's Up Darling (IRE),J W Kennedy,0,G Elliott,2nd,8 1/2 l,7,11-8,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Any Road (IRE),M M McDonagh,0,E J O'Grady,1st,N/A,7,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Redondo Beach (IRE),R A Berry,7,J A Berry,6th,60 l,6,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Well Del (IRE),D Meyler,0,Liam G O'brien,5th,6 1/2 l,6,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Drumgill (IRE),P K Donovan,5,J P Ryan,4th,1/2 l,5,10-13,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Barry Lyndon (IRE),L A McKenna,5,D A McLoughlin,3rd,3 3/4 l,6,11-3p,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,What's Up Darling (IRE),J W Kennedy,0,G Elliott,2nd,8 1/2 l,7,11-8,-,True,149,49
N/A,N/A,14:15,Good (Good To Yielding In Places),2m 4f 110y,Any Road (IRE),M M McDonagh,0,E J O'Grady,1st,N/A,7,10-13,-,True,149,49
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Glentruan (IRE),C P McNamara,0,Michael Flannery,NR,N/A,9,11-11tb,92,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Western Doyen (IRE),G B Noonan,5,V T O'Brien,PU,N/A,11,10-13,80,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,One And Only (IRE),P T Enright,0,O McKiernan,F,N/A,6,11-7tp1,88,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Mythical Times (IRE),S D Torrens,0,P Stafford,14th,12 l,6,10-13p1,80,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Jim's Cracker,M Hamill,0,D A McLoughlin,13th,17 l,4,11-7,89,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Thats All (IRE),Mr D Doyle,7,T Doyle,12th,30 l,7,11-9t,90,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Ardfert Mary (IRE),S F O'Keeffe,0,J P Ryan,11th,6 1/2 l,7,10-13,80,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Bella Be Good (IRE),P Byrnes,0,E Cawley,10th,1 3/4 l,7,11-3,84,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Nicholas Street (IRE),P T Smithers,7,E Bolger,9th,2 1/4 l,4,11-12h1,94,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Blue Reed (FR),C P Millar,7,C Collins,8th,Head,5,12-0,95,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Sydney Cruiser (IRE),A Harvey,5,Ciaran Murphy,7th,2 3/4 l,6,11-7,88,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,U Asking Me (IRE),H Morgan,0,E Doyle,6th,3/4 l,7,11-9,90,True,149,50
N/A,N/A,14:50,Good (Good To Yielding In Places),2m 4f 110y,Papa Barns (IRE),P M O'Brien,7,Tom Dreaper,5th,1 l,7,10-13,80,True,149,50
