track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,14:17,Heavy,2m,Doyen Ta Win (IRE),K C Sexton,0,D Queally,3rd,84 l,6,10-8,-,True,102,20
N/A,N/A,14:17,Heavy,2m,What's Up Darling (IRE),J W Kennedy,0,G Elliott,2nd,9 1/2 l,7,11-8,-,True,102,20
N/A,N/A,14:17,Heavy,2m,Lantry Lady (FR),Rachael Blackmore,0,H De Bromhead,1st,N/A,6,10-8t1,-,True,102,20
N/A,N/A,14:52,Heavy,2m 4f 20y,Return To Base (IRE),C P Millar,7,G Elliott,NR,N/A,9,11-8p,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Backintheroom (IRE),R Deegan,0,P Nolan,PU,N/A,7,11-1b1,111,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Big Debates (FR),P T Enright,0,R Tyner,PU,N/A,11,11-4,114,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Rebel Early (IRE),K M Donoghue,0,W J Burke,PU,N/A,10,11-5p,115,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Arabian King,L A McKenna,5,C Collins,PU,N/A,8,10-13t,109,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Mighty Jeremy (IRE),D J O'Keeffe,0,Liam G O'brien,PU,N/A,10,11-4ht,114,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Carrolls Cottage (IRE),B Hayes,0,P Fenton,PU,N/A,8,11-4p1,114,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Atimetodream (IRE),Rachael Blackmore,0,H De Bromhead,PU,N/A,6,11-3,113,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Rodaniche (IRE),Sam Ewing,0,G Elliott,PU,N/A,7,11-8b1,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Sign From Above (IRE),M P Walsh,0,Peter Fahey,PU,N/A,6,11-12,122,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Luminous Light,J J Slevin,0,A McCann,PU,N/A,5,11-8h,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Another Choice (IRE),J Smith,7,M J Smith,PU,N/A,7,11-8,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Tucson Train (IRE),J B Foley,0,T Mullins,PU,N/A,9,11-2,112,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Nathan Wells,J W Kennedy,0,G Elliott,7th,13 l,5,11-0,110,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Party Playboy (GER),P J O'Hanlon,3,D A McLoughlin,6th,4 1/2 l,10,11-8,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Decimation (IRE),R P Treacy,0,E McNamara,5th,13 l,9,11-10,120,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,D Art D Art (FR),D Meyler,0,T Cooper,4th,5 1/2 l,5,11-11,121,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Bestaline (FR),D J Gilligan,5,G Elliott,3rd,Neck,5,11-0p1,110,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,The Lovely Man (IRE),C Stone-Walsh,5,Colm Murphy,2nd,2 l,5,11-6t1,116,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Alpesh Amin (IRE),C P McNamara,0,E McNamara,1st,N/A,7,11-8,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Return To Base (IRE),C P Millar,7,G Elliott,NR,N/A,9,11-8p,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Backintheroom (IRE),R Deegan,0,P Nolan,PU,N/A,7,11-1b1,111,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Big Debates (FR),P T Enright,0,R Tyner,PU,N/A,11,11-4,114,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Rebel Early (IRE),K M Donoghue,0,W J Burke,PU,N/A,10,11-5p,115,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Arabian King,L A McKenna,5,C Collins,PU,N/A,8,10-13t,109,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Mighty Jeremy (IRE),D J O'Keeffe,0,Liam G O'brien,PU,N/A,10,11-4ht,114,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Carrolls Cottage (IRE),B Hayes,0,P Fenton,PU,N/A,8,11-4p1,114,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Atimetodream (IRE),Rachael Blackmore,0,H De Bromhead,PU,N/A,6,11-3,113,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Rodaniche (IRE),Sam Ewing,0,G Elliott,PU,N/A,7,11-8b1,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Sign From Above (IRE),M P Walsh,0,Peter Fahey,PU,N/A,6,11-12,122,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Luminous Light,J J Slevin,0,A McCann,PU,N/A,5,11-8h,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Another Choice (IRE),J Smith,7,M J Smith,PU,N/A,7,11-8,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Tucson Train (IRE),J B Foley,0,T Mullins,PU,N/A,9,11-2,112,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Nathan Wells,J W Kennedy,0,G Elliott,7th,13 l,5,11-0,110,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Party Playboy (GER),P J O'Hanlon,3,D A McLoughlin,6th,4 1/2 l,10,11-8,118,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Decimation (IRE),R P Treacy,0,E McNamara,5th,13 l,9,11-10,120,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,D Art D Art (FR),D Meyler,0,T Cooper,4th,5 1/2 l,5,11-11,121,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Bestaline (FR),D J Gilligan,5,G Elliott,3rd,Neck,5,11-0p1,110,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,The Lovely Man (IRE),C Stone-Walsh,5,Colm Murphy,2nd,2 l,5,11-6t1,116,True,102,21
N/A,N/A,14:52,Heavy,2m 4f 20y,Alpesh Amin (IRE),C P McNamara,0,E McNamara,1st,N/A,7,11-8,118,True,102,21
N/A,N/A,15:27,Heavy,2m 4f,Ivar The Boneless (IRE),D Meyler,0,R K Watson,5th,45 l,6,11-3ht,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Lucid Dreams (IRE),L Quinlan,0,J P Ryan,4th,6 l,9,11-3,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Embittered (IRE),Sam Ewing,0,G Elliott,3rd,35 l,10,11-3t,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Riviere D'etel (FR),J W Kennedy,0,G Elliott,2nd,8 1/2 l,7,10-13,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Saint Sam (FR),P Townend,0,W P Mullins,1st,N/A,7,11-6h,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Ivar The Boneless (IRE),D Meyler,0,R K Watson,5th,45 l,6,11-3ht,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Lucid Dreams (IRE),L Quinlan,0,J P Ryan,4th,6 l,9,11-3,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Embittered (IRE),Sam Ewing,0,G Elliott,3rd,35 l,10,11-3t,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Riviere D'etel (FR),J W Kennedy,0,G Elliott,2nd,8 1/2 l,7,10-13,-,True,102,22
N/A,N/A,15:27,Heavy,2m 4f,Saint Sam (FR),P Townend,0,W P Mullins,1st,N/A,7,11-6h,-,True,102,22
N/A,N/A,16:02,Heavy,2m 4f,Malton Groove (IRE),C D Maxwell,0,D A McLoughlin,6th,8 l,7,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Bigz Belief (IRE),B W Harvey,0,M J Smith,5th,29 l,7,11-12t,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Paul Marvel (FR),B Hayes,0,W P Mullins,4th,15 l,7,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Spanish Harlem (FR),P Townend,0,W P Mullins,3rd,Head,6,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Aime Desjy (FR),D E Mullins,0,W P Mullins,2nd,3 1/4 l,9,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Saint Felicien (FR),J W Kennedy,0,G Elliott,1st,N/A,7,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Malton Groove (IRE),C D Maxwell,0,D A McLoughlin,6th,8 l,7,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Bigz Belief (IRE),B W Harvey,0,M J Smith,5th,29 l,7,11-12t,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Paul Marvel (FR),B Hayes,0,W P Mullins,4th,15 l,7,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Spanish Harlem (FR),P Townend,0,W P Mullins,3rd,Head,6,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Aime Desjy (FR),D E Mullins,0,W P Mullins,2nd,3 1/4 l,9,11-12,-,True,102,23
N/A,N/A,16:02,Heavy,2m 4f,Saint Felicien (FR),J W Kennedy,0,G Elliott,1st,N/A,7,11-12,-,True,102,23
N/A,N/A,16:35,Heavy,2m 4f,Bardenstown Lad,K M Donoghue,0,G P Cromwell,NR,N/A,9,11-9p,127,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Ardera Ru (IRE),S O'Callaghan,5,E Doyle,PU,N/A,9,10-6tp,110,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Aslukwoodhavit,Rachael Blackmore,0,H De Bromhead,PU,N/A,8,11-12t,130,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,R'evelyn Pleasure (IRE),D Meyler,0,S O O'Brien,8th,21 l,12,11-1,119,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Rolly Bowley Boy (IRE),E Walsh,0,Ciaran Murphy,7th,4 1/4 l,7,10-9tv1,113,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Better Times Ahead (IRE),M P Walsh,0,R Tyner,6th,20 l,7,11-1,119,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Noble Blue (FR),C Stone-Walsh,5,P Nolan,5th,3 1/2 l,6,10-1h,105,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Ex Patriot (IRE),Mr H C Swan,5,Miss Ellmarie Holden,4th,Neck,11,11-1,119,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Bushmans Pass (IRE),P T Enright,0,O McKiernan,3rd,4 3/4 l,8,10-12,116,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Cavalry Master (IRE),D J Gilligan,5,G Elliott,2nd,8 l,10,11-9tb1,127,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Teescomponentsyess (IRE),Sam Ewing,0,J J Hanlon,1st,N/A,8,10-0tp,104,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Bardenstown Lad,K M Donoghue,0,G P Cromwell,NR,N/A,9,11-9p,127,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Ardera Ru (IRE),S O'Callaghan,5,E Doyle,PU,N/A,9,10-6tp,110,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Aslukwoodhavit,Rachael Blackmore,0,H De Bromhead,PU,N/A,8,11-12t,130,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,R'evelyn Pleasure (IRE),D Meyler,0,S O O'Brien,8th,21 l,12,11-1,119,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Rolly Bowley Boy (IRE),E Walsh,0,Ciaran Murphy,7th,4 1/4 l,7,10-9tv1,113,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Better Times Ahead (IRE),M P Walsh,0,R Tyner,6th,20 l,7,11-1,119,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Noble Blue (FR),C Stone-Walsh,5,P Nolan,5th,3 1/2 l,6,10-1h,105,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Ex Patriot (IRE),Mr H C Swan,5,Miss Ellmarie Holden,4th,Neck,11,11-1,119,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Bushmans Pass (IRE),P T Enright,0,O McKiernan,3rd,4 3/4 l,8,10-12,116,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Cavalry Master (IRE),D J Gilligan,5,G Elliott,2nd,8 l,10,11-9tb1,127,True,102,24
N/A,N/A,16:35,Heavy,2m 4f,Teescomponentsyess (IRE),Sam Ewing,0,J J Hanlon,1st,N/A,8,10-0tp,104,True,102,24
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Luna Ventura (IRE),Mr T Hamilton,0,Louise G Lyons,PU,N/A,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Cathedral Rocks (IRE),Mr D G Lavery,0,G P Cromwell,PU,N/A,5,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Ballymores Dream (IRE),Mr Alan O'Sullivan,7,J Beamish,PU,N/A,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Lothbeg (IRE),Mr S Connor,7,S R B Crawford,5th,1/2 l,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Sadies Diamond (IRE),Mr Paddy Hanlon,7,J J Hanlon,4th,9 l,5,11-11h1,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Instant Tendance (FR),Mr H C Swan,5,G Elliott,3rd,1 1/2 l,6,11-11t,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Kate Knows Best (IRE),Mr A P Ryan,7,J P Ryan,2nd,10 l,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Flashaway (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Luna Ventura (IRE),Mr T Hamilton,0,Louise G Lyons,PU,N/A,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Cathedral Rocks (IRE),Mr D G Lavery,0,G P Cromwell,PU,N/A,5,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Ballymores Dream (IRE),Mr Alan O'Sullivan,7,J Beamish,PU,N/A,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Lothbeg (IRE),Mr S Connor,7,S R B Crawford,5th,1/2 l,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Sadies Diamond (IRE),Mr Paddy Hanlon,7,J J Hanlon,4th,9 l,5,11-11h1,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Instant Tendance (FR),Mr H C Swan,5,G Elliott,3rd,1 1/2 l,6,11-11t,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Kate Knows Best (IRE),Mr A P Ryan,7,J P Ryan,2nd,10 l,6,11-11,-,True,102,25
N/A,N/A,17:05,Heavy  Flat (Turf),2m 1f,Flashaway (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,11-11,-,True,102,25
N/A,N/A,13:35,Heavy,2m,Simply Shabra (IRE),J P O'Sullivan,3,A McCann,5th,39 l,9,11-5b,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Pats Choice (IRE),J W Kennedy,0,G Elliott,4th,8 1/2 l,7,11-12b,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Irish Blaze (IRE),C P Millar,7,C Collins,3rd,3 1/2 l,8,11-12h,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Arctic Bresil,Rachael Blackmore,0,H De Bromhead,2nd,6 l,7,11-5t,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Mister Policeman (FR),P Townend,0,W P Mullins,1st,N/A,6,11-9,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Simply Shabra (IRE),J P O'Sullivan,3,A McCann,5th,39 l,9,11-5b,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Pats Choice (IRE),J W Kennedy,0,G Elliott,4th,8 1/2 l,7,11-12b,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Irish Blaze (IRE),C P Millar,7,C Collins,3rd,3 1/2 l,8,11-12h,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Arctic Bresil,Rachael Blackmore,0,H De Bromhead,2nd,6 l,7,11-5t,-,True,102,26
N/A,N/A,13:35,Heavy,2m,Mister Policeman (FR),P Townend,0,W P Mullins,1st,N/A,6,11-9,-,True,102,26
N/A,N/A,14:05,Heavy,2m 6f 182y,Downtheoldbogroad (IRE),R P Treacy,0,M Hourigan,7th,24 l,6,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Heyjoe De Kerser (FR),S W Flanagan,0,P Nolan,6th,5 l,7,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Paddys Planet (IRE),D J O'Keeffe,0,R O'Sullivan,5th,7 1/2 l,8,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Jimmy Chou Pecos Aa (FR),B W Harvey,0,J C McConnell,4th,18 l,8,11-12t,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Klarc Kent (FR),P Townend,0,W P Mullins,3rd,2 l,8,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Duffle Coat (IRE),Sam Ewing,0,G Elliott,2nd,3/4 l,7,11-12p,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Senior Chief,Rachael Blackmore,0,H De Bromhead,1st,N/A,7,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Downtheoldbogroad (IRE),R P Treacy,0,M Hourigan,7th,24 l,6,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Heyjoe De Kerser (FR),S W Flanagan,0,P Nolan,6th,5 l,7,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Paddys Planet (IRE),D J O'Keeffe,0,R O'Sullivan,5th,7 1/2 l,8,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Jimmy Chou Pecos Aa (FR),B W Harvey,0,J C McConnell,4th,18 l,8,11-12t,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Klarc Kent (FR),P Townend,0,W P Mullins,3rd,2 l,8,11-12,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Duffle Coat (IRE),Sam Ewing,0,G Elliott,2nd,3/4 l,7,11-12p,-,True,102,27
N/A,N/A,14:05,Heavy,2m 6f 182y,Senior Chief,Rachael Blackmore,0,H De Bromhead,1st,N/A,7,11-12,-,True,102,27
N/A,N/A,14:35,Heavy,3m 3f 6y,Royal Thief (IRE),Sam Ewing,0,G Elliott,NR,N/A,10,10-10tb,128,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Street Value (IRE),D E Mullins,0,J P Flavin,PU,N/A,9,11-0tp1,132,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Fakiera (FR),D Meyler,0,E Griffin,PU,N/A,9,10-7tb,125,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Champagne Platinum (IRE),A P Kelly,5,E Bolger,PU,N/A,10,10-12p,130,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Queen Jane (IRE),Rachael Blackmore,0,H De Bromhead,PU,N/A,8,11-2t,134,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Dunboyne (IRE),K M Donoghue,0,G Elliott,PU,N/A,9,11-6tb1,138,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Frontal Assault (IRE),D J Gilligan,5,G Elliott,10th,15 l,9,11-6b,138,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Regina Dracones (IRE),S W Flanagan,0,T Gibney,9th,23 l,9,10-3,121,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Must Be Obeyed (IRE),D J O'Keeffe,0,T Gibney,8th,6 1/2 l,8,10-13,131,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Baldur's Gate (IRE),M P O'Connor,3,Miss D O'Shea,7th,3/4 l,9,10-0,111,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Any Second Now (IRE),M P Walsh,0,T M Walsh,6th,3 1/2 l,12,11-12b,144,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Stormy Judge (IRE),J J Slevin,0,P A Fahy,5th,4 1/4 l,9,11-0,132,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,My Immortal (IRE),M J M O'Sullivan,0,B Connell,4th,11 l,8,11-2p,134,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Clonmeen (IRE),S D Torrens,0,William P Murphy,3rd,5 l,9,10-5t,123,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,We'llhavewan (IRE),P Townend,0,W P Mullins,2nd,16 l,9,10-0tp,115,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Where It All Began (IRE),J W Kennedy,0,G Elliott,1st,N/A,8,10-5p,123,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Royal Thief (IRE),Sam Ewing,0,G Elliott,NR,N/A,10,10-10tb,128,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Street Value (IRE),D E Mullins,0,J P Flavin,PU,N/A,9,11-0tp1,132,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Fakiera (FR),D Meyler,0,E Griffin,PU,N/A,9,10-7tb,125,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Champagne Platinum (IRE),A P Kelly,5,E Bolger,PU,N/A,10,10-12p,130,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Queen Jane (IRE),Rachael Blackmore,0,H De Bromhead,PU,N/A,8,11-2t,134,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Dunboyne (IRE),K M Donoghue,0,G Elliott,PU,N/A,9,11-6tb1,138,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Frontal Assault (IRE),D J Gilligan,5,G Elliott,10th,15 l,9,11-6b,138,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Regina Dracones (IRE),S W Flanagan,0,T Gibney,9th,23 l,9,10-3,121,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Must Be Obeyed (IRE),D J O'Keeffe,0,T Gibney,8th,6 1/2 l,8,10-13,131,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Baldur's Gate (IRE),M P O'Connor,3,Miss D O'Shea,7th,3/4 l,9,10-0,111,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Any Second Now (IRE),M P Walsh,0,T M Walsh,6th,3 1/2 l,12,11-12b,144,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Stormy Judge (IRE),J J Slevin,0,P A Fahy,5th,4 1/4 l,9,11-0,132,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,My Immortal (IRE),M J M O'Sullivan,0,B Connell,4th,11 l,8,11-2p,134,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Clonmeen (IRE),S D Torrens,0,William P Murphy,3rd,5 l,9,10-5t,123,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,We'llhavewan (IRE),P Townend,0,W P Mullins,2nd,16 l,9,10-0tp,115,True,102,28
N/A,N/A,14:35,Heavy,3m 3f 6y,Where It All Began (IRE),J W Kennedy,0,G Elliott,1st,N/A,8,10-5p,123,True,102,28
N/A,N/A,15:05,Heavy,1m 7f 189y,Tina Meehan (IRE),G Brouder,0,J Nash,8th,41 l,7,10-12h,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Lombron (FR),D E Mullins,0,W P Mullins,7th,1 l,5,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Saddle Her Up (IRE),S Cleary-Farrell,0,Barry J Fitzgerald,6th,1/2 l,6,11-2,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Boldog (FR),D A Jacob,0,J P O'Brien,5th,12 l,6,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Westport Cove (FR),M J M O'Sullivan,0,W P Mullins,4th,3 l,6,11-9ht,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Jigoro (FR),J W Kennedy,0,G Elliott,3rd,Head,5,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,No Flies On Him (IRE),M P Walsh,0,E J O'Grady,2nd,9 l,5,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Tullyhill (FR),P Townend,0,W P Mullins,1st,N/A,6,11-9t,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Tina Meehan (IRE),G Brouder,0,J Nash,8th,41 l,7,10-12h,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Lombron (FR),D E Mullins,0,W P Mullins,7th,1 l,5,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Saddle Her Up (IRE),S Cleary-Farrell,0,Barry J Fitzgerald,6th,1/2 l,6,11-2,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Boldog (FR),D A Jacob,0,J P O'Brien,5th,12 l,6,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Westport Cove (FR),M J M O'Sullivan,0,W P Mullins,4th,3 l,6,11-9ht,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Jigoro (FR),J W Kennedy,0,G Elliott,3rd,Head,5,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,No Flies On Him (IRE),M P Walsh,0,E J O'Grady,2nd,9 l,5,11-9,-,True,102,29
N/A,N/A,15:05,Heavy,1m 7f 189y,Tullyhill (FR),P Townend,0,W P Mullins,1st,N/A,6,11-9t,-,True,102,29
N/A,N/A,15:40,Heavy,2m 3f 166y,Majestic Force (IRE),Rachael Blackmore,0,H De Bromhead,NR,N/A,6,11-5,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Whale Harbour (IRE),K M Donoghue,0,G P Cromwell,NR,N/A,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Wakie Wakie (IRE),B W Harvey,0,G Keane,PU,N/A,6,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Kinturk Jack (IRE),K E Buckley,0,T Gibney,7th,22 l,7,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Syracus Du Houx (FR),P T Enright,0,O McKiernan,6th,1 1/2 l,6,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Splendid Choice (IRE),J Smith,7,M J Smith,5th,1/2 l,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Kilkee Bay (IRE),J W Kennedy,0,G Elliott,4th,3 l,5,11-12,-,True,102,30
