track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Galaxy Wonder (IRE),L F Roche,0,A McNamara,9th,Neck,3,9-12b1,58,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Wellwhatshappenin (IRE),P McGettigan,7,P J Hayes,8th,Neck,3,9-12,58,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Mischief Man (IRE),B M Coen,0,J P Murtagh,7th,2 3/4 l,3,9-11t1,57,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Elvetham (IRE),C D Hayes,0,D K Weld,6th,Nose,3,9-8,54,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Whats New (IRE),A J Slattery,0,A Slattery,5th,3/4 l,3,9-11v1,57,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Miss Americana,D P McDonogh,0,C O'Brien,4th,1 1/4 l,3,8-11,43,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Vervain (IRE),W M Lordan,0,J G Murphy,3rd,2 1/2 l,3,9-7p,53,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Lisnadill,D McMonagle,0,A Oliver,2nd,Neck,3,9-7,53,True,4,12
Naas Racing Results | 5th July 2025 16:50,2025-07-05,16:50,Good (Good To Firm In Places),1m 2f 84y,Casheldale Lass (IRE),R C Colgan,0,A Kinirons,1st,N/A,3,9-11p,57,True,4,12
Naas Racing Results | 5th July 2025 17:20,2025-07-05,17:20,Good (Good To Firm In Places),7f,Iceford (IRE),B M Coen,0,J P Murtagh,3rd,2 1/4 l,3,9-6p,92,True,4,13
Naas Racing Results | 5th July 2025 17:20,2025-07-05,17:20,Good (Good To Firm In Places),7f,Mathan (IRE),D McMonagle,0,J P O'Brien,2nd,1/2 l,3,9-0,86,True,4,13
Naas Racing Results | 5th July 2025 17:20,2025-07-05,17:20,Good (Good To Firm In Places),7f,Storm Piece,J Kearney,3,G M Lyons,1st,N/A,3,9-11,97,True,4,13
Naas Racing Results | 5th July 2025 17:20,2025-07-05,17:20,Good (Good To Firm In Places),7f,Iceford (IRE),B M Coen,0,J P Murtagh,3rd,2 1/4 l,3,9-6p,92,True,4,13
Naas Racing Results | 5th July 2025 17:20,2025-07-05,17:20,Good (Good To Firm In Places),7f,Mathan (IRE),D McMonagle,0,J P O'Brien,2nd,1/2 l,3,9-0,86,True,4,13
Naas Racing Results | 5th July 2025 17:20,2025-07-05,17:20,Good (Good To Firm In Places),7f,Storm Piece,J Kearney,3,G M Lyons,1st,N/A,3,9-11,97,True,4,13
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Eastern Blue Bird (IRE),H E Sexton,7,P A Fahy,11th,93 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Raleagh Scope,J P O'Sullivan,0,C A McBratney,10th,1 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Mind Your Few Bob (IRE),A Leahy,7,J J Hanlon,9th,33 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Niigata,P Hanlon,7,J J Hanlon,8th,Head,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Footstepstoglory (IRE),R P Treacy,0,D H Kelly,7th,4 1/4 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Marvellous Margo (IRE),I Ryan,7,Conor Maxwell,6th,21 l,4,10-7,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Black Gem (IRE),B W Harvey,0,J C McConnell,5th,20 l,4,11-0t,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Louiescall (IRE),C M Quirke,0,D H Kelly,4th,27 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Chortal,J W Kennedy,0,G Elliott,3rd,10 l,4,11-6t,115,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Mick Collins (IRE),D Meyler,0,N Meade,2nd,1/2 l,4,11-6ht,123,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Autumn Twist (IRE),D King,0,D Hogan,1st,N/A,4,11-6p,117,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Eastern Blue Bird (IRE),H E Sexton,7,P A Fahy,11th,93 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Raleagh Scope,J P O'Sullivan,0,C A McBratney,10th,1 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Mind Your Few Bob (IRE),A Leahy,7,J J Hanlon,9th,33 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Niigata,P Hanlon,7,J J Hanlon,8th,Head,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Footstepstoglory (IRE),R P Treacy,0,D H Kelly,7th,4 1/4 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Marvellous Margo (IRE),I Ryan,7,Conor Maxwell,6th,21 l,4,10-7,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Black Gem (IRE),B W Harvey,0,J C McConnell,5th,20 l,4,11-0t,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Louiescall (IRE),C M Quirke,0,D H Kelly,4th,27 l,4,11-0,-,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Chortal,J W Kennedy,0,G Elliott,3rd,10 l,4,11-6t,115,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Mick Collins (IRE),D Meyler,0,N Meade,2nd,1/2 l,4,11-6ht,123,True,4,14
Bellewstown Racing Results | 5th July 2025 17:30,2025-07-05,17:30,Good,2m 1f 40y,Autumn Twist (IRE),D King,0,D Hogan,1st,N/A,4,11-6p,117,True,4,14
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Faithful Follower (IRE),D Meyler,0,E Mullins,F,N/A,6,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Castle Du Barra (IRE),A Harvey,5,J C McConnell,14th,15 l,5,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Rynok Square (IRE),S F O'Keeffe,0,Peter Maher,13th,51 l,7,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Jessie's Dreamgirl (IRE),P Hanlon,7,J C McConnell,12th,13 l,6,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Met Office (IRE),J J Slevin,0,E Doyle,11th,1 3/4 l,8,11-12,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Townscupsixtythree (IRE),T Power Roche,5,A Sexton,10th,4 l,7,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Ponderosa Lady (IRE),E Finegan,7,G Keane,9th,1 1/4 l,5,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Liceo (FR),P J O'Hanlon,0,D A McLoughlin,8th,2 3/4 l,5,11-12,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Red Or White (IRE),H E Sexton,7,J P Ryan,7th,12 l,6,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Take Chance (FR),Anna McGuinness,7,J C McConnell,6th,1 1/4 l,5,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Is She Now (IRE),Mr B M Coonan,7,V C Ward,5th,3 1/2 l,7,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,De Temps En Temps (IRE),K M Donoghue,0,G P Cromwell,4th,7 1/2 l,6,11-12h1,118,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Encosta (IRE),D J Gilligan,0,N Meade,3rd,2 3/4 l,5,11-5,110,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Persian Daughter (IRE),B Hayes,0,W P Mullins,2nd,7 l,6,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Avondale (IRE),S W Flanagan,0,B Connell,1st,N/A,5,11-12,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Faithful Follower (IRE),D Meyler,0,E Mullins,F,N/A,6,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Castle Du Barra (IRE),A Harvey,5,J C McConnell,14th,15 l,5,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Rynok Square (IRE),S F O'Keeffe,0,Peter Maher,13th,51 l,7,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Jessie's Dreamgirl (IRE),P Hanlon,7,J C McConnell,12th,13 l,6,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Met Office (IRE),J J Slevin,0,E Doyle,11th,1 3/4 l,8,11-12,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Townscupsixtythree (IRE),T Power Roche,5,A Sexton,10th,4 l,7,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Ponderosa Lady (IRE),E Finegan,7,G Keane,9th,1 1/4 l,5,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Liceo (FR),P J O'Hanlon,0,D A McLoughlin,8th,2 3/4 l,5,11-12,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Red Or White (IRE),H E Sexton,7,J P Ryan,7th,12 l,6,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Take Chance (FR),Anna McGuinness,7,J C McConnell,6th,1 1/4 l,5,11-4,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Is She Now (IRE),Mr B M Coonan,7,V C Ward,5th,3 1/2 l,7,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,De Temps En Temps (IRE),K M Donoghue,0,G P Cromwell,4th,7 1/2 l,6,11-12h1,118,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Encosta (IRE),D J Gilligan,0,N Meade,3rd,2 3/4 l,5,11-5,110,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Persian Daughter (IRE),B Hayes,0,W P Mullins,2nd,7 l,6,10-11,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:00,2025-07-05,18:00,Good,2m 1f 40y,Avondale (IRE),S W Flanagan,0,B Connell,1st,N/A,5,11-12,-,True,4,15
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,God Of Thunder (IRE),D King,0,D Hogan,RR,N/A,6,11-5p,123,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Black Heather (IRE),P M O'Brien,7,G P Cromwell,PU,N/A,6,11-2,120,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Hasten Slowly (IRE),A Harvey,5,J C McConnell,PU,N/A,5,11-1,119,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,My Gaffer (IRE),D E Mullins,0,J P Ryan,13th,6 1/2 l,7,11-2,120,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,First Dare (IRE),Mr B T Stone,7,Liz Doyle,12th,9 l,7,11-0,118,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Building Bridges,Mr O McGill,5,Gary McGill,11th,6 l,9,11-12,130,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Mercury Mission,T Power Roche,5,P J Rothwell,10th,2 l,6,10-8p,112,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Theflyingbee (IRE),D J O'Keeffe,0,F G Hand,9th,2 3/4 l,8,11-2t,120,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Zoffman (IRE),S W Flanagan,0,N Meade,8th,Nose,6,11-4,122,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Miss Fourie (IRE),J Coen,3,Peter Fahey,7th,Nose,8,11-4,122,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Kaptain Bay (IRE),C M Quirke,0,N Meade,6th,1 l,4,10-3t,111,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Toll Stone (IRE),D Meyler,0,E Mullins,5th,1/2 l,5,10-12,116,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Raydamann (FR),D J Gilligan,0,G Elliott,4th,3 1/2 l,4,10-10,118,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Ballysax Hank (IRE),C Stone-Walsh,3,G P Cromwell,3rd,1 l,6,11-3,121,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Stuntman Steve (IRE),A Balfe,7,G P Cromwell,2nd,4 1/2 l,6,11-3,121,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Bowensonfire (FR),J W Kennedy,0,G Elliott,1st,N/A,5,11-5,123,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,God Of Thunder (IRE),D King,0,D Hogan,RR,N/A,6,11-5p,123,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Black Heather (IRE),P M O'Brien,7,G P Cromwell,PU,N/A,6,11-2,120,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Hasten Slowly (IRE),A Harvey,5,J C McConnell,PU,N/A,5,11-1,119,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,My Gaffer (IRE),D E Mullins,0,J P Ryan,13th,6 1/2 l,7,11-2,120,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,First Dare (IRE),Mr B T Stone,7,Liz Doyle,12th,9 l,7,11-0,118,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Building Bridges,Mr O McGill,5,Gary McGill,11th,6 l,9,11-12,130,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Mercury Mission,T Power Roche,5,P J Rothwell,10th,2 l,6,10-8p,112,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Theflyingbee (IRE),D J O'Keeffe,0,F G Hand,9th,2 3/4 l,8,11-2t,120,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Zoffman (IRE),S W Flanagan,0,N Meade,8th,Nose,6,11-4,122,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Miss Fourie (IRE),J Coen,3,Peter Fahey,7th,Nose,8,11-4,122,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Kaptain Bay (IRE),C M Quirke,0,N Meade,6th,1 l,4,10-3t,111,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Toll Stone (IRE),D Meyler,0,E Mullins,5th,1/2 l,5,10-12,116,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Raydamann (FR),D J Gilligan,0,G Elliott,4th,3 1/2 l,4,10-10,118,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Ballysax Hank (IRE),C Stone-Walsh,3,G P Cromwell,3rd,1 l,6,11-3,121,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Stuntman Steve (IRE),A Balfe,7,G P Cromwell,2nd,4 1/2 l,6,11-3,121,True,4,16
Bellewstown Racing Results | 5th July 2025 18:30,2025-07-05,18:30,Good,2m 1f 40y,Bowensonfire (FR),J W Kennedy,0,G Elliott,1st,N/A,5,11-5,123,True,4,16
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Glossary (IRE),M P O'Connor,0,R K Watson,PU,N/A,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Angel Mazza (IRE),Mr M E McCrory,7,N C Kelly,PU,N/A,7,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Annie Grey (IRE),B W Harvey,0,N C Kelly,PU,N/A,5,10-13t1,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,La Rocca Lass (IRE),E Staples,7,Dermot Day,13th,7 1/2 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Milesfromthehonk (IRE),K C Sexton,0,G Elliott,12th,11 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Doyen Lady (IRE),R P Treacy,0,M Butler,11th,3/4 l,7,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Not Leaving Yet (IRE),H E Sexton,7,R Murphy,10th,7 1/2 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Iamyouare (IRE),J C Gainford,0,P M J Doyle,9th,4 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Bossy Bird (IRE),D J O'Keeffe,0,T Gibney,8th,3 1/4 l,5,10-13t1,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Whiskey Serenade,K E Buckley,0,G P Cromwell,7th,12 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Moon Eclipse (IRE),J J Slevin,0,J P O'Brien,6th,2 1/2 l,5,11-7,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Fillusin (IRE),J W Kennedy,0,G Elliott,5th,10 l,6,11-7,110,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Irish Music (FR),D Meyler,0,J P Dempsey,4th,5 1/2 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Jetaway Nana (IRE),D J Gilligan,0,C Collins,3rd,Head,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Hillhead Runner (IRE),K M Donoghue,0,G P Cromwell,2nd,10 l,5,11-7t1,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Mrs Mc Go (IRE),A Harvey,5,J C McConnell,1st,N/A,7,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Glossary (IRE),M P O'Connor,0,R K Watson,PU,N/A,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Angel Mazza (IRE),Mr M E McCrory,7,N C Kelly,PU,N/A,7,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Annie Grey (IRE),B W Harvey,0,N C Kelly,PU,N/A,5,10-13t1,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,La Rocca Lass (IRE),E Staples,7,Dermot Day,13th,7 1/2 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Milesfromthehonk (IRE),K C Sexton,0,G Elliott,12th,11 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Doyen Lady (IRE),R P Treacy,0,M Butler,11th,3/4 l,7,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Not Leaving Yet (IRE),H E Sexton,7,R Murphy,10th,7 1/2 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Iamyouare (IRE),J C Gainford,0,P M J Doyle,9th,4 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Bossy Bird (IRE),D J O'Keeffe,0,T Gibney,8th,3 1/4 l,5,10-13t1,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Whiskey Serenade,K E Buckley,0,G P Cromwell,7th,12 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Moon Eclipse (IRE),J J Slevin,0,J P O'Brien,6th,2 1/2 l,5,11-7,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Fillusin (IRE),J W Kennedy,0,G Elliott,5th,10 l,6,11-7,110,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Irish Music (FR),D Meyler,0,J P Dempsey,4th,5 1/2 l,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Jetaway Nana (IRE),D J Gilligan,0,C Collins,3rd,Head,5,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Hillhead Runner (IRE),K M Donoghue,0,G P Cromwell,2nd,10 l,5,11-7t1,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:00,2025-07-05,19:00,Good,2m 4f 110y,Mrs Mc Go (IRE),A Harvey,5,J C McConnell,1st,N/A,7,10-13,-,True,4,17
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Younowhatimean (IRE),C M Hogan,4,E McCarthy,PU,N/A,8,11-2tb,88,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Glens Sensation (IRE),J Coen,0,Peter Fahey,PU,N/A,7,11-8tp1,94,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Klassman (IRE),A Harvey,0,S Nolan,PU,N/A,7,11-1t,87,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Illucidate,P K Donovan,0,Gary McGill,F,N/A,5,11-3t,89,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Tea It Is (IRE),G B Noonan,0,D Hogan,F,N/A,8,10-3tp,75,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Godblessyourosie (IRE),C P Millar,2,C Collins,BD,N/A,6,12-0tp1,100,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,O' Bon Pardon (FR),P Hanlon,4,P Nolan,BD,N/A,5,11-13b,99,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Mystic Milly (IRE),J Smith,2,C O'Connell,9th,29 l,5,11-1h,87,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Shing Shilla (IRE),H E Sexton,4,A Sexton,8th,1 1/4 l,5,10-9,81,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Avandra (IRE),T Power Roche,0,P J Rothwell,7th,6 1/2 l,5,10-10p1,82,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,The Border Boy (IRE),D J Power,4,S Aherne,6th,16 l,8,10-1p,73,True,4,18
Bellewstown Racing Results | 5th July 2025 19:30,2025-07-05,19:30,Good,2m 4f 110y,Poetic Focus (IRE),E Staples,4,P Nolan,5th,3/4 l,5,11-9h1,95,True,4,18
