track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Cold Hearted (IRE),S Foley,0,Mrs J Harrington,12th,Head,3,9-7p,78,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Jon Riggens (IRE),J J G Ryan,0,E Lynam,11th,3/4 l,7,10-1t,81,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Naval Ensign (IRE),N M Crosse,0,Kevin Coleman,10th,Head,3,8-10,67,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Send Harry (IRE),R P Cleary,0,Miss E McCutcheon,9th,Head,3,8-7h,64,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Tropical Retreat (IRE),B M Coen,0,T Mullins,8th,1 1/2 l,3,9-8,79,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Gordon Bennett (IRE),G F Carroll,0,R Brabazon,7th,Short Head,7,9-4,70,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Clonmacash,Adam Caffrey,0,A McGuinness,6th,Short Head,4,8-12v,64,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Sunday Sovereign,R M Mulligan,7,G A Kingston,5th,Head,8,8-7,56,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,I Bid You Ajou (FR),J E Harnett,10,M Fahey,4th,1/2 l,4,10-0,80,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Irish Rumour (IRE),D McMonagle,0,Miss Jennifer Anne Lynch,3rd,1/2 l,5,8-13t,65,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Carrigans Grove (IRE),L F Roche,0,P J Flynn,2nd,Short Head,4,8-10,62,True,7,50
Naas Racing Results | 23rd July 2025 18:10,2025-07-23,18:10,Yielding,5f 205y,Rosato (IRE),N G McCullagh,0,Charles Weld,1st,N/A,4,8-8,60,True,7,50
