track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Darkened (IRE),G Brouder,5,N C Kelly,13th,6 l,8,9-11tb,60,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,He's Justagent (IRE),G F Carroll,0,S Lavery,12th,3 1/2 l,4,9-4p1,53,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Tudor Manor (IRE),R Donaghue-Leahy,10,P J Flynn,11th,Short Head,8,10-1,64,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Dark Street (IRE),S T McCullagh,3,L Comer,10th,1 1/4 l,6,10-1,64,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Halcyon Spirit,Abigail Susan Murphy,10,J Motherway,9th,1/2 l,6,8-12tp1,47,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Rebel Ruler (IRE),J J G Ryan,5,J Motherway,8th,4 l,7,8-12p,47,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,I'll Rise (IRE),W Joyce,5,A McNamara,7th,1 1/2 l,3,8-10h,60,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Tom The Plasterer (IRE),J Cleary,7,L Comer,6th,2 3/4 l,7,9-2p,51,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Barrys Rock (IRE),C J MacRedmond,5,A Mullins,5th,1/2 l,9,9-3v,52,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Enquire Within (IRE),Amy Jo Hayes,7,F G Hand,4th,Neck,8,9-4tp,53,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Thefullbackline,D P McDonogh,0,M Fahey,3rd,3 3/4 l,5,9-10,59,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,L'Un Deux Trois (IRE),Adam Caffrey,3,O McKiernan,2nd,5 l,8,10-2tp,65,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Lady Christa (IRE),K G Kennedy,7,S Lavery,1st,N/A,4,9-7,56,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Arcland (IRE),Siobhan Rutledge,3,H Rogers,NR,N/A,8,8-12,47,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Forbidden Planet,J A Powell,3,P J F Murphy,NR,N/A,9,9-13,62,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Grey Fable (IRE),C D Maxwell,0,K Thornton,NR,N/A,4,9-10t,59,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Uberrima Fides,D E Sheehy,0,L Breen,NR,N/A,5,9-0t,49,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Pale Moonlight (IRE),A C Persse,7,M A Cahill,15th,3 l,5,9-4p,53,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Kingsofthemidlands (FR),Caoilfhionn Horgan,10,P A Fahy,14th,25 l,6,9-7,56,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Darkened (IRE),G Brouder,5,N C Kelly,13th,6 l,8,9-11tb,60,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,He's Justagent (IRE),G F Carroll,0,S Lavery,12th,3 1/2 l,4,9-4p1,53,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Tudor Manor (IRE),R Donaghue-Leahy,10,P J Flynn,11th,Short Head,8,10-1,64,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Dark Street (IRE),S T McCullagh,3,L Comer,10th,1 1/4 l,6,10-1,64,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Halcyon Spirit,Abigail Susan Murphy,10,J Motherway,9th,1/2 l,6,8-12tp1,47,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Rebel Ruler (IRE),J J G Ryan,5,J Motherway,8th,4 l,7,8-12p,47,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,I'll Rise (IRE),W Joyce,5,A McNamara,7th,1 1/2 l,3,8-10h,60,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Tom The Plasterer (IRE),J Cleary,7,L Comer,6th,2 3/4 l,7,9-2p,51,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Barrys Rock (IRE),C J MacRedmond,5,A Mullins,5th,1/2 l,9,9-3v,52,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Enquire Within (IRE),Amy Jo Hayes,7,F G Hand,4th,Neck,8,9-4tp,53,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Thefullbackline,D P McDonogh,0,M Fahey,3rd,3 3/4 l,5,9-10,59,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,L'Un Deux Trois (IRE),Adam Caffrey,3,O McKiernan,2nd,5 l,8,10-2tp,65,True,122,48
Fairyhouse Racing Results | 14th June 2024 20:30,N/A,20:30,Good (Good To Firm In Places),1m 4f,Lady Christa (IRE),K G Kennedy,7,S Lavery,1st,N/A,4,9-7,56,True,122,48
Cork Racing Results | 14th June 2024 16:50,N/A,16:50,Good To Yielding,6f,Say Yes To Dreams (IRE),K J Leonard,0,Donnacha O'Brien,NR,N/A,2,9-2,-,True,122,49
Cork Racing Results | 14th June 2024 16:50,N/A,16:50,Good To Yielding,6f,Dunna Magic (IRE),M P Sheehy,0,R P Cody,NR,N/A,2,9-2,-,True,122,49
Cork Racing Results | 14th June 2024 16:50,N/A,16:50,Good To Yielding,6f,Ink Sketch (IRE),S P Davis,0,Kevin Coleman,15th,15 l,2,9-2,-,True,122,49
Cork Racing Results | 14th June 2024 16:50,N/A,16:50,Good To Yielding,6f,Amber Blossom,R P Cleary,0,J P Murtagh,14th,2 3/4 l,2,9-2,-,True,122,49
Cork Racing Results | 14th June 2024 16:50,N/A,16:50,Good To Yielding,6f,El Fontenaro (IRE),Neve Bennett,7,J P Fahey,13th,2 1/2 l,2,9-2,-,True,122,49
