track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Leopardstown Racing Results | 19th May 2023 20:30,N/A,20:30,Good,1m 4f,Shamida (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,3,9-0,-,True,55,16
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Barbary Master,N. J. Ryan,7,Noel Meade,F,N/A,8,11-12tb1,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Pure Notions (FR),D. E. Mullins,0,W. P. Mullins,F,N/A,5,10-11,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Deep Sigh (FR),B. Hayes,0,John McConnell,11th,2 1/2 l,5,11-5t,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Eco Pete (IRE),B. W. Harvey,5,John McConnell,10th,1 l,6,11-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Ardad Derek,Shane Fenelon,7,John Joseph Hanlon,9th,7 1/2 l,4,10-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Castlebawn North (IRE),S. F. O'Keeffe,0,W. P. Mullins,8th,2 3/4 l,5,11-4,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Myfiabellaevard (IRE),Thomas Reilly,7,John McConnell,7th,6 1/2 l,5,10-11,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Hans Gruber,Mr J. Dunne,7,Ian Patrick Donoghue,6th,19 l,7,11-4ht,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Boskill Borden (IRE),Shane O'Callaghan,7,P. G. Fahey,5th,Neck,4,10-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Harel Du Marais (FR),J. J. Slevin,0,Stuart Crawford,4th,13 l,6,11-4t,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Hilton De Chaillac (FR),Peter Carberry,0,Nina Walsh,3rd,10 l,6,11-4t1,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Smooth Player (IRE),Mr R. James,7,Gordon Elliott,2nd,4 l,6,11-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Williamstowndancer (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,11-5,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Barbary Master,N. J. Ryan,7,Noel Meade,F,N/A,8,11-12tb1,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Pure Notions (FR),D. E. Mullins,0,W. P. Mullins,F,N/A,5,10-11,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Deep Sigh (FR),B. Hayes,0,John McConnell,11th,2 1/2 l,5,11-5t,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Eco Pete (IRE),B. W. Harvey,5,John McConnell,10th,1 l,6,11-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Ardad Derek,Shane Fenelon,7,John Joseph Hanlon,9th,7 1/2 l,4,10-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Castlebawn North (IRE),S. F. O'Keeffe,0,W. P. Mullins,8th,2 3/4 l,5,11-4,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Myfiabellaevard (IRE),Thomas Reilly,7,John McConnell,7th,6 1/2 l,5,10-11,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Hans Gruber,Mr J. Dunne,7,Ian Patrick Donoghue,6th,19 l,7,11-4ht,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Boskill Borden (IRE),Shane O'Callaghan,7,P. G. Fahey,5th,Neck,4,10-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Harel Du Marais (FR),J. J. Slevin,0,Stuart Crawford,4th,13 l,6,11-4t,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Hilton De Chaillac (FR),Peter Carberry,0,Nina Walsh,3rd,10 l,6,11-4t1,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Smooth Player (IRE),Mr R. James,7,Gordon Elliott,2nd,4 l,6,11-12,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:00,N/A,17:00,Good To Yielding,2m 2f 165y,Williamstowndancer (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,11-5,-,True,55,17
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Arakan Quest (IRE),Miss T. Quail,7,Sean McParlan,13th,50 l,9,11-11,106,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Roi De Dubai (IRE),S. D. Torrens,0,John McConnell,12th,3 1/4 l,11,11-7,102,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Monty's Way (IRE),Patrick O'Hanlon,5,George Stanley,11th,3/4 l,5,11-9t,104,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Justicialism (IRE),S. Fitzgerald,3,B. R. Hamilton,10th,2 l,5,12-0,109,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Dinoland (FR),B. Hayes,0,John McConnell,9th,4 3/4 l,5,11-3,98,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Queenie Newall (FR),Keith Donoghue,0,Gavin Patrick Cromwell,8th,Neck,5,11-5t,100,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Turkestan,Mr J. C. Barry,3,Mark McNiff,7th,2 l,6,11-8ht1,103,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Forest Pump (IRE),Sean Flanagan,0,Matthew J. Smith,6th,Head,6,11-7ht1,102,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Bigz Belief (IRE),Mr Jacob Smith,7,Matthew J. Smith,5th,2 3/4 l,6,11-12tb,107,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Willyouwalkwithme (IRE),Shane O'Callaghan,0,Harry Smyth,4th,Neck,8,11-12,107,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Mister Twist (IRE),Niall Moore,7,Philip Fenton,3rd,1 1/4 l,5,11-10b,105,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,I Don't Get It (IRE),M. P. O'Connor,5,Neill McCluskey,2nd,2 3/4 l,9,11-4,99,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Set Point (IRE),B. W. Harvey,5,Gordon Elliott,1st,N/A,5,11-9p,104,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Arakan Quest (IRE),Miss T. Quail,7,Sean McParlan,13th,50 l,9,11-11,106,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Roi De Dubai (IRE),S. D. Torrens,0,John McConnell,12th,3 1/4 l,11,11-7,102,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Monty's Way (IRE),Patrick O'Hanlon,5,George Stanley,11th,3/4 l,5,11-9t,104,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Justicialism (IRE),S. Fitzgerald,3,B. R. Hamilton,10th,2 l,5,12-0,109,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Dinoland (FR),B. Hayes,0,John McConnell,9th,4 3/4 l,5,11-3,98,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Queenie Newall (FR),Keith Donoghue,0,Gavin Patrick Cromwell,8th,Neck,5,11-5t,100,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Turkestan,Mr J. C. Barry,3,Mark McNiff,7th,2 l,6,11-8ht1,103,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Forest Pump (IRE),Sean Flanagan,0,Matthew J. Smith,6th,Head,6,11-7ht1,102,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Bigz Belief (IRE),Mr Jacob Smith,7,Matthew J. Smith,5th,2 3/4 l,6,11-12tb,107,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Willyouwalkwithme (IRE),Shane O'Callaghan,0,Harry Smyth,4th,Neck,8,11-12,107,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Mister Twist (IRE),Niall Moore,7,Philip Fenton,3rd,1 1/4 l,5,11-10b,105,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,I Don't Get It (IRE),M. P. O'Connor,5,Neill McCluskey,2nd,2 3/4 l,9,11-4,99,True,55,18
Downpatrick Racing Results | 19th May 2023 17:30,N/A,17:30,Good To Yielding,2m 2f 165y,Set Point (IRE),B. W. Harvey,5,Gordon Elliott,1st,N/A,5,11-9p,104,True,55,18
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,A Dublin Job (IRE),E. Walsh,0,Ciaran Murphy,F,N/A,6,11-4p,85,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Howsthewoman (IRE),Jack G. Gilligan,4,John G. Carr,11th,2 l,9,10-13ht,80,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Echo Gate (IRE),K. E. Buckley,0,Gavin Patrick Cromwell,10th,1 1/4 l,5,11-7p1,88,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Perfect Arch (IRE),L. A. McKenna,2,J. J. Lambe,9th,1 3/4 l,6,11-1p,82,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Hide Out (IRE),Patrick O'Hanlon,0,P. J. Rothwell,8th,1 1/4 l,8,10-13p,80,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Brownstone (IRE),S. Fitzgerald,0,Michael Winters,7th,3/4 l,7,11-0tp,81,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Tingarran Express (IRE),Niall Moore,0,Philip Fenton,6th,1/2 l,6,11-5,86,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Latest Model (IRE),Shane Fenelon,4,John Joseph Hanlon,5th,1 3/4 l,6,11-6t,87,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Sulafaat (IRE),Kieran Callaghan,4,John Joseph Hanlon,4th,Neck,8,10-13,80,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Tango Theatre (IRE),B. W. Harvey,0,John McConnell,3rd,3 l,8,12-0tp,95,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Hockworthy Flyer (IRE),M. P. O'Connor,0,Andrew McNamara,2nd,2 3/4 l,8,11-3tp,84,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Tick Along (IRE),Thomas Reilly,4,T. G. McCourt,1st,N/A,9,11-6,87,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,A Dublin Job (IRE),E. Walsh,0,Ciaran Murphy,F,N/A,6,11-4p,85,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Howsthewoman (IRE),Jack G. Gilligan,4,John G. Carr,11th,2 l,9,10-13ht,80,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Echo Gate (IRE),K. E. Buckley,0,Gavin Patrick Cromwell,10th,1 1/4 l,5,11-7p1,88,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Perfect Arch (IRE),L. A. McKenna,2,J. J. Lambe,9th,1 3/4 l,6,11-1p,82,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Hide Out (IRE),Patrick O'Hanlon,0,P. J. Rothwell,8th,1 1/4 l,8,10-13p,80,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Brownstone (IRE),S. Fitzgerald,0,Michael Winters,7th,3/4 l,7,11-0tp,81,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Tingarran Express (IRE),Niall Moore,0,Philip Fenton,6th,1/2 l,6,11-5,86,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Latest Model (IRE),Shane Fenelon,4,John Joseph Hanlon,5th,1 3/4 l,6,11-6t,87,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Sulafaat (IRE),Kieran Callaghan,4,John Joseph Hanlon,4th,Neck,8,10-13,80,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Tango Theatre (IRE),B. W. Harvey,0,John McConnell,3rd,3 l,8,12-0tp,95,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Hockworthy Flyer (IRE),M. P. O'Connor,0,Andrew McNamara,2nd,2 3/4 l,8,11-3tp,84,True,55,19
Downpatrick Racing Results | 19th May 2023 18:05,N/A,18:05,Good To Yielding,2m 5f 100y,Tick Along (IRE),Thomas Reilly,4,T. G. McCourt,1st,N/A,9,11-6,87,True,55,19
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Indian Admiral,K. E. Buckley,3,Patrick Griffin,PU,N/A,8,11-12,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,The Miser (IRE),Eoin G. Kelly,0,W. J. Bryson,F,N/A,8,11-12t,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Annie Bella (IRE),B. W. Harvey,0,David Christie,BD,N/A,6,11-5t,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Dont Doubt Me (IRE),S. D. Torrens,0,P. J. Rothwell,BD,N/A,7,11-12p,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Sean Og (IRE),D. E. Mullins,0,Ms Margaret Mullins,9th,3 3/4 l,5,11-12,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Themanintheboots (IRE),Keith Donoghue,0,Gordon Elliott,8th,Neck,5,11-12p1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Golden Nugget (IRE),R. A. Doyle,0,Gordon Elliott,7th,1 1/2 l,4,10-5,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Fairland (IRE),Philip Donovan,5,A. Slattery,6th,2 1/2 l,6,11-5p1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Finnians Row (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,5th,7 l,7,11-12tv1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Some Woman (IRE),J. J. Slevin,0,Sean Thomas Doyle,4th,2 1/2 l,7,11-5h1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Kilballyowen (IRE),Mr D. O'Connor,0,A. J. Martin,3rd,1 1/2 l,5,11-12t,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Ask The Leader (IRE),D. J. O'Keeffe,0,David Christie,2nd,2 3/4 l,7,11-5,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Lakefield Flyer (IRE),J. S. McGarvey,0,John Joseph Hanlon,1st,N/A,5,11-12,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Indian Admiral,K. E. Buckley,3,Patrick Griffin,PU,N/A,8,11-12,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,The Miser (IRE),Eoin G. Kelly,0,W. J. Bryson,F,N/A,8,11-12t,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Annie Bella (IRE),B. W. Harvey,0,David Christie,BD,N/A,6,11-5t,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Dont Doubt Me (IRE),S. D. Torrens,0,P. J. Rothwell,BD,N/A,7,11-12p,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Sean Og (IRE),D. E. Mullins,0,Ms Margaret Mullins,9th,3 3/4 l,5,11-12,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Themanintheboots (IRE),Keith Donoghue,0,Gordon Elliott,8th,Neck,5,11-12p1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Golden Nugget (IRE),R. A. Doyle,0,Gordon Elliott,7th,1 1/2 l,4,10-5,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Fairland (IRE),Philip Donovan,5,A. Slattery,6th,2 1/2 l,6,11-5p1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Finnians Row (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,5th,7 l,7,11-12tv1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Some Woman (IRE),J. J. Slevin,0,Sean Thomas Doyle,4th,2 1/2 l,7,11-5h1,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Kilballyowen (IRE),Mr D. O'Connor,0,A. J. Martin,3rd,1 1/2 l,5,11-12t,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Ask The Leader (IRE),D. J. O'Keeffe,0,David Christie,2nd,2 3/4 l,7,11-5,-,True,55,20
Downpatrick Racing Results | 19th May 2023 18:40,N/A,18:40,Good To Yielding,2m 3f 55y,Lakefield Flyer (IRE),J. S. McGarvey,0,John Joseph Hanlon,1st,N/A,5,11-12,-,True,55,20
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Lough Des (IRE),Mr S. Connor,7,Stuart Crawford,UR,N/A,6,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Nevermindestranger (IRE),Mr B. O'Neill,0,David Christie,UR,N/A,6,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Mandilou (IRE),Mr Pat Taaffe,7,John G. Carr,S,N/A,6,11-7t1,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Matthews Hill (IRE),Mr J. W. Hendrick,7,Peter John Flood,F,N/A,7,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Time Was (IRE),Mr A. Harvey,7,B. R. Hamilton,9th,4 1/2 l,6,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Gleninnis Storm (IRE),Mr E. Finegan,7,Liam Lennon,8th,2 1/2 l,9,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Jet Fighter (IRE),Mr S. Cavanagh,7,Peter Maher,7th,1 1/2 l,6,12-0p,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Keenaghan Lass (IRE),Mr T. P. Harney,7,T. F. Shaw,6th,4 1/2 l,9,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,True Or False (IRE),Mr H. C. Swan,5,D. McNamara,5th,3 1/4 l,6,11-7b1,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Ahaknowyerself (IRE),Mr A. P. Ryan,7,A. Slattery,4th,2 3/4 l,7,12-0p,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Carrig Wells (IRE),Mr D. M. Fitzgerald,7,Martin Paul Fitzgerald,3rd,9 l,8,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Big Girl Betty (IRE),Mr J. C. Barry,3,Mark McNiff,2nd,4 l,5,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Gorthill (FR),Mr N. McParlan,0,Mrs Caroline McCaldin,1st,N/A,7,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Lough Des (IRE),Mr S. Connor,7,Stuart Crawford,UR,N/A,6,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Nevermindestranger (IRE),Mr B. O'Neill,0,David Christie,UR,N/A,6,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Mandilou (IRE),Mr Pat Taaffe,7,John G. Carr,S,N/A,6,11-7t1,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Matthews Hill (IRE),Mr J. W. Hendrick,7,Peter John Flood,F,N/A,7,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Time Was (IRE),Mr A. Harvey,7,B. R. Hamilton,9th,4 1/2 l,6,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Gleninnis Storm (IRE),Mr E. Finegan,7,Liam Lennon,8th,2 1/2 l,9,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Jet Fighter (IRE),Mr S. Cavanagh,7,Peter Maher,7th,1 1/2 l,6,12-0p,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Keenaghan Lass (IRE),Mr T. P. Harney,7,T. F. Shaw,6th,4 1/2 l,9,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,True Or False (IRE),Mr H. C. Swan,5,D. McNamara,5th,3 1/4 l,6,11-7b1,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Ahaknowyerself (IRE),Mr A. P. Ryan,7,A. Slattery,4th,2 3/4 l,7,12-0p,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Carrig Wells (IRE),Mr D. M. Fitzgerald,7,Martin Paul Fitzgerald,3rd,9 l,8,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Big Girl Betty (IRE),Mr J. C. Barry,3,Mark McNiff,2nd,4 l,5,11-7,-,True,55,21
Downpatrick Racing Results | 19th May 2023 19:15,N/A,19:15,Good To Yielding,2m 7f 110y,Gorthill (FR),Mr N. McParlan,0,Mrs Caroline McCaldin,1st,N/A,7,12-0,-,True,55,21
Downpatrick Racing Results | 19th May 2023 20:20,N/A,20:20,Good To Yielding,2m 1f 65y,Mustameet's Flame (IRE),Mr E. Finegan,7,Hugh P. Finegan,13th,28 l,6,12-0,-,True,55,23
Downpatrick Racing Results | 19th May 2023 20:20,N/A,20:20,Good To Yielding,2m 1f 65y,Wee Terry (IRE),Mr M. N. Sharpe,7,Shane Donohoe,12th,30 l,5,12-0,-,True,55,23
Downpatrick Racing Results | 19th May 2023 20:20,N/A,20:20,Good To Yielding,2m 1f 65y,Hinch (IRE),Mr J. Kidd,7,G. A. Kingston,11th,14 l,5,12-0,-,True,55,23
Downpatrick Racing Results | 19th May 2023 20:20,N/A,20:20,Good To Yielding,2m 1f 65y,Fatal Flaw (IRE),Mr D. G. Lavery,0,Mark J. O'Hare,10th,3 1/2 l,5,12-0,-,True,55,23
