track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Call Me Rose (IRE),Niall Moore,5,C Collins,14th,20 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Graigstar (IRE),J P O'Sullivan,0,D Queally,13th,15 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Mane Attraction (IRE),A McCurtin,0,N Lee,12th,3 1/4 l,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Quantum Boy (IRE),G Brouder,3,W P Mullins,11th,1 1/4 l,6,11-12t,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,At The Wings (IRE),T P Harney,5,N Lee,10th,3 l,5,11-12h,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Boy Gin Go (IRE),E Walsh,0,E M O'Sullivan,9th,11 l,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Garadice (IRE),B W Harvey,0,D M Christie,8th,2 3/4 l,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Cj's Darling (IRE),K E Buckley,0,G P Cromwell,7th,3 1/4 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Tom Sarah Evelyn (IRE),J Aherne,7,J P Ryan,6th,Short Head,8,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Jumble Light (FR),P J O'Hanlon,0,M M McNiff,5th,1 1/4 l,6,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Wholelotofbusiness (IRE),G B Noonan,5,E McCarthy,4th,2 1/2 l,6,11-12t,115,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Lilac Lady (IRE),A M King,7,M M McNiff,3rd,1/2 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Saint Peregrine (IRE),L A McKenna,5,J P Ryan,2nd,1/2 l,6,11-12,94,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Shudawudacuddagh (IRE),K C Sexton,0,James Andrew Fahey,1st,N/A,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Hope She Flies (IRE),R P Treacy,0,B Cawley,16th,9 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Bearami Creek (IRE),M P O'Connor,0,Peter Fahey,15th,2 1/2 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Call Me Rose (IRE),Niall Moore,5,C Collins,14th,20 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Graigstar (IRE),J P O'Sullivan,0,D Queally,13th,15 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Mane Attraction (IRE),A McCurtin,0,N Lee,12th,3 1/4 l,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Quantum Boy (IRE),G Brouder,3,W P Mullins,11th,1 1/4 l,6,11-12t,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,At The Wings (IRE),T P Harney,5,N Lee,10th,3 l,5,11-12h,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Boy Gin Go (IRE),E Walsh,0,E M O'Sullivan,9th,11 l,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Garadice (IRE),B W Harvey,0,D M Christie,8th,2 3/4 l,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Cj's Darling (IRE),K E Buckley,0,G P Cromwell,7th,3 1/4 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Tom Sarah Evelyn (IRE),J Aherne,7,J P Ryan,6th,Short Head,8,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Jumble Light (FR),P J O'Hanlon,0,M M McNiff,5th,1 1/4 l,6,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Wholelotofbusiness (IRE),G B Noonan,5,E McCarthy,4th,2 1/2 l,6,11-12t,115,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Lilac Lady (IRE),A M King,7,M M McNiff,3rd,1/2 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Saint Peregrine (IRE),L A McKenna,5,J P Ryan,2nd,1/2 l,6,11-12,94,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Shudawudacuddagh (IRE),K C Sexton,0,James Andrew Fahey,1st,N/A,5,11-12,-,True,180,13
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Ballycommon Chapel (IRE),C Owens,7,R Donohoe,UR,N/A,7,10-13,85,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Bowgate Street (IRE),A McCurtin,0,M Flannery,F,N/A,6,11-9,95,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Cramers Valley (IRE),D Robinson,0,P J Rothwell,BD,N/A,6,10-13b,85,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Only One Plan (IRE),Niall Moore,5,M Flannery,13th,8 l,8,11-12p,98,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Who's In Midfield (IRE),R J Condon,5,S K Ryder,12th,1 1/4 l,7,10-13tp1,85,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Trooper Carton (IRE),M P O'Connor,0,G Ahern,11th,8 l,6,11-10p,96,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Leitzel,D P Maxwell,5,A McNamara,10th,4 1/4 l,5,11-10,96,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Guest Star,B W Harvey,0,J C McConnell,9th,2 3/4 l,4,11-4,95,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Kalanisi Dubh (IRE),L A McKenna,5,S Fahey,8th,2 1/2 l,9,11-8,94,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Jaadil (IRE),G Brouder,3,D E Fitzgerald,7th,Neck,4,10-9,86,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Sineads Fancy (IRE),L Quinlan,3,S Ryan,6th,3 l,8,11-3,89,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Farrokh (FR),E Walsh,0,B Connell,5th,9 l,6,11-12,98,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Bambeano (IRE),P Hanlon,7,C Moore,4th,2 l,8,11-6tb,92,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Tea It Is (IRE),G B Noonan,5,D Hogan,3rd,20 l,8,10-5tp,77,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Spick And Span (IRE),K C Sexton,0,James Andrew Fahey,2nd,3/4 l,8,11-10,96,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Navy Guitar (IRE),K E Buckley,0,A Murray,1st,N/A,6,11-6ht,92,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Ballycommon Chapel (IRE),C Owens,7,R Donohoe,UR,N/A,7,10-13,85,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Bowgate Street (IRE),A McCurtin,0,M Flannery,F,N/A,6,11-9,95,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Cramers Valley (IRE),D Robinson,0,P J Rothwell,BD,N/A,6,10-13b,85,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Only One Plan (IRE),Niall Moore,5,M Flannery,13th,8 l,8,11-12p,98,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Who's In Midfield (IRE),R J Condon,5,S K Ryder,12th,1 1/4 l,7,10-13tp1,85,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Trooper Carton (IRE),M P O'Connor,0,G Ahern,11th,8 l,6,11-10p,96,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Leitzel,D P Maxwell,5,A McNamara,10th,4 1/4 l,5,11-10,96,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Guest Star,B W Harvey,0,J C McConnell,9th,2 3/4 l,4,11-4,95,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Kalanisi Dubh (IRE),L A McKenna,5,S Fahey,8th,2 1/2 l,9,11-8,94,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Jaadil (IRE),G Brouder,3,D E Fitzgerald,7th,Neck,4,10-9,86,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Sineads Fancy (IRE),L Quinlan,3,S Ryan,6th,3 l,8,11-3,89,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Farrokh (FR),E Walsh,0,B Connell,5th,9 l,6,11-12,98,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Bambeano (IRE),P Hanlon,7,C Moore,4th,2 l,8,11-6tb,92,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Tea It Is (IRE),G B Noonan,5,D Hogan,3rd,20 l,8,10-5tp,77,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Spick And Span (IRE),K C Sexton,0,James Andrew Fahey,2nd,3/4 l,8,11-10,96,True,180,14
Sligo Racing Results | 10th June 2025 18:58,N/A,18:58,Good (Good To Yielding In Places),2m 1f 157y,Navy Guitar (IRE),K E Buckley,0,A Murray,1st,N/A,6,11-6ht,92,True,180,14
Sligo Racing Results | 10th June 2025 19:28,N/A,19:28,Good (Good To Yielding In Places) ap Hurdle (Turf),3m 1f 170y,Robyndeglory (IRE),Mr J M Halford,7,C Collins,15th,5 1/2 l,10,11-5tv,97,True,180,15
Sligo Racing Results | 10th June 2025 19:28,N/A,19:28,Good (Good To Yielding In Places) ap Hurdle (Turf),3m 1f 170y,Politicise (IRE),Mr C A Bowman,7,C Collins,14th,3 3/4 l,9,11-1tp,93,True,180,15
Sligo Racing Results | 10th June 2025 19:28,N/A,19:28,Good (Good To Yielding In Places) ap Hurdle (Turf),3m 1f 170y,Heroes Of Renown (IRE),Miss A S O'Connor,7,Olivia Hegarty,13th,3/4 l,11,12-0p,106,True,180,15
Sligo Racing Results | 10th June 2025 19:28,N/A,19:28,Good (Good To Yielding In Places) ap Hurdle (Turf),3m 1f 170y,Western Opera (IRE),Mr S Cotter,7,G O'Loughlin,12th,31 l,5,10-7t,85,True,180,15
Sligo Racing Results | 10th June 2025 19:28,N/A,19:28,Good (Good To Yielding In Places) ap Hurdle (Turf),3m 1f 170y,Made In The Woods (IRE),Mr J L Gleeson,0,N Lee,11th,Head,8,10-7,79,True,180,15
