track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Delicate Girl (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,4th,1/2 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Aird,C. D. Hayes,0,Kevin Prendergast,3rd,Neck,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Bindi Sue (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,2nd,1 1/2 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Scarlett O'Hara (FR),N. M. Crosse,0,Mrs J. Harrington,1st,N/A,3,9-1p1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Macintosh Lady (IRE),R. C. Colgan,0,Ms Margaret Mullins,13th,66 l,5,10-2,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,All Time Great (USA),Ryan Moore,0,Aidan O'Brien,12th,14 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,You Make Me Smile (IRE),R. P. Cleary,0,P. A. Fahy,11th,7 l,5,10-2,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Kermiya (IRE),Ben Martin Coen,0,John Patrick Murtagh,10th,Short Head,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Portunalia (USA),G. F. Carroll,0,G. M. Lyons,9th,5 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Tender Camilla (USA),L. F. Roche,0,Noel Meade,8th,1 1/4 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Diana Moon (FR),M. P. Sheehy,0,Joseph Patrick O'Brien,7th,Neck,3,9-1h1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Kitty Mcfee (IRE),G. P. Halpin,0,John S. O'Donoghue,6th,5 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Angelic Appeal (IRE),N. G. McCullagh,0,Mrs J. Harrington,5th,4 1/2 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Delicate Girl (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,4th,1/2 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Aird,C. D. Hayes,0,Kevin Prendergast,3rd,Neck,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Bindi Sue (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,2nd,1 1/2 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Scarlett O'Hara (FR),N. M. Crosse,0,Mrs J. Harrington,1st,N/A,3,9-1p1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Dontspoilasale (IRE),W. M. Lordan,0,Miss Natalia Lupini,9th,Neck,3,9-6,91,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Not Too Real Bad (IRE),C. D. Hayes,0,Thomas Mullins,8th,Neck,3,8-7ht,78,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Silmaniya (IRE),Ben Martin Coen,0,John Patrick Murtagh,7th,Neck,3,9-5,90,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Song For Whoever (IRE),J. Kearney,7,John S. O'Donoghue,6th,Head,3,9-7,92,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Amazon Lady (IRE),William James Lee,0,W. McCreery,5th,1 1/4 l,3,9-4,89,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Apache Outlaw (IRE),C. Stone-Walsh,7,Joseph Patrick O'Brien,4th,Neck,3,9-12,97,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Cash Or Crypto (IRE),Declan McDonogh,0,David Marnane,3rd,Head,3,8-8,79,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Maria Branwell (IRE),M. W. Hassett,10,Joseph Patrick O'Brien,2nd,Head,3,9-9,94,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Run Ran Run (IRE),A. J. Slattery,0,J. A. Stack,1st,N/A,3,8-12,83,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Dontspoilasale (IRE),W. M. Lordan,0,Miss Natalia Lupini,9th,Neck,3,9-6,91,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Not Too Real Bad (IRE),C. D. Hayes,0,Thomas Mullins,8th,Neck,3,8-7ht,78,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Silmaniya (IRE),Ben Martin Coen,0,John Patrick Murtagh,7th,Neck,3,9-5,90,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Song For Whoever (IRE),J. Kearney,7,John S. O'Donoghue,6th,Head,3,9-7,92,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Amazon Lady (IRE),William James Lee,0,W. McCreery,5th,1 1/4 l,3,9-4,89,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Apache Outlaw (IRE),C. Stone-Walsh,7,Joseph Patrick O'Brien,4th,Neck,3,9-12,97,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Cash Or Crypto (IRE),Declan McDonogh,0,David Marnane,3rd,Head,3,8-8,79,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Maria Branwell (IRE),M. W. Hassett,10,Joseph Patrick O'Brien,2nd,Head,3,9-9,94,True,61,31
Curragh Racing Results | 7th June 2023 18:30,N/A,18:30,Good (Good To Firm In Places),5f,Run Ran Run (IRE),A. J. Slattery,0,J. A. Stack,1st,N/A,3,8-12,83,True,61,31
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,White Caviar (FR),Declan McDonogh,0,Joseph Patrick O'Brien,10th,18 l,4,9-11,90,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Hell Bent (IRE),N. M. Crosse,0,Mrs J. Harrington,9th,3/4 l,5,9-12p1,91,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Vultan (IRE),Ben Martin Coen,0,A. J. Martin,8th,2 1/4 l,6,9-9t,88,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,My Mate Mozzie (IRE),William James Lee,0,Gavin Patrick Cromwell,7th,1 1/2 l,7,10-0,93,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Firstman (FR),P. A. Harnett,7,A. J. Martin,6th,1/2 l,6,9-7t,86,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Mellow Magic,S. McCullagh,3,Mrs J. Harrington,5th,Neck,5,9-9,88,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Sheishybrid (IRE),Adam Caffrey,7,Noel Meade,4th,1 l,5,9-6p,85,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Burren Song (IRE),A. J. Slattery,0,A. Slattery,3rd,Neck,5,9-10,89,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Almuhit (IRE),Seamie Heffernan,0,Denis Hogan,2nd,1/2 l,4,9-10p,89,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Nusret,M. P. Sheehy,0,Joseph Patrick O'Brien,1st,N/A,4,9-10t,89,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,White Caviar (FR),Declan McDonogh,0,Joseph Patrick O'Brien,10th,18 l,4,9-11,90,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Hell Bent (IRE),N. M. Crosse,0,Mrs J. Harrington,9th,3/4 l,5,9-12p1,91,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Vultan (IRE),Ben Martin Coen,0,A. J. Martin,8th,2 1/4 l,6,9-9t,88,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,My Mate Mozzie (IRE),William James Lee,0,Gavin Patrick Cromwell,7th,1 1/2 l,7,10-0,93,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Firstman (FR),P. A. Harnett,7,A. J. Martin,6th,1/2 l,6,9-7t,86,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Mellow Magic,S. McCullagh,3,Mrs J. Harrington,5th,Neck,5,9-9,88,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Sheishybrid (IRE),Adam Caffrey,7,Noel Meade,4th,1 l,5,9-6p,85,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Burren Song (IRE),A. J. Slattery,0,A. Slattery,3rd,Neck,5,9-10,89,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Almuhit (IRE),Seamie Heffernan,0,Denis Hogan,2nd,1/2 l,4,9-10p,89,True,61,32
Curragh Racing Results | 7th June 2023 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Nusret,M. P. Sheehy,0,Joseph Patrick O'Brien,1st,N/A,4,9-10t,89,True,61,32
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Anaelle (IRE),Seamie Heffernan,0,Miss Jennifer Anne Lynch,7th,1 l,3,9-3,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Contradanza (IRE),W. M. Lordan,0,John Patrick Hayes,6th,3/4 l,4,9-11,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Glencullen (IRE),William James Lee,0,Ms Joanna Morgan,5th,3/4 l,3,9-8h1,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Dance Night Andday (IRE),L. F. Roche,0,Ross O'Sullivan,4th,5 l,3,9-3,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Double Jabbed,Declan McDonogh,0,David Marnane,3rd,Neck,3,9-8,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Blue News (USA),A. J. Slattery,0,A. Slattery,2nd,3 1/4 l,3,9-8v,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Miracle Nation (IRE),G. P. Halpin,0,Kevin Prendergast,1st,N/A,3,9-3t,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Anaelle (IRE),Seamie Heffernan,0,Miss Jennifer Anne Lynch,7th,1 l,3,9-3,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Contradanza (IRE),W. M. Lordan,0,John Patrick Hayes,6th,3/4 l,4,9-11,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Glencullen (IRE),William James Lee,0,Ms Joanna Morgan,5th,3/4 l,3,9-8h1,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Dance Night Andday (IRE),L. F. Roche,0,Ross O'Sullivan,4th,5 l,3,9-3,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Double Jabbed,Declan McDonogh,0,David Marnane,3rd,Neck,3,9-8,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Blue News (USA),A. J. Slattery,0,A. Slattery,2nd,3 1/4 l,3,9-8v,-,True,61,33
Curragh Racing Results | 7th June 2023 19:30,N/A,19:30,Good (Good To Firm In Places),6f 63y,Miracle Nation (IRE),G. P. Halpin,0,Kevin Prendergast,1st,N/A,3,9-3t,-,True,61,33
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Mullacash Buzz (IRE),Jack Cleary,7,Thomas Dowling,21st,3 3/4 l,5,9-13tp1,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Astral Beat (IRE),Adam Caffrey,7,L. Smyth,20th,2 l,4,9-9t1,65,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Admiral Nelson,D. W. O'Connor,0,J. F. Levins,19th,1 1/2 l,5,10-3t,73,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Above It All (IRE),Seamie Heffernan,0,John McConnell,18th,Neck,4,9-6b,62,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Anatoli,Ben Martin Coen,0,J. J. Feane,17th,Neck,4,9-13,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Adams Barbour (IRE),D. B. McMonagle,0,L. Smyth,16th,Neck,6,9-9tb,65,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Monitola,G. F. Carroll,0,G. M. Lyons,15th,1/2 l,3,9-0,64,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Cailin Cliste (IRE),J. Kearney,7,John S. O'Donoghue,14th,1/2 l,4,9-11,67,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Markievicz (IRE),C. Stone-Walsh,7,Ms Sheila Lavery,13th,1 1/4 l,5,9-2,58,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Nordic Passage (IRE),K. Bailey,10,J. F. Levins,12th,Head,8,10-4,74,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Chrismoltisanti (IRE),William James Lee,0,Ross O'Sullivan,11th,3/4 l,4,9-13t1,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Grigal (IRE),C. Geerdharry,7,Richard Brabazon,10th,1 l,4,10-0,70,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Famous Enough (IRE),R. P. Cleary,0,Liam G. O'Brien,9th,3/4 l,3,8-11,61,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Cnodian (IRE),Jessica Maye,10,W. McCreery,8th,1/2 l,5,9-8,64,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Soi Dao (IRE),S. B. Kelly,0,Michael Fenton,7th,Short Head,4,9-9b,65,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Jazzy Dancer (IRE),L. T. McAteer,3,W. J. Martin,6th,1 l,5,9-6tb,62,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Tammany Hall (IRE),K. J. Leonard,0,P. J. McKenna,5th,Short Head,5,8-9p,51,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Gegenpressing,L. F. Roche,0,Eddie & Patrick Harty,4th,1/2 l,5,9-12,68,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Midnight Fire (IRE),C. D. Hayes,0,Eddie & Patrick Harty,3rd,Neck,6,10-3,73,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Lady Arwen,J. Coen,5,Conor O'Dwyer,2nd,1 1/4 l,4,9-13,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Blanc De Noir (IRE),N. M. Crosse,0,Mrs J. Harrington,1st,N/A,3,9-5b,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Mullacash Buzz (IRE),Jack Cleary,7,Thomas Dowling,21st,3 3/4 l,5,9-13tp1,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Astral Beat (IRE),Adam Caffrey,7,L. Smyth,20th,2 l,4,9-9t1,65,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Admiral Nelson,D. W. O'Connor,0,J. F. Levins,19th,1 1/2 l,5,10-3t,73,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Above It All (IRE),Seamie Heffernan,0,John McConnell,18th,Neck,4,9-6b,62,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Anatoli,Ben Martin Coen,0,J. J. Feane,17th,Neck,4,9-13,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Adams Barbour (IRE),D. B. McMonagle,0,L. Smyth,16th,Neck,6,9-9tb,65,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Monitola,G. F. Carroll,0,G. M. Lyons,15th,1/2 l,3,9-0,64,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Cailin Cliste (IRE),J. Kearney,7,John S. O'Donoghue,14th,1/2 l,4,9-11,67,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Markievicz (IRE),C. Stone-Walsh,7,Ms Sheila Lavery,13th,1 1/4 l,5,9-2,58,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Nordic Passage (IRE),K. Bailey,10,J. F. Levins,12th,Head,8,10-4,74,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Chrismoltisanti (IRE),William James Lee,0,Ross O'Sullivan,11th,3/4 l,4,9-13t1,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Grigal (IRE),C. Geerdharry,7,Richard Brabazon,10th,1 l,4,10-0,70,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Famous Enough (IRE),R. P. Cleary,0,Liam G. O'Brien,9th,3/4 l,3,8-11,61,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Cnodian (IRE),Jessica Maye,10,W. McCreery,8th,1/2 l,5,9-8,64,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Soi Dao (IRE),S. B. Kelly,0,Michael Fenton,7th,Short Head,4,9-9b,65,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Jazzy Dancer (IRE),L. T. McAteer,3,W. J. Martin,6th,1 l,5,9-6tb,62,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Tammany Hall (IRE),K. J. Leonard,0,P. J. McKenna,5th,Short Head,5,8-9p,51,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Gegenpressing,L. F. Roche,0,Eddie & Patrick Harty,4th,1/2 l,5,9-12,68,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Midnight Fire (IRE),C. D. Hayes,0,Eddie & Patrick Harty,3rd,Neck,6,10-3,73,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Lady Arwen,J. Coen,5,Conor O'Dwyer,2nd,1 1/4 l,4,9-13,69,True,61,34
Curragh Racing Results | 7th June 2023 20:00,N/A,20:00,Good (Good To Firm In Places),6f 63y,Blanc De Noir (IRE),N. M. Crosse,0,Mrs J. Harrington,1st,N/A,3,9-5b,69,True,61,34
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Extrapolation (IRE),Mr P. W. Mullins,0,Richard John O'Brien,6th,1/2 l,6,12-0,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Bumble Bee Bet (IRE),Mr R. W. Barron,7,Charles Byrnes,5th,5 1/2 l,5,12-0,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Huntsgrove (IRE),Mr A. P. Ryan,7,John Patrick Ryan,4th,1/2 l,5,11-7,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Mont Beuvray (IRE),Mr H. C. Swan,5,John Patrick Ryan,3rd,5 1/2 l,5,11-7,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Beauforts Storm (IRE),Mr D. Doyle,7,Timothy Doyle,2nd,3/4 l,4,10-9,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Lionnar (IRE),Billy Gleeson,5,Joseph Patrick O'Brien,1st,N/A,4,10-9h,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Extrapolation (IRE),Mr P. W. Mullins,0,Richard John O'Brien,6th,1/2 l,6,12-0,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Bumble Bee Bet (IRE),Mr R. W. Barron,7,Charles Byrnes,5th,5 1/2 l,5,12-0,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Huntsgrove (IRE),Mr A. P. Ryan,7,John Patrick Ryan,4th,1/2 l,5,11-7,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Mont Beuvray (IRE),Mr H. C. Swan,5,John Patrick Ryan,3rd,5 1/2 l,5,11-7,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Beauforts Storm (IRE),Mr D. Doyle,7,Timothy Doyle,2nd,3/4 l,4,10-9,-,True,61,35
Curragh Racing Results | 7th June 2023 20:30,N/A,20:30,Good (Good To Firm In Places),2m,Lionnar (IRE),Billy Gleeson,5,Joseph Patrick O'Brien,1st,N/A,4,10-9h,-,True,61,35
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Tachos (IRE),C. D. Hayes,0,D. K. Weld,6th,1/2 l,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Shardam (FR),N. M. Crosse,0,Mrs J. Harrington,5th,5 l,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Glor Tire (IRE),R. P. Cleary,0,J. S. Bolger,4th,3 1/4 l,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Content (IRE),W. M. Lordan,0,Aidan O'Brien,3rd,Head,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Serious Notions,C. T. Keane,0,G. M. Lyons,2nd,Nose,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Buttons (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Tachos (IRE),C. D. Hayes,0,D. K. Weld,6th,1/2 l,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Shardam (FR),N. M. Crosse,0,Mrs J. Harrington,5th,5 l,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Glor Tire (IRE),R. P. Cleary,0,J. S. Bolger,4th,3 1/4 l,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Content (IRE),W. M. Lordan,0,Aidan O'Brien,3rd,Head,2,9-2,-,True,61,36
Leopardstown Racing Results | 8th June 2023 17:30,N/A,17:30,Good (Good  To Firm In Places),7f 27y,Serious Notions,C. T. Keane,0,G. M. Lyons,2nd,Nose,2,9-2,-,True,61,36
