track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Saint Peregrine (IRE),D King,0,J P Ryan,10th,3 l,6,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Harrowhill (IRE),L Quinlan,3,R Hackett,9th,1/2 l,5,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Cocovic (IRE),J Coen,3,E McNamara,8th,2 1/4 l,5,11-12,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Ifallgoeswell (IRE),P Byrnes,0,C Byrnes,7th,Head,5,11-12,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Stickman (IRE),A McCurtin,0,Donncha Duggan,6th,2 1/4 l,7,11-8,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Cool Morning (IRE),D E Mullins,0,Ms M Mullins,5th,10 l,4,10-9,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Ocean Of Mercy (IRE),R J Condon,5,P Hennessy,4th,2 1/2 l,9,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,De Temps En Temps (IRE),K M Donoghue,0,G P Cromwell,3rd,2 1/4 l,6,11-10,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,The Man's Room (IRE),C Stone-Walsh,3,Colm Murphy,2nd,2 l,5,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Elusive Ogie (IRE),D J O'Keeffe,0,E McCarthy,1st,N/A,4,10-12,107,True,177,39
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Uno Me I Like My T (IRE),C P Millar,5,C Collins,PU,N/A,4,11-1,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Vangaway (IRE),T Power Roche,5,P Kiely,14th,43 l,4,11-1,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Dorans Mill (IRE),D Robinson,0,P J Rothwell,13th,30 l,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Shake The Bag (IRE),C M Quirke,3,S Curling,12th,8 1/2 l,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Bubbly Irene (IRE),B W Harvey,0,W J Burke,11th,1 1/4 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Winter Orchid (IRE),S F O'Keeffe,0,J Neilan,10th,2 l,8,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Strollaway (IRE),D J Gilligan,0,W J Burke,9th,5 1/2 l,5,11-7h,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Rizedda (FR),D J O'Keeffe,0,H De Bromhead,8th,4 3/4 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Liberty Rosey (IRE),S W Flanagan,0,A Murray,7th,8 1/2 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Fortunate Lighting (IRE),P Byrnes,0,C Byrnes,6th,1 1/4 l,7,11-7,112,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Iamyouare (IRE),J C Gainford,0,P M J Doyle,5th,1 1/4 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Nothing Hectic (IRE),P T Enright,0,Miss H McLoughlin,4th,2 3/4 l,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Mrs Mc Go (IRE),D A Kidd,7,J C McConnell,3rd,1/2 l,7,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Regards To Rose (IRE),G B Noonan,5,E McCarthy,2nd,8 1/2 l,6,11-7t,100,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Emily Love (IRE),Sam Ewing,0,G Elliott,1st,N/A,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Uno Me I Like My T (IRE),C P Millar,5,C Collins,PU,N/A,4,11-1,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Vangaway (IRE),T Power Roche,5,P Kiely,14th,43 l,4,11-1,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Dorans Mill (IRE),D Robinson,0,P J Rothwell,13th,30 l,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Shake The Bag (IRE),C M Quirke,3,S Curling,12th,8 1/2 l,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Bubbly Irene (IRE),B W Harvey,0,W J Burke,11th,1 1/4 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Winter Orchid (IRE),S F O'Keeffe,0,J Neilan,10th,2 l,8,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Strollaway (IRE),D J Gilligan,0,W J Burke,9th,5 1/2 l,5,11-7h,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Rizedda (FR),D J O'Keeffe,0,H De Bromhead,8th,4 3/4 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Liberty Rosey (IRE),S W Flanagan,0,A Murray,7th,8 1/2 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Fortunate Lighting (IRE),P Byrnes,0,C Byrnes,6th,1 1/4 l,7,11-7,112,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Iamyouare (IRE),J C Gainford,0,P M J Doyle,5th,1 1/4 l,5,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Nothing Hectic (IRE),P T Enright,0,Miss H McLoughlin,4th,2 3/4 l,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Mrs Mc Go (IRE),D A Kidd,7,J C McConnell,3rd,1/2 l,7,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Regards To Rose (IRE),G B Noonan,5,E McCarthy,2nd,8 1/2 l,6,11-7t,100,True,177,40
Limerick Racing Results | 29th May 2025 17:42,N/A,17:42,Good (Good To Firm In Places),2m 3f 50y,Emily Love (IRE),Sam Ewing,0,G Elliott,1st,N/A,6,11-7,-,True,177,40
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Like A Bumblebee (IRE),P Hanlon,7,M Winters,RR,N/A,7,10-11h1,83,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Larkins Lane (IRE),R A Doyle,0,R O'Leary,PU,N/A,6,10-12h1,84,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Tropical Image (IRE),S W Flanagan,0,E McCarthy,PU,N/A,8,11-2,88,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Faceman (IRE),C M Quirke,3,D H Kelly,11th,27 l,6,11-11,97,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Added Bonus (IRE),D J Gilligan,0,Brendan Walsh,10th,15 l,11,10-8tp,80,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,The Striker Dylan (IRE),B Hayes,0,L P Cusack,9th,2 3/4 l,7,11-9p1,95,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Stone Forest (IRE),S O'Callaghan,5,E Doyle,8th,5 1/2 l,4,11-2,94,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Thats All (IRE),J P Shinnick,3,T Doyle,7th,1/2 l,8,10-8,80,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Chapter Thirty (IRE),G B Noonan,5,E McCarthy,6th,2 1/2 l,5,11-0h,86,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Masterstonemason (IRE),C Stone-Walsh,3,F Costello,5th,7 l,11,10-0p,72,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Sharetheknowledge (IRE),D J O'Keeffe,0,Paul Tobin,4th,1/2 l,6,12-0t,100,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Notevenatext (IRE),P T Enright,0,Brendan Walsh,3rd,5 l,7,10-2,74,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Stily (FR),S F O'Keeffe,0,M J McDonagh,2nd,3 3/4 l,5,10-12,84,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Gatehouse Boy (FR),T Power Roche,5,P J Rothwell,1st,N/A,5,11-6,92,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Like A Bumblebee (IRE),P Hanlon,7,M Winters,RR,N/A,7,10-11h1,83,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Larkins Lane (IRE),R A Doyle,0,R O'Leary,PU,N/A,6,10-12h1,84,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Tropical Image (IRE),S W Flanagan,0,E McCarthy,PU,N/A,8,11-2,88,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Faceman (IRE),C M Quirke,3,D H Kelly,11th,27 l,6,11-11,97,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Added Bonus (IRE),D J Gilligan,0,Brendan Walsh,10th,15 l,11,10-8tp,80,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,The Striker Dylan (IRE),B Hayes,0,L P Cusack,9th,2 3/4 l,7,11-9p1,95,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Stone Forest (IRE),S O'Callaghan,5,E Doyle,8th,5 1/2 l,4,11-2,94,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Thats All (IRE),J P Shinnick,3,T Doyle,7th,1/2 l,8,10-8,80,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Chapter Thirty (IRE),G B Noonan,5,E McCarthy,6th,2 1/2 l,5,11-0h,86,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Masterstonemason (IRE),C Stone-Walsh,3,F Costello,5th,7 l,11,10-0p,72,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Sharetheknowledge (IRE),D J O'Keeffe,0,Paul Tobin,4th,1/2 l,6,12-0t,100,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Notevenatext (IRE),P T Enright,0,Brendan Walsh,3rd,5 l,7,10-2,74,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Stily (FR),S F O'Keeffe,0,M J McDonagh,2nd,3 3/4 l,5,10-12,84,True,177,41
Limerick Racing Results | 29th May 2025 18:12,N/A,18:12,Good (Good To Firm In Places),2m 3f 50y,Gatehouse Boy (FR),T Power Roche,5,P J Rothwell,1st,N/A,5,11-6,92,True,177,41
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Lady Nightingale (IRE),T Power Roche,5,P Kiely,PU,N/A,6,11-11,97,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Lucky Junior (IRE),T P Harney,7,R O'Sullivan,F,N/A,5,11-4h,90,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Galilean Prince (IRE),G B Noonan,5,E McCarthy,14th,15 l,4,10-4p,82,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Hero In The Sky (IRE),Mr L Burke-Ott,7,A Ott,13th,1 1/2 l,6,10-9t,81,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Quinn The Eskimo (GER),S F O'Keeffe,0,P Nolan,12th,Neck,5,11-6,92,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Massabielle (IRE),P J O'Hanlon,0,D A McLoughlin,11th,1/2 l,5,11-7,93,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Le Fanu (IRE),D J O'Keeffe,0,Brendan Walsh,10th,1/2 l,9,11-3,89,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Sea The Sunset,P M O'Brien,7,J Morrison,9th,15 l,6,10-11,83,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Tir Og (IRE),G Brouder,3,E Seymour,8th,3 3/4 l,4,10-11,89,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Tea It Is (IRE),D King,0,D Hogan,7th,3 1/4 l,8,10-7tp1,79,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Phoenix Cowboy (USA),P F Kavanagh,7,M Winters,6th,1/2 l,8,11-10p,96,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Highland Earl (IRE),B Hayes,0,L P Cusack,5th,1 l,5,10-10,82,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Silas Marner (IRE),C G O'Dwyer,5,C O'Brien,4th,2 1/2 l,8,12-0,100,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Hob's Angel (IRE),K Callaghan,5,J Barcoe,3rd,2 3/4 l,9,10-5,77,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Klassman (IRE),D Meyler,0,S Nolan,2nd,Head,7,10-12t,84,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,You Done Well (IRE),D J Gilligan,0,K Purcell,1st,N/A,4,11-8b1,100,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Lady Nightingale (IRE),T Power Roche,5,P Kiely,PU,N/A,6,11-11,97,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Lucky Junior (IRE),T P Harney,7,R O'Sullivan,F,N/A,5,11-4h,90,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Galilean Prince (IRE),G B Noonan,5,E McCarthy,14th,15 l,4,10-4p,82,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Hero In The Sky (IRE),Mr L Burke-Ott,7,A Ott,13th,1 1/2 l,6,10-9t,81,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Quinn The Eskimo (GER),S F O'Keeffe,0,P Nolan,12th,Neck,5,11-6,92,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Massabielle (IRE),P J O'Hanlon,0,D A McLoughlin,11th,1/2 l,5,11-7,93,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Le Fanu (IRE),D J O'Keeffe,0,Brendan Walsh,10th,1/2 l,9,11-3,89,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Sea The Sunset,P M O'Brien,7,J Morrison,9th,15 l,6,10-11,83,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Tir Og (IRE),G Brouder,3,E Seymour,8th,3 3/4 l,4,10-11,89,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Tea It Is (IRE),D King,0,D Hogan,7th,3 1/4 l,8,10-7tp1,79,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Phoenix Cowboy (USA),P F Kavanagh,7,M Winters,6th,1/2 l,8,11-10p,96,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Highland Earl (IRE),B Hayes,0,L P Cusack,5th,1 l,5,10-10,82,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Silas Marner (IRE),C G O'Dwyer,5,C O'Brien,4th,2 1/2 l,8,12-0,100,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Hob's Angel (IRE),K Callaghan,5,J Barcoe,3rd,2 3/4 l,9,10-5,77,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,Klassman (IRE),D Meyler,0,S Nolan,2nd,Head,7,10-12t,84,True,177,42
Limerick Racing Results | 29th May 2025 18:42,N/A,18:42,Good (Good To Firm In Places),2m 3f 50y,You Done Well (IRE),D J Gilligan,0,K Purcell,1st,N/A,4,11-8b1,100,True,177,42
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Happy Me (IRE),B W Harvey,0,W J Burke,12th,18 l,5,11-7,105,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Monroes Hollow (IRE),J Coen,3,Peter Fahey,11th,4 3/4 l,7,11-4,102,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Reflectionist (FR),K M Donoghue,0,G P Cromwell,10th,2 1/4 l,8,11-6t,104,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Onefortheditch (IRE),S D Torrens,0,E F Gallagher,9th,1 l,7,11-6,104,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,O' Bon Pardon (FR),C Stone-Walsh,3,P Nolan,8th,4 l,5,11-4b1,102,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Half A Chance (IRE),P Hanlon,7,J J Hanlon,7th,1 1/4 l,6,11-9,107,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Penny Jar (IRE),K E Buckley,0,P Downey,6th,5 l,9,11-8t,106,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Avandra (IRE),D Robinson,0,P J Rothwell,5th,Neck,5,10-0,82,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Hidalgo Des Mottes (FR),R A Doyle,0,E Griffin,4th,4 l,8,11-0,98,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Crowsatedappletart (IRE),D J O'Keeffe,0,M Winters,3rd,1 1/4 l,8,11-4p,102,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Boston Rajj (IRE),Sam Ewing,0,G Elliott,2nd,5 1/2 l,7,11-5,103,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Shadow Paddy (IRE),G B Noonan,5,E McCarthy,1st,N/A,5,11-5t,103,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Happy Me (IRE),B W Harvey,0,W J Burke,12th,18 l,5,11-7,105,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Monroes Hollow (IRE),J Coen,3,Peter Fahey,11th,4 3/4 l,7,11-4,102,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Reflectionist (FR),K M Donoghue,0,G P Cromwell,10th,2 1/4 l,8,11-6t,104,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Onefortheditch (IRE),S D Torrens,0,E F Gallagher,9th,1 l,7,11-6,104,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,O' Bon Pardon (FR),C Stone-Walsh,3,P Nolan,8th,4 l,5,11-4b1,102,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Half A Chance (IRE),P Hanlon,7,J J Hanlon,7th,1 1/4 l,6,11-9,107,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Penny Jar (IRE),K E Buckley,0,P Downey,6th,5 l,9,11-8t,106,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Avandra (IRE),D Robinson,0,P J Rothwell,5th,Neck,5,10-0,82,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Hidalgo Des Mottes (FR),R A Doyle,0,E Griffin,4th,4 l,8,11-0,98,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Crowsatedappletart (IRE),D J O'Keeffe,0,M Winters,3rd,1 1/4 l,8,11-4p,102,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Boston Rajj (IRE),Sam Ewing,0,G Elliott,2nd,5 1/2 l,7,11-5,103,True,177,43
Limerick Racing Results | 29th May 2025 19:12,N/A,19:12,Good (Good To Firm In Places),2m 3f 50y,Shadow Paddy (IRE),G B Noonan,5,E McCarthy,1st,N/A,5,11-5t,103,True,177,43
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Neska Blue (IRE),D King,0,D Hogan,PU,N/A,5,11-1tb1,87,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Hitthehayson (IRE),T Power Roche,5,P J Rothwell,PU,N/A,6,10-9p,81,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Younowhatimean (IRE),D J O'Keeffe,0,E McCarthy,PU,N/A,8,11-3tp,89,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Mother Ship (IRE),P Hanlon,7,J J Hanlon,8th,Neck,5,11-2,88,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Likable Chancer (IRE),S O'Callaghan,5,D Howard,7th,1 l,11,10-6tb,78,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Jekiki (IRE),G B Noonan,5,E McCarthy,6th,11 l,7,11-2t,88,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Hard Target (IRE),S F O'Keeffe,0,D H Kelly,5th,6 1/2 l,8,11-4,90,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Lucky Lioness (IRE),Mr P J Cody,7,Debbie Cody,4th,3 3/4 l,6,11-9tp1,95,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,West Of Carrig (IRE),Mr A J Browne,7,Don Browne,3rd,1 1/2 l,8,11-3,89,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Southgate Avenue (IRE),B Hayes,0,P Fenton,2nd,1 3/4 l,5,10-13,85,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Kiln Time (IRE),C M Quirke,3,D H Kelly,1st,N/A,9,11-0,86,True,177,44
