track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,Ipanema Beach (IRE),P A Harnett,5,Donnacha O'Brien,7th,1 3/4 l,2,9-7b1,79,True,14,49
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,Strikewhileitshot,N M Crosse,0,Mrs J Harrington,6th,4 1/2 l,2,9-7,-,True,14,49
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,Guildhall Graduate (IRE),C D Hayes,0,G P Cromwell,5th,Head,2,8-9,-,True,14,49
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,Clarity of Thought,D Browne McMonagle,0,J P O'Brien,4th,1 3/4 l,2,9-7b1,68,True,14,49
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,Palace Tyne (IRE),J A Powell,3,J Davison,3rd,3/4 l,2,8-9p1,63,True,14,49
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,Celestial Siren (IRE),B M Coen,0,A Oliver,2nd,3 1/4 l,2,9-7,-,True,14,49
Navan Racing Results | 28th August 2025 16:00,2025-08-28,16:00,Yielding (Good In Places),1m 20y,My Corbett Court (IRE),D W O'Connor,0,P Twomey,1st,N/A,2,9-7,-,True,14,49
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Medieval Night (IRE),C D Hayes,0,D K Weld,10th,1 3/4 l,3,9-0tv1,70,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Exquisite Acclaim (IRE),Adam Caffrey,0,A McGuinness,9th,1/2 l,6,10-0p,78,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Flying Bay (IRE),B M Coen,0,A Kinirons,8th,Neck,4,9-9,73,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Auburn Avenue (IRE),R Whearty,3,C Timmons,7th,Neck,4,9-1tp,65,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Imposing Supreme (IRE),Nicola Burns,7,T Gibney,6th,1/2 l,9,9-13,77,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Loingseoir (IRE),W M Lordan,0,M C Grassick,5th,1/2 l,9,9-3t,67,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Anvika (IRE),R C Colgan,0,S Lavery,4th,Nose,4,10-0t,78,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Daler (IRE),C T Keane,0,G M Lyons,3rd,3 3/4 l,3,9-6t,76,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Neo Smart (IRE),D P McDonogh,0,J S Bolger,2nd,2 1/2 l,4,9-10t,74,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Noli Timere (IRE),D Browne McMonagle,0,M O'Callaghan,1st,N/A,3,9-12p,82,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Medieval Night (IRE),C D Hayes,0,D K Weld,10th,1 3/4 l,3,9-0tv1,70,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Exquisite Acclaim (IRE),Adam Caffrey,0,A McGuinness,9th,1/2 l,6,10-0p,78,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Flying Bay (IRE),B M Coen,0,A Kinirons,8th,Neck,4,9-9,73,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Auburn Avenue (IRE),R Whearty,3,C Timmons,7th,Neck,4,9-1tp,65,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Imposing Supreme (IRE),Nicola Burns,7,T Gibney,6th,1/2 l,9,9-13,77,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Loingseoir (IRE),W M Lordan,0,M C Grassick,5th,1/2 l,9,9-3t,67,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Anvika (IRE),R C Colgan,0,S Lavery,4th,Nose,4,10-0t,78,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Daler (IRE),C T Keane,0,G M Lyons,3rd,3 3/4 l,3,9-6t,76,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Neo Smart (IRE),D P McDonogh,0,J S Bolger,2nd,2 1/2 l,4,9-10t,74,True,14,50
Navan Racing Results | 28th August 2025 16:30,2025-08-28,16:30,Yielding (Good In Places),1m 20y,Noli Timere (IRE),D Browne McMonagle,0,M O'Callaghan,1st,N/A,3,9-12p,82,True,14,50
