track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Listowel Racing Results | 6th June 2022 15:45,N/A,15:45,Soft (Heavy In Places),2m 4f,Summer Tide (IRE),D. E. Mullins,0,Charles Byrnes,2nd,2 1/4 l,7,10-6v1,111,True,2,18
Listowel Racing Results | 6th June 2022 15:45,N/A,15:45,Soft (Heavy In Places),2m 4f,Molly Wedger (IRE),B. Hayes,0,Dermot P. O'Brien,1st,N/A,8,11-1,120,True,2,18
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,The Dara Man (IRE),D. E. Mullins,0,John Patrick Ryan,4th,57 l,7,11-2,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,Espion Du Chenet (FR),Phillip Enright,0,Louise G. Lyons,3rd,6 l,8,11-2t,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,Born By The Sea (IRE),Sean Flanagan,0,Paul John Gilligan,2nd,1 1/2 l,8,11-2,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,Easy Game (FR),P. Townend,0,W. P. Mullins,1st,N/A,8,11-12,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,The Dara Man (IRE),D. E. Mullins,0,John Patrick Ryan,4th,57 l,7,11-2,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,Espion Du Chenet (FR),Phillip Enright,0,Louise G. Lyons,3rd,6 l,8,11-2t,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,Born By The Sea (IRE),Sean Flanagan,0,Paul John Gilligan,2nd,1 1/2 l,8,11-2,-,True,2,19
Listowel Racing Results | 6th June 2022 16:20,N/A,16:20,Soft (Heavy In Places),2m 3f,Easy Game (FR),P. Townend,0,W. P. Mullins,1st,N/A,8,11-12,-,True,2,19
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,General Ryan (IRE),Mr C. P. O'Shea,7,G. Ahern,PU,N/A,8,11-7,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Dubai Dandy (IRE),Mr M. J. Sweeney,7,Edward Creighton,PU,N/A,10,11-7p,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Ta Se Rua,Mr D. A. Mulcahy,7,P. J. Healy,F,N/A,9,11-7p1,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,The Red Menace (IRE),Mr P. J. O'Neill,7,Shane Kieran Ryder,3rd,17 l,8,11-7,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Stamp Your Feet (IRE),Mr S. Connor,7,Stuart Crawford,2nd,11 l,10,11-11tp,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Stand Up and Fight (IRE),Miss A. B. O'Connor,5,Enda Bolger,1st,N/A,10,12-0b,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,General Ryan (IRE),Mr C. P. O'Shea,7,G. Ahern,PU,N/A,8,11-7,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Dubai Dandy (IRE),Mr M. J. Sweeney,7,Edward Creighton,PU,N/A,10,11-7p,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Ta Se Rua,Mr D. A. Mulcahy,7,P. J. Healy,F,N/A,9,11-7p1,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,The Red Menace (IRE),Mr P. J. O'Neill,7,Shane Kieran Ryder,3rd,17 l,8,11-7,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Stamp Your Feet (IRE),Mr S. Connor,7,Stuart Crawford,2nd,11 l,10,11-11tp,-,True,2,20
Listowel Racing Results | 6th June 2022 16:55,N/A,16:55,Soft (Heavy In Places),3m,Stand Up and Fight (IRE),Miss A. B. O'Connor,5,Enda Bolger,1st,N/A,10,12-0b,-,True,2,20
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Drumroe Lad (IRE),Mr D. Kiely,7,Robert Murphy,11th,57 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Stonehall (IRE),Mr J. C. Barry,3,Richard Anthony Foley,10th,23 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Getaway Henry (IRE),Mr E. P. O'Brien,5,Daniel Joseph O'Leary,9th,27 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Killoughteen (IRE),Mr A. D. Bustin,7,Miss J. M. Lee,8th,24 l,6,11-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Prohus Yank (IRE),Mr M. J. McGrath,7,Roger McGrath,7th,3 3/4 l,7,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Shotgun Jack (IRE),Derek Thomas McGrath,7,Patrick G. Kelly,6th,1/2 l,4,11-1,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Ferdinand Star,Mr R. W. Barron,7,Patrick Magee,5th,2 1/4 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Costaweefortune (IRE),Mr T. B. Lyons,7,Ian O'Connor,4th,41 l,6,11-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Old Bill Barley (IRE),Miss J. Townend,5,W. P. Mullins,3rd,4 3/4 l,5,12-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,On the Sixth Day (IRE),Mr H. C. Swan,7,John Patrick Ryan,2nd,2 1/2 l,6,11-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Hot As Pepper (IRE),Mr B. W. Harvey,7,John McConnell,1st,N/A,6,11-0t1,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Drumroe Lad (IRE),Mr D. Kiely,7,Robert Murphy,11th,57 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Stonehall (IRE),Mr J. C. Barry,3,Richard Anthony Foley,10th,23 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Getaway Henry (IRE),Mr E. P. O'Brien,5,Daniel Joseph O'Leary,9th,27 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Killoughteen (IRE),Mr A. D. Bustin,7,Miss J. M. Lee,8th,24 l,6,11-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Prohus Yank (IRE),Mr M. J. McGrath,7,Roger McGrath,7th,3 3/4 l,7,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Shotgun Jack (IRE),Derek Thomas McGrath,7,Patrick G. Kelly,6th,1/2 l,4,11-1,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Ferdinand Star,Mr R. W. Barron,7,Patrick Magee,5th,2 1/4 l,5,11-7,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Costaweefortune (IRE),Mr T. B. Lyons,7,Ian O'Connor,4th,41 l,6,11-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Old Bill Barley (IRE),Miss J. Townend,5,W. P. Mullins,3rd,4 3/4 l,5,12-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,On the Sixth Day (IRE),Mr H. C. Swan,7,John Patrick Ryan,2nd,2 1/2 l,6,11-0,-,True,2,21
Listowel Racing Results | 6th June 2022 17:30,N/A,17:30,Soft (Heavy In Places)  Flat (Turf),2m 4f,Hot As Pepper (IRE),Mr B. W. Harvey,7,John McConnell,1st,N/A,6,11-0t1,-,True,2,21
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Long Wood (IRE),I. J. Power,0,Patrick Breen,PU,N/A,10,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Boola Belle (IRE),Kieran Callaghan,0,Seamus Spillane,PU,N/A,6,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Felicity Flick (IRE),C. M. Quirke,7,A. Slattery,PU,N/A,5,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Allyouneedisone (IRE),S. D. Torrens,0,Eoin Griffin,7th,7 l,7,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Karetta Davis (FR),N. T. Prendergast,7,T. Shanahan,6th,35 l,6,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Agirlcalledchloe (IRE),Patrick O'Hanlon,5,P. J. Rothwell,5th,1 1/2 l,5,11-7p,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Daisy Dufresne (IRE),Niall Moore,7,Gordon Elliott,4th,3 3/4 l,6,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Uppertown Mya (IRE),Gearoid Patrick Brouder,5,Mary E Doyle,3rd,6 1/2 l,7,11-7p,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Trendy Lady (IRE),Derek Thomas McGrath,7,Henry de Bromhead,2nd,2 3/4 l,6,11-7t1,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Jakes Dream (IRE),R. J. Condon,7,Michael Winters,1st,N/A,7,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Long Wood (IRE),I. J. Power,0,Patrick Breen,PU,N/A,10,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Boola Belle (IRE),Kieran Callaghan,0,Seamus Spillane,PU,N/A,6,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Felicity Flick (IRE),C. M. Quirke,7,A. Slattery,PU,N/A,5,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Allyouneedisone (IRE),S. D. Torrens,0,Eoin Griffin,7th,7 l,7,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Karetta Davis (FR),N. T. Prendergast,7,T. Shanahan,6th,35 l,6,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Agirlcalledchloe (IRE),Patrick O'Hanlon,5,P. J. Rothwell,5th,1 1/2 l,5,11-7p,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Daisy Dufresne (IRE),Niall Moore,7,Gordon Elliott,4th,3 3/4 l,6,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Uppertown Mya (IRE),Gearoid Patrick Brouder,5,Mary E Doyle,3rd,6 1/2 l,7,11-7p,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Trendy Lady (IRE),Derek Thomas McGrath,7,Henry de Bromhead,2nd,2 3/4 l,6,11-7t1,-,True,2,22
Wexford Racing Results | 8th June 2022 14:00,N/A,14:00,Yielding (Good In Places),2m,Jakes Dream (IRE),R. J. Condon,7,Michael Winters,1st,N/A,7,11-7,-,True,2,22
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Other Plans (IRE),Patrick O'Hanlon,2,P. J. Rothwell,PU,N/A,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Ballykeeran (IRE),Philip Donovan,2,Gerard Michael Hussey,PU,N/A,7,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Macaban City (IRE),M. M. McDonagh,4,Gerard Michael Hussey,PU,N/A,6,11-12,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Convertible (IRE),A. P. Kelly,4,Anthony McCann,9th,12 l,5,11-12,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Jet Fighter (IRE),C. Brassil,2,C. W. J. Farrell,8th,31 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Chainofconsequence (IRE),Jamie Hayes,4,Aengus King,7th,4 1/2 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Tincurra Lad (IRE),S. A. Mulcahy,4,W. J. Martin,6th,8 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,King Otis (IRE),Daniel Holden,4,Kieran Purcell,5th,2 1/4 l,6,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Anyonecanhaveitall,R. J. Condon,4,Eoin Doyle,4th,14 l,6,11-12,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Starzov (IRE),Jack Foley,0,P. J. Rothwell,3rd,3 3/4 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Copperwell (IRE),Corey McGivern,4,Gordon Elliott,2nd,2 1/4 l,7,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Kings Keeper (IRE),C. G. O'Dwyer,4,Henry de Bromhead,1st,N/A,7,11-4p1,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Other Plans (IRE),Patrick O'Hanlon,2,P. J. Rothwell,PU,N/A,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Ballykeeran (IRE),Philip Donovan,2,Gerard Michael Hussey,PU,N/A,7,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Macaban City (IRE),M. M. McDonagh,4,Gerard Michael Hussey,PU,N/A,6,11-12,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Convertible (IRE),A. P. Kelly,4,Anthony McCann,9th,12 l,5,11-12,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Jet Fighter (IRE),C. Brassil,2,C. W. J. Farrell,8th,31 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Chainofconsequence (IRE),Jamie Hayes,4,Aengus King,7th,4 1/2 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Tincurra Lad (IRE),S. A. Mulcahy,4,W. J. Martin,6th,8 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,King Otis (IRE),Daniel Holden,4,Kieran Purcell,5th,2 1/4 l,6,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Anyonecanhaveitall,R. J. Condon,4,Eoin Doyle,4th,14 l,6,11-12,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Starzov (IRE),Jack Foley,0,P. J. Rothwell,3rd,3 3/4 l,5,11-4,-,True,2,23
Wexford Racing Results | 8th June 2022 14:35,N/A,14:35,Yielding (Good In Places) unity Maiden Hurdle (Turf),2m,Copperwell (IRE),Corey McGivern,4,Gordon Elliott,2nd,2 1/4 l,7,11-4,-,True,2,23
