track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Angel's Feather (IRE),Shane Foley,0,Mrs J. Harrington,5th,3 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,On the Money (IRE),K. J. Manning,0,J. S. Bolger,4th,1/2 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Remind (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,2 3/4 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Dower House (IRE),Seamie Heffernan,0,Aidan O'Brien,2nd,5 1/2 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Tahiyra (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Not Even Maybe (IRE),Wesley Joyce,7,Michael Mulvany,10th,5 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Unchained Melody (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,9th,3 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Mile End,S. B. Kelly,0,John Patrick Murtagh,8th,Neck,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Lady Skipper (IRE),L. T. McAteer,3,James M. Barrett,7th,2 1/4 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Kami (IRE),R. P. Whelan,0,Mark McNiff,6th,1 1/4 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Angel's Feather (IRE),Shane Foley,0,Mrs J. Harrington,5th,3 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,On the Money (IRE),K. J. Manning,0,J. S. Bolger,4th,1/2 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Remind (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,2 3/4 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Dower House (IRE),Seamie Heffernan,0,Aidan O'Brien,2nd,5 1/2 l,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:10,N/A,18:10,Good To Yielding,7f,Tahiyra (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,2,9-2,-,True,11,20
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Fastnet Crown (IRE),L. F. Roche,0,M. D. O'Callaghan,18th,1 l,5,9-9tp,97,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Mosala (IRE),W. M. Lordan,0,Henry de Bromhead,17th,8 l,5,9-1t,89,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Crystal Black (IRE),C. D. Hayes,0,D. K. Weld,16th,1 1/2 l,4,9-0b1,88,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Spanish Tenor (IRE),R. P. Cleary,0,Adrian McGuinness,15th,7 l,8,9-10,98,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Bowerman,A. C. Persse,7,Adrian McGuinness,14th,3 l,8,8-13,87,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Monaasib (USA),S. McCullagh,5,Kevin Prendergast,13th,1 l,4,9-13t,101,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Finans Bay (IRE),R. P. Whelan,0,M. Halford,12th,Neck,5,9-6b,94,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Saltonstall,C. J. MacRedmond,5,Adrian McGuinness,11th,Neck,8,9-9tp,97,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Venice Biennale (IRE),L. T. McAteer,3,John Joseph Murphy,10th,Neck,4,9-1h1,89,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Patrick Sarsfield (FR),J. Coen,5,Joseph Patrick O'Brien,9th,1 1/4 l,6,10-0tp,102,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Sirjack Thomas (IRE),M. P. Sheehy,3,Adrian McGuinness,8th,Neck,7,9-1,89,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Verhoyen,William James Lee,0,M. C. Grassick,7th,2 3/4 l,7,9-7b,95,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Star Harbour (IRE),G. M. Ryan,0,Adrian McGuinness,6th,Neck,4,9-5v,93,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Pierre Lapin (IRE),D. B. McMonagle,0,Adrian McGuinness,5th,1 l,5,9-3,91,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Current Option (IRE),N. M. Crosse,3,Adrian McGuinness,4th,Short Head,6,9-9,97,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Cowboy Justice (USA),Shane Foley,0,Mrs J. Harrington,3rd,1 1/2 l,3,8-11t,93,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Casanova,Adam Caffrey,7,Adrian McGuinness,2nd,1/2 l,6,9-11,99,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Magic Chegaga (IRE),C. T. Keane,0,B. Duffy,1st,N/A,5,8-13,87,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Fastnet Crown (IRE),L. F. Roche,0,M. D. O'Callaghan,18th,1 l,5,9-9tp,97,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Mosala (IRE),W. M. Lordan,0,Henry de Bromhead,17th,8 l,5,9-1t,89,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Crystal Black (IRE),C. D. Hayes,0,D. K. Weld,16th,1 1/2 l,4,9-0b1,88,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Spanish Tenor (IRE),R. P. Cleary,0,Adrian McGuinness,15th,7 l,8,9-10,98,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Bowerman,A. C. Persse,7,Adrian McGuinness,14th,3 l,8,8-13,87,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Monaasib (USA),S. McCullagh,5,Kevin Prendergast,13th,1 l,4,9-13t,101,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Finans Bay (IRE),R. P. Whelan,0,M. Halford,12th,Neck,5,9-6b,94,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Saltonstall,C. J. MacRedmond,5,Adrian McGuinness,11th,Neck,8,9-9tp,97,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Venice Biennale (IRE),L. T. McAteer,3,John Joseph Murphy,10th,Neck,4,9-1h1,89,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Patrick Sarsfield (FR),J. Coen,5,Joseph Patrick O'Brien,9th,1 1/4 l,6,10-0tp,102,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Sirjack Thomas (IRE),M. P. Sheehy,3,Adrian McGuinness,8th,Neck,7,9-1,89,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Verhoyen,William James Lee,0,M. C. Grassick,7th,2 3/4 l,7,9-7b,95,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Star Harbour (IRE),G. M. Ryan,0,Adrian McGuinness,6th,Neck,4,9-5v,93,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Pierre Lapin (IRE),D. B. McMonagle,0,Adrian McGuinness,5th,1 l,5,9-3,91,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Current Option (IRE),N. M. Crosse,3,Adrian McGuinness,4th,Short Head,6,9-9,97,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Cowboy Justice (USA),Shane Foley,0,Mrs J. Harrington,3rd,1 1/2 l,3,8-11t,93,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Casanova,Adam Caffrey,7,Adrian McGuinness,2nd,1/2 l,6,9-11,99,True,11,21
Galway Racing Results | 26th July 2022 18:40,N/A,18:40,Good To Yielding,1m 123y,Magic Chegaga (IRE),C. T. Keane,0,B. Duffy,1st,N/A,5,8-13,87,True,11,21
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Bengal Dancer (IRE),R. C. Colgan,0,Donal Kinsella,13th,13 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Belle Femme (IRE),R. P. Cleary,0,Thomas Cleary,12th,5 1/2 l,4,9-10,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Empress Lily (IRE),W. M. Lordan,0,Kieran Patrick Cotter,11th,9 l,5,9-10,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Suityourselfboss (IRE),Seamie Heffernan,0,Michael J. Browne,10th,1 1/4 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Our Matilda (IRE),Siobhan Rutledge,5,Garry Bernard Caldwell,9th,1 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Chatterbox (IRE),C. T. Keane,0,John Joseph Murphy,8th,1 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Csarina (IRE),Wesley Joyce,7,Michael Mulvany,7th,2 1/2 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Butterfly Island (IRE),C. D. Hayes,0,D. K. Weld,6th,Neck,3,9-3b,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Danesfort,Shane Foley,0,John Joseph Murphy,5th,1 3/4 l,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Bobby Dassler (IRE),Declan McDonogh,0,Eddie & Patrick Harty,4th,1/2 l,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Ruby Jules,D. J. Gilligan,7,Paul John Gilligan,3rd,2 3/4 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Karakoul (IRE),S. B. Kelly,0,John Patrick Murtagh,2nd,2 l,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Coreman (IRE),G. M. Ryan,0,P. J. F. Murphy,1st,N/A,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Bengal Dancer (IRE),R. C. Colgan,0,Donal Kinsella,13th,13 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Belle Femme (IRE),R. P. Cleary,0,Thomas Cleary,12th,5 1/2 l,4,9-10,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Empress Lily (IRE),W. M. Lordan,0,Kieran Patrick Cotter,11th,9 l,5,9-10,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Suityourselfboss (IRE),Seamie Heffernan,0,Michael J. Browne,10th,1 1/4 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Our Matilda (IRE),Siobhan Rutledge,5,Garry Bernard Caldwell,9th,1 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Chatterbox (IRE),C. T. Keane,0,John Joseph Murphy,8th,1 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Csarina (IRE),Wesley Joyce,7,Michael Mulvany,7th,2 1/2 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Butterfly Island (IRE),C. D. Hayes,0,D. K. Weld,6th,Neck,3,9-3b,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Danesfort,Shane Foley,0,John Joseph Murphy,5th,1 3/4 l,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Bobby Dassler (IRE),Declan McDonogh,0,Eddie & Patrick Harty,4th,1/2 l,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Ruby Jules,D. J. Gilligan,7,Paul John Gilligan,3rd,2 3/4 l,3,9-3,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Karakoul (IRE),S. B. Kelly,0,John Patrick Murtagh,2nd,2 l,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:15,N/A,19:15,Good To Yielding,7f,Coreman (IRE),G. M. Ryan,0,P. J. F. Murphy,1st,N/A,3,9-8,-,True,11,22
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Chavajod,L. F. Roche,0,M. D. O'Callaghan,16th,31 l,4,10-2,80,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Church Mountain (IRE),S. D. Bowen,7,Denis Hogan,15th,1 l,4,10-0t,78,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Super Over (IRE),M. P. Sheehy,3,D. P. Coakley,14th,Neck,4,9-12v1,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Half Nutz (IRE),J. A. Powell,7,John Patrick Murtagh,13th,Short Head,5,10-1,79,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Plezantlysurprised,D. E. Sheehy,3,Mrs Jessica Magnier,12th,1 3/4 l,4,9-11tp1,75,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Ransom,D. King,7,Denis Hogan,11th,1 l,5,9-13t,77,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Starting Monday (IRE),William James Lee,0,Gillian Scott,10th,1/2 l,5,9-12,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Midnight Fire (IRE),C. D. Hayes,0,Eddie & Patrick Harty,9th,1/2 l,5,9-11tp,75,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Drombeg Duke (IRE),G. M. Ryan,0,Eoin Christopher McCarthy,8th,3/4 l,6,9-12,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Earls (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,7th,3/4 l,5,9-12b,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Mean Fomhair (IRE),C. T. Keane,0,B. Duffy,6th,1 l,7,9-12,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Dragon Of Malta (IRE),J. Coen,5,P. F. O'Donnell,5th,Neck,5,10-0tb,78,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Excuzio Joe (IRE),Declan McDonogh,0,Matthew J. Smith,4th,1/2 l,5,9-10,74,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Loingseoir (IRE),Jack Cleary,7,M. C. Grassick,3rd,3/4 l,6,10-0,78,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Shawaamekh,D. W. O'Connor,0,J. F. Levins,2nd,1/2 l,8,10-3,81,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Dunum (IRE),W. M. Lordan,0,Miss Natalia Lupini,1st,N/A,4,9-11,75,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Chavajod,L. F. Roche,0,M. D. O'Callaghan,16th,31 l,4,10-2,80,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Church Mountain (IRE),S. D. Bowen,7,Denis Hogan,15th,1 l,4,10-0t,78,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Super Over (IRE),M. P. Sheehy,3,D. P. Coakley,14th,Neck,4,9-12v1,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Half Nutz (IRE),J. A. Powell,7,John Patrick Murtagh,13th,Short Head,5,10-1,79,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Plezantlysurprised,D. E. Sheehy,3,Mrs Jessica Magnier,12th,1 3/4 l,4,9-11tp1,75,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Ransom,D. King,7,Denis Hogan,11th,1 l,5,9-13t,77,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Starting Monday (IRE),William James Lee,0,Gillian Scott,10th,1/2 l,5,9-12,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Midnight Fire (IRE),C. D. Hayes,0,Eddie & Patrick Harty,9th,1/2 l,5,9-11tp,75,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Drombeg Duke (IRE),G. M. Ryan,0,Eoin Christopher McCarthy,8th,3/4 l,6,9-12,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Earls (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,7th,3/4 l,5,9-12b,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Mean Fomhair (IRE),C. T. Keane,0,B. Duffy,6th,1 l,7,9-12,76,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Dragon Of Malta (IRE),J. Coen,5,P. F. O'Donnell,5th,Neck,5,10-0tb,78,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Excuzio Joe (IRE),Declan McDonogh,0,Matthew J. Smith,4th,1/2 l,5,9-10,74,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Loingseoir (IRE),Jack Cleary,7,M. C. Grassick,3rd,3/4 l,6,10-0,78,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Shawaamekh,D. W. O'Connor,0,J. F. Levins,2nd,1/2 l,8,10-3,81,True,11,23
Galway Racing Results | 26th July 2022 19:50,N/A,19:50,Good To Yielding,7f,Dunum (IRE),W. M. Lordan,0,Miss Natalia Lupini,1st,N/A,4,9-11,75,True,11,23
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Mass Gathering (IRE),Wesley Joyce,7,J. G. Murray,18th,1 1/4 l,4,10-0tb,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Alex D,A. J. Slattery,0,L. Young,17th,6 l,4,10-1,69,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Cleveleys,S. M. Crosse,0,Richard John O'Brien,16th,3 1/4 l,4,9-13,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Erbacher (IRE),J. A. Powell,7,J. F. Levins,15th,2 1/4 l,4,9-12,66,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Blackcastle Storm,William James Lee,0,Matthew J. Smith,14th,1/2 l,5,9-13t1,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Cedar Rapids (IRE),D. King,7,Denis Hogan,13th,1 1/4 l,4,10-0tp,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Blackpoint (IRE),Rachael Blackmore,0,John E. Kiely,12th,Short Head,6,10-1t1,69,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Skontonovski,R. P. Whelan,0,Adrian McGuinness,11th,1 l,5,9-13v,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Geological (IRE),D. W. O'Connor,0,Damian Joseph English,10th,Neck,10,9-13,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Black Hawk Eagle (IRE),C. T. Keane,0,Noel Meade,9th,3/4 l,4,10-1,69,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Star of Cashel (IRE),Adam Caffrey,7,Adrian McGuinness,8th,3/4 l,5,10-2tp,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Jaafel (IRE),S. D. Bowen,7,Denis Hogan,7th,1/2 l,4,10-2tp,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Zerinda (IRE),C. D. Hayes,0,J. G. Coogan,6th,1 3/4 l,4,9-13,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Knocknakilla (IRE),J. Coen,5,G. O'Leary,5th,Neck,4,10-2p,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Chilean,N. M. Crosse,3,Luke Comer,4th,2 1/4 l,7,10-0tp1,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,No Patience (IRE),Kyanna Van Buuren,10,John McConnell,3rd,1/2 l,4,10-0,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Turbine (IRE),D. B. McMonagle,0,C. Moore,2nd,1 1/4 l,9,10-2t,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Clear Quartz (IRE),G. M. Ryan,0,Mark Fahey,1st,N/A,5,10-2,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Mass Gathering (IRE),Wesley Joyce,7,J. G. Murray,18th,1 1/4 l,4,10-0tb,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Alex D,A. J. Slattery,0,L. Young,17th,6 l,4,10-1,69,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Cleveleys,S. M. Crosse,0,Richard John O'Brien,16th,3 1/4 l,4,9-13,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Erbacher (IRE),J. A. Powell,7,J. F. Levins,15th,2 1/4 l,4,9-12,66,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Blackcastle Storm,William James Lee,0,Matthew J. Smith,14th,1/2 l,5,9-13t1,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Cedar Rapids (IRE),D. King,7,Denis Hogan,13th,1 1/4 l,4,10-0tp,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Blackpoint (IRE),Rachael Blackmore,0,John E. Kiely,12th,Short Head,6,10-1t1,69,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Skontonovski,R. P. Whelan,0,Adrian McGuinness,11th,1 l,5,9-13v,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Geological (IRE),D. W. O'Connor,0,Damian Joseph English,10th,Neck,10,9-13,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Black Hawk Eagle (IRE),C. T. Keane,0,Noel Meade,9th,3/4 l,4,10-1,69,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Star of Cashel (IRE),Adam Caffrey,7,Adrian McGuinness,8th,3/4 l,5,10-2tp,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Jaafel (IRE),S. D. Bowen,7,Denis Hogan,7th,1/2 l,4,10-2tp,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Zerinda (IRE),C. D. Hayes,0,J. G. Coogan,6th,1 3/4 l,4,9-13,67,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Knocknakilla (IRE),J. Coen,5,G. O'Leary,5th,Neck,4,10-2p,70,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Chilean,N. M. Crosse,3,Luke Comer,4th,2 1/4 l,7,10-0tp1,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,No Patience (IRE),Kyanna Van Buuren,10,John McConnell,3rd,1/2 l,4,10-0,68,True,11,24
Galway Racing Results | 26th July 2022 20:20,N/A,20:20,Good To Yielding,1m 123y,Turbine (IRE),D. B. McMonagle,0,C. Moore,2nd,1 1/4 l,9,10-2t,70,True,11,24
