track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 24th April 2025 18:15,N/A,18:15,Good (Good To Yielding In Places),2m 2f 50y,The Niffler (IRE),H Morgan,0,E O'Connell,3rd,1 3/4 l,8,11-13ht,111,True,171,4
Kilbeggan Racing Results | 24th April 2025 18:15,N/A,18:15,Good (Good To Yielding In Places),2m 2f 50y,Paul Collins (IRE),S F O'Keeffe,0,B McMahon,2nd,1 1/2 l,5,11-6,104,True,171,4
Kilbeggan Racing Results | 24th April 2025 18:15,N/A,18:15,Good (Good To Yielding In Places),2m 2f 50y,Pakens Rock (IRE),P K Donovan,5,D Collins,1st,N/A,12,11-12,110,True,171,4
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Duel Concept (IRE),Mr D O'Connor,0,Miss H McLoughlin,NR,N/A,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Tountinna (IRE),Mr F Maguire,0,M Magnussen,NR,N/A,4,11-3,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Erika De Champs (IRE),Mr R M McParland,7,A McCann,PU,N/A,7,11-11h1,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Diamond Tipp (IRE),Mr F R Buckley,7,J C McConnell,13th,20 l,5,11-11t,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Sip Sip Hooray (IRE),Mr P W Mullins,0,W P Mullins,12th,28 l,6,11-11t1,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Bubbly Irene (IRE),Mr T B Merrigan,7,W J Burke,11th,8 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Doyen Og (IRE),Mr C Lamon,7,A Sexton,10th,2 3/4 l,6,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Walk Out The D'or (IRE),Mr E Finegan,7,Ciaran Murphy,9th,1 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Justabitofyours (IRE),Mr O T Gilligan,7,P J Gilligan,8th,8 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Absolute Bliss,Mr E P O'Brien,5,Paul Tobin,7th,6 1/2 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Evelyn (IRE),Mr A P Ryan,7,Mrs J Cashin,6th,Neck,5,11-11t,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Georgie's Pearl (IRE),Miss A B O'Connor,0,A McCann,5th,3/4 l,5,11-11h,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Backwithyourown (IRE),Mr D Doyle,7,J M Burke,4th,1/2 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Apples Jane (IRE),Mr J H Williamson,7,G Elliott,3rd,1 l,4,11-3,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Isabella Johnson (IRE),Mr J L Gleeson,3,Aidan Melia,2nd,5 1/2 l,4,11-3,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Kabylia (FR),Mr D G Lavery,0,G P Cromwell,1st,N/A,5,11-11ht1,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Duel Concept (IRE),Mr D O'Connor,0,Miss H McLoughlin,NR,N/A,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Tountinna (IRE),Mr F Maguire,0,M Magnussen,NR,N/A,4,11-3,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Erika De Champs (IRE),Mr R M McParland,7,A McCann,PU,N/A,7,11-11h1,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Diamond Tipp (IRE),Mr F R Buckley,7,J C McConnell,13th,20 l,5,11-11t,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Sip Sip Hooray (IRE),Mr P W Mullins,0,W P Mullins,12th,28 l,6,11-11t1,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Bubbly Irene (IRE),Mr T B Merrigan,7,W J Burke,11th,8 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Doyen Og (IRE),Mr C Lamon,7,A Sexton,10th,2 3/4 l,6,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Walk Out The D'or (IRE),Mr E Finegan,7,Ciaran Murphy,9th,1 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Justabitofyours (IRE),Mr O T Gilligan,7,P J Gilligan,8th,8 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Absolute Bliss,Mr E P O'Brien,5,Paul Tobin,7th,6 1/2 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Evelyn (IRE),Mr A P Ryan,7,Mrs J Cashin,6th,Neck,5,11-11t,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Georgie's Pearl (IRE),Miss A B O'Connor,0,A McCann,5th,3/4 l,5,11-11h,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Backwithyourown (IRE),Mr D Doyle,7,J M Burke,4th,1/2 l,5,11-11,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Apples Jane (IRE),Mr J H Williamson,7,G Elliott,3rd,1 l,4,11-3,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Isabella Johnson (IRE),Mr J L Gleeson,3,Aidan Melia,2nd,5 1/2 l,4,11-3,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 18:45,N/A,18:45,Good (Good To Yielding In Places),1m 7f 110y,Kabylia (FR),Mr D G Lavery,0,G P Cromwell,1st,N/A,5,11-11ht1,-,True,171,5
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Riskaway (FR),Mr J H Williamson,7,G Elliott,NR,N/A,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Maximillian Lady (IRE),Mr T A Halford,7,C W J Farrell,NR,N/A,4,10-13,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Peekachoo (IRE),Mr K P Healy,7,A Murray,14th,21 l,6,12-0t1,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Genomix (IRE),Mr T J Stafford,7,P Stafford,13th,4 3/4 l,4,11-6,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Ullr (IRE),Mr J M Halford,7,R Donohoe,12th,17 l,4,11-6,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Ozark's Walk (IRE),Mr B Barry,7,R Dunne,11th,15 l,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Saint Peregrine (IRE),Mr E P O'Brien,5,J P Ryan,10th,11 l,6,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Crossbar Getaway (IRE),Mr H C Swan,0,S Fahey,9th,Neck,5,11-7,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Big Budgie (IRE),Mr A P Ryan,7,Mrs J Cashin,8th,13 l,5,11-7,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Jurado (IRE),Mr J L Gleeson,3,H De Bromhead,7th,1 1/2 l,7,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Shabra Diya (IRE),Miss A B O'Connor,0,A McCann,6th,Head,4,11-6,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,The Lookout Man (IRE),Mr F Maguire,0,Finbarr Cowman,5th,13 l,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Romany Brown (IRE),Mr D Doyle,7,P M J Doyle,4th,Neck,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Ifallgoeswell (IRE),Mr R W Barron,5,C Byrnes,3rd,2 1/4 l,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Artsncrafts (IRE),Mr D G Lavery,0,G P Cromwell,2nd,2 1/2 l,6,12-0t,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Fillyoureye (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Riskaway (FR),Mr J H Williamson,7,G Elliott,NR,N/A,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Maximillian Lady (IRE),Mr T A Halford,7,C W J Farrell,NR,N/A,4,10-13,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Peekachoo (IRE),Mr K P Healy,7,A Murray,14th,21 l,6,12-0t1,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Genomix (IRE),Mr T J Stafford,7,P Stafford,13th,4 3/4 l,4,11-6,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Ullr (IRE),Mr J M Halford,7,R Donohoe,12th,17 l,4,11-6,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Ozark's Walk (IRE),Mr B Barry,7,R Dunne,11th,15 l,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Saint Peregrine (IRE),Mr E P O'Brien,5,J P Ryan,10th,11 l,6,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Crossbar Getaway (IRE),Mr H C Swan,0,S Fahey,9th,Neck,5,11-7,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Big Budgie (IRE),Mr A P Ryan,7,Mrs J Cashin,8th,13 l,5,11-7,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Jurado (IRE),Mr J L Gleeson,3,H De Bromhead,7th,1 1/2 l,7,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Shabra Diya (IRE),Miss A B O'Connor,0,A McCann,6th,Head,4,11-6,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,The Lookout Man (IRE),Mr F Maguire,0,Finbarr Cowman,5th,13 l,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Romany Brown (IRE),Mr D Doyle,7,P M J Doyle,4th,Neck,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Ifallgoeswell (IRE),Mr R W Barron,5,C Byrnes,3rd,2 1/4 l,5,12-0,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Artsncrafts (IRE),Mr D G Lavery,0,G P Cromwell,2nd,2 1/2 l,6,12-0t,-,True,171,6
Kilbeggan Racing Results | 24th April 2025 19:15,N/A,19:15,Good (Good To Yielding In Places),1m 7f 110y,Fillyoureye (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,12-0,-,True,171,6
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Lynns Dash (IRE),K G Kennedy,5,M Fahey,NR,N/A,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Miraculous Mary (IRE),D W O'Connor,0,R O'Sullivan,NR,N/A,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Moonhall Lass (IRE),M W Hassett,5,Alan McIntyre,NR,N/A,3,9-3,68,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Ventress (IRE),B M Coen,0,J P Murtagh,13th,6 1/2 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Idomything (IRE),L F Roche,0,C W J Farrell,12th,1 1/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Academe (IRE),N M Crosse,0,Mrs J Harrington,11th,3 1/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Carmina Burana (IRE),J M Sheridan,0,A Kinirons,10th,1 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Ms Olivia (IRE),G F Carroll,0,G P Cromwell,9th,3 3/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Bearwithus (IRE),C T Keane,0,J M Barrett,8th,2 1/2 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Senti Qua (IRE),R P Whelan,0,K J Condon,7th,1 1/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Mother Mara,N G McCullagh,0,Gerard O'Leary,6th,Neck,3,9-3,73,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Gypsy Queen (IRE),W J Lee,0,W McCreery,5th,5 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Masked Angel (IRE),C Geerdharry,7,D Dias,4th,2 3/4 l,3,9-3,72,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Hanamaya (IRE),C D Hayes,0,D K Weld,3rd,1/2 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Indigo Dream,S Foley,0,R O'Sullivan,2nd,6 l,3,9-3,92,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Wannabe Royal (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,89,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Lynns Dash (IRE),K G Kennedy,5,M Fahey,NR,N/A,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Miraculous Mary (IRE),D W O'Connor,0,R O'Sullivan,NR,N/A,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Moonhall Lass (IRE),M W Hassett,5,Alan McIntyre,NR,N/A,3,9-3,68,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Ventress (IRE),B M Coen,0,J P Murtagh,13th,6 1/2 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Idomything (IRE),L F Roche,0,C W J Farrell,12th,1 1/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Academe (IRE),N M Crosse,0,Mrs J Harrington,11th,3 1/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Carmina Burana (IRE),J M Sheridan,0,A Kinirons,10th,1 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Ms Olivia (IRE),G F Carroll,0,G P Cromwell,9th,3 3/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Bearwithus (IRE),C T Keane,0,J M Barrett,8th,2 1/2 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Senti Qua (IRE),R P Whelan,0,K J Condon,7th,1 1/4 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Mother Mara,N G McCullagh,0,Gerard O'Leary,6th,Neck,3,9-3,73,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Gypsy Queen (IRE),W J Lee,0,W McCreery,5th,5 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Masked Angel (IRE),C Geerdharry,7,D Dias,4th,2 3/4 l,3,9-3,72,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Hanamaya (IRE),C D Hayes,0,D K Weld,3rd,1/2 l,3,9-3,-,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Indigo Dream,S Foley,0,R O'Sullivan,2nd,6 l,3,9-3,92,True,171,7
Limerick Racing Results | 25th April 2025 13:42,N/A,13:42,Soft (Yielding To Soft In Places),7f,Wannabe Royal (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,89,True,171,7
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Amplitude (IRE),G F Carroll,0,J G Murphy,NR,N/A,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Mischief Man (IRE),B M Coen,0,J P Murtagh,NR,N/A,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Ben Lawers,K G Kennedy,5,Mrs J Harrington,NR,N/A,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Raykir (IRE),C D Hayes,0,D K Weld,NR,N/A,3,9-8b1,77,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Withtheresults (IRE),L F Roche,0,P J Flynn,12th,14 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Bear Creek,S T McCullagh,0,J P O'Brien,11th,1 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Oscar's Luck (IRE),J Kearney,5,Ciaran Murphy,10th,1 3/4 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Ainm Bentley,R M Mulligan,7,K Purcell,9th,7 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Taudeni (IRE),J A Heffernan,0,Louise G Lyons,8th,5 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Highbury See See (IRE),A J Slattery,0,A Slattery,7th,1 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Thunder Wolf (IRE),R P Whelan,0,K J Condon,6th,Neck,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Sedro Woolley (IRE),N M Crosse,0,W McCreery,5th,2 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Broadstone,S Foley,0,Mrs J Harrington,4th,4 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Aeon's Aegis (USA),D P McDonogh,0,J P O'Brien,3rd,4 3/4 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Hostility (IRE),D McMonagle,0,J P O'Brien,2nd,1/2 l,3,9-8,86,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Admiral Churchill,W J Lee,0,P Twomey,1st,N/A,3,9-8b1,85,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Amplitude (IRE),G F Carroll,0,J G Murphy,NR,N/A,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Mischief Man (IRE),B M Coen,0,J P Murtagh,NR,N/A,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Ben Lawers,K G Kennedy,5,Mrs J Harrington,NR,N/A,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Raykir (IRE),C D Hayes,0,D K Weld,NR,N/A,3,9-8b1,77,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Withtheresults (IRE),L F Roche,0,P J Flynn,12th,14 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Bear Creek,S T McCullagh,0,J P O'Brien,11th,1 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Oscar's Luck (IRE),J Kearney,5,Ciaran Murphy,10th,1 3/4 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Ainm Bentley,R M Mulligan,7,K Purcell,9th,7 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Taudeni (IRE),J A Heffernan,0,Louise G Lyons,8th,5 1/2 l,3,9-8,-,True,171,8
Limerick Racing Results | 25th April 2025 14:17,N/A,14:17,Soft (Yielding To Soft In Places)  (Turf),7f,Highbury See See (IRE),A J Slattery,0,A Slattery,7th,1 l,3,9-8,-,True,171,8
