track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Roman Parish (IRE),Sean Flanagan,0,David M. O'Brien,7th,17 l,4,11-8,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Robindale (IRE),Denis O'Regan,0,Ciaran Murphy,6th,14 l,6,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Champ De Gane (FR),Daryl Jacob,0,Stuart Crawford,5th,3/4 l,5,11-12t,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Manisanda,Conor Orr,0,Mrs Lorna Fowler,4th,7 l,6,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Benny The Duke (IRE),Donagh Meyler,0,R. P. Cody,3rd,1/2 l,5,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Paidi's Passion (IRE),Sam Ewing,0,David Christie,2nd,11 l,6,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Starzov (IRE),J. J. Slevin,0,P. J. Rothwell,1st,N/A,5,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Val the Man (IRE),Jordan Colin Gainford,0,Cian Michael Collins,PU,N/A,5,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Annie Merrick (IRE),J. P. O'Sullivan,5,P. J. Rothwell,PU,N/A,6,11-5t1,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Planet Janet (IRE),C. D. Maxwell,0,Dermot Anthony McLoughlin,PU,N/A,6,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Golden Armour,J. W. Kennedy,0,Gordon Elliott,PU,N/A,4,11-8t,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Lovely Hans (IRE),E. Walsh,5,Peter Cluskey,PU,N/A,5,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Mugsy Delight (IRE),K. C. Sexton,0,Seamus Fahey,10th,26 l,5,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Bells Life (IRE),D. J. O'Keeffe,0,E. J. O'Grady,9th,8 1/2 l,5,11-12p,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Blue Motion,A. M. McCurtin,3,Donncha Duggan,8th,7 1/2 l,7,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Roman Parish (IRE),Sean Flanagan,0,David M. O'Brien,7th,17 l,4,11-8,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Robindale (IRE),Denis O'Regan,0,Ciaran Murphy,6th,14 l,6,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Champ De Gane (FR),Daryl Jacob,0,Stuart Crawford,5th,3/4 l,5,11-12t,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Manisanda,Conor Orr,0,Mrs Lorna Fowler,4th,7 l,6,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Benny The Duke (IRE),Donagh Meyler,0,R. P. Cody,3rd,1/2 l,5,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Paidi's Passion (IRE),Sam Ewing,0,David Christie,2nd,11 l,6,11-5,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:00,N/A,19:00,Soft,2m 4f 198y,Starzov (IRE),J. J. Slevin,0,P. J. Rothwell,1st,N/A,5,11-12,-,True,12,31
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Masrur (IRE),J. J. Slevin,0,Stuart Crawford,14th,3 3/4 l,7,11-4t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,How Decc (IRE),Donagh Meyler,0,E. Seymour,13th,23 l,4,11-1t1,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Elzvale (IRE),Jack G. Gilligan,7,Paul John Gilligan,12th,11 l,4,11-1,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Weston Road (IRE),Mr C. Smithers,7,Denis W. Cullen,11th,2 1/4 l,7,11-4h,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Thelonglad (IRE),C. A. Landers,0,Michael J. McDonagh,10th,3 1/2 l,4,11-1,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Roguey (IRE),D. E. Mullins,0,W. J. Lanigan,9th,Head,7,11-4,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Wild Dollar (IRE),M. P. Walsh,0,Eddie & Patrick Harty,8th,9 1/2 l,4,11-9t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Out The Gap,Richard Deegan,0,Patrick G. Kelly,7th,11 l,6,11-4t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Steel Queen (IRE),Sean Flanagan,0,Henry de Bromhead,6th,18 l,5,10-11,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Lorca (GER),D. J. O'Keeffe,0,E. J. O'Grady,5th,3/4 l,4,11-9,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Astrophysicist,Gavin Peter Brouder,5,James A. Nash,4th,4 1/2 l,4,11-9t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Morning Logic (IRE),Phillip Enright,0,Thomas Coyle,3rd,21 l,5,11-4h,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Come On Du Berlais (FR),J. W. Kennedy,0,Gordon Elliott,2nd,17 l,4,11-2,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Rioga Choice (IRE),Rachael Blackmore,0,Henry de Bromhead,1st,N/A,5,10-11,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Masrur (IRE),J. J. Slevin,0,Stuart Crawford,14th,3 3/4 l,7,11-4t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,How Decc (IRE),Donagh Meyler,0,E. Seymour,13th,23 l,4,11-1t1,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Elzvale (IRE),Jack G. Gilligan,7,Paul John Gilligan,12th,11 l,4,11-1,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Weston Road (IRE),Mr C. Smithers,7,Denis W. Cullen,11th,2 1/4 l,7,11-4h,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Thelonglad (IRE),C. A. Landers,0,Michael J. McDonagh,10th,3 1/2 l,4,11-1,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Roguey (IRE),D. E. Mullins,0,W. J. Lanigan,9th,Head,7,11-4,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Wild Dollar (IRE),M. P. Walsh,0,Eddie & Patrick Harty,8th,9 1/2 l,4,11-9t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Out The Gap,Richard Deegan,0,Patrick G. Kelly,7th,11 l,6,11-4t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Steel Queen (IRE),Sean Flanagan,0,Henry de Bromhead,6th,18 l,5,10-11,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Lorca (GER),D. J. O'Keeffe,0,E. J. O'Grady,5th,3/4 l,4,11-9,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Astrophysicist,Gavin Peter Brouder,5,James A. Nash,4th,4 1/2 l,4,11-9t,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Morning Logic (IRE),Phillip Enright,0,Thomas Coyle,3rd,21 l,5,11-4h,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Come On Du Berlais (FR),J. W. Kennedy,0,Gordon Elliott,2nd,17 l,4,11-2,-,True,12,32
Roscommon Racing Results | 2nd August 2022 19:30,N/A,19:30,Soft,2m 30y,Rioga Choice (IRE),Rachael Blackmore,0,Henry de Bromhead,1st,N/A,5,10-11,-,True,12,32
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Alfieri (IRE),Mr J. W. Reilly,7,Ross O'Sullivan,UR,N/A,5,11-7,102,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Highland Sting (IRE),D. E. Mullins,0,John Patrick Ryan,PU,N/A,6,11-8b1,103,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Silver Planeur (FR),C. P. McNamara,0,Eric McNamara,PU,N/A,10,11-0t,95,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Rocc on Eddie (IRE),D. J. O'Keeffe,0,David Kenneth Budds,PU,N/A,5,11-0t1,95,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Lucailem (IRE),Sam Ewing,0,Matthew J. Smith,11th,2 l,6,11-4p,99,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,A Different World (IRE),M. P. Walsh,0,Martin Brassil,10th,3/4 l,7,11-3tv,98,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Susie Miller (IRE),Phillip Enright,0,S. Curling,9th,15 l,6,11-6,101,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Gali Flight (FR),Niall Moore,7,Philip Fenton,8th,1 1/2 l,6,11-11,106,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Definiteadare (IRE),Gearoid Patrick Brouder,5,Ian O'Connor,7th,23 l,8,11-9,104,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Memorable Daise (IRE),S. F. O'Keeffe,0,W. P. Mullins,6th,Neck,7,11-2t,97,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Lessofdnegativity (IRE),Patrick O'Hanlon,5,Andrew McNamara,5th,7 1/2 l,9,11-10p,105,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Trevena,L. P. Dempsey,0,Peter John Flood,4th,2 1/4 l,7,11-12p,107,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Broken Ice (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,3rd,9 1/2 l,6,11-9,104,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Lily Light Foot (IRE),K. E. Buckley,0,Eddie & Patrick Harty,2nd,1 1/2 l,6,11-3p,98,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,In Your Shadow (IRE),B. J. Cooper,0,Noel Meade,1st,N/A,8,11-3t,98,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Alfieri (IRE),Mr J. W. Reilly,7,Ross O'Sullivan,UR,N/A,5,11-7,102,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Highland Sting (IRE),D. E. Mullins,0,John Patrick Ryan,PU,N/A,6,11-8b1,103,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Silver Planeur (FR),C. P. McNamara,0,Eric McNamara,PU,N/A,10,11-0t,95,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Rocc on Eddie (IRE),D. J. O'Keeffe,0,David Kenneth Budds,PU,N/A,5,11-0t1,95,True,12,33
Roscommon Racing Results | 2nd August 2022 20:00,N/A,20:00,Soft,3m 210y,Lucailem (IRE),Sam Ewing,0,Matthew J. Smith,11th,2 l,6,11-4p,99,True,12,33
