track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Internet Biddy (IRE),Mr S Tobin,2,S Aherne,UR,N/A,6,11-3h,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Like A Bumblebee (IRE),Mr L Burke-Ott,2,M Winters,F,N/A,6,11-11,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Petit Dejeuner (IRE),Mr J M Halford,0,Mrs D Foster,BD,N/A,6,11-10b,87,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Carslake,Mr A P Ryan,0,C Byrnes,16th,10 l,5,11-7,84,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Dreamz (IRE),Mr D Allen,0,T O'Brien,15th,23 l,7,12-2h,93,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Derby De Thaix (FR),Miss H Heffernan,4,James Andrew Fahey,14th,6 l,11,11-3,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Zolpharine (IRE),Mr O McGill,0,J P Ryan,13th,3/4 l,6,12-4,95,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Cornmarket (IRE),Mr B Barry,2,M Flannery,12th,23 l,5,11-3p,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,O'Faolains Glory (IRE),Mr J Dunne,0,Ian Donoghue,11th,1 l,7,12-1p,92,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Party Moon (GER),Mr J P Sutton,2,D A McLoughlin,10th,4 3/4 l,8,11-11t,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Spread The Faith (IRE),Mr D McGill,0,O McKiernan,9th,16 l,4,11-12,89,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Indulging,Mr M J Kenneally,2,T M Walsh,8th,Neck,6,11-7,84,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Newport,Mr R James,0,E Doyle,7th,1 1/2 l,4,11-13tp,90,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Ghumama (IRE),Mr M E McCrory,2,N C Kelly,6th,Neck,6,11-9t,86,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Shing Shilla (IRE),Mr J H Williamson,0,A Sexton,5th,4 1/2 l,4,11-10p1,87,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Bishbashbosh (IRE),Mr L P Shanahan,2,R O'Sullivan,4th,2 1/2 l,5,11-9t1,86,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Backfromtheraces (IRE),Miss P Elvin,0,P J Rothwell,3rd,1/2 l,5,11-11,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Added Bonus (IRE),Mr C J Shine,0,Brendan Walsh,2nd,Neck,10,11-3tp,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Royal Time (IRE),Mr E Staples,4,S Crawley,1st,N/A,5,11-11t,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Perfectway (IRE),Ms N M Bradley,4,E Griffin,NR,N/A,7,11-3,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,No Big Deal (IRE),Mr J H Williamson,0,C O'Brien,NR,N/A,4,12-2,93,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Fernhill Fling (IRE),Mr B J Walsh,0,P J Rothwell,NR,N/A,5,11-3p,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Internet Biddy (IRE),Mr S Tobin,2,S Aherne,UR,N/A,6,11-3h,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Like A Bumblebee (IRE),Mr L Burke-Ott,2,M Winters,F,N/A,6,11-11,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Petit Dejeuner (IRE),Mr J M Halford,0,Mrs D Foster,BD,N/A,6,11-10b,87,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Carslake,Mr A P Ryan,0,C Byrnes,16th,10 l,5,11-7,84,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Dreamz (IRE),Mr D Allen,0,T O'Brien,15th,23 l,7,12-2h,93,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Derby De Thaix (FR),Miss H Heffernan,4,James Andrew Fahey,14th,6 l,11,11-3,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Zolpharine (IRE),Mr O McGill,0,J P Ryan,13th,3/4 l,6,12-4,95,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Cornmarket (IRE),Mr B Barry,2,M Flannery,12th,23 l,5,11-3p,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,O'Faolains Glory (IRE),Mr J Dunne,0,Ian Donoghue,11th,1 l,7,12-1p,92,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Party Moon (GER),Mr J P Sutton,2,D A McLoughlin,10th,4 3/4 l,8,11-11t,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Spread The Faith (IRE),Mr D McGill,0,O McKiernan,9th,16 l,4,11-12,89,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Indulging,Mr M J Kenneally,2,T M Walsh,8th,Neck,6,11-7,84,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Newport,Mr R James,0,E Doyle,7th,1 1/2 l,4,11-13tp,90,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Ghumama (IRE),Mr M E McCrory,2,N C Kelly,6th,Neck,6,11-9t,86,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Shing Shilla (IRE),Mr J H Williamson,0,A Sexton,5th,4 1/2 l,4,11-10p1,87,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Bishbashbosh (IRE),Mr L P Shanahan,2,R O'Sullivan,4th,2 1/2 l,5,11-9t1,86,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Backfromtheraces (IRE),Miss P Elvin,0,P J Rothwell,3rd,1/2 l,5,11-11,88,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Added Bonus (IRE),Mr C J Shine,0,Brendan Walsh,2nd,Neck,10,11-3tp,80,True,155,32
Naas Racing Results | 16th December 2024 15:00,N/A,15:00,Good To Yielding e (,2m 51y,Royal Time (IRE),Mr E Staples,4,S Crawley,1st,N/A,5,11-11t,88,True,155,32
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Grandioso (IRE),Mr J P Berry,7,J A Berry,NR,N/A,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Spread Your Wings (IRE),P T Smithers,7,P Roche,NR,N/A,4,11-5,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Five Year Plan (IRE),Mr W T Cronin,7,William Cronin,S,N/A,6,11-10t1,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Full Contact (IRE),Miss G Benson,7,P Flood,BD,N/A,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Super Fly,Miss A B O'Connor,0,A McCann,10th,12 l,5,11-10,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Pounds At The Time (IRE),Mr F Maguire,0,Paul Tobin,9th,1 l,4,11-10,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Kara De Thaix (FR),Mr P W Mullins,0,W P Mullins,8th,6 1/2 l,4,11-7,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Woodford Warrior (IRE),Mr L J Carberry,7,P T Foley,7th,1 1/4 l,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Trendy Workforce (IRE),Mr J L Scallan,7,S Doyle,6th,7 1/2 l,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,The Lookout Man (IRE),Mr R James,7,D Queally,5th,1 1/4 l,4,11-10,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Lemon Leaf (IRE),Mr Alan O'Sullivan,7,M Kennedy,4th,1/2 l,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Romany Brown (IRE),E Dwan,7,P M J Doyle,3rd,2 1/2 l,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Ifallgoeswell (IRE),Mr R W Barron,5,C Byrnes,2nd,3 1/4 l,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Scope To Improve,Mr J L Gleeson,3,H De Bromhead,1st,N/A,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Grandioso (IRE),Mr J P Berry,7,J A Berry,NR,N/A,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Spread Your Wings (IRE),P T Smithers,7,P Roche,NR,N/A,4,11-5,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Five Year Plan (IRE),Mr W T Cronin,7,William Cronin,S,N/A,6,11-10t1,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Full Contact (IRE),Miss G Benson,7,P Flood,BD,N/A,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Super Fly,Miss A B O'Connor,0,A McCann,10th,12 l,5,11-10,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Pounds At The Time (IRE),Mr F Maguire,0,Paul Tobin,9th,1 l,4,11-10,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Kara De Thaix (FR),Mr P W Mullins,0,W P Mullins,8th,6 1/2 l,4,11-7,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Woodford Warrior (IRE),Mr L J Carberry,7,P T Foley,7th,1 1/4 l,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Trendy Workforce (IRE),Mr J L Scallan,7,S Doyle,6th,7 1/2 l,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,The Lookout Man (IRE),Mr R James,7,D Queally,5th,1 1/4 l,4,11-10,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Lemon Leaf (IRE),Mr Alan O'Sullivan,7,M Kennedy,4th,1/2 l,4,11-12,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Romany Brown (IRE),E Dwan,7,P M J Doyle,3rd,2 1/2 l,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Ifallgoeswell (IRE),Mr R W Barron,5,C Byrnes,2nd,3 1/4 l,4,12-0,-,True,155,33
Naas Racing Results | 16th December 2024 15:30,N/A,15:30,Yielding (Good To Yielding In Places) ace (Turf),2m 51y,Scope To Improve,Mr J L Gleeson,3,H De Bromhead,1st,N/A,4,11-12,-,True,155,33
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Hasiyna (IRE),J A Powell,3,J C McConnell,NR,N/A,4,9-2,50,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Livingston Range (IRE),L T McAteer,0,R Donohoe,NR,N/A,6,9-6tb,54,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Quiet Affair,J J G Ryan,3,J Barcoe,14th,3 l,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Old Chicago (IRE),L F Roche,0,J Feane,13th,Nose,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Havana Notion,H J Horgan,5,J Feane,12th,1/2 l,4,9-10,58,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Happy Henry (IRE),Caoilfhionn Horgan,10,W McCreery,11th,Neck,3,9-11,59,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Ascendent (IRE),J A Powell,3,J C McConnell,10th,2 3/4 l,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Babyface (IRE),N M Crosse,0,E Lynam,9th,Neck,3,9-0,48,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Overdue Revival (IRE),R M Mulligan,7,P Martin,8th,3/4 l,3,9-12,60,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,My Girl Sioux (IRE),J S Dalton,10,A Slattery,7th,Neck,4,9-6,54,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Hezahunk (IRE),J Pietropaolo,7,A McGuinness,6th,2 1/4 l,5,8-13v,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Sam's Xpress (IRE),J Cleary,5,K P Cotter,5th,1/2 l,4,9-9,57,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Carrigans Grove (IRE),G F Carroll,0,P J Flynn,4th,Neck,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,I'm Spartacus (IRE),Adam Caffrey,3,A McGuinness,3rd,1/2 l,3,10-2,64,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Turn Up The Beat,C D Hayes,0,David Barry,2nd,Head,3,9-1,49,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Crystal Luna (IRE),C T Keane,0,Daniel Murphy,1st,N/A,3,10-1b,63,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Hasiyna (IRE),J A Powell,3,J C McConnell,NR,N/A,4,9-2,50,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Livingston Range (IRE),L T McAteer,0,R Donohoe,NR,N/A,6,9-6tb,54,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Quiet Affair,J J G Ryan,3,J Barcoe,14th,3 l,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Old Chicago (IRE),L F Roche,0,J Feane,13th,Nose,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Havana Notion,H J Horgan,5,J Feane,12th,1/2 l,4,9-10,58,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Happy Henry (IRE),Caoilfhionn Horgan,10,W McCreery,11th,Neck,3,9-11,59,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Ascendent (IRE),J A Powell,3,J C McConnell,10th,2 3/4 l,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Babyface (IRE),N M Crosse,0,E Lynam,9th,Neck,3,9-0,48,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Overdue Revival (IRE),R M Mulligan,7,P Martin,8th,3/4 l,3,9-12,60,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,My Girl Sioux (IRE),J S Dalton,10,A Slattery,7th,Neck,4,9-6,54,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Hezahunk (IRE),J Pietropaolo,7,A McGuinness,6th,2 1/4 l,5,8-13v,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Sam's Xpress (IRE),J Cleary,5,K P Cotter,5th,1/2 l,4,9-9,57,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Carrigans Grove (IRE),G F Carroll,0,P J Flynn,4th,Neck,3,8-13,47,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,I'm Spartacus (IRE),Adam Caffrey,3,A McGuinness,3rd,1/2 l,3,10-2,64,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Turn Up The Beat,C D Hayes,0,David Barry,2nd,Head,3,9-1,49,True,155,34
Dundalk Racing Results | 18th December 2024 16:25,N/A,16:25,Standard,5f,Crystal Luna (IRE),C T Keane,0,Daniel Murphy,1st,N/A,3,10-1b,63,True,155,34
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Keithal (IRE),M P Sheehy,0,K P Cotter,14th,12 l,2,8-13,57,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Bridezilla (IRE),J M Sheridan,0,A Slattery,13th,Neck,2,9-10,68,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Zuzzudio,G F Carroll,0,G P Cromwell,12th,1/2 l,2,8-13t,57,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Cala Margarida (IRE),J J G Ryan,3,T G McCourt,11th,2 1/2 l,2,9-11,69,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Fairhaven (IRE),J Kearney,5,W McCreery,10th,1/2 l,2,9-10,68,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Oitentinha (IRE),R P Whelan,0,Daniel McLoughlin,9th,1 1/4 l,2,9-1h1,59,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Kitty Bear (IRE),S Coen,7,A Slattery,8th,1 l,2,9-2,60,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Amber Blossom,R M Mulligan,7,J P Murtagh,7th,Short Head,2,9-9,67,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Annie Lavinia (IRE),C D Hayes,0,E Lynam,6th,3/4 l,2,9-2,60,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Tam Lin (IRE),D P McDonogh,0,Daniel Murphy,5th,1 1/4 l,2,9-5b,63,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Esque Elegance (IRE),J A Powell,3,J C McConnell,4th,Short Head,2,9-4,62,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Lyle The Crocodile (IRE),R Whearty,3,Joseph Murray,3rd,2 1/4 l,2,9-8,66,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Powerful Lady (FR),W M Lordan,0,N Lupini,2nd,Neck,2,9-12,70,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Your Call (IRE),C T Keane,0,N Meade,1st,N/A,2,9-1,59,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Keithal (IRE),M P Sheehy,0,K P Cotter,14th,12 l,2,8-13,57,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Bridezilla (IRE),J M Sheridan,0,A Slattery,13th,Neck,2,9-10,68,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Zuzzudio,G F Carroll,0,G P Cromwell,12th,1/2 l,2,8-13t,57,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Cala Margarida (IRE),J J G Ryan,3,T G McCourt,11th,2 1/2 l,2,9-11,69,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Fairhaven (IRE),J Kearney,5,W McCreery,10th,1/2 l,2,9-10,68,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Oitentinha (IRE),R P Whelan,0,Daniel McLoughlin,9th,1 1/4 l,2,9-1h1,59,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Kitty Bear (IRE),S Coen,7,A Slattery,8th,1 l,2,9-2,60,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Amber Blossom,R M Mulligan,7,J P Murtagh,7th,Short Head,2,9-9,67,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Annie Lavinia (IRE),C D Hayes,0,E Lynam,6th,3/4 l,2,9-2,60,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Tam Lin (IRE),D P McDonogh,0,Daniel Murphy,5th,1 1/4 l,2,9-5b,63,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Esque Elegance (IRE),J A Powell,3,J C McConnell,4th,Short Head,2,9-4,62,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Lyle The Crocodile (IRE),R Whearty,3,Joseph Murray,3rd,2 1/4 l,2,9-8,66,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Powerful Lady (FR),W M Lordan,0,N Lupini,2nd,Neck,2,9-12,70,True,155,35
Dundalk Racing Results | 18th December 2024 16:55,N/A,16:55,Standard,7f,Your Call (IRE),C T Keane,0,N Meade,1st,N/A,2,9-1,59,True,155,35
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Hightimeyouwon,J J G Ryan,3,Stephen Thorne,NR,N/A,8,9-6b,89,True,155,36
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Duplantis (IRE),L F Roche,0,M Halford & T Collins,9th,10 l,3,8-12,81,True,155,36
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Punk Poet (IRE),C D Hayes,0,E Lynam,8th,1 3/4 l,7,8-7,76,True,155,36
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Benavente,R C Colgan,0,Kevin Coleman,7th,1 l,6,9-0,83,True,155,36
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Harry's Bar,J Kearney,5,Stephen Thorne,6th,1 1/2 l,9,10-0tp,97,True,155,36
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Clarita (IRE),G F Carroll,0,G P Cromwell,5th,Short Head,3,9-0tb,83,True,155,36
Dundalk Racing Results | 18th December 2024 17:25,N/A,17:25,Standard,7f,Catch The Paddy (IRE),R M Mulligan,7,P J McKenna,4th,Neck,4,9-6,89,True,155,36
