track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Stuntman Steve (IRE),C Stone-Walsh,3,G P Cromwell,4th,Short Head,6,10-13,116,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Come On The Lads (IRE),K E Buckley,0,G P Cromwell,3rd,1 1/4 l,5,10-13h,116,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Last Kingdom (FR),M P Walsh,0,W P Mullins,2nd,3 l,4,11-5,128,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Batman Girac (FR),J J Slevin,0,W P Mullins,1st,N/A,5,11-12ht,129,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Shanroe,D Meyler,0,K Thornton,PU,N/A,11,11-11t,128,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Must Meet Cecil (IRE),T Power Roche,5,C Collins,8th,16 l,7,10-9p,112,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Frankendael,C P McNamara,0,E McNamara,7th,2 l,6,11-6h,123,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,First Dare (IRE),T P Harney,7,Liz Doyle,6th,Head,7,11-1,118,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Fast Felix (IRE),G B Noonan,5,E McCarthy,5th,2 1/2 l,7,10-3ht,106,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Stuntman Steve (IRE),C Stone-Walsh,3,G P Cromwell,4th,Short Head,6,10-13,116,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Come On The Lads (IRE),K E Buckley,0,G P Cromwell,3rd,1 1/4 l,5,10-13h,116,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Last Kingdom (FR),M P Walsh,0,W P Mullins,2nd,3 l,4,11-5,128,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Batman Girac (FR),J J Slevin,0,W P Mullins,1st,N/A,5,11-12ht,129,True,174,14
Killarney Racing Results | 11th May 2025 15:40,N/A,15:40,Yielding,2m 7f,Just Three (IRE),J G Gilligan,5,P J Gilligan,3rd,6 1/2 l,8,11-4t,98,True,174,15
Killarney Racing Results | 11th May 2025 15:40,N/A,15:40,Yielding,2m 7f,Will The Wise (IRE),K M Donoghue,0,G P Cromwell,2nd,23 l,6,11-4,-,True,174,15
Killarney Racing Results | 11th May 2025 15:40,N/A,15:40,Yielding,2m 7f,Pied Piper,D J Gilligan,0,G Elliott,1st,N/A,7,11-10tp,-,True,174,15
Killarney Racing Results | 11th May 2025 15:40,N/A,15:40,Yielding,2m 7f,Just Three (IRE),J G Gilligan,5,P J Gilligan,3rd,6 1/2 l,8,11-4t,98,True,174,15
Killarney Racing Results | 11th May 2025 15:40,N/A,15:40,Yielding,2m 7f,Will The Wise (IRE),K M Donoghue,0,G P Cromwell,2nd,23 l,6,11-4,-,True,174,15
Killarney Racing Results | 11th May 2025 15:40,N/A,15:40,Yielding,2m 7f,Pied Piper,D J Gilligan,0,G Elliott,1st,N/A,7,11-10tp,-,True,174,15
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Out For A Stroll (IRE),S D Torrens,0,J P O'Brien,F,N/A,4,10-6,-,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Justabitofyours (IRE),J G Gilligan,5,P J Gilligan,4th,14 l,5,11-7,-,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Me Wee Bonnie Lass (IRE),K M Donoghue,0,G P Cromwell,3rd,2 1/2 l,6,11-7,-,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Media Naranja (IRE),Sam Ewing,0,G Elliott,2nd,7 l,6,11-7t,113,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Birdie Or Bust (IRE),M P Walsh,0,H De Bromhead,1st,N/A,7,11-7,132,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Out For A Stroll (IRE),S D Torrens,0,J P O'Brien,F,N/A,4,10-6,-,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Justabitofyours (IRE),J G Gilligan,5,P J Gilligan,4th,14 l,5,11-7,-,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Me Wee Bonnie Lass (IRE),K M Donoghue,0,G P Cromwell,3rd,2 1/2 l,6,11-7,-,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Media Naranja (IRE),Sam Ewing,0,G Elliott,2nd,7 l,6,11-7t,113,True,174,16
Killarney Racing Results | 11th May 2025 16:15,N/A,16:15,Yielding,2m 4f 180y,Birdie Or Bust (IRE),M P Walsh,0,H De Bromhead,1st,N/A,7,11-7,132,True,174,16
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Hartur D'arc (FR),K M Donoghue,0,G P Cromwell,NR,N/A,8,11-10,140,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Quest With Speed (IRE),P Hanlon,7,J J Hanlon,PU,N/A,8,10-4b,120,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Stealthy Tom (IRE),S D Torrens,0,E Bolger,PU,N/A,10,11-10b,140,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Lightkeeper (IRE),J C Gainford,0,G Elliott,PU,N/A,7,11-0tb,130,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Hascoeur Clermont (FR),S O'Callaghan,5,C Coakley,PU,N/A,8,10-5,121,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Gold Bullion (FR),D J O'Keeffe,0,Sarah Connell,10th,3 1/4 l,9,10-8,124,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Gaelic Arc (IRE),D King,0,J P Ryan,9th,1 l,9,10-9,125,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Panda Boy (IRE),J P Shinnick,5,M Brassil,8th,2 l,9,11-12,142,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Brazil (IRE),M P Walsh,0,P Roche,7th,15 l,7,10-4tp,120,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Donkey Years (IRE),C P McNamara,0,E McNamara,6th,4 1/2 l,11,10-7t,123,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,The Gradual Slope (IRE),M M McDonagh,0,S O O'Brien,5th,8 1/2 l,8,10-0,114,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Moonovercloon (IRE),J Smith,5,M J Smith,4th,1 l,8,11-3,133,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Happy Jacky (IRE),R A Doyle,0,M Fahey,3rd,13 l,11,11-0,130,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Paggane,P Townend,0,W P Mullins,2nd,Nose,6,11-7,137,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Cadatharla (IRE),G Brouder,3,Colm Murphy,1st,N/A,7,10-6,122,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Hartur D'arc (FR),K M Donoghue,0,G P Cromwell,NR,N/A,8,11-10,140,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Quest With Speed (IRE),P Hanlon,7,J J Hanlon,PU,N/A,8,10-4b,120,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Stealthy Tom (IRE),S D Torrens,0,E Bolger,PU,N/A,10,11-10b,140,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Lightkeeper (IRE),J C Gainford,0,G Elliott,PU,N/A,7,11-0tb,130,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Hascoeur Clermont (FR),S O'Callaghan,5,C Coakley,PU,N/A,8,10-5,121,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Gold Bullion (FR),D J O'Keeffe,0,Sarah Connell,10th,3 1/4 l,9,10-8,124,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Gaelic Arc (IRE),D King,0,J P Ryan,9th,1 l,9,10-9,125,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Panda Boy (IRE),J P Shinnick,5,M Brassil,8th,2 l,9,11-12,142,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Brazil (IRE),M P Walsh,0,P Roche,7th,15 l,7,10-4tp,120,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Donkey Years (IRE),C P McNamara,0,E McNamara,6th,4 1/2 l,11,10-7t,123,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,The Gradual Slope (IRE),M M McDonagh,0,S O O'Brien,5th,8 1/2 l,8,10-0,114,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Moonovercloon (IRE),J Smith,5,M J Smith,4th,1 l,8,11-3,133,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Happy Jacky (IRE),R A Doyle,0,M Fahey,3rd,13 l,11,11-0,130,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Paggane,P Townend,0,W P Mullins,2nd,Nose,6,11-7,137,True,174,17
Killarney Racing Results | 11th May 2025 16:50,N/A,16:50,Yielding,3m 2f,Cadatharla (IRE),G Brouder,3,Colm Murphy,1st,N/A,7,10-6,122,True,174,17
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Luke The Crook (IRE),Mr M J Kenneally,7,E McCarthy,13th,56 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Little Dimmy (IRE),Mr J M Halford,7,C Collins,12th,1 3/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Middlethird Marvel,Mr Alan O'Sullivan,7,N Lee,11th,3/4 l,4,11-3,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,El Galvino,P Hanlon,7,A Lee,10th,21 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Ullr (IRE),S D Greene,7,R Donohoe,9th,18 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Glenrush Bay (IRE),Mr D G Lavery,0,G P Cromwell,8th,1 1/4 l,4,11-10h1,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Coolnav (IRE),Mr M J McGrath,7,R J McGrath,7th,1 1/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Power Of Words (IRE),Mr J H Williamson,7,G Elliott,6th,4 3/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Le Diablo (FR),Mr H C Swan,0,P M J Doyle,5th,7 1/2 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Claude (IRE),Mr P W Mullins,0,J P O'Brien,4th,9 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Grey Jude (IRE),Mr A P Ryan,7,Connor King,3rd,7 1/2 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Galileo Sand (IRE),Mr J L Gleeson,0,J P O'Brien,2nd,1 3/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Midnight Jet (IRE),Mr D O'Connor,0,S Curling,1st,N/A,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Luke The Crook (IRE),Mr M J Kenneally,7,E McCarthy,13th,56 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Little Dimmy (IRE),Mr J M Halford,7,C Collins,12th,1 3/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Middlethird Marvel,Mr Alan O'Sullivan,7,N Lee,11th,3/4 l,4,11-3,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,El Galvino,P Hanlon,7,A Lee,10th,21 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Ullr (IRE),S D Greene,7,R Donohoe,9th,18 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Glenrush Bay (IRE),Mr D G Lavery,0,G P Cromwell,8th,1 1/4 l,4,11-10h1,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Coolnav (IRE),Mr M J McGrath,7,R J McGrath,7th,1 1/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Power Of Words (IRE),Mr J H Williamson,7,G Elliott,6th,4 3/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Le Diablo (FR),Mr H C Swan,0,P M J Doyle,5th,7 1/2 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Claude (IRE),Mr P W Mullins,0,J P O'Brien,4th,9 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Grey Jude (IRE),Mr A P Ryan,7,Connor King,3rd,7 1/2 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Galileo Sand (IRE),Mr J L Gleeson,0,J P O'Brien,2nd,1 3/4 l,4,11-10,-,True,174,18
Killarney Racing Results | 11th May 2025 17:25,N/A,17:25,Yielding ace (Turf),2m 1f,Midnight Jet (IRE),Mr D O'Connor,0,S Curling,1st,N/A,4,11-10,-,True,174,18
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Stairiuil (IRE),R P Cleary,0,J S Bolger,15th,6 l,2,8-13,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Salonglaenzende (IRE),W J Lee,0,P Twomey,14th,Neck,2,8-13,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Ella's Gold (IRE),R Whearty,3,M J Smith,13th,3/4 l,2,8-9,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Stonezilian (IRE),W M Lordan,0,A Murray,12th,1 l,2,9-1,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Sapphire Dream (IRE),J M Sheridan,0,A Slattery,11th,3/4 l,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Balance Of Trade (IRE),W Joyce,5,M Mulvany,10th,4 1/2 l,2,9-0,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Romeo Sensini (IRE),A J Slattery,0,A Slattery,9th,1/2 l,2,9-0,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Camden Fort (IRE),G M Ryan,0,Donnacha O'Brien,8th,3/4 l,2,9-4,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Harmani (IRE),C T Keane,0,G M Lyons,7th,Neck,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Summer Is Tomorrow (IRE),S T McCullagh,0,J P O'Brien,6th,1/2 l,2,9-4,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Glamazon (IRE),K G Kennedy,5,Mrs J Harrington,5th,Neck,2,8-9,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Divelment (IRE),J J G Ryan,3,J Davison,4th,1 1/4 l,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Nakamura (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Green Soul (IRE),D McMonagle,0,J P O'Brien,2nd,Neck,2,9-4,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Leblon Queen (IRE),C D Hayes,0,A Murray,1st,N/A,2,8-9,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Stairiuil (IRE),R P Cleary,0,J S Bolger,15th,6 l,2,8-13,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Salonglaenzende (IRE),W J Lee,0,P Twomey,14th,Neck,2,8-13,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Ella's Gold (IRE),R Whearty,3,M J Smith,13th,3/4 l,2,8-9,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Stonezilian (IRE),W M Lordan,0,A Murray,12th,1 l,2,9-1,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Sapphire Dream (IRE),J M Sheridan,0,A Slattery,11th,3/4 l,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Balance Of Trade (IRE),W Joyce,5,M Mulvany,10th,4 1/2 l,2,9-0,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Romeo Sensini (IRE),A J Slattery,0,A Slattery,9th,1/2 l,2,9-0,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Camden Fort (IRE),G M Ryan,0,Donnacha O'Brien,8th,3/4 l,2,9-4,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Harmani (IRE),C T Keane,0,G M Lyons,7th,Neck,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Summer Is Tomorrow (IRE),S T McCullagh,0,J P O'Brien,6th,1/2 l,2,9-4,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Glamazon (IRE),K G Kennedy,5,Mrs J Harrington,5th,Neck,2,8-9,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Divelment (IRE),J J G Ryan,3,J Davison,4th,1 1/4 l,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Nakamura (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,2,9-2,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Green Soul (IRE),D McMonagle,0,J P O'Brien,2nd,Neck,2,9-4,-,True,174,19
Roscommon Racing Results | 12th May 2025 15:55,N/A,15:55,Good,7f 111y,Leblon Queen (IRE),C D Hayes,0,A Murray,1st,N/A,2,8-9,-,True,174,19
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Superior Force,A J Casey,10,D Hogan,15th,Neck,6,9-13p,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Macadam's Rock (IRE),B M Coen,0,Miss H McLoughlin,14th,1 l,7,10-2,60,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Top Of The Pops,W Joyce,5,J G Murray,13th,3/4 l,7,9-9,53,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Sovereign Banter (IRE),J A Heffernan,0,E J O'Grady,12th,1 1/2 l,3,9-0,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Akeela,A C Persse,7,M A Cahill,11th,1 1/2 l,5,9-6,50,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Feature This (IRE),D McMonagle,0,Ian Donoghue,10th,3/4 l,6,9-6tp,50,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Shahada Ace,A J Slattery,0,A Slattery,9th,1 1/4 l,3,9-0,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,River Derwent,J J G Ryan,3,Thomas Coyle,8th,3/4 l,7,10-1b,59,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Carvalhal (IRE),Nicola Burns,7,R P Burns,7th,3/4 l,4,10-2,60,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Profit Surge (IRE),N M Crosse,0,J Geoghegan,6th,Short Head,4,9-10t1,54,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Is That Love (IRE),L T McAteer,0,P Sweeney,5th,1/2 l,8,9-13,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Zuzzudio,G F Carroll,0,G P Cromwell,4th,1 3/4 l,3,8-13,56,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Jazz Dreamers (IRE),J E Harnett,10,S Fahey,3rd,1/2 l,7,9-10,54,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,My Kurkum,Adam Caffrey,0,R K Watson,2nd,2 3/4 l,7,9-6,50,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Zero Fighter (IRE),W M Lordan,0,E D Delany,1st,N/A,5,8-10p,40,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Superior Force,A J Casey,10,D Hogan,15th,Neck,6,9-13p,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Macadam's Rock (IRE),B M Coen,0,Miss H McLoughlin,14th,1 l,7,10-2,60,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Top Of The Pops,W Joyce,5,J G Murray,13th,3/4 l,7,9-9,53,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Sovereign Banter (IRE),J A Heffernan,0,E J O'Grady,12th,1 1/2 l,3,9-0,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Akeela,A C Persse,7,M A Cahill,11th,1 1/2 l,5,9-6,50,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Feature This (IRE),D McMonagle,0,Ian Donoghue,10th,3/4 l,6,9-6tp,50,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Shahada Ace,A J Slattery,0,A Slattery,9th,1 1/4 l,3,9-0,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,River Derwent,J J G Ryan,3,Thomas Coyle,8th,3/4 l,7,10-1b,59,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Carvalhal (IRE),Nicola Burns,7,R P Burns,7th,3/4 l,4,10-2,60,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Profit Surge (IRE),N M Crosse,0,J Geoghegan,6th,Short Head,4,9-10t1,54,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Is That Love (IRE),L T McAteer,0,P Sweeney,5th,1/2 l,8,9-13,57,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Zuzzudio,G F Carroll,0,G P Cromwell,4th,1 3/4 l,3,8-13,56,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Jazz Dreamers (IRE),J E Harnett,10,S Fahey,3rd,1/2 l,7,9-10,54,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,My Kurkum,Adam Caffrey,0,R K Watson,2nd,2 3/4 l,7,9-6,50,True,174,20
Roscommon Racing Results | 12th May 2025 16:25,N/A,16:25,Good,7f 111y,Zero Fighter (IRE),W M Lordan,0,E D Delany,1st,N/A,5,8-10p,40,True,174,20
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Khutulun,B M Coen,0,Ciaran Murphy,15th,1 1/2 l,3,9-2p,59,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Albion Princess,P McGettigan,7,D Kinsella,14th,15 l,6,8-11tb,41,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Bucky Larson (IRE),J A Heffernan,0,R Donohoe,13th,3/4 l,10,9-0,44,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Browned Off (IRE),L T McAteer,0,P W Flynn,12th,2 1/2 l,4,9-2,46,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Highland Harvey (IRE),N G McCullagh,0,A J Martin,11th,3/4 l,3,9-2,59,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Serengeti Sunrise (IRE),S Foley,0,R K Watson,10th,3/4 l,4,9-3,47,True,174,21
