track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,win_probability,actual_position,Race_id,inferred_position
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Always Busy,114,Mr J J Murphy-Knight,Christian Williams,11 -13,8,7,True,0.012722492,,Warwick_2026-01-10_1:15,11
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Carrigmoorna Rowan,116,Tom Broughton,Ryan Potter,11- 6,9,5,True,0.012648009,,Warwick_2026-01-10_1:15,12
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Bank On Frank,116,Beau Morgan,Ben Pauling,11- 4,8,5,True,0.012527979,,Warwick_2026-01-10_1:15,13
Warwick,10 Jan 2026 ITV4,3m,Soft,1:52,Hollygrove Cha Cha,152,Gavin Sheehan,Jamie Snowden,10 -11,6,0,True,0.01389159,,Warwick_2026-01-10_1:52,1
Warwick,10 Jan 2026 ITV4,3m,Soft,1:52,Moon Rocket,151,Ciaran Gethings,Kim Bailey & Mat Nicholls,11- 4,6,0,True,0.013490989,,Warwick_2026-01-10_1:52,2
Warwick,10 Jan 2026 ITV4,3m,Soft,1:52,The Jukebox Kid,146,David Bass,Ben Pauling,11- 4,7,0,True,0.013355713,,Warwick_2026-01-10_1:52,3
Warwick,10 Jan 2026 ITV4,3m,Soft,1:52,Laurens Bay,148,Jonathan Burke,Jamie Snowden,11- 4,7,0,True,0.012834227,,Warwick_2026-01-10_1:52,4
Warwick,10 Jan 2026 ITV4,3m,Soft,1:52,Wade Out,150,Sean Bowen,Olly Murphy,11- 9,7,0,True,0.012463093,,Warwick_2026-01-10_1:52,5
Warwick,10 Jan 2026 ITV4,3m,Soft,1:52,Doyen Quest,153,Tristan Durrell,Dan Skelton,11- 7,8,0,True,0.012082489,,Warwick_2026-01-10_1:52,6
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Jiair Madrik,-,Theo Gillard,Donald McCain,11 -10,7,0,True,0.0268355,,Warwick_2026-01-10_2:25,1
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Dr Waksman,97,Sean Bowen,Chris Gordon,11 -12,5,0,True,0.01822627,,Warwick_2026-01-10_2:25,2
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Sea Warrior,97,Brendan Powell,Joe Tizzard,11 -12,7,0,True,0.014628483,,Warwick_2026-01-10_2:25,3
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Mexican Stan,101,Lee Edwards,Alastair Ralph,11- 0,6,0,True,0.014598978,,Warwick_2026-01-10_2:25,4
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Soldier's Leap,115,Jack Andrews,T Ellis,11 -13,6,3,True,0.014543777,,Warwick_2026-01-10_2:25,5
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Kelijoe,111,Charlie Hammond,Stuart Edmunds,11- 7,6,0,True,0.014420718,,Warwick_2026-01-10_2:25,6
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Tara Iti,108,NON-RUNNER,Barry Brennan,11 -11,8,0,True,0.013990913,,Warwick_2026-01-10_2:25,7
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Best Women,100,Jack Hogan,Alex Hales,11- 8,7,0,True,0.013948002,,Warwick_2026-01-10_2:25,8
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Ukantango,111,Robert Dunne,Olly Murphy,11 -13,9,0,True,0.013798739,,Warwick_2026-01-10_2:25,9
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Snapius,111,Alex Chadwick,James Owen,11- 6,7,3,True,0.0134802805,,Warwick_2026-01-10_2:25,10
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Three Pikes,112,Freddie Keighley,Henry Oliver,11 -10,6,7,True,0.013112691,,Warwick_2026-01-10_2:25,11
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Run Away Joe,112,Tom Broughton,Fergal O'Brien,11- 5,6,5,True,0.012996558,,Warwick_2026-01-10_2:25,12
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Time Interval,113,Charlie Maggs,David Dennis,11 -13,8,5,True,0.012750709,,Warwick_2026-01-10_2:25,13
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Oakley,106,Ellis Collier,Evan Williams,12- 0,8,5,True,0.012722492,,Warwick_2026-01-10_2:25,14
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Knight Templar,108,Sean Houlihan,Robert Stephens,11 -12,5,0,True,0.012539417,,Warwick_2026-01-10_2:25,15
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Maple,106,Jamie Hamilton,Ruth Jefferson,11- 8,5,0,True,0.012529419,,Warwick_2026-01-10_2:25,16
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,Premier,105,Caoilin Quinn,Warren Greatrex,11- 0,4,0,True,0.012409033,,Warwick_2026-01-10_2:25,17
Warwick,10 Jan 2026 ITV4,2m,Soft,2:25,At The Oche,113,James Turner,Nigel & Willy Twiston-Davies,11- 9,5,5,True,0.0114218965,,Warwick_2026-01-10_2:25,18
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Nassalam,-,Caoilin Quinn,Gary & Josh Moore,10 -11,9,0,True,0.026211808,,Warwick_2026-01-10_2:55,1
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Resplendent Grey,163,Sean Bowen,Olly Murphy,11- 4,8,0,True,0.01243044,,Warwick_2026-01-10_2:55,2
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Val Dancer,162,Charlie Hammond,Mel Rowley,10- 2,9,0,True,0.012383196,,Warwick_2026-01-10_2:55,3
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Torn And Frayed,164,NON-RUNNER,Nigel & Willy Twiston-Davies,10- 2,12,0,True,0.012320802,,Warwick_2026-01-10_2:55,4
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Destroytheevidence,169,Ciaran Gethings,Kim Bailey & Mat Nicholls,10- 2,8,0,True,0.012174981,,Warwick_2026-01-10_2:55,5
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Myretown,165,Derek Fox,Lucinda Russell & Michael Scudamore,10- 8,9,0,True,0.011900362,,Warwick_2026-01-10_2:55,6
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Mr Vango,168,Jack Tudor,Mrs Sara V Bradstock,11- 7,10,0,True,0.0118908,,Warwick_2026-01-10_2:55,7
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,L'Homme Presse,165,Charlie Deutsch,Venetia Williams,12- 0,11,0,True,0.011758284,,Warwick_2026-01-10_2:55,8
Warwick,10 Jan 2026 ITV4,3m5f,Soft,2:55,Joyeux Machin,166,Harry Atkins,Dan Skelton,10- 2,9,7,True,0.011389675,,Warwick_2026-01-10_2:55,9
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Green Book,-,Charlie Deutsch,Venetia Williams,11- 3,9,0,True,0.026016384,,Warwick_2026-01-10_3:32,1
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Long Draw,146,Sean Bowen,Olly Murphy,11- 6,7,0,True,0.01410574,,Warwick_2026-01-10_3:32,2
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Tranquil Sea,147,Tristan Durrell,Dan Skelton,10- 7,6,0,True,0.014050429,,Warwick_2026-01-10_3:32,3
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Lud'or,145,Caoilin Quinn,Tom Symonds,11- 9,6,0,True,0.013914405,,Warwick_2026-01-10_3:32,4
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Rubber Ball,148,Brendan Powell,Neil King,10- 5,6,0,True,0.013914405,,Warwick_2026-01-10_3:32,5
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Lord Snootie,145,Jack Tudor,Christian Williams,10- 7,9,0,True,0.0138283465,,Warwick_2026-01-10_3:32,6
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Doughmore Bay,143,Jonathan Burke,Emma Lavelle,10 -12,8,0,True,0.012795416,,Warwick_2026-01-10_3:32,7
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Spike Jones,143,Benjamin Macey,Samuel Drinkwater,10- 2,9,7,True,0.011694867,,Warwick_2026-01-10_3:32,8
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Red Risk,144,Freddie Keighley,Paul Nicholls,11- 8,11,7,True,0.011563189,,Warwick_2026-01-10_3:32,9
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Felicie Du Maquis,148,Miss Clara Brewitt,Clive Boultbee-Brooks,10- 5,11,7,True,0.011563189,,Warwick_2026-01-10_3:32,10
Warwick,10 Jan 2026 ITV4,3m1f,Soft,3:32,Botox Has,148,Jude Fernandes,Gary & Josh Moore,12- 0,10,10,True,0.0108809415,,Warwick_2026-01-10_3:32,11
Warwick,10 Jan 2026,2m,Soft,4:02,Diamond Street,-,Tristan Durrell,Dan Skelton,11- 4,5,0,True,0.020831224,,Warwick_2026-01-10_4:02,1
Warwick,10 Jan 2026,2m,Soft,4:02,All Good To Go,-,Jack Hogan,Alex Hales,11- 4,5,0,True,0.020046238,,Warwick_2026-01-10_4:02,2
Warwick,10 Jan 2026,2m,Soft,4:02,Arizona Moon,-,Charlie Hammond,Stuart Edmunds,11- 4,5,0,True,0.020046238,,Warwick_2026-01-10_4:02,3
Warwick,10 Jan 2026,2m,Soft,4:02,McElhattan,-,Theo Gillard,Donald McCain,11- 4,5,0,True,0.020046238,,Warwick_2026-01-10_4:02,4
Warwick,10 Jan 2026,2m,Soft,4:02,Scaredofnothing,-,Joshua Bryan,Tom Weston,10- 5,4,0,True,0.01983773,,Warwick_2026-01-10_4:02,5
Warwick,10 Jan 2026,2m,Soft,4:02,Country Pursuits,-,Robert Dunne,Ian Williams,11- 4,5,0,True,0.01974342,,Warwick_2026-01-10_4:02,6
Warwick,10 Jan 2026,2m,Soft,4:02,Loch Ness Pineau,-,Beau Morgan,Ben Pauling,11- 4,5,5,True,0.018038334,,Warwick_2026-01-10_4:02,7
Warwick,10 Jan 2026,2m,Soft,4:02,Britway Belle,-,Ned Fox,Henry Oliver,10 -11,5,5,True,0.01776604,,Warwick_2026-01-10_4:02,8
Warwick,10 Jan 2026,2m,Soft,4:02,Sassella Storm,114,Dylan Johnston,Jim Boyle,11- 4,5,0,True,0.0128522245,,Warwick_2026-01-10_4:02,9
Warwick,10 Jan 2026,2m,Soft,4:02,Current Edition,113,Jamie Brace,Nigel & Willy Twiston-Davies,11- 4,5,5,True,0.011784882,,Warwick_2026-01-10_4:02,10
