track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,horse_name_norm,kelly_stake,odds_live,edge,ev,action,bet_roi,was_bet
Fakenham,18 Jan 2026,2m,Good To Soft,12:30,Lord Of The Glance,89,Luke Scott,Alex Hales,10- 6,7,0,True,0,0.00962199,0,False,2,Fakenham_2026-01-18_12:30,1,lord of the glance,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,12:30,Lusso Milan,98,Tristan Durrell,Shaun Lycett,10 -10,7,0,True,0,0.008361771,0,False,F,Fakenham_2026-01-18_12:30,2,lusso milan,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,12:30,Castle Quarter,96,Bradley Harris,Neil Mulholland,11- 9,10,3,True,0,0.007077688,0,False,PU,Fakenham_2026-01-18_12:30,3,castle quarter,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,12:30,Path Of Stars,97,Ben Smith,Seamus Mullins,10- 5,5,3,True,0,0.0067323893,0,False,3,Fakenham_2026-01-18_12:30,4,path of stars,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,12:30,Belcamo,98,Toby McCain-Mitchell,Alex Hales,11 -12,5,0,True,0,0.006350628,0,False,1,Fakenham_2026-01-18_12:30,5,belcamo,,,,,,0.0,False
Fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,Apieceovfortune,96,Paul O'Brien,Pam Sly,11- 2,6,0,True,0,0.020779131,0,False,1,Fakenham_2026-01-18_1:00,1,apieceovfortune,,,,,,0.0,False
Fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,Castanea Breeze,101,Tom Cannon,Lucy Wadham,11- 5,6,0,True,0,0.017684743,0,False,,Fakenham_2026-01-18_1:00,2,castanea breeze,,,,,,0.0,False
Fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,Lelantos,99,Robert Dunne,Nicky Henderson,12- 0,10,0,True,0,0.014872225,0,False,3,Fakenham_2026-01-18_1:00,3,lelantos,,,,,,0.0,False
Fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,Getaway With You,103,Nick Slatter,David Killahena & Graeme McPherson,11 -10,8,3,True,0,0.014414438,0,False,2,Fakenham_2026-01-18_1:00,4,getaway with you,,,,,,0.0,False
Fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,Jack The Savage,110,Isabelle Ryder,Laura Horsfall,11- 4,9,7,True,0,0.014370403,0,False,4,Fakenham_2026-01-18_1:00,5,jack the savage,,,,,,0.0,False
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,Clay Pigeons,-,Mr P W Mullins,W P Mullins,11- 8,6,0,True,0,0.1783884,0,False,2,Fakenham_2026-01-18_1:30,1,clay pigeons,,,,,,0.0,False
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,Lawsky,61,Alex Chadwick,James Owen,11- 8,6,3,True,0,0.022512285,0,False,5,Fakenham_2026-01-18_1:30,2,lawsky,1.6609903510845614,50/1,0.01628421912828,0.8304951755422807,STRONG BET,-1.6609903510845614,True
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,Kampari,-,Kevin Brogan,Laura Horsfall,11- 8,6,0,True,0,0.021264153,0,False,6,Fakenham_2026-01-18_1:30,3,kampari,2.994258718286259,200/1,0.0297936190874254,5.988517436572518,STRONG BET,-2.994258718286259,True
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,Callmesusie,-,Charlie Hammond,Louise Allan,11- 1,8,0,True,0,0.019379504,0,False,7,Fakenham_2026-01-18_1:30,4,callmesusie,2.533713984045918,125/1,0.0251360514290269,3.1671424800573984,STRONG BET,-2.533713984045918,True
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,King Jon Oliver,115,Robert Dunne,Olly Murphy,11- 8,6,0,True,0,0.009215568,0,False,1,Fakenham_2026-01-18_1:30,5,king jon oliver,,,,,,0.0,False
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,Masked Mistress,111,Tom Cannon,Jim & Suzi Best,11- 1,5,0,True,0,0.008247814,0,False,4,Fakenham_2026-01-18_1:30,6,masked mistress,,,,,,0.0,False
Fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,Oneinthewell,101,Nathan Howie,James Owen,11- 8,5,3,True,0,0.0077573867,0,False,3,Fakenham_2026-01-18_1:30,7,oneinthewell,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Pretending,123,Tom Cannon,Lucy Wadham,11- 9,7,0,True,0,0.008956461,0,False,PU,Fakenham_2026-01-18_2:05,1,pretending,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Miss Cynthia,122,Tristan Durrell,Dan Skelton,11- 6,6,0,True,0,0.008295705,0,False,1,Fakenham_2026-01-18_2:05,2,miss cynthia,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Mermaids Cave,122,Rian Corcoran,James Owen,12- 0,7,7,True,0,0.008071927,0,False,F,Fakenham_2026-01-18_2:05,3,mermaids cave,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Apples Moon,123,Sean Houlihan,Nicky Martin,11- 2,7,0,True,0,0.0079000415,0,False,3,Fakenham_2026-01-18_2:05,4,apples moon,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Looking As You Are,122,Toby McCain-Mitchell,Alex Hales,11- 7,7,5,True,0,0.007846102,0,False,2,Fakenham_2026-01-18_2:05,5,looking as you are,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Princess Keri,122,Ned Fox,Evan Williams,10- 3,6,5,True,0,0.00739782,0,False,UR,Fakenham_2026-01-18_2:05,6,princess keri,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m4f,Good To Soft,2:05,Audacious Annie,121,Isabelle Ryder,Jamie Snowden,11- 6,7,7,True,0,0.0070941946,0,False,4,Fakenham_2026-01-18_2:05,7,audacious annie,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Belle Montrose,124,Kevin Brogan,Samuel Drinkwater,10- 2,7,0,True,0,0.0097896615,0,False,1,Fakenham_2026-01-18_2:40,1,belle montrose,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Overabottleofred,123,Robert Dunne,Tom Gretton,10- 7,7,0,True,0,0.008785651,0,False,4,Fakenham_2026-01-18_2:40,2,overabottleofred,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Jacks Touch,116,Tom Cannon,Sarah Humphrey,10- 8,11,0,True,0,0.008323592,0,False,5,Fakenham_2026-01-18_2:40,3,jacks touch,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Gata Ban,126,Harriet Tucker,Neil Mulholland,10- 2,9,7,True,0,0.008238271,0,False,6,Fakenham_2026-01-18_2:40,4,gata ban,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Moviddy,141,Jack Hogan,Noel Williams,10- 6,10,0,True,0,0.007878462,0,False,3,Fakenham_2026-01-18_2:40,5,moviddy,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Gazette Bourgeoise,128,Harry Bannister,Ben Case,11- 1,10,0,True,0,0.007778678,0,False,8,Fakenham_2026-01-18_2:40,6,gazette bourgeoise,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,Sainte Doctor,128,Toby McCain-Mitchell,Neil Mulholland,12- 0,10,5,True,0,0.0066628344,0,False,2,Fakenham_2026-01-18_2:40,7,sainte doctor,,,,,,0.0,False
Fakenham,18 Jan 2026 ITV4,2m5f,Good To Soft,2:40,It's Easy,134,Ned Fox,Evan Williams,11- 0,8,5,True,0,0.0056105256,0,False,7,Fakenham_2026-01-18_2:40,8,it's easy,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,Little Wren,-,Tristan Durrell,Dan Skelton,10- 4,6,0,True,0,0.020999229,0,False,1,Fakenham_2026-01-18_3:10,1,little wren,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,Crac De Megaudais,102,Conor O'Farrell,Tom Gretton,11- 3,7,0,True,0,0.008086425,0,False,PU,Fakenham_2026-01-18_3:10,2,crac de megaudais,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,Brother Boris,103,Tom Cannon,Lucy Wadham,11- 7,7,0,True,0,0.007928147,0,False,3,Fakenham_2026-01-18_3:10,3,brother boris,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,Flash In The Park,103,Robert Dunne,Charles & Adam Pogson,12- 0,8,0,True,0,0.0077527375,0,False,5,Fakenham_2026-01-18_3:10,4,flash in the park,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,Miss Fedora,110,Ben Smith,Seamus Mullins,10 -13,7,7,True,0,0.006379622,0,False,4,Fakenham_2026-01-18_3:10,5,miss fedora,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,Annie Nail,98,Ned Fox,Tracey Leeson,10 -10,9,5,True,0,0.006354848,0,False,6,Fakenham_2026-01-18_3:10,6,annie nail,,,,,,0.0,False
Fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,As Tears Go By,94,Toby McCain-Mitchell,D J Jeffreys,12- 0,8,5,True,0,0.00600548,0,False,2,Fakenham_2026-01-18_3:10,7,as tears go by,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,3:45,Lultimatom,113,Mr P W Mullins,W P Mullins,11- 8,5,0,True,0,0.06861908,0,False,2,Fakenham_2026-01-18_3:45,1,lultimatom,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,3:45,All Good To Go,-,Harry Bannister,Alex Hales,11- 8,5,0,True,0,0.011450565,0,False,4,Fakenham_2026-01-18_3:45,2,all good to go,0.1584927122173285,40/1,0.0015462703630958,0.0633970848869314,STRONG BET,-0.1584927122173285,True
Fakenham,18 Jan 2026,2m,Good To Soft,3:45,Eastern Fire,92,Tristan Durrell,Dan Skelton,11- 8,5,0,True,0,0.005799081,0,False,1,Fakenham_2026-01-18_3:45,3,eastern fire,,,,,,0.0,False
Fakenham,18 Jan 2026,2m,Good To Soft,3:45,Current Edition,109,Toby McCain-Mitchell,Nigel & Willy Twiston-Davies,11- 8,5,5,True,0,0.004911321,0,False,3,Fakenham_2026-01-18_3:45,4,current edition,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Fury And Gold,52,Harry Bentley,C H Yip,9- 7,6,0,True,0,0.044156093,0,False,14,Sha Tin_2026-01-18_4:30,1,fury and gold,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Sterling Wongchoy,55,,Douglas Whyte,9- 8,6,0,True,0,0.042747654,0,False,,Sha Tin_2026-01-18_4:30,2,sterling wongchoy,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,On The Lash,53,L J Ferraris,P C Ng,9- 7,5,0,True,0,0.037725378,0,False,10,Sha Tin_2026-01-18_4:30,3,on the lash,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Cool Blue,52,Zac Purton,W Y So,8 -11,7,0,True,0,0.03641517,0,False,4,Sha Tin_2026-01-18_4:30,4,cool blue,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Smart Beauty,57,James Orman,A S Cruz,8 -13,7,0,True,0,0.033888087,0,False,8,Sha Tin_2026-01-18_4:30,5,smart beauty,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Leather Master,62,Maxime Guyon,K L Man,8- 7,6,0,True,0,0.033611786,0,False,7,Sha Tin_2026-01-18_4:30,6,leather master,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Golden Fairy,58,Lyle Hewitson,W Y So,8 -13,7,0,True,0,0.0330824,0,False,9,Sha Tin_2026-01-18_4:30,7,golden fairy,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,All Are Mine,63,Andrea Atzeni,Brett Crawford,9- 2,7,0,True,0,0.03165498,0,False,3,Sha Tin_2026-01-18_4:30,8,all are mine,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Perfect Pairing,62,Dylan Browne McMonagle,J Size,9- 7,6,0,True,0,0.03164148,0,False,12,Sha Tin_2026-01-18_4:30,9,perfect pairing,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Iron Legion,53,Matthew Chadwick,A S Cruz,9- 8,5,0,True,0,0.031633664,0,False,13,Sha Tin_2026-01-18_4:30,10,iron legion,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Gold Tack,62,Matthew Poon,D J Hall,8 -10,7,0,True,0,0.03112303,0,False,6,Sha Tin_2026-01-18_4:30,11,gold tack,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Mr Aladdin,69,,P C Ng,8- 3,6,0,True,0,0.030705517,0,False,,Sha Tin_2026-01-18_4:30,12,mr aladdin,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Romantic Fantasy,67,Alexis Badel,Jamie Richards,9- 5,6,0,True,0,0.030627122,0,False,2,Sha Tin_2026-01-18_4:30,13,romantic fantasy,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Super Hong Kong,64,Karis Teetan,C H Yip,8 -12,8,0,True,0,0.029078469,0,False,1,Sha Tin_2026-01-18_4:30,14,super hong kong,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Meepmeep,66,Brenton Avdulla,J Size,9- 2,6,0,True,0,0.029044315,0,False,11,Sha Tin_2026-01-18_4:30,15,meepmeep,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m2f,Good,4:30,Chateau Le Peche,61,Jerry Chau,Jimmy Ting,8 -11,5,2,True,0,0.02709255,0,False,5,Sha Tin_2026-01-18_4:30,16,chateau le peche,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Sea Chariot,70,Maxime Guyon,W K Mo,9- 4,6,0,True,0,0.347153,13,True,5,Sha Tin_2026-01-18_5:00,1,sea chariot,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Exceptional Santos,34,Harry Bentley,W Y So,9- 2,4,0,True,0,0.03686762,0,False,13,Sha Tin_2026-01-18_5:00,2,exceptional santos,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Supreme Voyager,53,,C H Yip,9- 2,4,0,True,0,0.033823445,0,False,,Sha Tin_2026-01-18_5:00,3,supreme voyager,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Young Legacy,47,K C Leung,J Size,9- 1,4,0,True,0,0.033533186,0,False,10,Sha Tin_2026-01-18_5:00,4,young legacy,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,I Excelle,63,Andrea Atzeni,P C Ng,9- 2,4,0,True,0,0.028153576,0,False,9,Sha Tin_2026-01-18_5:00,5,i excelle,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Circuit Champion,-,M L Yeung,C S Shum,9- 2,5,0,True,0,0.027934162,0,False,2,Sha Tin_2026-01-18_5:00,6,circuit champion,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Everyone's Gallop,60,Richard Kingscote,F C Lor,8- 7,4,0,True,0,0.02743363,0,False,11,Sha Tin_2026-01-18_5:00,7,everyone's gallop,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Ruby Sailing,71,Matthew Chadwick,K L Man,8 -10,5,0,True,0,0.02670225,0,False,8,Sha Tin_2026-01-18_5:00,8,ruby sailing,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Genius Baby,69,Karis Teetan,Brett Crawford,9- 5,4,0,True,0,0.025968853,0,False,4,Sha Tin_2026-01-18_5:00,9,genius baby,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,6f,Good,5:00,Vigor Eye,69,Brenton Avdulla,David A Hayes,9- 1,4,0,True,0,0.025323473,0,False,3,Sha Tin_2026-01-18_5:00,10,vigor eye,,,,,,0.0,False
