track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,was_bet,bet_roi,kelly_stake,action
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,So Proud,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 8,5,0,True,0,0.011901186,0,False,,Newcastle_2026-01-14_11:45,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Swingforthefence,-,Sean Quinlan,Jennie Candlish,11- 8,5,0,True,0,0.011901186,0,False,,Newcastle_2026-01-14_11:45,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Berwick Law,73,Craig Nichol,Iain Jardine,11- 1,5,0,True,0,0.011598771,0,False,,Newcastle_2026-01-14_11:45,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Art Dancer,-,William Maggs,Chris Grant,11- 8,5,5,True,0,0.009948017,0,False,,Newcastle_2026-01-14_11:45,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Takeyoutotheisland,80,Bruce Lynn,N W Alexander,11- 8,6,0,True,0,0.008716113,0,False,,Newcastle_2026-01-14_11:45,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Intenzo,92,Jamie Hamilton,Mark Walford,11- 8,5,0,True,0,0.0061701178,0,False,,Newcastle_2026-01-14_11:45,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Who's Glen,114,Theo Gillard,Donald McCain,11- 8,5,0,True,0,0.0060964874,0,False,,Newcastle_2026-01-14_11:45,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Gaelic Rover,120,Brian Hughes,Ruth Jefferson,11- 8,5,0,True,0,0.0060613994,0,False,,Newcastle_2026-01-14_11:45,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Made All,84,Tom Midgley,Sam England,11- 8,5,3,True,0,0.005181571,0,False,,Newcastle_2026-01-14_11:45,12,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Rupert The Prince,-,Ross Chapman,Rebecca Menzies,10- 9,4,0,True,0,0.021726083,0,False,,Newcastle_2026-01-14_12:15,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Nevershedatear,63,Craig Nichol,Oliver Greenall & Josh Guerriero,11- 1,5,0,True,0,0.017271357,0,False,,Newcastle_2026-01-14_12:15,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Karma De Cotte,-,Jamie Hamilton,Jackie Stephen,11- 8,6,0,True,0,0.01600425,0,False,,Newcastle_2026-01-14_12:15,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Blazing Echo,-,Bruce Lynn,Eloise Quayle,11- 8,5,0,True,0,0.011901186,0,False,,Newcastle_2026-01-14_12:15,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Lyric,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 8,5,0,True,0,0.011624049,0,False,,Newcastle_2026-01-14_12:15,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Freddie Steady Go,-,Conor Rabbitt,Susan Corbett,11- 8,5,3,True,0,0.010573202,0,False,,Newcastle_2026-01-14_12:15,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Walk On Son,99,Derek Fox,Lucinda Russell & Michael Scudamore,11- 8,6,0,True,0,0.0076044374,0,False,,Newcastle_2026-01-14_12:15,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Noble George,96,Sean Quinlan,Jennie Candlish,11- 8,6,0,True,0,0.0071362318,0,False,,Newcastle_2026-01-14_12:15,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Is This For Real,110,Liam Harrison,Fergal O'Brien,11- 8,6,0,True,0,0.0070356103,0,False,,Newcastle_2026-01-14_12:15,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Madame La Papillon,119,Alice Stevens,Claire Dyson,11- 1,6,3,True,0,0.006860395,0,False,,Newcastle_2026-01-14_12:15,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Siege Of Acres,96,Theo Gillard,Donald McCain,11- 8,5,0,True,0,0.0061619356,0,False,,Newcastle_2026-01-14_12:15,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Alba Crus,106,James Bowen,Warren Greatrex,11- 8,5,0,True,0,0.006063787,0,False,,Newcastle_2026-01-14_12:15,12,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Jus De Citron,-,Paul O'Brien,Harry Derham,11 -10,7,0,True,0,0.017905653,0,False,,Newcastle_2026-01-14_12:50,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Glen Road,-,Peter Kavanagh,Joel Parkinson & Sue Smith,12- 0,7,0,True,0,0.016807334,0,False,,Newcastle_2026-01-14_12:50,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Powerofjet,120,Callum Bewley,Martin Todhunter,10- 7,7,0,True,0,0.008398142,0,False,,Newcastle_2026-01-14_12:50,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Joecooker,124,Jamie Hamilton,Rebecca Menzies,11 -12,7,0,True,0,0.007419479,0,False,,Newcastle_2026-01-14_12:50,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Moon Phases,125,Derek Fox,Lucinda Russell & Michael Scudamore,11- 5,7,0,True,0,0.007261898,0,False,,Newcastle_2026-01-14_12:50,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Dunnet Head,127,Patrick Wadge,Lucinda Russell & Michael Scudamore,10 -11,8,0,True,0,0.0070330356,0,False,,Newcastle_2026-01-14_12:50,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Fat Harry,125,Theo Gillard,Joel Parkinson & Sue Smith,11- 2,9,0,True,0,0.006972206,0,False,,Newcastle_2026-01-14_12:50,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Quantock Hills,116,James Bowen,Warren Greatrex,11- 7,5,0,True,0,0.006703612,0,False,,Newcastle_2026-01-14_12:50,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Au Plaisir,-,Ross Chapman,Rebecca Menzies,11 -10,5,0,True,0,0.055747177,0,False,,Newcastle_2026-01-14_1:25,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Tantivy Vavoom,69,Theo Gillard,Ruth Jefferson,11- 3,6,0,True,0,0.033908177,0,False,,Newcastle_2026-01-14_1:25,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Mr Ramoon,-,Conor Rabbitt,Susan Corbett,11 -10,6,3,True,0,0.030846262,0,False,,Newcastle_2026-01-14_1:25,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Crackersnap,-,Ryan Mania,Paul Robson,11 -10,6,0,True,0,0.027635304,0,False,,Newcastle_2026-01-14_1:25,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Yorkshire Man Sam,79,Jamie Hamilton,Mark Walford,11 -10,8,0,True,0,0.027396595,0,False,,Newcastle_2026-01-14_1:25,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Workhardplayhard,-,Mr William Easterby,Tim Easterby,11 -10,7,5,True,0,0.027176762,0,False,,Newcastle_2026-01-14_1:25,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Bathara,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11 -10,5,0,True,0,0.027098244,0,False,,Newcastle_2026-01-14_1:25,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Colonel Jack,-,Tom Midgley,Mark Walford,11 -10,5,3,True,0,0.020077689,0,False,,Newcastle_2026-01-14_1:25,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Timefortom,111,Derek Fox,Lucinda Russell & Michael Scudamore,11 -10,6,0,True,0,0.018720817,0,False,,Newcastle_2026-01-14_1:25,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Port Station,106,Brian Hughes,Iain Jardine,11 -10,6,0,True,0,0.015996855,0,False,,Newcastle_2026-01-14_1:25,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Daly Boy,113,Craig Nichol,Oliver Greenall & Josh Guerriero,11 -10,6,0,True,0,0.015256135,0,False,,Newcastle_2026-01-14_1:25,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Shinealight,103,Charlie Maggs,John Dawson,11- 3,5,5,True,0,0.014602333,0,False,,Newcastle_2026-01-14_1:25,12,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Chemoulin,107,David Bass,Charlie Longsdon,11 -10,6,0,True,0,0.014555216,0,False,,Newcastle_2026-01-14_1:25,13,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Eagle's Cairn,93,Bruce Lynn,N W Alexander,11 -10,6,0,True,0,0.013410061,0,False,,Newcastle_2026-01-14_1:25,14,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Lewisham Grove,111,Sean Quinlan,Jennie Candlish,11 -10,5,0,True,0,0.012696298,0,False,,Newcastle_2026-01-14_1:25,15,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Loulou Madrik,93,Charlotte Jones,Mark Walford,11 -10,5,0,True,0,0.01148279,0,False,,Newcastle_2026-01-14_1:25,16,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Mighty Fleur,-,James Bowen,Mickey Bowen,11 -10,6,0,True,0,0.039751943,0,False,,Newcastle_2026-01-14_2:00,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Shadow Chaser,-,Brian Hughes,Sandy Thomson,11- 2,7,0,True,0,0.034965713,0,False,,Newcastle_2026-01-14_2:00,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Donna's Double,-,Ryan Mania,Adam Nicol,12- 2,10,0,True,0,0.03014656,0,False,,Newcastle_2026-01-14_2:00,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Sunset Hill,115,Conor Rabbitt,Susan Corbett,12- 1,7,3,True,0,0.01944929,0,False,,Newcastle_2026-01-14_2:00,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Jamesieconn,116,Callum Bewley,Nicky Richards,10- 6,7,0,True,0,0.017662117,0,False,,Newcastle_2026-01-14_2:00,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Court At Slip,115,Mr William Easterby,Tim Easterby,11- 4,9,5,True,0,0.016802575,0,False,,Newcastle_2026-01-14_2:00,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Swallows Song,118,Sean Quinlan,Iain Jardine,10 -10,8,0,True,0,0.016540816,0,False,,Newcastle_2026-01-14_2:00,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Uptown Harry,119,Charlie Maggs,Jane Walton,10- 2,12,5,True,0,0.016423186,0,False,,Newcastle_2026-01-14_2:00,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Great Notions,118,Jack Andrews,Fiona Needham,12- 2,7,3,True,0,0.016100405,0,False,,Newcastle_2026-01-14_2:00,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Chemical Warfare,116,Conor O'Farrell,David Pipe,12- 2,9,0,True,0,0.014894283,0,False,,Newcastle_2026-01-14_2:00,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Shadows In The Sky,117,Alex Chadwick,James Owen,11 -12,10,3,True,0,0.014471417,0,False,,Newcastle_2026-01-14_2:00,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m7½f,Good To Soft,2:00,Walking On A Dream,116,Jack Power,Lucinda Russell & Michael Scudamore,12- 2,7,5,True,0,0.014109361,0,False,,Newcastle_2026-01-14_2:00,12,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Junkyard Dog,111,Craig Nichol,Iain Jardine,10- 9,4,0,True,0,0.03217765,0,False,,Newcastle_2026-01-14_2:35,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Laddie Cooper Mia,97,Joshua Thompson,Adam Nicol,10- 5,6,7,True,0,0.031921193,0,False,,Newcastle_2026-01-14_2:35,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,De Deli Counter,80,Charlotte Jones,Mark Walford,11- 1,5,0,True,0,0.029305683,0,False,,Newcastle_2026-01-14_2:35,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Cher Monsieur,99,Conor O'Farrell,Neil Mulholland,10- 7,6,0,True,0,0.028573798,0,False,,Newcastle_2026-01-14_2:35,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Reliance Kid,91,William Maggs,Andrew Wilson,10 -11,7,5,True,0,0.027459402,0,False,,Newcastle_2026-01-14_2:35,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Steel Soldier,93,Conor Rabbitt,John Norton,10 -10,6,3,True,0,0.026089912,0,False,,Newcastle_2026-01-14_2:35,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Drop Kick,98,Jamie Hamilton,Mark Walford,11- 7,5,0,True,0,0.025893325,0,False,,Newcastle_2026-01-14_2:35,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Sugar Road,95,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 8,5,0,True,0,0.025186608,0,False,,Newcastle_2026-01-14_2:35,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Scairp Dubh,93,Peter Kavanagh,Joel Parkinson & Sue Smith,11- 6,6,0,True,0,0.024727972,0,False,,Newcastle_2026-01-14_2:35,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Lady Phoebe,96,Ryan Mania,Adam Nicol,11- 7,5,0,True,0,0.02405,0,False,,Newcastle_2026-01-14_2:35,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Merry Shuil,95,Sean Quinlan,Jennie Candlish,12- 0,8,0,True,0,0.023434749,0,False,,Newcastle_2026-01-14_2:35,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Cap Ricochet,102,Charlie Maggs,John Dawson,11- 0,5,5,True,0,0.023107518,0,False,,Newcastle_2026-01-14_2:35,12,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Leader Wing,100,Theo Gillard,Gillian Boanas,11- 0,6,0,True,0,0.021302026,0,False,,Newcastle_2026-01-14_2:35,13,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Long Time Listener,95,Tom Midgley,Tim Easterby,10 -12,6,3,True,0,0.02031787,0,False,,Newcastle_2026-01-14_2:35,14,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Luminaries,105,Patrick Wadge,Ewan Whillans,11- 2,9,0,True,0,0.01974159,0,False,,Newcastle_2026-01-14_2:35,15,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Aquitaine Boy,102,Brian Hughes,Ruth Jefferson,11 -11,11,0,True,0,0.019739758,0,False,,Newcastle_2026-01-14_2:35,16,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,2:35,Cher Tara,97,Callum Bewley,Daragh Bourke,11- 8,7,0,True,0,0.019347727,0,False,,Newcastle_2026-01-14_2:35,17,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Always A Reason,-,Ross Chapman,Rebecca Menzies,11 -11,7,0,True,0,0.047974437,0,False,,Newcastle_2026-01-14_3:10,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Gandhi Maker,-,Sean Quinlan,Noel Wilson,11 -11,10,0,True,0,0.02512377,0,False,,Newcastle_2026-01-14_3:10,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,King Horse,-,NON-RUNNER,Paul Robson,11- 2,6,0,True,0,0.023794595,0,False,,Newcastle_2026-01-14_3:10,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Tommy Combats,104,Callum Bewley,Martin Todhunter,12- 0,7,0,True,0,0.022755679,0,False,,Newcastle_2026-01-14_3:10,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Too Cool Forshrule,107,Joshua Thompson,Jackie Stephen,11 -12,7,7,True,0,0.016471218,0,False,,Newcastle_2026-01-14_3:10,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,The Jad Factor,101,Patrick Wadge,Sandy Thomson,11 -11,10,0,True,0,0.016453484,0,False,,Newcastle_2026-01-14_3:10,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Stylish Recruit,108,Brian Hughes,Sandy Thomson,11- 9,8,0,True,0,0.014806324,0,False,,Newcastle_2026-01-14_3:10,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Goodoldbill,84,Charlie Maggs,Jane Walton,10- 2,10,5,True,0,0.014784345,0,False,,Newcastle_2026-01-14_3:10,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Empty Nest,106,Jamie Hamilton,Mark Walford,11- 9,8,0,True,0,0.014460704,0,False,,Newcastle_2026-01-14_3:10,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,3:10,Emotional Roller,108,Peter Kavanagh,Joel Parkinson & Sue Smith,11- 2,8,0,True,0,0.014375119,0,False,,Newcastle_2026-01-14_3:10,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Maggi Breeze,44,Theo Gillard,Gillian Boanas,10 -12,6,0,True,0,0.041343573,0,False,,Newcastle_2026-01-14_3:45,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Khaleesi Queen,48,Joshua Thompson,Micky Hammond,10 -12,6,7,True,0,0.030261807,0,False,,Newcastle_2026-01-14_3:45,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Royal Maggs,-,Jamie Hamilton,Mark Walford,10 -12,6,0,True,0,0.025547758,0,False,,Newcastle_2026-01-14_3:45,3,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Cowboy Casanova,-,James Bowen,Mickey Bowen,11- 5,5,0,True,0,0.023320572,0,False,,Newcastle_2026-01-14_3:45,4,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Finbarr,-,Ryan Mania,Ruth Jefferson,11- 5,6,0,True,0,0.022890998,0,False,,Newcastle_2026-01-14_3:45,5,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Highland Laddie,-,Callum Bewley,Sandy Thomson,11- 5,6,0,True,0,0.022890998,0,False,,Newcastle_2026-01-14_3:45,6,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Master Jack,-,William Maggs,Andrew Wilson,11- 5,5,5,True,0,0.017694486,0,False,,Newcastle_2026-01-14_3:45,7,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Valtteri Its James,-,Jack Power,Lucinda Russell & Michael Scudamore,11- 5,5,5,True,0,0.016071726,0,False,,Newcastle_2026-01-14_3:45,8,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Diamond White,114,Jonjo O'Neill Jr,Jonjo & A J O'Neill,10 -12,5,0,True,0,0.011614898,0,False,,Newcastle_2026-01-14_3:45,9,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Last Man Standing,98,Craig Nichol,Rebecca Menzies,11- 5,6,0,True,0,0.010994018,0,False,,Newcastle_2026-01-14_3:45,10,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Credit Union,78,Aaron Anderson,Rebecca Menzies,11- 5,5,5,True,0,0.010346685,0,False,,Newcastle_2026-01-14_3:45,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Red Dart,100,NON-RUNNER,Susan Corbett,11- 5,6,0,True,0,0.010038855,0,False,,Newcastle_2026-01-14_3:45,12,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Caspada,95,Charlie Maggs,Donald McCain,11- 5,5,5,True,0,0.009639159,0,False,,Newcastle_2026-01-14_3:45,13,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Mhordart,88,Peter Kavanagh,Chris Grant,11- 5,5,0,True,0,0.009341949,0,False,,Newcastle_2026-01-14_3:45,14,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Ronnie Russet,96,Brian Hughes,Jedd O'Keeffe,11 -12,5,0,True,0,0.009332346,0,False,,Newcastle_2026-01-14_3:45,15,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Kilaro,105,Mr Paddy Barlow,Tim Easterby,11 -12,6,7,True,0,0.009147342,0,False,,Newcastle_2026-01-14_3:45,16,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Gaelic Rambler,-,Kevin Brogan,Jonjo & A J O'Neill,11 -10,6,0,True,0,0.018066134,0,False,,Wincanton_2026-01-14_12:07,1,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Mombasa,-,Ned Fox,Venetia Williams,11 -12,7,5,True,0,0.015882486,0,False,,Wincanton_2026-01-14_12:07,2,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Maximum Offers,105,Joe Anderson,Jamie Snowden,11- 4,7,3,True,0,0.008727417,0,False,,Wincanton_2026-01-14_12:07,3,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Major Fortune,129,Harry Skelton,Dan Skelton,11 -11,8,0,True,0,0.008294257,0,False,,Wincanton_2026-01-14_12:07,4,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Tommys Charm,124,Brendan Powell,Kerry Lee,11 -11,8,0,True,0,0.008049604,0,False,,Wincanton_2026-01-14_12:07,5,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Clotilda,127,Harry Cobden,Paul Nicholls,11- 3,5,0,True,0,0.007513799,0,False,,Wincanton_2026-01-14_12:07,6,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Not A Light,110,Callum Pritchard,Philip Hobbs & Johnson White,11- 2,9,3,True,0,0.007372533,0,False,,Wincanton_2026-01-14_12:07,7,False,0.0,,
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Golan Loop,126,Sean Bowen,Warren Greatrex,12- 1,6,0,True,0,0.0072154733,0,False,,Wincanton_2026-01-14_12:07,8,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Tobi Kanobee,64,Ben Godfrey,Claire Hitch,11- 8,7,0,True,0,0.029013712,0,False,,Wincanton_2026-01-14_12:42,1,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Deauville Lady,38,James Davies,Nigel Hawke,11- 1,5,0,True,0,0.027801514,0,False,,Wincanton_2026-01-14_12:42,2,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Cosmic Spirit,52,Mr Joseph Stevenson,Ben Case,10- 9,4,7,True,0,0.026688782,0,False,,Wincanton_2026-01-14_12:42,3,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Richforadaay,-,Stan Sheppard,I Chanin,11- 8,6,0,True,0,0.020735148,0,False,,Wincanton_2026-01-14_12:42,4,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Shielas Well,-,Ned Fox,Thomas Faulkner,10- 2,4,5,True,0,0.017855301,0,False,,Wincanton_2026-01-14_12:42,5,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,What A Dragon,-,Harry Kimber,Robert Walford,11- 8,5,0,True,0,0.015357748,0,False,,Wincanton_2026-01-14_12:42,6,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Air Apparent,92,Sean Houlihan,Seamus Mullins,11- 8,6,0,True,0,0.01146557,0,False,,Wincanton_2026-01-14_12:42,7,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Hadrianus,88,Brendan Powell,Joe Tizzard,11- 8,6,0,True,0,0.010640708,0,False,,Wincanton_2026-01-14_12:42,8,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Unknown Entity,107,Harry Skelton,Dan Skelton,11- 8,6,0,True,0,0.009861656,0,False,,Wincanton_2026-01-14_12:42,9,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Gaelic Pride,127,Sean Bowen,Warren Greatrex,11- 8,6,0,True,0,0.009466726,0,False,,Wincanton_2026-01-14_12:42,10,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Corner Forward,100,Kevin Brogan,Anthony Honeyball,11- 8,5,0,True,0,0.008570817,0,False,,Wincanton_2026-01-14_12:42,11,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,One Island,93,Harry Cobden,Paul Nicholls,10- 9,4,0,True,0,0.008565353,0,False,,Wincanton_2026-01-14_12:42,12,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Eric Gorcombe,-,Ben Godfrey,Robert Walford,11- 8,7,0,True,0,0.021703133,0,False,,Wincanton_2026-01-14_1:17,1,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Grey Aquila,60,James Davies,Jo Davis,11- 1,5,0,True,0,0.019959776,0,False,,Wincanton_2026-01-14_1:17,2,False,0.0,,
